WP_000340715.1	lcl|NZ_AFKO01000031.1_cds_WP_000340715.1_3045	100.000	86	106
WP_000410268.1	lcl|NZ_AFKO01000031.1_cds_WP_000410273.1_3046	99.677	310	318
WP_000410268.1	lcl|NZ_AFKO01000031.1_cds_WP_000093099.1_3066	46.988	83	318
WP_000410268.1	lcl|NZ_AFKO01000031.1_cds_WP_000646250.1_3049	25.680	331	318
WP_000410268.1	lcl|NZ_AFKO01000272.1_cds_WP_000744700.1_83	24.611	321	318
WP_000410268.1	lcl|NZ_AFKO01000031.1_cds_WP_000723090.1_3128	24.306	288	318
WP_000410268.1	lcl|NZ_AFKO01000031.1_cds_WP_000600889.1_3075	23.636	275	318
WP_000020777.1	lcl|NZ_AFKO01000031.1_cds_WP_000202830.1_3085	42.493	353	361
WP_002076509.1	lcl|NZ_AFKO01000031.1_cds_WP_000282880.1_3124	30.638	235	223
WP_002076509.1	lcl|NZ_AFKO01000053.1_cds_WP_001099029.1_2303	26.906	223	223
WP_002076509.1	lcl|NZ_AFKO01000031.1_cds_WP_001068986.1_3103	30.435	92	223
WP_002076509.1	lcl|NZ_AFKO01000126.1_cds_WP_000840858.1_1395	29.808	104	223
WP_002076509.1	lcl|NZ_AFKO01000072.1_cds_WP_000868621.1_2076	29.670	91	223
WP_002076509.1	lcl|NZ_AFKO01000277.1_cds_WP_000262844.1_29	24.638	207	223
WP_002076509.1	lcl|NZ_AFKO01000042.1_cds_WP_001114267.1_2636	26.705	176	223
WP_001136119.1	lcl|NZ_AFKO01000031.1_cds_WP_001230564.1_3078	36.578	339	354
WP_001136119.1	lcl|NZ_AFKO01000031.1_cds_WP_000582618.1_3082	34.356	326	354
WP_001136119.1	lcl|NZ_AFKO01000271.1_cds_WP_001011675.1_131	33.898	295	354
WP_001136119.1	lcl|NZ_AFKO01000031.1_cds_WP_001230564.1_3078	36.578	339	354
WP_001136119.1	lcl|NZ_AFKO01000031.1_cds_WP_000582618.1_3082	34.356	326	354
WP_001136119.1	lcl|NZ_AFKO01000271.1_cds_WP_001011675.1_131	33.898	295	354
WP_000535865.1	lcl|NZ_AFKO01000034.1_cds_WP_001014594.1_2916	28.365	208	234
WP_000535865.1	lcl|NZ_AFKO01000018.1_cds_WP_000721859.1_3457	33.333	111	234
WP_000535865.1	lcl|NZ_AFKO01000031.1_cds_WP_000848239.1_3093	28.571	126	234
WP_001117631.1	lcl|NZ_AFKO01000031.1_cds_WP_000582222.1_3064	38.211	246	387
WP_001117631.1	lcl|NZ_AFKO01000201.1_cds_WP_001281953.1_518	31.989	372	387
WP_001117631.1	lcl|NZ_AFKO01000031.1_cds_WP_000608295.1_3054	28.448	348	387
WP_001117631.1	lcl|NZ_AFKO01000031.1_cds_WP_000947844.1_3076	32.700	263	387
WP_001117631.1	lcl|NZ_AFKO01000031.1_cds_WP_001198107.1_3053	37.864	206	387
WP_001117631.1	lcl|NZ_AFKO01000031.1_cds_WP_000575178.1_3122	29.329	283	387
WP_001117631.1	lcl|NZ_AFKO01000031.1_cds_WP_000346036.1_3083	27.701	361	387
WP_001117631.1	lcl|NZ_AFKO01000050.1_cds_WP_000538752.1_2361	26.480	321	387
WP_001117631.1	lcl|NZ_AFKO01000059.1_cds_WP_001982414.1_2223	24.251	367	387
WP_000697351.1	lcl|NZ_AFKO01000031.1_cds_WP_000698820.1_3088	27.636	626	583
WP_029781911.1	lcl|NZ_AFKO01000073.1_cds_WP_000613386.1_2050	21.538	130	572
WP_029781911.1	lcl|NZ_AFKO01000018.1_cds_WP_000721859.1_3457	34.188	117	572
WP_029781911.1	lcl|NZ_AFKO01000073.1_cds_WP_000613386.1_2050	21.538	130	572
WP_029781911.1	lcl|NZ_AFKO01000018.1_cds_WP_000721859.1_3457	34.188	117	572
WP_000041234.1	lcl|NZ_AFKO01000031.1_cds_WP_001198107.1_3053	34.161	322	417
WP_000041234.1	lcl|NZ_AFKO01000031.1_cds_WP_000608295.1_3054	33.677	291	417
WP_000041234.1	lcl|NZ_AFKO01000031.1_cds_WP_000575178.1_3122	32.573	307	417
WP_000041234.1	lcl|NZ_AFKO01000201.1_cds_WP_001281953.1_518	28.354	328	417
WP_000041234.1	lcl|NZ_AFKO01000031.1_cds_WP_000346036.1_3083	29.367	395	417
WP_000041234.1	lcl|NZ_AFKO01000031.1_cds_WP_000582222.1_3064	37.383	214	417
WP_000041234.1	lcl|NZ_AFKO01000031.1_cds_WP_000947844.1_3076	26.866	268	417
WP_000041234.1	lcl|NZ_AFKO01000050.1_cds_WP_000538752.1_2361	25.781	384	417
WP_000041234.1	lcl|NZ_AFKO01000059.1_cds_WP_001982414.1_2223	24.206	252	417
WP_002108490.1	lcl|NZ_AFKO01000031.1_cds_WP_000698820.1_3088	43.987	607	588
WP_002108506.1	lcl|NZ_AFKO01000045.1_cds_WP_000012765.1_2501	35.385	130	216
WP_002108506.1	lcl|NZ_AFKO01000136.1_cds_WP_000230180.1_1277	30.061	163	216
WP_002108506.1	lcl|NZ_AFKO01000157.1_cds_WP_000914158.1_936	25.714	105	216
WP_002108506.1	lcl|NZ_AFKO01000179.1_cds_WP_000602007.1_670	26.712	146	216
WP_025180280.1	lcl|NZ_AFKO01000034.1_cds_WP_001014594.1_2916	29.268	246	242
WP_025180280.1	lcl|NZ_AFKO01000031.1_cds_WP_000848239.1_3093	30.252	119	242
WP_002108525.1	lcl|NZ_AFKO01000272.1_cds_WP_000998676.1_109	31.660	259	255
WP_002108525.1	lcl|NZ_AFKO01000136.1_cds_WP_000566240.1_1258	27.843	255	255
WP_002108525.1	lcl|NZ_AFKO01000199.1_cds_WP_000043153.1_534	26.336	262	255
WP_002108525.1	lcl|NZ_AFKO01000136.1_cds_WP_001968389.1_1286	26.693	251	255
WP_002108525.1	lcl|NZ_AFKO01000124.1_cds_WP_000351752.1_1413	24.907	269	255
WP_002108525.1	lcl|NZ_AFKO01000061.1_cds_WP_000653653.1_2195	26.054	261	255
WP_002108525.1	lcl|NZ_AFKO01000123.1_cds_WP_000646914.1_1456	26.230	183	255
WP_002108525.1	lcl|NZ_AFKO01000031.1_cds_WP_000723090.1_3128	29.851	201	255
WP_002108525.1	lcl|NZ_AFKO01000163.1_cds_WP_000800040.1_875	26.289	194	255
WP_002108525.1	lcl|NZ_AFKO01000167.1_cds_WP_001074690.1_801	25.389	193	255
WP_002108525.1	lcl|NZ_AFKO01000163.1_cds_WP_001069860.1_869	26.220	164	255
WP_002108525.1	lcl|NZ_AFKO01000272.1_cds_WP_000744700.1_83	34.722	72	255
WP_002108502.1	lcl|NZ_AFKO01000268.1_cds_WP_002185292.1_200	29.091	330	314
WP_002108526.1	lcl|NZ_AFKO01000031.1_cds_WP_001230564.1_3078	36.957	276	282
WP_002108526.1	lcl|NZ_AFKO01000271.1_cds_WP_001011675.1_131	39.024	287	282
WP_002108526.1	lcl|NZ_AFKO01000031.1_cds_WP_000582618.1_3082	33.824	272	282
WP_002078520.1	lcl|NZ_AFKO01000201.1_cds_WP_001281953.1_518	37.905	401	401
WP_002078520.1	lcl|NZ_AFKO01000031.1_cds_WP_000582222.1_3064	33.333	375	401
WP_002078520.1	lcl|NZ_AFKO01000031.1_cds_WP_000608295.1_3054	31.452	372	401
WP_002078520.1	lcl|NZ_AFKO01000031.1_cds_WP_000575178.1_3122	28.142	366	401
WP_002078520.1	lcl|NZ_AFKO01000031.1_cds_WP_001198107.1_3053	30.579	363	401
WP_002078520.1	lcl|NZ_AFKO01000031.1_cds_WP_000947844.1_3076	27.321	377	401
WP_002078520.1	lcl|NZ_AFKO01000031.1_cds_WP_000346036.1_3083	27.034	381	401
WP_002078520.1	lcl|NZ_AFKO01000059.1_cds_WP_001982414.1_2223	25.521	384	401
WP_002078520.1	lcl|NZ_AFKO01000050.1_cds_WP_000538752.1_2361	26.509	381	401
WP_025180279.1	lcl|NZ_AFKO01000074.1_cds_WP_000172202.1_2044	30.163	368	568
WP_025180279.1	lcl|NZ_AFKO01000031.1_cds_WP_000834715.1_3069	28.500	400	568
WP_025180279.1	lcl|NZ_AFKO01000117.1_cds_WP_000667646.1_1631	32.381	210	568
WP_025180279.1	lcl|NZ_AFKO01000032.1_cds_WP_000828455.1_3020	31.858	226	568
WP_025180279.1	lcl|NZ_AFKO01000135.1_cds_WP_000942282.1_1294	33.663	202	568
WP_025180279.1	lcl|NZ_AFKO01000014.1_cds_WP_000666552.1_3615	30.811	185	568
WP_025180279.1	lcl|NZ_AFKO01000266.1_cds_WP_001161019.1_237	31.088	193	568
WP_025180279.1	lcl|NZ_AFKO01000173.1_cds_WP_000675807.1_755	30.570	193	568
WP_025180279.1	lcl|NZ_AFKO01000137.1_cds_WP_000047473.1_1195	33.505	194	568
WP_025180279.1	lcl|NZ_AFKO01000214.1_cds_WP_000510777.1_438	29.442	197	568
WP_025180279.1	lcl|NZ_AFKO01000053.1_cds_WP_000184524.1_2315	31.606	193	568
WP_025180279.1	lcl|NZ_AFKO01000157.1_cds_WP_000536762.1_938	34.194	155	568
WP_025180279.1	lcl|NZ_AFKO01000200.1_cds_WP_001052498.1_519	30.000	180	568
WP_025180279.1	lcl|NZ_AFKO01000051.1_cds_WP_000619175.1_2352	31.088	193	568
WP_025180279.1	lcl|NZ_AFKO01000122.1_cds_WP_000603361.1_1524	31.522	184	568
WP_025180279.1	lcl|NZ_AFKO01000112.1_cds_WP_001049205.1_1740	30.978	184	568
WP_025180279.1	lcl|NZ_AFKO01000112.1_cds_WP_001049205.1_1740	25.822	213	568
WP_025180279.1	lcl|NZ_AFKO01000014.1_cds_WP_000433117.1_3563	28.108	185	568
WP_025180279.1	lcl|NZ_AFKO01000140.1_cds_WP_000052667.1_1159	27.638	199	568
WP_025180279.1	lcl|NZ_AFKO01000051.1_cds_WP_000218838.1_2353	29.680	219	568
WP_025180279.1	lcl|NZ_AFKO01000023.1_cds_WP_001982953.1_3323	26.943	193	568
WP_025180279.1	lcl|NZ_AFKO01000122.1_cds_WP_000054169.1_1508	30.000	190	568
WP_025180279.1	lcl|NZ_AFKO01000129.1_cds_WP_000590867.1_1369	25.654	191	568
WP_025180279.1	lcl|NZ_AFKO01000129.1_cds_WP_000590867.1_1369	25.668	187	568
WP_025180279.1	lcl|NZ_AFKO01000232.1_cds_WP_000626143.1_384	27.368	190	568
WP_025180279.1	lcl|NZ_AFKO01000232.1_cds_WP_000626143.1_384	23.462	260	568
WP_025180279.1	lcl|NZ_AFKO01000014.1_cds_WP_001089500.1_3595	28.293	205	568
WP_025180279.1	lcl|NZ_AFKO01000068.1_cds_WP_000598571.1_2130	26.061	165	568
WP_025180279.1	lcl|NZ_AFKO01000203.1_cds_WP_000431145.1_509	26.316	228	568
WP_025180279.1	lcl|NZ_AFKO01000018.1_cds_WP_000136057.1_3463	26.904	197	568
WP_025180279.1	lcl|NZ_AFKO01000065.1_cds_WP_000481720.1_2156	24.138	203	568
WP_025180279.1	lcl|NZ_AFKO01000235.1_cds_WP_001141158.1_376	24.413	213	568
WP_025180279.1	lcl|NZ_AFKO01000266.1_cds_WP_000281020.1_221	31.944	72	568
WP_025180279.1	lcl|NZ_AFKO01000074.1_cds_WP_000172202.1_2044	30.163	368	568
WP_025180279.1	lcl|NZ_AFKO01000031.1_cds_WP_000834715.1_3069	28.500	400	568
WP_025180279.1	lcl|NZ_AFKO01000117.1_cds_WP_000667646.1_1631	32.381	210	568
WP_025180279.1	lcl|NZ_AFKO01000032.1_cds_WP_000828455.1_3020	31.858	226	568
WP_025180279.1	lcl|NZ_AFKO01000135.1_cds_WP_000942282.1_1294	33.663	202	568
WP_025180279.1	lcl|NZ_AFKO01000014.1_cds_WP_000666552.1_3615	30.811	185	568
WP_025180279.1	lcl|NZ_AFKO01000266.1_cds_WP_001161019.1_237	31.088	193	568
WP_025180279.1	lcl|NZ_AFKO01000173.1_cds_WP_000675807.1_755	30.570	193	568
WP_025180279.1	lcl|NZ_AFKO01000137.1_cds_WP_000047473.1_1195	33.505	194	568
WP_025180279.1	lcl|NZ_AFKO01000214.1_cds_WP_000510777.1_438	29.442	197	568
WP_025180279.1	lcl|NZ_AFKO01000053.1_cds_WP_000184524.1_2315	31.606	193	568
WP_025180279.1	lcl|NZ_AFKO01000157.1_cds_WP_000536762.1_938	34.194	155	568
WP_025180279.1	lcl|NZ_AFKO01000200.1_cds_WP_001052498.1_519	30.000	180	568
WP_025180279.1	lcl|NZ_AFKO01000051.1_cds_WP_000619175.1_2352	31.088	193	568
WP_025180279.1	lcl|NZ_AFKO01000122.1_cds_WP_000603361.1_1524	31.522	184	568
WP_025180279.1	lcl|NZ_AFKO01000112.1_cds_WP_001049205.1_1740	30.978	184	568
WP_025180279.1	lcl|NZ_AFKO01000112.1_cds_WP_001049205.1_1740	25.822	213	568
WP_025180279.1	lcl|NZ_AFKO01000014.1_cds_WP_000433117.1_3563	28.108	185	568
WP_025180279.1	lcl|NZ_AFKO01000140.1_cds_WP_000052667.1_1159	27.638	199	568
WP_025180279.1	lcl|NZ_AFKO01000051.1_cds_WP_000218838.1_2353	29.680	219	568
WP_025180279.1	lcl|NZ_AFKO01000023.1_cds_WP_001982953.1_3323	26.943	193	568
WP_025180279.1	lcl|NZ_AFKO01000122.1_cds_WP_000054169.1_1508	30.000	190	568
WP_025180279.1	lcl|NZ_AFKO01000129.1_cds_WP_000590867.1_1369	25.654	191	568
WP_025180279.1	lcl|NZ_AFKO01000129.1_cds_WP_000590867.1_1369	25.668	187	568
WP_025180279.1	lcl|NZ_AFKO01000232.1_cds_WP_000626143.1_384	27.368	190	568
WP_025180279.1	lcl|NZ_AFKO01000232.1_cds_WP_000626143.1_384	23.462	260	568
WP_025180279.1	lcl|NZ_AFKO01000014.1_cds_WP_001089500.1_3595	28.293	205	568
WP_025180279.1	lcl|NZ_AFKO01000068.1_cds_WP_000598571.1_2130	26.061	165	568
WP_025180279.1	lcl|NZ_AFKO01000203.1_cds_WP_000431145.1_509	26.316	228	568
WP_025180279.1	lcl|NZ_AFKO01000018.1_cds_WP_000136057.1_3463	26.904	197	568
WP_025180279.1	lcl|NZ_AFKO01000065.1_cds_WP_000481720.1_2156	24.138	203	568
WP_025180279.1	lcl|NZ_AFKO01000235.1_cds_WP_001141158.1_376	24.413	213	568
WP_025180279.1	lcl|NZ_AFKO01000266.1_cds_WP_000281020.1_221	31.944	72	568
WP_000665193.1	lcl|NZ_AFKO01000031.1_cds_WP_000977950.1_3089	27.530	247	586
WP_000665193.1	lcl|NZ_AFKO01000031.1_cds_WP_000977950.1_3089	33.871	124	586
WP_002099981.1	lcl|NZ_AFKO01000031.1_cds_WP_000547427.1_3090	70.968	217	219
WP_000848826.1	lcl|NZ_AFKO01000031.1_cds_LEP2GSC122_RS01000000121645_3091	58.824	289	279
WP_000848826.1	lcl|NZ_AFKO01000031.1_cds_LEP2GSC122_RS01000000121645_3091	79.167	72	279
WP_000848826.1	lcl|NZ_AFKO01000047.1_cds_LEP2GSC122_RS1000000125935_2424	29.167	168	279
WP_000848826.1	lcl|NZ_AFKO01000047.1_cds_LEP2GSC122_RS1000000125935_2424	38.372	86	279
WP_000848826.1	lcl|NZ_AFKO01000097.1_cds_WP_000649054.1_1822	37.288	59	279
WP_001047906.1	lcl|NZ_AFKO01000014.1_cds_WP_000351733.1_3594	35.714	126	211
WP_001047906.1	lcl|NZ_AFKO01000031.1_cds_WP_000884059.1_3048	33.898	177	211
WP_001089597.1	lcl|NZ_AFKO01000031.1_cds_WP_001012068.1_3092	99.203	251	251
WP_000848236.1	lcl|NZ_AFKO01000031.1_cds_WP_000848239.1_3093	99.203	251	251
WP_000848236.1	lcl|NZ_AFKO01000018.1_cds_WP_000721859.1_3457	36.694	248	251
WP_000734401.1	lcl|NZ_AFKO01000031.1_cds_WP_000734409.1_3094	99.415	342	342
WP_000734401.1	lcl|NZ_AFKO01000031.1_cds_WP_000734409.1_3094	99.415	342	342
WP_002099938.1	lcl|NZ_AFKO01000031.1_cds_WP_001022640.1_3095	91.732	254	254
WP_002099938.1	lcl|NZ_AFKO01000123.1_cds_WP_000050899.1_1452	29.482	251	254
WP_002099938.1	lcl|NZ_AFKO01000272.1_cds_WP_000400940.1_99	30.137	219	254
WP_002099938.1	lcl|NZ_AFKO01000124.1_cds_WP_001084700.1_1422	26.054	261	254
WP_000661927.1	lcl|NZ_AFKO01000031.1_cds_WP_000661932.1_3096	80.312	320	320
WP_000661927.1	lcl|NZ_AFKO01000212.1_cds_WP_000347681.1_450	23.741	278	320
WP_000661927.1	lcl|NZ_AFKO01000073.1_cds_WP_000402845.1_2062	23.904	251	320
WP_000661927.1	lcl|NZ_AFKO01000161.1_cds_WP_001082180.1_900	24.479	192	320
WP_000661927.1	lcl|NZ_AFKO01000031.1_cds_WP_002082140.1_3087	25.946	185	320
WP_000661927.1	lcl|NZ_AFKO01000143.1_cds_WP_000283287.1_1108	28.873	142	320
WP_000837189.1	lcl|NZ_AFKO01000031.1_cds_WP_000675255.1_3097	81.928	332	332
WP_000837189.1	lcl|NZ_AFKO01000019.1_cds_WP_001982325.1_3428	26.647	334	332
WP_000837189.1	lcl|NZ_AFKO01000031.1_cds_WP_000675255.1_3097	81.928	332	332
WP_000837189.1	lcl|NZ_AFKO01000019.1_cds_WP_001982325.1_3428	26.647	334	332
WP_000483145.1	lcl|NZ_AFKO01000031.1_cds_WP_000045934.1_3098	58.946	626	629
WP_000651740.1	lcl|NZ_AFKO01000031.1_cds_WP_001068986.1_3103	32.069	290	301
WP_000651740.1	lcl|NZ_AFKO01000053.1_cds_WP_001099029.1_2303	46.078	102	301
WP_000651740.1	lcl|NZ_AFKO01000031.1_cds_WP_000282880.1_3124	27.899	276	301
WP_000651740.1	lcl|NZ_AFKO01000031.1_cds_WP_000560752.1_3123	35.000	120	301
WP_000651740.1	lcl|NZ_AFKO01000072.1_cds_WP_000868621.1_2076	26.429	140	301
WP_000651740.1	lcl|NZ_AFKO01000031.1_cds_WP_000579813.1_3072	34.694	98	301
WP_000651740.1	lcl|NZ_AFKO01000167.1_cds_WP_000728671.1_804	30.612	98	301
WP_000579360.1	lcl|NZ_AFKO01000032.1_cds_WP_000560473.1_3043	36.279	215	204
WP_000579360.1	lcl|NZ_AFKO01000097.1_cds_WP_001052891.1_1813	31.343	67	204
WP_002100003.1	lcl|NZ_AFKO01000263.1_cds_WP_000067921.1_325	38.095	231	254
WP_002100003.1	lcl|NZ_AFKO01000032.1_cds_WP_000635440.1_3042	23.944	213	254
WP_002108484.1	lcl|NZ_AFKO01000210.1_cds_WP_000512778.1_464	30.769	78	360
WP_000723079.1	lcl|NZ_AFKO01000031.1_cds_WP_000600889.1_3075	74.468	329	332
WP_000723079.1	lcl|NZ_AFKO01000031.1_cds_WP_000646250.1_3049	30.218	321	332
WP_000723079.1	lcl|NZ_AFKO01000123.1_cds_WP_000649925.1_1446	30.769	312	332
WP_000723079.1	lcl|NZ_AFKO01000031.1_cds_WP_000723090.1_3128	30.460	348	332
WP_000723079.1	lcl|NZ_AFKO01000272.1_cds_WP_000744700.1_83	28.788	330	332
WP_000723079.1	lcl|NZ_AFKO01000044.1_cds_WP_001984071.1_2533	24.444	315	332
WP_000723079.1	lcl|NZ_AFKO01000145.1_cds_WP_000709511.1_1090	25.776	322	332
WP_000723079.1	lcl|NZ_AFKO01000031.1_cds_WP_000487322.1_3100	28.161	348	332
WP_000723079.1	lcl|NZ_AFKO01000031.1_cds_WP_001067557.1_3052	22.909	275	332
WP_000723079.1	lcl|NZ_AFKO01000031.1_cds_WP_000410273.1_3046	24.731	279	332
WP_000723079.1	lcl|NZ_AFKO01000031.1_cds_WP_000475904.1_3111	28.358	201	332
WP_000723079.1	lcl|NZ_AFKO01000031.1_cds_WP_000601375.1_3102	18.276	290	332
WP_000723079.1	lcl|NZ_AFKO01000118.1_cds_WP_001003555.1_1617	25.197	254	332
WP_002108504.1	lcl|NZ_AFKO01000031.1_cds_WP_000800438.1_3080	31.081	222	237
WP_002108504.1	lcl|NZ_AFKO01000031.1_cds_WP_000774262.1_3050	25.610	246	237
WP_002108504.1	lcl|NZ_AFKO01000031.1_cds_WP_000842260.1_3129	25.203	246	237
WP_002108504.1	lcl|NZ_AFKO01000031.1_cds_WP_000859505.1_3099	23.707	232	237
WP_000567886.1	lcl|NZ_AFKO01000031.1_cds_WP_000600889.1_3075	27.362	307	281
WP_000567886.1	lcl|NZ_AFKO01000031.1_cds_WP_000646250.1_3049	29.180	305	281
WP_000567886.1	lcl|NZ_AFKO01000123.1_cds_WP_000649925.1_1446	27.707	314	281
WP_000567886.1	lcl|NZ_AFKO01000044.1_cds_WP_001984071.1_2533	25.402	311	281
WP_000567886.1	lcl|NZ_AFKO01000272.1_cds_WP_000744700.1_83	23.397	312	281
WP_000567886.1	lcl|NZ_AFKO01000031.1_cds_WP_000723090.1_3128	24.922	321	281
WP_000567886.1	lcl|NZ_AFKO01000031.1_cds_WP_000601375.1_3102	25.000	276	281
WP_000567886.1	lcl|NZ_AFKO01000031.1_cds_WP_000410273.1_3046	23.348	227	281
WP_000567886.1	lcl|NZ_AFKO01000145.1_cds_WP_000709511.1_1090	22.321	336	281
WP_000567886.1	lcl|NZ_AFKO01000031.1_cds_WP_000487322.1_3100	22.830	311	281
WP_000567886.1	lcl|NZ_AFKO01000031.1_cds_WP_000475904.1_3111	22.326	215	281
WP_000567886.1	lcl|NZ_AFKO01000118.1_cds_WP_001003555.1_1617	25.862	174	281
WP_000567886.1	lcl|NZ_AFKO01000044.1_cds_WP_000688695.1_2553	25.000	192	281
WP_000475907.1	lcl|NZ_AFKO01000031.1_cds_WP_000475904.1_3111	88.081	344	344
WP_000475907.1	lcl|NZ_AFKO01000063.1_cds_WP_000457972.1_2175	35.075	268	344
WP_000475907.1	lcl|NZ_AFKO01000031.1_cds_WP_000600889.1_3075	28.099	242	344
WP_000475907.1	lcl|NZ_AFKO01000031.1_cds_WP_000646250.1_3049	26.250	240	344
WP_000475907.1	lcl|NZ_AFKO01000031.1_cds_WP_000723090.1_3128	28.112	249	344
WP_000475907.1	lcl|NZ_AFKO01000272.1_cds_WP_000744700.1_83	22.605	261	344
WP_000475907.1	lcl|NZ_AFKO01000031.1_cds_WP_000487322.1_3100	24.727	275	344
WP_000475907.1	lcl|NZ_AFKO01000044.1_cds_WP_000688695.1_2553	28.390	236	344
WP_001101626.1	lcl|NZ_AFKO01000031.1_cds_WP_001024125.1_3112	80.055	366	368
WP_001101626.1	lcl|NZ_AFKO01000118.1_cds_WP_001003555.1_1617	27.586	87	368
WP_001101626.1	lcl|NZ_AFKO01000031.1_cds_WP_001024125.1_3112	80.055	366	368
WP_001101626.1	lcl|NZ_AFKO01000118.1_cds_WP_001003555.1_1617	27.586	87	368
WP_000734459.1	lcl|NZ_AFKO01000031.1_cds_WP_000734456.1_3113	80.585	376	376
WP_000734459.1	lcl|NZ_AFKO01000031.1_cds_WP_000823150.1_3079	23.590	390	376
WP_000686566.1	lcl|NZ_AFKO01000031.1_cds_WP_000686571.1_3114	69.720	393	399
WP_000275928.1	lcl|NZ_AFKO01000031.1_cds_WP_000289498.1_3115	72.447	421	421
WP_000275928.1	lcl|NZ_AFKO01000263.1_cds_WP_000910880.1_322	40.000	180	421
WP_000275928.1	lcl|NZ_AFKO01000038.1_cds_WP_000555539.1_2755	33.149	181	421
WP_000939585.1	lcl|NZ_AFKO01000031.1_cds_WP_000939582.1_3117	99.776	447	447
WP_002108514.1	lcl|NZ_AFKO01000031.1_cds_WP_000050431.1_3118	99.042	313	313
WP_002108477.1	lcl|NZ_AFKO01000031.1_cds_WP_001084675.1_3119	98.990	297	297
WP_000876105.1	lcl|NZ_AFKO01000031.1_cds_WP_000876106.1_3120	99.412	340	340
WP_000343397.1	lcl|NZ_AFKO01000031.1_cds_WP_000343398.1_3121	98.561	139	139
WP_000343397.1	lcl|NZ_AFKO01000031.1_cds_WP_000799638.1_3070	31.655	139	139
WP_000575181.1	lcl|NZ_AFKO01000031.1_cds_WP_000575178.1_3122	99.449	363	363
WP_000575181.1	lcl|NZ_AFKO01000031.1_cds_WP_000608295.1_3054	36.438	365	363
WP_000575181.1	lcl|NZ_AFKO01000031.1_cds_WP_001198107.1_3053	33.983	359	363
