WP_000340715.1	lcl|NZ_JADHZI010000006.1_cds_WP_002725873.1_2913	91.860	86	106
WP_000410268.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733579.1_2914	93.548	310	318
WP_000410268.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733534.1_2917	27.143	280	318
WP_000410268.1	lcl|NZ_JADHZI010000017.1_cds_WP_002722638.1_626	22.671	322	318
WP_000410268.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740024.1_3008	25.000	288	318
WP_000410268.1	lcl|NZ_JADHZI010000007.1_cds_WP_002728309.1_3199	25.402	311	318
WP_000410268.1	lcl|NZ_JADHZI010000028.1_cds_WP_002743770.1_1337	22.353	170	318
WP_000410268.1	lcl|NZ_JADHZI010000006.1_cds_WP_016749081.1_2946	24.342	152	318
WP_002076509.1	lcl|NZ_JADHZI010000032.1_cds_WP_032856387.1_1662	26.222	225	223
WP_002076509.1	lcl|NZ_JADHZI010000006.1_cds_WP_002742128.1_3004	30.579	121	223
WP_002076509.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733661.1_2984	33.696	92	223
WP_002076509.1	lcl|NZ_JADHZI010000018.1_cds_WP_002731944.1_669	30.769	104	223
WP_002076509.1	lcl|NZ_JADHZI010000009.1_cds_WP_002726501.1_3386	29.787	94	223
WP_002076509.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733618.1_3011	25.568	176	223
WP_001136119.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740722.1_2957	36.607	336	354
WP_001136119.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740726.1_2961	33.728	338	354
WP_001136119.1	lcl|NZ_JADHZI010000025.1_cds_WP_002730849.1_1218	34.375	288	354
WP_001136119.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740722.1_2957	36.607	336	354
WP_001136119.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740726.1_2961	33.728	338	354
WP_001136119.1	lcl|NZ_JADHZI010000025.1_cds_WP_002730849.1_1218	34.375	288	354
WP_000535865.1	lcl|NZ_JADHZI010000033.1_cds_WP_002738760.1_1688	30.952	210	234
WP_000535865.1	lcl|NZ_JADHZI010000013.1_cds_WP_002723863.1_363	29.091	110	234
WP_002183331.1	lcl|NZ_JADHZI010000011.1_cds_WP_002734213.1_186	26.776	183	204
WP_001117631.1	lcl|NZ_JADHZI010000051.1_cds_WP_002728994.1_2466	30.914	372	387
WP_001117631.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740861.1_2922	33.475	236	387
WP_001117631.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740826.1_2921	37.379	206	387
WP_001117631.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740294.1_3002	32.155	283	387
WP_001117631.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733737.1_2942	31.507	219	387
WP_001117631.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733599.1_2955	32.319	263	387
WP_001117631.1	lcl|NZ_JADHZI010000007.1_cds_WP_002738884.1_3151	27.554	323	387
WP_001117631.1	lcl|NZ_JADHZI010000008.1_cds_WP_002724641.1_3232	25.137	366	387
WP_000697351.1	lcl|NZ_JADHZI010000078.1_cds_WP_004278354.1_3088	40.902	599	583
