WP_000340715.1	lcl|NZ_AFKL01000419.1_cds_WP_000340715.1_2	100.000	86	106
WP_000410268.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	99.502	201	318
WP_000410268.1	lcl|NZ_AFKL01000419.1_cds_WP_000410265.1_1	100.000	113	318
WP_000410268.1	lcl|NZ_AFKL01000286.1_cds_WP_000093099.1_447	46.988	83	318
WP_000410268.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	25.680	331	318
WP_000410268.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	24.611	321	318
WP_000410268.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	24.306	288	318
WP_000410268.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	23.636	275	318
WP_000020777.1	lcl|NZ_AFKL01000008.1_cds_WP_000202830.1_3708	42.493	353	361
WP_002076509.1	lcl|NZ_AFKL01000073.1_cds_WP_000282880.1_2705	30.638	235	223
WP_002076509.1	lcl|NZ_AFKL01000324.1_cds_WP_001099029.1_291	26.906	223	223
WP_002076509.1	lcl|NZ_AFKL01000008.1_cds_WP_001068986.1_3726	30.435	92	223
WP_002076509.1	lcl|NZ_AFKL01000153.1_cds_WP_000840858.1_1643	29.808	104	223
WP_002076509.1	lcl|NZ_AFKL01000077.1_cds_WP_000868621.1_2575	29.670	91	223
WP_002076509.1	lcl|NZ_AFKL01000169.1_cds_WP_000262844.1_1488	24.638	207	223
WP_002076509.1	lcl|NZ_AFKL01000166.1_cds_WP_001114267.1_1498	26.705	176	223
WP_001136119.1	lcl|NZ_AFKL01000008.1_cds_WP_001230564.1_3701	36.578	339	354
WP_001136119.1	lcl|NZ_AFKL01000008.1_cds_WP_000582618.1_3705	34.356	326	354
WP_001136119.1	lcl|NZ_AFKL01000386.1_cds_WP_001011675.1_116	33.898	295	354
WP_001136119.1	lcl|NZ_AFKL01000008.1_cds_WP_001230564.1_3701	36.578	339	354
WP_001136119.1	lcl|NZ_AFKL01000008.1_cds_WP_000582618.1_3705	34.356	326	354
WP_001136119.1	lcl|NZ_AFKL01000386.1_cds_WP_001011675.1_116	33.898	295	354
WP_000535865.1	lcl|NZ_AFKL01000298.1_cds_WP_001014594.1_368	28.365	208	234
WP_000535865.1	lcl|NZ_AFKL01000048.1_cds_WP_000721859.1_3439	33.333	111	234
WP_000535865.1	lcl|NZ_AFKL01000008.1_cds_WP_000848239.1_3716	28.571	126	234
WP_001117631.1	lcl|NZ_AFKL01000286.1_cds_WP_000582222.1_449	38.211	246	387
WP_001117631.1	lcl|NZ_AFKL01000266.1_cds_WP_001281953.1_589	31.989	372	387
WP_001117631.1	lcl|NZ_AFKL01000180.1_cds_WP_000608295.1_1411	28.448	348	387
WP_001117631.1	lcl|NZ_AFKL01000008.1_cds_WP_000947844.1_3699	32.700	263	387
WP_001117631.1	lcl|NZ_AFKL01000180.1_cds_WP_001198107.1_1412	37.864	206	387
WP_001117631.1	lcl|NZ_AFKL01000073.1_cds_WP_000575178.1_2707	29.329	283	387
