WP_000340715.1	lcl|NZ_JQQC01000016.1_cds_WP_000340715.1_475	100.000	86	106
WP_000410268.1	lcl|NZ_JQQC01000016.1_cds_WP_000410273.1_476	99.677	310	318
WP_000410268.1	lcl|NZ_JQQC01000016.1_cds_WP_000093099.1_496	46.988	83	318
WP_000410268.1	lcl|NZ_JQQC01000016.1_cds_WP_000646250.1_479	25.680	331	318
WP_000410268.1	lcl|NZ_JQQC01000002.1_cds_WP_000744700.1_114	24.611	321	318
WP_000410268.1	lcl|NZ_JQQC01000016.1_cds_WP_000723090.1_558	24.306	288	318
WP_000410268.1	lcl|NZ_JQQC01000016.1_cds_WP_000600889.1_505	23.636	275	318
WP_000020777.1	lcl|NZ_JQQC01000016.1_cds_WP_000202830.1_515	42.493	353	361
WP_002076509.1	lcl|NZ_JQQC01000016.1_cds_WP_000282880.1_554	30.638	235	223
WP_002076509.1	lcl|NZ_JQQC01000068.1_cds_WP_001099029.1_2265	26.906	223	223
WP_002076509.1	lcl|NZ_JQQC01000016.1_cds_WP_001068986.1_533	30.435	92	223
WP_002076509.1	lcl|NZ_JQQC01000066.1_cds_WP_000840858.1_2232	29.808	104	223
WP_002076509.1	lcl|NZ_JQQC01000006.1_cds_WP_000868621.1_273	29.670	91	223
WP_002076509.1	lcl|NZ_JQQC01000141.1_cds_WP_000262844.1_3501	24.638	207	223
WP_002076509.1	lcl|NZ_JQQC01000106.1_cds_WP_001114267.1_3034	26.705	176	223
WP_001136119.1	lcl|NZ_JQQC01000016.1_cds_WP_001230564.1_508	36.578	339	354
WP_001136119.1	lcl|NZ_JQQC01000016.1_cds_WP_000582618.1_512	34.356	326	354
WP_001136119.1	lcl|NZ_JQQC01000042.1_cds_WP_001011675.1_1463	33.898	295	354
WP_001136119.1	lcl|NZ_JQQC01000016.1_cds_WP_001230564.1_508	36.578	339	354
WP_001136119.1	lcl|NZ_JQQC01000016.1_cds_WP_000582618.1_512	34.356	326	354
WP_001136119.1	lcl|NZ_JQQC01000042.1_cds_WP_001011675.1_1463	33.898	295	354
WP_000535865.1	lcl|NZ_JQQC01000008.1_cds_WP_001014594.1_348	28.365	208	234
WP_000535865.1	lcl|NZ_JQQC01000118.1_cds_WP_000721859.1_3193	33.333	111	234
WP_000535865.1	lcl|NZ_JQQC01000016.1_cds_WP_000848239.1_523	28.571	126	234
WP_001117631.1	lcl|NZ_JQQC01000016.1_cds_WP_000582222.1_494	38.211	246	387
WP_001117631.1	lcl|NZ_JQQC01000156.1_cds_WP_001281953.1_3598	31.989	372	387
WP_001117631.1	lcl|NZ_JQQC01000016.1_cds_WP_000608295.1_484	28.448	348	387
WP_001117631.1	lcl|NZ_JQQC01000016.1_cds_WP_000947844.1_506	32.700	263	387
WP_001117631.1	lcl|NZ_JQQC01000016.1_cds_WP_001198107.1_483	37.864	206	387
WP_001117631.1	lcl|NZ_JQQC01000016.1_cds_WP_000575178.1_552	29.329	283	387
WP_001117631.1	lcl|NZ_JQQC01000016.1_cds_WP_000346036.1_513	27.701	361	387
WP_001117631.1	lcl|NZ_JQQC01000020.1_cds_WP_000538752.1_682	26.480	321	387
WP_001117631.1	lcl|NZ_JQQC01000087.1_cds_WP_001982414.1_2576	24.251	367	387
WP_000697351.1	lcl|NZ_JQQC01000016.1_cds_WP_000698820.1_518	27.636	626	583
WP_029781911.1	lcl|NZ_JQQC01000120.1_cds_WP_000613386.1_3238	21.538	130	572
WP_029781911.1	lcl|NZ_JQQC01000118.1_cds_WP_000721859.1_3193	34.188	117	572
WP_029781911.1	lcl|NZ_JQQC01000120.1_cds_WP_000613386.1_3238	21.538	130	572
WP_029781911.1	lcl|NZ_JQQC01000118.1_cds_WP_000721859.1_3193	34.188	117	572
WP_000041234.1	lcl|NZ_JQQC01000016.1_cds_WP_001198107.1_483	34.161	322	417
WP_000041234.1	lcl|NZ_JQQC01000016.1_cds_WP_000608295.1_484	33.677	291	417
WP_000041234.1	lcl|NZ_JQQC01000016.1_cds_WP_000575178.1_552	32.573	307	417
WP_000041234.1	lcl|NZ_JQQC01000156.1_cds_WP_001281953.1_3598	28.354	328	417
WP_000041234.1	lcl|NZ_JQQC01000016.1_cds_WP_000346036.1_513	29.367	395	417
WP_000041234.1	lcl|NZ_JQQC01000016.1_cds_WP_000582222.1_494	37.383	214	417
WP_000041234.1	lcl|NZ_JQQC01000016.1_cds_WP_000947844.1_506	26.866	268	417
WP_000041234.1	lcl|NZ_JQQC01000020.1_cds_WP_000538752.1_682	25.781	384	417
WP_000041234.1	lcl|NZ_JQQC01000087.1_cds_WP_001982414.1_2576	24.206	252	417
WP_002108490.1	lcl|NZ_JQQC01000016.1_cds_WP_000698820.1_518	43.987	607	588
WP_002108506.1	lcl|NZ_JQQC01000032.1_cds_WP_000012765.1_1166	35.385	130	216
WP_002108506.1	lcl|NZ_JQQC01000048.1_cds_WP_000230180.1_1627	30.061	163	216
WP_002108506.1	lcl|NZ_JQQC01000060.1_cds_WP_000914158.1_2075	25.714	105	216
WP_002108506.1	lcl|NZ_JQQC01000130.1_cds_WP_000602007.1_3351	26.712	146	216
WP_025180280.1	lcl|NZ_JQQC01000008.1_cds_WP_001014594.1_348	29.268	246	242
WP_025180280.1	lcl|NZ_JQQC01000016.1_cds_WP_000848239.1_523	30.252	119	242
WP_002108525.1	lcl|NZ_JQQC01000002.1_cds_WP_000998676.1_88	31.660	259	255
WP_002108525.1	lcl|NZ_JQQC01000048.1_cds_WP_000566240.1_1646	27.843	255	255
WP_002108525.1	lcl|NZ_JQQC01000037.1_cds_WP_000043153.1_1358	26.336	262	255
WP_002108525.1	lcl|NZ_JQQC01000048.1_cds_WP_001968389.1_1618	26.693	251	255
WP_002108525.1	lcl|NZ_JQQC01000018.1_cds_WP_000351752.1_628	24.907	269	255
WP_002108525.1	lcl|NZ_JQQC01000045.1_cds_WP_000653653.1_1533	26.054	261	255
WP_002108525.1	lcl|NZ_JQQC01000001.1_cds_WP_000646914.1_19	26.230	183	255
WP_002108525.1	lcl|NZ_JQQC01000016.1_cds_WP_000723090.1_558	29.851	201	255
WP_002108525.1	lcl|NZ_JQQC01000048.1_cds_WP_000800040.1_1688	26.289	194	255
WP_002108525.1	lcl|NZ_JQQC01000031.1_cds_WP_001074690.1_1102	25.389	193	255
WP_002108525.1	lcl|NZ_JQQC01000048.1_cds_WP_001069860.1_1682	26.220	164	255
WP_002108525.1	lcl|NZ_JQQC01000002.1_cds_WP_000744700.1_114	34.722	72	255
WP_002108502.1	lcl|NZ_JQQC01000095.1_cds_WP_002185292.1_2828	29.091	330	314
WP_002108526.1	lcl|NZ_JQQC01000016.1_cds_WP_001230564.1_508	36.957	276	282
WP_002108526.1	lcl|NZ_JQQC01000042.1_cds_WP_001011675.1_1463	39.024	287	282
WP_002108526.1	lcl|NZ_JQQC01000016.1_cds_WP_000582618.1_512	33.824	272	282
WP_002078520.1	lcl|NZ_JQQC01000156.1_cds_WP_001281953.1_3598	37.905	401	401
WP_002078520.1	lcl|NZ_JQQC01000016.1_cds_WP_000582222.1_494	33.333	375	401
WP_002078520.1	lcl|NZ_JQQC01000016.1_cds_WP_000608295.1_484	31.452	372	401
WP_002078520.1	lcl|NZ_JQQC01000016.1_cds_WP_000575178.1_552	28.142	366	401
WP_002078520.1	lcl|NZ_JQQC01000016.1_cds_WP_001198107.1_483	30.579	363	401
WP_002078520.1	lcl|NZ_JQQC01000016.1_cds_WP_000947844.1_506	27.321	377	401
WP_002078520.1	lcl|NZ_JQQC01000016.1_cds_WP_000346036.1_513	27.034	381	401
WP_002078520.1	lcl|NZ_JQQC01000087.1_cds_WP_001982414.1_2576	25.521	384	401
WP_002078520.1	lcl|NZ_JQQC01000020.1_cds_WP_000538752.1_682	26.509	381	401
WP_025180279.1	lcl|NZ_JQQC01000070.1_cds_WP_000172202.1_2312	30.163	368	568
WP_025180279.1	lcl|NZ_JQQC01000016.1_cds_WP_000834715.1_499	28.500	400	568
WP_025180279.1	lcl|NZ_JQQC01000020.1_cds_WP_000667646.1_657	32.381	210	568
WP_025180279.1	lcl|NZ_JQQC01000007.1_cds_WP_000828455.1_322	31.858	226	568
WP_025180279.1	lcl|NZ_JQQC01000070.1_cds_WP_000942282.1_2326	33.663	202	568
WP_025180279.1	lcl|NZ_JQQC01000052.1_cds_WP_000666552.1_1812	30.811	185	568
WP_025180279.1	lcl|NZ_JQQC01000088.1_cds_WP_001161019.1_2640	31.088	193	568
WP_025180279.1	lcl|NZ_JQQC01000121.1_cds_WP_000675807.1_3253	30.570	193	568
WP_025180279.1	lcl|NZ_JQQC01000091.1_cds_WP_000047473.1_2749	33.505	194	568
WP_025180279.1	lcl|NZ_JQQC01000015.1_cds_WP_000510777.1_473	29.442	197	568
WP_025180279.1	lcl|NZ_JQQC01000068.1_cds_WP_000184524.1_2277	31.606	193	568
WP_025180279.1	lcl|NZ_JQQC01000060.1_cds_WP_000536762.1_2077	34.194	155	568
WP_025180279.1	lcl|NZ_JQQC01000004.1_cds_WP_001052498.1_201	30.000	180	568
WP_025180279.1	lcl|NZ_JQQC01000041.1_cds_WP_000619175.1_1451	31.088	193	568
WP_025180279.1	lcl|NZ_JQQC01000045.1_cds_WP_000603361.1_1523	31.522	184	568
WP_025180279.1	lcl|NZ_JQQC01000055.1_cds_WP_001049205.1_1854	30.978	184	568
WP_025180279.1	lcl|NZ_JQQC01000055.1_cds_WP_001049205.1_1854	25.822	213	568
WP_025180279.1	lcl|NZ_JQQC01000052.1_cds_WP_000433117.1_1759	28.108	185	568
WP_025180279.1	lcl|NZ_JQQC01000124.1_cds_WP_000052667.1_3274	27.638	199	568
WP_025180279.1	lcl|NZ_JQQC01000041.1_cds_WP_000218838.1_1452	29.680	219	568
WP_025180279.1	lcl|NZ_JQQC01000014.1_cds_WP_001982953.1_438	26.943	193	568
WP_025180279.1	lcl|NZ_JQQC01000045.1_cds_WP_000054169.1_1507	30.000	190	568
WP_025180279.1	lcl|NZ_JQQC01000107.1_cds_WP_000590867.1_3040	25.654	191	568
WP_025180279.1	lcl|NZ_JQQC01000107.1_cds_WP_000590867.1_3040	25.668	187	568
WP_025180279.1	lcl|NZ_JQQC01000128.1_cds_WP_000626143.1_3331	27.368	190	568
WP_025180279.1	lcl|NZ_JQQC01000128.1_cds_WP_000626143.1_3331	23.462	260	568
WP_025180279.1	lcl|NZ_JQQC01000052.1_cds_WP_001089500.1_1792	28.293	205	568
WP_025180279.1	lcl|NZ_JQQC01000069.1_cds_WP_000598571.1_2301	26.061	165	568
WP_025180279.1	lcl|NZ_JQQC01000089.1_cds_WP_000431145.1_2676	26.316	228	568
WP_025180279.1	lcl|NZ_JQQC01000118.1_cds_WP_000136057.1_3199	26.904	197	568
WP_025180279.1	lcl|NZ_JQQC01000188.1_cds_WP_000481720.1_3713	24.138	203	568
WP_025180279.1	lcl|NZ_JQQC01000161.1_cds_WP_001141158.1_3628	24.413	213	568
WP_025180279.1	lcl|NZ_JQQC01000088.1_cds_WP_000281020.1_2656	31.944	72	568
WP_025180279.1	lcl|NZ_JQQC01000070.1_cds_WP_000172202.1_2312	30.163	368	568
WP_025180279.1	lcl|NZ_JQQC01000016.1_cds_WP_000834715.1_499	28.500	400	568
WP_025180279.1	lcl|NZ_JQQC01000020.1_cds_WP_000667646.1_657	32.381	210	568
WP_025180279.1	lcl|NZ_JQQC01000007.1_cds_WP_000828455.1_322	31.858	226	568
WP_025180279.1	lcl|NZ_JQQC01000070.1_cds_WP_000942282.1_2326	33.663	202	568
WP_025180279.1	lcl|NZ_JQQC01000052.1_cds_WP_000666552.1_1812	30.811	185	568
WP_025180279.1	lcl|NZ_JQQC01000088.1_cds_WP_001161019.1_2640	31.088	193	568
WP_025180279.1	lcl|NZ_JQQC01000121.1_cds_WP_000675807.1_3253	30.570	193	568
WP_025180279.1	lcl|NZ_JQQC01000091.1_cds_WP_000047473.1_2749	33.505	194	568
WP_025180279.1	lcl|NZ_JQQC01000015.1_cds_WP_000510777.1_473	29.442	197	568
WP_025180279.1	lcl|NZ_JQQC01000068.1_cds_WP_000184524.1_2277	31.606	193	568
WP_025180279.1	lcl|NZ_JQQC01000060.1_cds_WP_000536762.1_2077	34.194	155	568
WP_025180279.1	lcl|NZ_JQQC01000004.1_cds_WP_001052498.1_201	30.000	180	568
WP_025180279.1	lcl|NZ_JQQC01000041.1_cds_WP_000619175.1_1451	31.088	193	568
WP_025180279.1	lcl|NZ_JQQC01000045.1_cds_WP_000603361.1_1523	31.522	184	568
WP_025180279.1	lcl|NZ_JQQC01000055.1_cds_WP_001049205.1_1854	30.978	184	568
WP_025180279.1	lcl|NZ_JQQC01000055.1_cds_WP_001049205.1_1854	25.822	213	568
WP_025180279.1	lcl|NZ_JQQC01000052.1_cds_WP_000433117.1_1759	28.108	185	568
WP_025180279.1	lcl|NZ_JQQC01000124.1_cds_WP_000052667.1_3274	27.638	199	568
WP_025180279.1	lcl|NZ_JQQC01000041.1_cds_WP_000218838.1_1452	29.680	219	568
