WP_000340715.1	lcl|NZ_ANOJ01000058.1_cds_WP_000340715.1_1072	100.000	86	106
WP_000410268.1	lcl|NZ_ANOJ01000058.1_cds_WP_000410273.1_1071	99.677	310	318
WP_000410268.1	lcl|NZ_ANOJ01000058.1_cds_WP_000646251.1_1068	25.680	331	318
WP_000410268.1	lcl|NZ_ANOJ01000210.1_cds_WP_000744700.1_3575	24.611	321	318
WP_000410268.1	lcl|NZ_ANOJ01000058.1_cds_LEP1GSC111_RS01000000127555_1052	60.870	46	318
WP_000410268.1	lcl|NZ_ANOJ01000058.1_cds_WP_000723090.1_989	24.306	288	318
WP_000410268.1	lcl|NZ_ANOJ01000058.1_cds_WP_000600886.1_1043	23.636	275	318
WP_000020777.1	lcl|NZ_ANOJ01000058.1_cds_WP_000202827.1_1032	42.493	353	361
WP_002076509.1	lcl|NZ_ANOJ01000058.1_cds_WP_000282880.1_993	30.638	235	223
WP_002076509.1	lcl|NZ_ANOJ01000099.1_cds_WP_001099026.1_1674	26.457	223	223
WP_002076509.1	lcl|NZ_ANOJ01000058.1_cds_WP_001068986.1_1014	30.435	92	223
WP_002076509.1	lcl|NZ_ANOJ01000218.1_cds_WP_000840860.1_3742	29.808	104	223
WP_002076509.1	lcl|NZ_ANOJ01000070.1_cds_WP_000868621.1_1303	29.670	91	223
WP_002076509.1	lcl|NZ_ANOJ01000058.1_cds_WP_001114273.1_986	26.705	176	223
WP_002076509.1	lcl|NZ_ANOJ01000226.1_cds_WP_000262844.1_3809	24.638	207	223
WP_001136119.1	lcl|NZ_ANOJ01000058.1_cds_WP_001230566.1_1040	36.283	339	354
WP_001136119.1	lcl|NZ_ANOJ01000058.1_cds_WP_000582618.1_1035	34.356	326	354
WP_001136119.1	lcl|NZ_ANOJ01000032.1_cds_WP_020784259.1_490	33.898	295	354
WP_001136119.1	lcl|NZ_ANOJ01000058.1_cds_WP_001230566.1_1040	36.283	339	354
WP_001136119.1	lcl|NZ_ANOJ01000058.1_cds_WP_000582618.1_1035	34.356	326	354
WP_001136119.1	lcl|NZ_ANOJ01000032.1_cds_WP_020784259.1_490	33.898	295	354
WP_000535865.1	lcl|NZ_ANOJ01000007.1_cds_WP_002120564.1_124	28.365	208	234
WP_000535865.1	lcl|NZ_ANOJ01000196.1_cds_WP_020784794.1_3270	33.333	111	234
WP_000535865.1	lcl|NZ_ANOJ01000058.1_cds_WP_020784345.1_1024	30.159	126	234
WP_001117631.1	lcl|NZ_ANOJ01000058.1_cds_WP_020784356.1_1054	38.211	246	387
WP_001117631.1	lcl|NZ_ANOJ01000101.1_cds_WP_020784522.1_1681	31.720	372	387
WP_001117631.1	lcl|NZ_ANOJ01000058.1_cds_WP_000947839.1_1042	32.700	263	387
WP_001117631.1	lcl|NZ_ANOJ01000058.1_cds_WP_000575178.1_995	29.329	283	387
WP_001117631.1	lcl|NZ_ANOJ01000058.1_cds_WP_020784354.1_1034	27.701	361	387
WP_001117631.1	lcl|NZ_ANOJ01000052.1_cds_WP_000538757.1_906	26.480	321	387
WP_001117631.1	lcl|NZ_ANOJ01000099.1_cds_WP_001982414.1_1652	24.251	367	387
WP_000697351.1	lcl|NZ_ANOJ01000058.1_cds_WP_000698821.1_1029	27.636	626	583
WP_029781911.1	lcl|NZ_ANOJ01000012.1_cds_WP_020784147.1_187	21.538	130	572
WP_029781911.1	lcl|NZ_ANOJ01000196.1_cds_WP_020784794.1_3270	34.188	117	572
WP_029781911.1	lcl|NZ_ANOJ01000012.1_cds_WP_020784147.1_187	21.538	130	572
WP_029781911.1	lcl|NZ_ANOJ01000196.1_cds_WP_020784794.1_3270	34.188	117	572
WP_000041234.1	lcl|NZ_ANOJ01000058.1_cds_WP_000575178.1_995	32.573	307	417
WP_000041234.1	lcl|NZ_ANOJ01000101.1_cds_WP_020784522.1_1681	28.354	328	417
WP_000041234.1	lcl|NZ_ANOJ01000058.1_cds_WP_020784354.1_1034	29.367	395	417
WP_000041234.1	lcl|NZ_ANOJ01000058.1_cds_WP_020784356.1_1054	37.383	214	417
WP_000041234.1	lcl|NZ_ANOJ01000058.1_cds_WP_000947839.1_1042	26.866	268	417
WP_000041234.1	lcl|NZ_ANOJ01000052.1_cds_WP_000538757.1_906	25.907	386	417
WP_000041234.1	lcl|NZ_ANOJ01000099.1_cds_WP_001982414.1_1652	24.206	252	417
WP_002108490.1	lcl|NZ_ANOJ01000058.1_cds_WP_000698821.1_1029	44.152	607	588
WP_002108506.1	lcl|NZ_ANOJ01000161.1_cds_WP_000012765.1_2750	35.385	130	216
WP_002108506.1	lcl|NZ_ANOJ01000169.1_cds_WP_000230181.1_2847	30.061	163	216
WP_002108506.1	lcl|NZ_ANOJ01000214.1_cds_WP_020784855.1_3650	25.714	105	216
WP_002108506.1	lcl|NZ_ANOJ01000137.1_cds_WP_000602007.1_2168	26.712	146	216
WP_025180280.1	lcl|NZ_ANOJ01000007.1_cds_WP_002120564.1_124	29.268	246	242
WP_025180280.1	lcl|NZ_ANOJ01000058.1_cds_WP_020784345.1_1024	30.252	119	242
WP_002108525.1	lcl|NZ_ANOJ01000210.1_cds_WP_000998676.1_3602	31.660	259	255
WP_002108525.1	lcl|NZ_ANOJ01000169.1_cds_WP_000566240.1_2866	27.843	255	255
WP_002108525.1	lcl|NZ_ANOJ01000143.1_cds_WP_000043153.1_2267	26.336	262	255
WP_002108525.1	lcl|NZ_ANOJ01000169.1_cds_WP_001968389.1_2838	26.693	251	255
WP_002108525.1	lcl|NZ_ANOJ01000132.1_cds_WP_000351753.1_2112	24.907	269	255
WP_002108525.1	lcl|NZ_ANOJ01000105.1_cds_WP_000653652.1_1797	26.054	261	255
WP_002108525.1	lcl|NZ_ANOJ01000039.1_cds_WP_020784276.1_608	26.230	183	255
WP_002108525.1	lcl|NZ_ANOJ01000058.1_cds_WP_000723090.1_989	29.851	201	255
WP_002108525.1	lcl|NZ_ANOJ01000145.1_cds_WP_001074690.1_2341	25.389	193	255
WP_002108525.1	lcl|NZ_ANOJ01000018.1_cds_WP_001069862.1_312	26.136	176	255
WP_002108525.1	lcl|NZ_ANOJ01000018.1_cds_WP_020784192.1_307	25.773	194	255
WP_002108525.1	lcl|NZ_ANOJ01000210.1_cds_WP_000744700.1_3575	34.722	72	255
WP_002108525.1	lcl|NZ_ANOJ01000047.1_cds_WP_000093664.1_828	23.500	200	255
WP_002108502.1	lcl|NZ_ANOJ01000153.1_cds_WP_033108138.1_2455	29.091	330	314
WP_002108526.1	lcl|NZ_ANOJ01000058.1_cds_WP_001230566.1_1040	36.957	276	282
WP_002108526.1	lcl|NZ_ANOJ01000032.1_cds_WP_020784259.1_490	39.024	287	282
WP_002108526.1	lcl|NZ_ANOJ01000058.1_cds_WP_000582618.1_1035	33.824	272	282
WP_002078520.1	lcl|NZ_ANOJ01000101.1_cds_WP_020784522.1_1681	37.905	401	401
