WP_000340715.1	lcl|NZ_JADDXG010000046.1_cds_WP_000340715.1_2707	100.000	86	106
WP_000410268.1	lcl|NZ_JADDXG010000046.1_cds_WP_000410266.1_2708	99.677	310	318
WP_000410268.1	lcl|NZ_JADDXG010000046.1_cds_WP_000646254.1_2711	25.680	331	318
WP_000410268.1	lcl|NZ_JADDXG010000013.1_cds_WP_000744698.1_324	24.611	321	318
WP_000410268.1	lcl|NZ_JADDXG010000064.1_cds_WP_000723091.1_3383	23.958	288	318
WP_002076509.1	lcl|NZ_JADDXG010000064.1_cds_WP_000282882.1_3379	30.213	235	223
WP_002076509.1	lcl|NZ_JADDXG010000015.1_cds_WP_001099039.1_481	26.906	223	223
WP_002076509.1	lcl|NZ_JADDXG010000029.1_cds_WP_000840861.1_1582	29.808	104	223
WP_002076509.1	lcl|NZ_JADDXG010000018.1_cds_WP_000868621.1_668	29.670	91	223
WP_002076509.1	lcl|NZ_JADDXG010000064.1_cds_WP_001114273.1_3386	26.705	176	223
WP_002076509.1	lcl|NZ_JADDXG010000051.1_cds_WP_000262844.1_3009	24.638	207	223
WP_001136119.1	lcl|NZ_JADDXG010000024.1_cds_WP_001033784.1_1334	32.955	352	354
WP_001136119.1	lcl|NZ_JADDXG010000011.1_cds_WP_001011666.1_178	34.237	295	354
WP_001136119.1	lcl|NZ_JADDXG010000024.1_cds_WP_002072154.1_1328	28.435	313	354
WP_001136119.1	lcl|NZ_JADDXG010000024.1_cds_WP_001033784.1_1334	32.955	352	354
WP_001136119.1	lcl|NZ_JADDXG010000011.1_cds_WP_001011666.1_178	34.237	295	354
WP_001136119.1	lcl|NZ_JADDXG010000024.1_cds_WP_002072154.1_1328	28.435	313	354
WP_000535865.1	lcl|NZ_JADDXG010000025.1_cds_WP_000696059.1_1375	43.373	166	234
WP_000535865.1	lcl|NZ_JADDXG010000291.1_cds_WP_228005535.1_1947	34.503	171	234
WP_000535865.1	lcl|NZ_JADDXG010000031.1_cds_WP_001014594.1_1963	28.365	208	234
WP_000535865.1	lcl|NZ_JADDXG010000024.1_cds_WP_000440091.1_1329	23.043	230	234
WP_000535865.1	lcl|NZ_JADDXG010000009.1_cds_WP_000721854.1_3902	33.333	111	234
WP_001117631.1	lcl|NZ_JADDXG010000014.1_cds_WP_001281953.1_374	31.989	372	387
WP_001117631.1	lcl|NZ_JADDXG010000063.1_cds_WP_000228801.1_3372	33.891	239	387
WP_001117631.1	lcl|NZ_JADDXG010000046.1_cds_WP_000608294.1_2716	28.448	348	387
WP_001117631.1	lcl|NZ_JADDXG010000024.1_cds_WP_000172659.1_1326	34.000	250	387
WP_001117631.1	lcl|NZ_JADDXG010000046.1_cds_WP_001198107.1_2715	37.864	206	387
WP_001117631.1	lcl|NZ_JADDXG010000024.1_cds_WP_000575181.1_1370	28.975	283	387
WP_001117631.1	lcl|NZ_JADDXG010000009.1_cds_WP_000538754.1_3921	26.480	321	387
WP_001117631.1	lcl|NZ_JADDXG010000021.1_cds_WP_001982414.1_1193	24.251	367	387
WP_029781911.1	lcl|NZ_JADDXG010000291.1_cds_WP_228005535.1_1947	89.474	152	572
WP_029781911.1	lcl|NZ_JADDXG010000025.1_cds_WP_000696059.1_1375	35.918	245	572
WP_029781911.1	lcl|NZ_JADDXG010000024.1_cds_WP_000440091.1_1329	27.941	204	572
WP_029781911.1	lcl|NZ_JADDXG010000004.1_cds_WP_000613389.1_2962	21.538	130	572
WP_029781911.1	lcl|NZ_JADDXG010000009.1_cds_WP_000721854.1_3902	34.513	113	572
WP_029781911.1	lcl|NZ_JADDXG010000291.1_cds_WP_228005535.1_1947	89.474	152	572
WP_029781911.1	lcl|NZ_JADDXG010000025.1_cds_WP_000696059.1_1375	35.918	245	572
WP_029781911.1	lcl|NZ_JADDXG010000024.1_cds_WP_000440091.1_1329	27.941	204	572
WP_029781911.1	lcl|NZ_JADDXG010000004.1_cds_WP_000613389.1_2962	21.538	130	572
WP_029781911.1	lcl|NZ_JADDXG010000009.1_cds_WP_000721854.1_3902	34.513	113	572
WP_000041234.1	lcl|NZ_JADDXG010000046.1_cds_WP_001198107.1_2715	34.161	322	417
WP_000041234.1	lcl|NZ_JADDXG010000046.1_cds_WP_000608294.1_2716	33.677	291	417
WP_000041234.1	lcl|NZ_JADDXG010000024.1_cds_WP_000575181.1_1370	32.248	307	417
WP_000041234.1	lcl|NZ_JADDXG010000014.1_cds_WP_001281953.1_374	28.354	328	417
WP_000041234.1	lcl|NZ_JADDXG010000024.1_cds_WP_000172659.1_1326	30.769	325	417
WP_000041234.1	lcl|NZ_JADDXG010000063.1_cds_WP_000228801.1_3372	35.319	235	417
WP_000041234.1	lcl|NZ_JADDXG010000009.1_cds_WP_000538754.1_3921	25.781	384	417
WP_000041234.1	lcl|NZ_JADDXG010000021.1_cds_WP_001982414.1_1193	24.206	252	417
WP_002108506.1	lcl|NZ_JADDXG010000002.1_cds_WP_000012765.1_1781	35.385	130	216
WP_002108506.1	lcl|NZ_JADDXG010000002.1_cds_WP_000230176.1_1874	30.061	163	216
WP_002108506.1	lcl|NZ_JADDXG010000039.1_cds_WP_000914168.1_2304	24.762	105	216
WP_002108506.1	lcl|NZ_JADDXG010000009.1_cds_WP_000602004.1_3876	26.712	146	216
WP_025180280.1	lcl|NZ_JADDXG010000025.1_cds_WP_000696059.1_1375	31.967	244	242
WP_025180280.1	lcl|NZ_JADDXG010000291.1_cds_WP_228005535.1_1947	34.545	165	242
WP_025180280.1	lcl|NZ_JADDXG010000031.1_cds_WP_001014594.1_1963	29.268	246	242
WP_002108525.1	lcl|NZ_JADDXG010000013.1_cds_WP_000998678.1_297	31.660	259	255
WP_002108525.1	lcl|NZ_JADDXG010000024.1_cds_WP_000412931.1_1346	28.846	260	255
WP_002108525.1	lcl|NZ_JADDXG010000002.1_cds_WP_000566240.1_1893	27.843	255	255
