WP_000340715.1	lcl|NZ_MTCN01000028.1_cds_WP_004462903.1_2053	95.349	86	106
WP_000410268.1	lcl|NZ_MTCN01000028.1_cds_WP_004472299.1_2054	90.221	317	318
WP_000410268.1	lcl|NZ_MTCN01000007.1_cds_WP_008393339.1_339	24.528	318	318
WP_000410268.1	lcl|NZ_MTCN01000028.1_cds_WP_075979400.1_2057	26.690	281	318
WP_000410268.1	lcl|NZ_MTCN01000029.1_cds_WP_008394652.1_2366	24.306	288	318
WP_000410268.1	lcl|NZ_MTCN01000042.1_cds_WP_075979556.1_849	23.243	185	318
WP_000410268.1	lcl|NZ_MTCN01000004.1_cds_WP_075978853.1_1612	25.359	209	318
WP_002076509.1	lcl|NZ_MTCN01000029.1_cds_WP_046951574.1_2371	31.933	119	223
WP_002076509.1	lcl|NZ_MTCN01000015.1_cds_WP_075979121.1_3200	26.126	222	223
WP_002076509.1	lcl|NZ_MTCN01000007.1_cds_WP_075978925.1_71	29.808	104	223
WP_002076509.1	lcl|NZ_MTCN01000029.1_cds_WP_004475082.1_2363	25.000	176	223
WP_002076509.1	lcl|NZ_MTCN01000025.1_cds_WP_075979351.1_2680	30.928	97	223
WP_002076509.1	lcl|NZ_MTCN01000007.1_cds_WP_016756468.1_30	24.638	207	223
WP_001136119.1	lcl|NZ_MTCN01000029.1_cds_WP_075979425.1_2406	33.427	356	354
WP_001136119.1	lcl|NZ_MTCN01000019.1_cds_WP_004460833.1_2865	33.788	293	354
WP_001136119.1	lcl|NZ_MTCN01000029.1_cds_WP_075979427.1_2412	27.324	355	354
WP_001136119.1	lcl|NZ_MTCN01000029.1_cds_WP_075979425.1_2406	33.427	356	354
WP_001136119.1	lcl|NZ_MTCN01000019.1_cds_WP_004460833.1_2865	33.788	293	354
WP_001136119.1	lcl|NZ_MTCN01000029.1_cds_WP_075979427.1_2412	27.324	355	354
WP_000535865.1	lcl|NZ_MTCN01000029.1_cds_WP_075979426.1_2411	23.043	230	234
WP_000535865.1	lcl|NZ_MTCN01000005.1_cds_WP_046950890.1_3305	30.476	210	234
WP_000535865.1	lcl|NZ_MTCN01000049.1_cds_WP_046944651.1_902	30.000	110	234
WP_002183331.1	lcl|NZ_MTCN01000005.1_cds_WP_004479241.1_3432	26.776	183	204
WP_001117631.1	lcl|NZ_MTCN01000028.1_cds_WP_004472364.1_2062	27.794	349	387
WP_001117631.1	lcl|NZ_MTCN01000044.1_cds_WP_004466571.1_2657	30.623	369	387
WP_001117631.1	lcl|NZ_MTCN01000028.1_cds_WP_004485964.1_2061	38.350	206	387
WP_001117631.1	lcl|NZ_MTCN01000029.1_cds_WP_075979428.1_2414	33.200	250	387
WP_001117631.1	lcl|NZ_MTCN01000029.1_cds_WP_004462146.1_2373	29.965	287	387
WP_001117631.1	lcl|NZ_MTCN01000046.1_cds_WP_075979591.1_1906	26.182	275	387
WP_001117631.1	lcl|NZ_MTCN01000052.1_cds_WP_004473876.1_442	24.658	365	387
WP_000697351.1	lcl|NZ_MTCN01000040.1_cds_WP_008401076.1_1747	41.903	599	583
WP_029781911.1	lcl|NZ_MTCN01000005.1_cds_WP_046950890.1_3305	30.256	195	572
WP_029781911.1	lcl|NZ_MTCN01000029.1_cds_WP_075979426.1_2411	27.751	209	572
WP_029781911.1	lcl|NZ_MTCN01000037.1_cds_WP_061206660.1_2945	23.622	127	572
WP_029781911.1	lcl|NZ_MTCN01000049.1_cds_WP_046944651.1_902	31.897	116	572
WP_029781911.1	lcl|NZ_MTCN01000005.1_cds_WP_046950890.1_3305	30.256	195	572
