WP_000340715.1	lcl|NZ_JQPB01000105.1_cds_WP_000340715.1_1872	100.000	86	106
WP_000410268.1	lcl|NZ_JQPB01000105.1_cds_WP_000410273.1_1871	99.677	310	318
WP_000410268.1	lcl|NZ_JQPB01000105.1_cds_WP_000646255.1_1868	25.982	331	318
WP_000410268.1	lcl|NZ_JQPB01000165.1_cds_WP_000744695.1_2573	24.611	321	318
WP_000410268.1	lcl|NZ_JQPB01000167.1_cds_WP_000649929.1_2738	27.829	327	318
WP_000410268.1	lcl|NZ_JQPB01000101.1_cds_WP_000723081.1_1786	24.306	288	318
WP_000410268.1	lcl|NZ_JQPB01000104.1_cds_WP_000600891.1_1839	23.636	275	318
WP_000020777.1	lcl|NZ_JQPB01000104.1_cds_WP_000202832.1_1829	42.493	353	361
WP_002076509.1	lcl|NZ_JQPB01000101.1_cds_WP_000282882.1_1790	30.213	235	223
WP_002076509.1	lcl|NZ_JQPB01000044.1_cds_WP_001099039.1_771	26.906	223	223
WP_002076509.1	lcl|NZ_JQPB01000104.1_cds_WP_001068984.1_1811	30.435	92	223
WP_002076509.1	lcl|NZ_JQPB01000215.1_cds_WP_000840861.1_3458	29.808	104	223
WP_002076509.1	lcl|NZ_JQPB01000179.1_cds_WP_000868621.1_2991	29.670	91	223
WP_002076509.1	lcl|NZ_JQPB01000101.1_cds_WP_001114262.1_1783	26.705	176	223
WP_002076509.1	lcl|NZ_JQPB01000112.1_cds_WP_000262844.1_2000	24.638	207	223
WP_001136119.1	lcl|NZ_JQPB01000104.1_cds_WP_001230563.1_1836	36.578	339	354
WP_001136119.1	lcl|NZ_JQPB01000104.1_cds_WP_000582623.1_1832	34.663	326	354
WP_001136119.1	lcl|NZ_JQPB01000067.1_cds_WP_001011666.1_1079	34.237	295	354
WP_001136119.1	lcl|NZ_JQPB01000104.1_cds_WP_001230563.1_1836	36.578	339	354
WP_001136119.1	lcl|NZ_JQPB01000104.1_cds_WP_000582623.1_1832	34.663	326	354
WP_001136119.1	lcl|NZ_JQPB01000067.1_cds_WP_001011666.1_1079	34.237	295	354
WP_000535865.1	lcl|NZ_JQPB01000110.1_cds_WP_001014594.1_1957	28.365	208	234
WP_000535865.1	lcl|NZ_JQPB01000036.1_cds_WP_000721855.1_630	33.333	111	234
WP_000535865.1	lcl|NZ_JQPB01000104.1_cds_WP_000848236.1_1821	29.365	126	234
WP_001117631.1	lcl|NZ_JQPB01000129.1_cds_WP_001281953.1_2147	31.989	372	387
WP_001117631.1	lcl|NZ_JQPB01000105.1_cds_WP_000608291.1_1863	28.448	348	387
WP_001117631.1	lcl|NZ_JQPB01000104.1_cds_WP_000947841.1_1838	32.824	262	387
WP_001117631.1	lcl|NZ_JQPB01000105.1_cds_WP_001198107.1_1864	37.864	206	387
WP_001117631.1	lcl|NZ_JQPB01000104.1_cds_WP_000346041.1_1831	27.701	361	387
WP_001117631.1	lcl|NZ_JQPB01000102.1_cds_WP_000575181.1_1792	28.975	283	387
WP_001117631.1	lcl|NZ_JQPB01000037.1_cds_WP_000538755.1_650	26.480	321	387
WP_001117631.1	lcl|NZ_JQPB01000119.1_cds_WP_001982414.1_2073	24.251	367	387
WP_000697351.1	lcl|NZ_JQPB01000104.1_cds_WP_000698813.1_1826	27.636	626	583
WP_029781911.1	lcl|NZ_JQPB01000006.1_cds_WP_000613389.1_123	21.538	130	572
WP_029781911.1	lcl|NZ_JQPB01000036.1_cds_WP_000721855.1_630	34.513	113	572
WP_029781911.1	lcl|NZ_JQPB01000006.1_cds_WP_000613389.1_123	21.538	130	572
WP_029781911.1	lcl|NZ_JQPB01000036.1_cds_WP_000721855.1_630	34.513	113	572
WP_000041234.1	lcl|NZ_JQPB01000105.1_cds_WP_001198107.1_1864	34.161	322	417
WP_000041234.1	lcl|NZ_JQPB01000105.1_cds_WP_000608291.1_1863	31.751	337	417
WP_000041234.1	lcl|NZ_JQPB01000102.1_cds_WP_000575181.1_1792	32.248	307	417
WP_000041234.1	lcl|NZ_JQPB01000129.1_cds_WP_001281953.1_2147	28.354	328	417
WP_000041234.1	lcl|NZ_JQPB01000104.1_cds_WP_000346041.1_1831	29.367	395	417
WP_000041234.1	lcl|NZ_JQPB01000104.1_cds_WP_000947841.1_1838	26.119	268	417
WP_000041234.1	lcl|NZ_JQPB01000037.1_cds_WP_000538755.1_650	25.781	384	417
WP_000041234.1	lcl|NZ_JQPB01000119.1_cds_WP_001982414.1_2073	24.206	252	417
WP_002108490.1	lcl|NZ_JQPB01000104.1_cds_WP_000698813.1_1826	44.481	607	588
WP_002108506.1	lcl|NZ_JQPB01000225.1_cds_WP_000012765.1_3641	35.385	130	216
WP_002108506.1	lcl|NZ_JQPB01000229.1_cds_WP_000230176.1_3737	30.061	163	216
WP_002108506.1	lcl|NZ_JQPB01000075.1_cds_WP_000914169.1_1178	24.762	105	216
WP_002108506.1	lcl|NZ_JQPB01000036.1_cds_WP_000602005.1_603	26.712	146	216
WP_025180280.1	lcl|NZ_JQPB01000110.1_cds_WP_001014594.1_1957	29.268	246	242
WP_025180280.1	lcl|NZ_JQPB01000104.1_cds_WP_000848236.1_1821	31.092	119	242
WP_002108525.1	lcl|NZ_JQPB01000164.1_cds_WP_000998676.1_2546	31.660	259	255
WP_002108525.1	lcl|NZ_JQPB01000229.1_cds_WP_000566240.1_3756	27.843	255	255
WP_002108525.1	lcl|NZ_JQPB01000033.1_cds_WP_000043153.1_555	26.336	262	255
WP_002108525.1	lcl|NZ_JQPB01000229.1_cds_WP_001968389.1_3728	26.693	251	255
WP_002108525.1	lcl|NZ_JQPB01000079.1_cds_WP_000351751.1_1295	24.907	269	255
WP_002108525.1	lcl|NZ_JQPB01000002.1_cds_WP_000653652.1_58	26.054	261	255
WP_002108525.1	lcl|NZ_JQPB01000167.1_cds_WP_000646906.1_2728	26.230	183	255
WP_002108525.1	lcl|NZ_JQPB01000101.1_cds_WP_000723081.1_1786	30.348	201	255
