WP_000340715.1	lcl|NZ_AKWQ02000047.1_cds_WP_004753574.1_1253	94.186	86	106
WP_000410268.1	lcl|NZ_AKWQ02000047.1_cds_WP_004779581.1_1252	96.541	318	318
WP_000410268.1	lcl|NZ_AKWQ02000071.1_cds_WP_004780164.1_349	24.373	279	318
WP_000410268.1	lcl|NZ_AKWQ02000019.1_cds_WP_004753565.1_2864	24.611	321	318
WP_000410268.1	lcl|NZ_AKWQ02000006.1_cds_WP_004778489.1_3726	24.306	288	318
WP_000410268.1	lcl|NZ_AKWQ02000071.1_cds_WP_004780151.1_347	22.308	260	318
WP_000410268.1	lcl|NZ_AKWQ02000044.1_cds_WP_004766600.1_1505	24.402	209	318
WP_000020777.1	lcl|NZ_AKWQ02000047.1_cds_WP_004779588.1_1251	96.953	361	361
WP_002076509.1	lcl|NZ_AKWQ02000047.1_cds_WP_004779573.1_1250	96.804	219	223
WP_002076509.1	lcl|NZ_AKWQ02000039.1_cds_WP_004765514.1_1796	26.027	219	223
WP_002076509.1	lcl|NZ_AKWQ02000074.1_cds_WP_025177353.1_266	33.000	100	223
WP_002076509.1	lcl|NZ_AKWQ02000071.1_cds_WP_004780158.1_354	25.941	239	223
WP_002076509.1	lcl|NZ_AKWQ02000022.1_cds_WP_004778958.1_2746	31.731	104	223
WP_002076509.1	lcl|NZ_AKWQ02000062.1_cds_WP_004751232.1_669	30.769	91	223
WP_002076509.1	lcl|NZ_AKWQ02000066.1_cds_WP_004754319.1_518	24.155	207	223
WP_001136119.1	lcl|NZ_AKWQ02000047.1_cds_WP_004779540.1_1249	97.458	354	354
WP_001136119.1	lcl|NZ_AKWQ02000047.1_cds_WP_004779598.1_1230	36.111	252	354
WP_001136119.1	lcl|NZ_AKWQ02000043.1_cds_WP_004763485.1_1623	34.276	283	354
WP_001136119.1	lcl|NZ_AKWQ02000047.1_cds_WP_004779540.1_1249	97.458	354	354
WP_001136119.1	lcl|NZ_AKWQ02000047.1_cds_WP_004779598.1_1230	36.111	252	354
WP_001136119.1	lcl|NZ_AKWQ02000043.1_cds_WP_004763485.1_1623	34.276	283	354
WP_000535865.1	lcl|NZ_AKWQ02000047.1_cds_WP_025177218.1_1248	94.760	229	234
WP_000535865.1	lcl|NZ_AKWQ02000047.1_cds_WP_004779595.1_1234	37.561	205	234
WP_000535865.1	lcl|NZ_AKWQ02000047.1_cds_WP_029745663.1_1243	35.426	223	234
