WP_000340715.1	lcl|NZ_JASEXM010000033.1_cds_WP_004462903.1_2181	95.349	86	106
WP_000410268.1	lcl|NZ_JASEXM010000033.1_cds_WP_004472299.1_2180	90.221	317	318
WP_000410268.1	lcl|NZ_JASEXM010000003.1_cds_WP_004461583.1_329	24.528	318	318
WP_000410268.1	lcl|NZ_JASEXM010000033.1_cds_WP_004479538.1_2177	27.046	281	318
WP_000410268.1	lcl|NZ_JASEXM010000050.1_cds_WP_282987175.1_2778	24.306	288	318
WP_000410268.1	lcl|NZ_JASEXM010000250.1_cds_WP_282987555.1_3683	21.978	182	318
WP_000410268.1	lcl|NZ_JASEXM010000008.1_cds_WP_004468319.1_873	23.243	185	318
WP_000410268.1	lcl|NZ_JASEXM010000007.1_cds_WP_004461234.1_752	25.359	209	318
WP_002076509.1	lcl|NZ_JASEXM010000163.1_cds_WP_004477858.1_3748	50.746	201	223
WP_002076509.1	lcl|NZ_JASEXM010000050.1_cds_WP_282987178.1_2783	31.933	119	223
WP_002076509.1	lcl|NZ_JASEXM010000004.1_cds_WP_004471833.1_517	26.126	222	223
WP_002076509.1	lcl|NZ_JASEXM010000208.1_cds_WP_061205837.1_3851	32.258	93	223
WP_002076509.1	lcl|NZ_JASEXM010000006.1_cds_WP_004459124.1_631	29.808	104	223
WP_002076509.1	lcl|NZ_JASEXM010000048.1_cds_WP_282987163.1_2706	25.000	176	223
WP_002076509.1	lcl|NZ_JASEXM010000005.1_cds_WP_004463587.1_593	30.928	97	223
WP_002076509.1	lcl|NZ_JASEXM010000006.1_cds_WP_004465531.1_676	24.638	207	223
WP_001136119.1	lcl|NZ_JASEXM010000113.1_cds_WP_282987381.1_3520	33.427	356	354
WP_001136119.1	lcl|NZ_JASEXM010000054.1_cds_WP_004471300.1_2867	33.447	293	354
WP_001136119.1	lcl|NZ_JASEXM010000113.1_cds_WP_004470014.1_3526	27.324	355	354
WP_001136119.1	lcl|NZ_JASEXM010000179.1_cds_WP_282987504.1_3679	41.584	101	354
WP_001136119.1	lcl|NZ_JASEXM010000163.1_cds_WP_004462889.1_3749	25.532	235	354
WP_001136119.1	lcl|NZ_JASEXM010000113.1_cds_WP_282987381.1_3520	33.427	356	354
WP_001136119.1	lcl|NZ_JASEXM010000054.1_cds_WP_004471300.1_2867	33.447	293	354
