WP_000340715.1	lcl|NZ_JQOL01000109.1_cds_WP_000340715.1_2561	100.000	86	106
WP_000410268.1	lcl|NZ_JQOL01000109.1_cds_WP_000410273.1_2562	99.677	310	318
WP_000410268.1	lcl|NZ_JQOL01000109.1_cds_WP_000646249.1_2565	27.857	280	318
WP_000410268.1	lcl|NZ_JQOL01000020.1_cds_WP_000744704.1_624	23.988	321	318
WP_000410268.1	lcl|NZ_JQOL01000104.1_cds_WP_000723090.1_2518	24.306	288	318
WP_000410268.1	lcl|NZ_JQOL01000109.1_cds_WP_001033107.1_2587	20.000	265	318
WP_002076509.1	lcl|NZ_JQOL01000104.1_cds_WP_000282884.1_2522	30.213	235	223
WP_002076509.1	lcl|NZ_JQOL01000044.1_cds_WP_061239591.1_1326	26.906	223	223
WP_002076509.1	lcl|NZ_JQOL01000088.1_cds_WP_000840860.1_2257	29.808	104	223
WP_002076509.1	lcl|NZ_JQOL01000109.1_cds_WP_000730131.1_2576	30.928	97	223
WP_002076509.1	lcl|NZ_JQOL01000007.1_cds_WP_000868621.1_179	29.670	91	223
WP_002076509.1	lcl|NZ_JQOL01000104.1_cds_WP_001114264.1_2515	26.705	176	223
WP_002076509.1	lcl|NZ_JQOL01000114.1_cds_WP_000262844.1_2729	24.638	207	223
WP_001136119.1	lcl|NZ_JQOL01000109.1_cds_WP_061239844.1_2602	32.386	352	354
WP_001136119.1	lcl|NZ_JQOL01000102.1_cds_WP_001011674.1_2470	33.898	295	354
WP_001136119.1	lcl|NZ_JQOL01000109.1_cds_WP_061239844.1_2602	32.386	352	354
WP_001136119.1	lcl|NZ_JQOL01000102.1_cds_WP_001011674.1_2470	33.898	295	354
WP_000535865.1	lcl|NZ_JQOL01000109.1_cds_WP_000691020.1_2599	42.771	166	234
WP_000535865.1	lcl|NZ_JQOL01000051.1_cds_WP_045192941.1_1503	28.365	208	234
WP_000535865.1	lcl|NZ_JQOL01000089.1_cds_WP_000721859.1_2266	33.333	111	234
WP_001117631.1	lcl|NZ_JQOL01000109.1_cds_WP_000331752.1_2591	38.211	246	387
WP_001117631.1	lcl|NZ_JQOL01000010.1_cds_WP_002188046.1_240	31.989	372	387
WP_001117631.1	lcl|NZ_JQOL01000109.1_cds_WP_000172653.1_2597	32.016	253	387
WP_001117631.1	lcl|NZ_JQOL01000109.1_cds_WP_000575178.1_2633	29.329	283	387
WP_001117631.1	lcl|NZ_JQOL01000035.1_cds_WP_000538750.1_1049	26.480	321	387
WP_001117631.1	lcl|NZ_JQOL01000011.1_cds_WP_001982414.1_286	24.251	367	387
WP_029781911.1	lcl|NZ_JQOL01000109.1_cds_WP_000691020.1_2599	35.391	243	572
WP_029781911.1	lcl|NZ_JQOL01000028.1_cds_WP_000613386.1_857	21.538	130	572
WP_029781911.1	lcl|NZ_JQOL01000089.1_cds_WP_000721859.1_2266	34.188	117	572
WP_029781911.1	lcl|NZ_JQOL01000109.1_cds_WP_000691020.1_2599	35.391	243	572
WP_029781911.1	lcl|NZ_JQOL01000028.1_cds_WP_000613386.1_857	21.538	130	572
WP_029781911.1	lcl|NZ_JQOL01000089.1_cds_WP_000721859.1_2266	34.188	117	572
WP_000041234.1	lcl|NZ_JQOL01000109.1_cds_WP_000575178.1_2633	32.573	307	417
WP_000041234.1	lcl|NZ_JQOL01000010.1_cds_WP_002188046.1_240	28.049	328	417
WP_000041234.1	lcl|NZ_JQOL01000109.1_cds_WP_000331752.1_2591	37.383	214	417
WP_000041234.1	lcl|NZ_JQOL01000109.1_cds_WP_000172653.1_2597	30.395	329	417
WP_000041234.1	lcl|NZ_JQOL01000035.1_cds_WP_000538750.1_1049	25.581	387	417
WP_000041234.1	lcl|NZ_JQOL01000011.1_cds_WP_001982414.1_286	24.206	252	417
WP_002108487.1	lcl|NZ_JQOL01000109.1_cds_WP_001975371.1_2603	27.660	141	182
WP_002108506.1	lcl|NZ_JQOL01000042.1_cds_WP_000012765.1_1232	35.385	130	216
WP_002108506.1	lcl|NZ_JQOL01000137.1_cds_WP_000482996.1_3075	26.144	153	216
WP_002108506.1	lcl|NZ_JQOL01000043.1_cds_WP_000230176.1_1293	30.061	163	216
WP_002108506.1	lcl|NZ_JQOL01000189.1_cds_WP_000914164.1_3704	25.714	105	216
WP_002108506.1	lcl|NZ_JQOL01000096.1_cds_WP_000602007.1_2394	26.712	146	216
WP_025180280.1	lcl|NZ_JQOL01000109.1_cds_WP_000691020.1_2599	31.557	244	242
WP_025180280.1	lcl|NZ_JQOL01000051.1_cds_WP_045192941.1_1503	29.268	246	242
WP_002108525.1	lcl|NZ_JQOL01000023.1_cds_WP_000998676.1_685	31.660	259	255
WP_002108525.1	lcl|NZ_JQOL01000109.1_cds_WP_000412931.1_2609	28.846	260	255
WP_002108525.1	lcl|NZ_JQOL01000043.1_cds_WP_000566240.1_1274	27.843	255	255
WP_002108525.1	lcl|NZ_JQOL01000027.1_cds_WP_000043153.1_766	26.336	262	255
WP_002108525.1	lcl|NZ_JQOL01000043.1_cds_WP_001968389.1_1302	26.693	251	255
WP_002108525.1	lcl|NZ_JQOL01000117.1_cds_WP_000351753.1_2776	24.907	269	255
WP_002108525.1	lcl|NZ_JQOL01000040.1_cds_WP_000653653.1_1190	26.054	261	255
WP_002108525.1	lcl|NZ_JQOL01000109.1_cds_WP_000750438.1_2613	24.409	254	255
WP_002108525.1	lcl|NZ_JQOL01000013.1_cds_WP_042751881.1_350	26.230	183	255
WP_002108525.1	lcl|NZ_JQOL01000104.1_cds_WP_000723090.1_2518	29.851	201	255
WP_002108525.1	lcl|NZ_JQOL01000076.1_cds_WP_002067215.1_1965	26.289	194	255
WP_002108525.1	lcl|NZ_JQOL01000058.1_cds_WP_001074690.1_1636	25.389	193	255
WP_002108525.1	lcl|NZ_JQOL01000076.1_cds_WP_001069862.1_1970	26.136	176	255
WP_002108525.1	lcl|NZ_JQOL01000020.1_cds_WP_000744704.1_624	34.722	72	255
WP_002108525.1	lcl|NZ_JQOL01000045.1_cds_WP_000093664.1_1378	23.500	200	255
WP_002108502.1	lcl|NZ_JQOL01000025.1_cds_WP_002185292.1_742	29.091	330	314
WP_002108526.1	lcl|NZ_JQOL01000102.1_cds_WP_001011674.1_2470	39.024	287	282
WP_002108526.1	lcl|NZ_JQOL01000109.1_cds_WP_061239844.1_2602	35.354	297	282
WP_002078520.1	lcl|NZ_JQOL01000010.1_cds_WP_002188046.1_240	37.905	401	401
WP_002078520.1	lcl|NZ_JQOL01000109.1_cds_WP_000172653.1_2597	31.343	402	401
WP_002078520.1	lcl|NZ_JQOL01000109.1_cds_WP_000331752.1_2591	33.867	375	401
WP_002078520.1	lcl|NZ_JQOL01000109.1_cds_WP_000575178.1_2633	28.142	366	401
WP_002078520.1	lcl|NZ_JQOL01000011.1_cds_WP_001982414.1_286	25.521	384	401
WP_002078520.1	lcl|NZ_JQOL01000035.1_cds_WP_000538750.1_1049	26.509	381	401
WP_025180279.1	lcl|NZ_JQOL01000062.1_cds_WP_000172205.1_1697	30.707	368	568
WP_025180279.1	lcl|NZ_JQOL01000014.1_cds_WP_000667646.1_438	32.381	210	568
WP_025180279.1	lcl|NZ_JQOL01000109.1_cds_WP_001035839.1_2594	31.944	216	568
WP_025180279.1	lcl|NZ_JQOL01000013.1_cds_WP_000828456.1_409	31.858	226	568
WP_025180279.1	lcl|NZ_JQOL01000062.1_cds_WP_002071818.1_1711	33.168	202	568
WP_025180279.1	lcl|NZ_JQOL01000119.1_cds_WP_000666552.1_2846	30.811	185	568
WP_025180279.1	lcl|NZ_JQOL01000047.1_cds_WP_001161017.1_1440	31.088	193	568
WP_025180279.1	lcl|NZ_JQOL01000046.1_cds_WP_000651460.1_1394	30.570	193	568
WP_025180279.1	lcl|NZ_JQOL01000176.1_cds_WP_000047473.1_3531	33.505	194	568
WP_025180279.1	lcl|NZ_JQOL01000026.1_cds_WP_000510774.1_757	29.949	197	568
WP_025180279.1	lcl|NZ_JQOL01000044.1_cds_WP_000184527.1_1338	30.303	198	568
WP_025180279.1	lcl|NZ_JQOL01000189.1_cds_WP_000536752.1_3706	34.641	153	568
WP_025180279.1	lcl|NZ_JQOL01000024.1_cds_WP_001052496.1_708	29.444	180	568
WP_025180279.1	lcl|NZ_JQOL01000158.1_cds_WP_061240027.1_3376	30.570	193	568
WP_025180279.1	lcl|NZ_JQOL01000040.1_cds_WP_000603361.1_1180	31.522	184	568
WP_025180279.1	lcl|NZ_JQOL01000147.1_cds_WP_001049208.1_3240	31.148	183	568
WP_025180279.1	lcl|NZ_JQOL01000147.1_cds_WP_001049208.1_3240	25.822	213	568
WP_025180279.1	lcl|NZ_JQOL01000032.1_cds_WP_000433117.1_982	28.108	185	568
WP_025180279.1	lcl|NZ_JQOL01000077.1_cds_WP_000052667.1_1995	27.638	199	568
WP_025180279.1	lcl|NZ_JQOL01000158.1_cds_WP_061240025.1_3375	30.137	219	568
WP_025180279.1	lcl|NZ_JQOL01000086.1_cds_WP_001982953.1_2220	26.943	193	568
WP_025180279.1	lcl|NZ_JQOL01000034.1_cds_WP_000054169.1_1036	30.000	190	568
WP_025180279.1	lcl|NZ_JQOL01000200.1_cds_WP_000590871.1_3775	25.654	191	568
WP_025180279.1	lcl|NZ_JQOL01000200.1_cds_WP_000590871.1_3775	25.668	187	568
WP_025180279.1	lcl|NZ_JQOL01000032.1_cds_WP_001089499.1_1014	28.293	205	568
WP_025180279.1	lcl|NZ_JQOL01000129.1_cds_WP_000626143.1_2949	27.368	190	568
WP_025180279.1	lcl|NZ_JQOL01000129.1_cds_WP_000626143.1_2949	23.462	260	568
WP_025180279.1	lcl|NZ_JQOL01000105.1_cds_WP_000598571.1_2531	26.061	165	568
WP_025180279.1	lcl|NZ_JQOL01000006.1_cds_WP_000431145.1_164	26.316	228	568
WP_025180279.1	lcl|NZ_JQOL01000089.1_cds_WP_000136057.1_2272	26.904	197	568
WP_025180279.1	lcl|NZ_JQOL01000137.1_cds_WP_001141162.1_3076	22.167	203	568
