WP_000340715.1	lcl|NZ_VCHH01000062.1_cds_WP_000340715.1_2957	100.000	86	106
WP_000410268.1	lcl|NZ_VCHH01000062.1_cds_WP_000410266.1_2956	99.677	310	318
WP_000410268.1	lcl|NZ_VCHH01000062.1_cds_WP_000646254.1_2953	25.680	331	318
WP_000410268.1	lcl|NZ_VCHH01000007.1_cds_WP_000744698.1_3122	24.611	321	318
WP_000410268.1	lcl|NZ_VCHH01000026.1_cds_WP_000723091.1_1536	23.958	288	318
WP_002076509.1	lcl|NZ_VCHH01000026.1_cds_WP_000282882.1_1532	30.213	235	223
WP_002076509.1	lcl|NZ_VCHH01000016.1_cds_WP_001099039.1_855	26.906	223	223
WP_002076509.1	lcl|NZ_VCHH01000025.1_cds_WP_000840861.1_1517	29.808	104	223
WP_002076509.1	lcl|NZ_VCHH01000024.1_cds_WP_000868621.1_1464	29.670	91	223
WP_002076509.1	lcl|NZ_VCHH01000026.1_cds_WP_001114273.1_1539	26.705	176	223
WP_002076509.1	lcl|NZ_VCHH01000081.1_cds_WP_000262844.1_3415	24.638	207	223
WP_001136119.1	lcl|NZ_VCHH01000094.1_cds_WP_001033784.1_3656	32.955	352	354
WP_001136119.1	lcl|NZ_VCHH01000011.1_cds_WP_001011666.1_310	34.237	295	354
WP_001136119.1	lcl|NZ_VCHH01000094.1_cds_WP_002072154.1_3650	28.435	313	354
WP_001136119.1	lcl|NZ_VCHH01000094.1_cds_WP_001033784.1_3656	32.955	352	354
WP_001136119.1	lcl|NZ_VCHH01000011.1_cds_WP_001011666.1_310	34.237	295	354
WP_001136119.1	lcl|NZ_VCHH01000094.1_cds_WP_002072154.1_3650	28.435	313	354
WP_000535865.1	lcl|NZ_VCHH01000022.1_cds_WP_000696059.1_1356	43.373	166	234
WP_000535865.1	lcl|NZ_VCHH01000104.1_cds_WP_001014594.1_244	28.365	208	234
WP_000535865.1	lcl|NZ_VCHH01000094.1_cds_WP_000440091.1_3651	23.043	230	234
WP_000535865.1	lcl|NZ_VCHH01000023.1_cds_WP_000721854.1_1443	33.333	111	234
WP_001117631.1	lcl|NZ_VCHH01000009.1_cds_WP_001281953.1_3569	31.989	372	387
WP_001117631.1	lcl|NZ_VCHH01000107.1_cds_WP_000228801.1_272	33.891	239	387
WP_001117631.1	lcl|NZ_VCHH01000062.1_cds_WP_000608294.1_2948	28.448	348	387
WP_001117631.1	lcl|NZ_VCHH01000094.1_cds_WP_000172659.1_3648	34.000	250	387
WP_001117631.1	lcl|NZ_VCHH01000062.1_cds_WP_001198107.1_2949	37.864	206	387
