WP_000340715.1	lcl|NZ_AHOC02000017.1_cds_WP_004753574.1_959	94.186	86	106
WP_000410268.1	lcl|NZ_AHOC02000017.1_cds_WP_004761722.1_960	96.452	310	318
WP_000410268.1	lcl|NZ_AHOC02000017.1_cds_WP_004755430.1_963	26.061	330	318
WP_000410268.1	lcl|NZ_AHOC02000013.1_cds_WP_004753565.1_2191	24.611	321	318
WP_000410268.1	lcl|NZ_AHOC02000017.1_cds_WP_004755262.1_1032	24.306	288	318
WP_000410268.1	lcl|NZ_AHOC02000010.1_cds_WP_004751543.1_2636	24.359	234	318
WP_002076509.1	lcl|NZ_AHOC02000017.1_cds_WP_004761677.1_1028	27.155	232	223
WP_002076509.1	lcl|NZ_AHOC02000017.1_cds_WP_004753696.1_706	25.571	219	223
WP_002076509.1	lcl|NZ_AHOC02000006.1_cds_WP_004750398.1_3288	30.769	104	223
WP_002076509.1	lcl|NZ_AHOC02000010.1_cds_WP_004751232.1_2743	30.769	91	223
WP_002076509.1	lcl|NZ_AHOC02000017.1_cds_WP_004761491.1_1027	27.273	110	223
WP_002076509.1	lcl|NZ_AHOC02000021.1_cds_WP_004754319.1_349	24.155	207	223
WP_001136119.1	lcl|NZ_AHOC02000017.1_cds_WP_004754396.1_993	33.048	351	354
WP_001136119.1	lcl|NZ_AHOC02000020.1_cds_WP_004752171.1_477	34.276	283	354
WP_001136119.1	lcl|NZ_AHOC02000017.1_cds_WP_004767574.1_987	28.939	311	354
WP_001136119.1	lcl|NZ_AHOC02000017.1_cds_WP_004754396.1_993	33.048	351	354
WP_001136119.1	lcl|NZ_AHOC02000020.1_cds_WP_004752171.1_477	34.276	283	354
WP_001136119.1	lcl|NZ_AHOC02000017.1_cds_WP_004767574.1_987	28.939	311	354
WP_000535865.1	lcl|NZ_AHOC02000009.1_cds_WP_004752290.1_2893	42.771	166	234
WP_000535865.1	lcl|NZ_AHOC02000021.1_cds_WP_004755325.1_311	29.327	208	234
WP_000535865.1	lcl|NZ_AHOC02000017.1_cds_WP_000440092.1_988	23.043	230	234
WP_000535865.1	lcl|NZ_AHOC02000016.1_cds_WP_004753115.1_1261	32.432	111	234
WP_001117631.1	lcl|NZ_AHOC02000021.1_cds_WP_004754030.1_194	32.432	370	387
WP_001117631.1	lcl|NZ_AHOC02000017.1_cds_WP_004753525.1_968	33.475	236	387
WP_001117631.1	lcl|NZ_AHOC02000017.1_cds_WP_004754985.1_985	32.700	263	387
WP_001117631.1	lcl|NZ_AHOC02000017.1_cds_WP_004754883.1_967	37.379	206	387
WP_001117631.1	lcl|NZ_AHOC02000017.1_cds_WP_004753906.1_1026	30.035	283	387
WP_001117631.1	lcl|NZ_AHOC02000016.1_cds_WP_004759165.1_1244	27.103	321	387
WP_001117631.1	lcl|NZ_AHOC02000016.1_cds_WP_004771239.1_1170	25.341	367	387
WP_029781911.1	lcl|NZ_AHOC02000009.1_cds_WP_004752290.1_2893	34.167	240	572
WP_029781911.1	lcl|NZ_AHOC02000017.1_cds_WP_000440092.1_988	27.941	204	572
WP_029781911.1	lcl|NZ_AHOC02000021.1_cds_WP_004755325.1_311	33.333	159	572
WP_029781911.1	lcl|NZ_AHOC02000002.1_cds_WP_004760914.1_3372	21.212	132	572
WP_029781911.1	lcl|NZ_AHOC02000016.1_cds_WP_004753115.1_1261	33.333	117	572
WP_029781911.1	lcl|NZ_AHOC02000009.1_cds_WP_004752290.1_2893	34.167	240	572
WP_029781911.1	lcl|NZ_AHOC02000017.1_cds_WP_000440092.1_988	27.941	204	572
WP_029781911.1	lcl|NZ_AHOC02000021.1_cds_WP_004755325.1_311	33.333	159	572
WP_029781911.1	lcl|NZ_AHOC02000002.1_cds_WP_004760914.1_3372	21.212	132	572
WP_029781911.1	lcl|NZ_AHOC02000016.1_cds_WP_004753115.1_1261	33.333	117	572
WP_000041234.1	lcl|NZ_AHOC02000017.1_cds_WP_004754883.1_967	34.202	307	417
WP_000041234.1	lcl|NZ_AHOC02000017.1_cds_WP_004753525.1_968	32.143	336	417
WP_000041234.1	lcl|NZ_AHOC02000017.1_cds_WP_004754985.1_985	32.000	325	417
WP_000041234.1	lcl|NZ_AHOC02000021.1_cds_WP_004754030.1_194	28.354	328	417
WP_000041234.1	lcl|NZ_AHOC02000017.1_cds_WP_004753906.1_1026	32.042	284	417
WP_000041234.1	lcl|NZ_AHOC02000016.1_cds_WP_004759165.1_1244	26.316	380	417
WP_000041234.1	lcl|NZ_AHOC02000016.1_cds_WP_004771239.1_1170	25.397	252	417
WP_002108506.1	lcl|NZ_AHOC02000012.1_cds_WP_016750100.1_2377	36.154	130	216
WP_002108506.1	lcl|NZ_AHOC02000012.1_cds_WP_004756502.1_2357	29.940	167	216
WP_002108506.1	lcl|NZ_AHOC02000016.1_cds_WP_004756882.1_1309	29.126	103	216
WP_002108506.1	lcl|NZ_AHOC02000016.1_cds_WP_004753144.1_1290	27.097	155	216
WP_002108485.1	lcl|NZ_AHOC02000002.1_cds_WP_004760816.1_3360	36.170	47	305
WP_025180280.1	lcl|NZ_AHOC02000009.1_cds_WP_004752290.1_2893	31.148	244	242
WP_025180280.1	lcl|NZ_AHOC02000021.1_cds_WP_004755325.1_311	29.796	245	242
WP_002108525.1	lcl|NZ_AHOC02000013.1_cds_WP_004756809.1_2164	31.274	259	255
WP_002108525.1	lcl|NZ_AHOC02000012.1_cds_WP_004756466.1_2448	28.235	255	255
WP_002108525.1	lcl|NZ_AHOC02000017.1_cds_WP_004753779.1_1001	28.077	260	255
WP_002108525.1	lcl|NZ_AHOC02000016.1_cds_WP_004753174.1_1330	26.336	262	255
WP_002108525.1	lcl|NZ_AHOC02000017.1_cds_WP_004755393.1_850	25.287	261	255
WP_002108525.1	lcl|NZ_AHOC02000008.1_cds_WP_004752418.1_3117	25.279	269	255
WP_002108525.1	lcl|NZ_AHOC02000012.1_cds_WP_004767413.1_2348	27.451	255	255
WP_002108525.1	lcl|NZ_AHOC02000017.1_cds_WP_004755437.1_1005	24.409	254	255
WP_002108525.1	lcl|NZ_AHOC02000017.1_cds_WP_004753539.1_978	42.424	99	255
WP_002108525.1	lcl|NZ_AHOC02000021.1_cds_WP_004767646.1_27	26.230	183	255
WP_002108525.1	lcl|NZ_AHOC02000017.1_cds_WP_004755262.1_1032	28.497	193	255
WP_002108525.1	lcl|NZ_AHOC02000009.1_cds_WP_004755953.1_2823	26.984	189	255
WP_002108525.1	lcl|NZ_AHOC02000012.1_cds_WP_004767384.1_2492	26.804	194	255
WP_002108525.1	lcl|NZ_AHOC02000012.1_cds_WP_004756370.1_2437	25.000	200	255
WP_002108525.1	lcl|NZ_AHOC02000012.1_cds_WP_004756515.1_2486	25.000	164	255
WP_002108525.1	lcl|NZ_AHOC02000013.1_cds_WP_004753565.1_2191	36.111	72	255
WP_002108502.1	lcl|NZ_AHOC02000014.1_cds_WP_004755626.1_2046	28.788	330	314
WP_002108502.1	lcl|NZ_AHOC02000017.1_cds_WP_004777134.1_986	27.528	178	314
WP_002108526.1	lcl|NZ_AHOC02000020.1_cds_WP_004752171.1_477	39.024	287	282
WP_002108526.1	lcl|NZ_AHOC02000017.1_cds_WP_004754396.1_993	35.235	298	282
WP_002108526.1	lcl|NZ_AHOC02000017.1_cds_WP_004767574.1_987	26.740	273	282
WP_002099940.1	lcl|NZ_AHOC02000017.1_cds_WP_004754565.1_991	25.911	247	321
WP_002078520.1	lcl|NZ_AHOC02000021.1_cds_WP_004754030.1_194	38.250	400	401
WP_002078520.1	lcl|NZ_AHOC02000017.1_cds_WP_004754985.1_985	33.333	393	401
WP_002078520.1	lcl|NZ_AHOC02000017.1_cds_WP_004753525.1_968	31.183	372	401
WP_002078520.1	lcl|NZ_AHOC02000017.1_cds_WP_004753906.1_1026	28.611	360	401
WP_002078520.1	lcl|NZ_AHOC02000017.1_cds_WP_004754883.1_967	29.396	364	401
WP_002078520.1	lcl|NZ_AHOC02000016.1_cds_WP_004771239.1_1170	26.302	384	401
WP_002078520.1	lcl|NZ_AHOC02000016.1_cds_WP_004759165.1_1244	26.632	383	401
WP_025180279.1	lcl|NZ_AHOC02000013.1_cds_WP_004754744.1_2054	29.348	368	568
WP_025180279.1	lcl|NZ_AHOC02000016.1_cds_WP_004767541.1_1220	29.020	255	568
WP_025180279.1	lcl|NZ_AHOC02000013.1_cds_WP_004755367.1_2276	32.743	226	568
WP_025180279.1	lcl|NZ_AHOC02000017.1_cds_WP_004754165.1_983	32.075	212	568
WP_025180279.1	lcl|NZ_AHOC02000021.1_cds_WP_004754327.1_280	33.663	202	568
WP_025180279.1	lcl|NZ_AHOC02000009.1_cds_WP_004752570.1_3007	30.270	185	568
WP_025180279.1	lcl|NZ_AHOC02000002.1_cds_WP_004759288.1_3406	31.088	193	568
WP_025180279.1	lcl|NZ_AHOC02000017.1_cds_WP_004753756.1_1072	28.846	208	568
WP_025180279.1	lcl|NZ_AHOC02000008.1_cds_WP_016749953.1_3185	32.620	187	568
WP_025180279.1	lcl|NZ_AHOC02000002.1_cds_WP_004750725.1_3499	29.442	197	568
WP_025180279.1	lcl|NZ_AHOC02000014.1_cds_WP_004751633.1_1849	31.818	198	568
WP_025180279.1	lcl|NZ_AHOC02000014.1_cds_WP_004754759.1_1812	30.645	186	568
WP_025180279.1	lcl|NZ_AHOC02000020.1_cds_WP_004761858.1_386	31.847	157	568
WP_025180279.1	lcl|NZ_AHOC02000017.1_cds_WP_004753899.1_694	31.959	194	568
WP_025180279.1	lcl|NZ_AHOC02000009.1_cds_WP_004752581.1_3059	27.807	187	568
WP_025180279.1	lcl|NZ_AHOC02000017.1_cds_WP_004761594.1_877	29.630	189	568
WP_025180279.1	lcl|NZ_AHOC02000017.1_cds_WP_004753839.1_859	28.962	183	568
WP_025180279.1	lcl|NZ_AHOC02000014.1_cds_WP_004751619.1_1850	27.041	196	568
WP_025180279.1	lcl|NZ_AHOC02000021.1_cds_WP_004754310.1_67	27.136	199	568
WP_025180279.1	lcl|NZ_AHOC02000020.1_cds_WP_004767621.1_444	25.862	232	568
WP_025180279.1	lcl|NZ_AHOC02000020.1_cds_WP_004767621.1_444	25.822	213	568
WP_025180279.1	lcl|NZ_AHOC02000016.1_cds_WP_004760205.1_1553	26.804	194	568
WP_025180279.1	lcl|NZ_AHOC02000016.1_cds_WP_004760205.1_1553	23.757	181	568
WP_025180279.1	lcl|NZ_AHOC02000016.1_cds_WP_004755898.1_1482	26.425	193	568
WP_025180279.1	lcl|NZ_AHOC02000009.1_cds_WP_004767337.1_3027	27.014	211	568
WP_025180279.1	lcl|NZ_AHOC02000021.1_cds_WP_004754099.1_295	26.842	190	568
WP_025180279.1	lcl|NZ_AHOC02000021.1_cds_WP_004754099.1_295	24.231	260	568
WP_025180279.1	lcl|NZ_AHOC02000014.1_cds_WP_004755651.1_1912	26.061	165	568
WP_025180279.1	lcl|NZ_AHOC02000016.1_cds_WP_004752935.1_1313	28.415	183	568
WP_025180279.1	lcl|NZ_AHOC02000016.1_cds_WP_004752989.1_1267	26.904	197	568
WP_025180279.1	lcl|NZ_AHOC02000016.1_cds_WP_004753339.1_1310	25.490	204	568
