WP_000340715.1	lcl|NZ_AHOF02000003.1_cds_WP_004462903.1_2898	95.349	86	106
WP_000410268.1	lcl|NZ_AHOF02000003.1_cds_WP_004477867.1_2899	91.401	314	318
WP_000410268.1	lcl|NZ_AHOF02000034.1_cds_WP_004461583.1_121	24.528	318	318
WP_000410268.1	lcl|NZ_AHOF02000003.1_cds_WP_004477761.1_2919	22.101	276	318
WP_000410268.1	lcl|NZ_AHOF02000003.1_cds_WP_004477862.1_2979	24.800	250	318
WP_000410268.1	lcl|NZ_AHOF02000003.1_cds_WP_004468319.1_2819	23.243	185	318
WP_000410268.1	lcl|NZ_AHOF02000026.1_cds_WP_004461234.1_425	25.359	209	318
WP_002076509.1	lcl|NZ_AHOF02000003.1_cds_WP_004477858.1_2906	50.746	201	223
WP_002076509.1	lcl|NZ_AHOF02000003.1_cds_WP_004477857.1_2974	33.884	121	223
WP_002076509.1	lcl|NZ_AHOF02000022.1_cds_WP_004478956.1_1013	26.126	222	223
WP_002076509.1	lcl|NZ_AHOF02000003.1_cds_WP_004477978.1_2954	32.258	93	223
WP_002076509.1	lcl|NZ_AHOF02000031.1_cds_WP_004459124.1_222	29.808	104	223
WP_002076509.1	lcl|NZ_AHOF02000003.1_cds_WP_004477919.1_2982	25.000	176	223
WP_002076509.1	lcl|NZ_AHOF02000003.1_cds_WP_004470151.1_3147	30.928	97	223
WP_002076509.1	lcl|NZ_AHOF02000031.1_cds_WP_004479373.1_263	24.638	207	223
WP_001136119.1	lcl|NZ_AHOF02000003.1_cds_WP_004477708.1_2922	37.612	335	354
WP_001136119.1	lcl|NZ_AHOF02000003.1_cds_WP_004477824.1_2936	30.508	354	354
WP_001136119.1	lcl|NZ_AHOF02000023.1_cds_WP_004479105.1_755	33.788	293	354
WP_001136119.1	lcl|NZ_AHOF02000003.1_cds_WP_004477889.1_2907	25.106	235	354
WP_001136119.1	lcl|NZ_AHOF02000003.1_cds_WP_004477708.1_2922	37.612	335	354
WP_001136119.1	lcl|NZ_AHOF02000003.1_cds_WP_004477824.1_2936	30.508	354	354
WP_001136119.1	lcl|NZ_AHOF02000023.1_cds_WP_004479105.1_755	33.788	293	354
WP_001136119.1	lcl|NZ_AHOF02000003.1_cds_WP_004477889.1_2907	25.106	235	354
WP_000535865.1	lcl|NZ_AHOF02000026.1_cds_WP_004479162.1_481	30.476	210	234
WP_000535865.1	lcl|NZ_AHOF02000013.1_cds_WP_004464381.1_2222	30.000	110	234
WP_002183331.1	lcl|NZ_AHOF02000026.1_cds_WP_004479241.1_613	26.776	183	204
WP_001117631.1	lcl|NZ_AHOF02000003.1_cds_WP_004466571.1_2779	30.623	369	387
WP_001117631.1	lcl|NZ_AHOF02000003.1_cds_WP_004462128.1_2920	36.032	247	387
WP_001117631.1	lcl|NZ_AHOF02000003.1_cds_WP_004462146.1_2972	29.965	287	387
WP_001117631.1	lcl|NZ_AHOF02000003.1_cds_WP_004477795.1_2931	32.377	244	387
WP_001117631.1	lcl|NZ_AHOF02000009.1_cds_WP_004465893.1_2594	26.182	275	387
WP_001117631.1	lcl|NZ_AHOF02000018.1_cds_WP_004460480.1_1872	24.658	365	387
