WP_000340715.1	lcl|NZ_LSSR01000011.1_cds_WP_004462903.1_1115	95.349	86	106
WP_000410268.1	lcl|NZ_LSSR01000011.1_cds_WP_004464977.1_1116	91.824	318	318
WP_000410268.1	lcl|NZ_LSSR01000011.1_cds_WP_004464967.1_1167	24.731	279	318
WP_000410268.1	lcl|NZ_LSSR01000033.1_cds_WP_004476620.1_2418	24.528	318	318
WP_000410268.1	lcl|NZ_LSSR01000011.1_cds_WP_061526069.1_1190	24.800	250	318
WP_000410268.1	lcl|NZ_LSSR01000011.1_cds_WP_004465002.1_1169	25.683	183	318
WP_000410268.1	lcl|NZ_LSSR01000009.1_cds_WP_004486477.1_721	23.243	185	318
WP_000410268.1	lcl|NZ_LSSR01000066.1_cds_WP_004461234.1_3301	25.359	209	318
WP_000020777.1	lcl|NZ_LSSR01000011.1_cds_WP_004475166.1_1117	97.230	361	361
WP_002076509.1	lcl|NZ_LSSR01000011.1_cds_WP_004465311.1_1118	97.260	219	223
WP_002076509.1	lcl|NZ_LSSR01000011.1_cds_WP_061526067.1_1185	33.058	121	223
WP_002076509.1	lcl|NZ_LSSR01000055.1_cds_WP_016754679.1_3005	26.126	222	223
WP_002076509.1	lcl|NZ_LSSR01000011.1_cds_WP_004464983.1_1162	27.197	239	223
WP_002076509.1	lcl|NZ_LSSR01000088.1_cds_WP_004484832.1_3600	29.808	104	223
WP_002076509.1	lcl|NZ_LSSR01000011.1_cds_WP_004470347.1_1193	25.000	176	223
WP_002076509.1	lcl|NZ_LSSR01000012.1_cds_WP_004470151.1_1356	30.928	97	223
WP_002076509.1	lcl|NZ_LSSR01000088.1_cds_WP_004465531.1_3557	24.638	207	223
WP_001136119.1	lcl|NZ_LSSR01000011.1_cds_WP_004475622.1_1119	97.458	354	354
WP_001136119.1	lcl|NZ_LSSR01000011.1_cds_WP_061526060.1_1141	36.111	252	354
WP_001136119.1	lcl|NZ_LSSR01000010.1_cds_WP_061525975.1_814	33.788	293	354
WP_001136119.1	lcl|NZ_LSSR01000011.1_cds_WP_004475622.1_1119	97.458	354	354
WP_001136119.1	lcl|NZ_LSSR01000011.1_cds_WP_061526060.1_1141	36.111	252	354
WP_001136119.1	lcl|NZ_LSSR01000010.1_cds_WP_061525975.1_814	33.788	293	354
WP_000535865.1	lcl|NZ_LSSR01000011.1_cds_WP_061526050.1_1120	93.162	234	234
WP_000535865.1	lcl|NZ_LSSR01000011.1_cds_WP_061526056.1_1137	36.574	216	234
WP_000535865.1	lcl|NZ_LSSR01000011.1_cds_WP_061526052.1_1126	34.821	224	234
WP_000535865.1	lcl|NZ_LSSR01000001.1_cds_WP_061525786.1_2	30.476	210	234
WP_000535865.1	lcl|NZ_LSSR01000011.1_cds_WP_004465132.1_1152	29.365	126	234
WP_000535865.1	lcl|NZ_LSSR01000004.1_cds_WP_004464381.1_345	30.000	110	234
WP_002183331.1	lcl|NZ_LSSR01000003.1_cds_WP_004479241.1_278	26.776	183	204
WP_001117631.1	lcl|NZ_LSSR01000011.1_cds_WP_004475157.1_1124	98.708	387	387
WP_001117631.1	lcl|NZ_LSSR01000011.1_cds_WP_004465299.1_1144	29.477	363	387
WP_001117631.1	lcl|NZ_LSSR01000011.1_cds_WP_004488373.1_1127	33.195	241	387
WP_001117631.1	lcl|NZ_LSSR01000009.1_cds_WP_004466571.1_763	30.623	369	387
WP_001117631.1	lcl|NZ_LSSR01000011.1_cds_WP_004462146.1_1183	29.965	287	387
WP_001117631.1	lcl|NZ_LSSR01000006.1_cds_WP_004465893.1_512	26.182	275	387
WP_001117631.1	lcl|NZ_LSSR01000077.1_cds_WP_004460480.1_3416	24.658	365	387
WP_000697351.1	lcl|NZ_LSSR01000011.1_cds_WP_061526051.1_1125	98.285	583	583
WP_000697351.1	lcl|NZ_LSSR01000017.1_cds_WP_004489711.1_1560	41.903	599	583
WP_000697351.1	lcl|NZ_LSSR01000011.1_cds_WP_004494307.1_1130	29.605	608	583
WP_029781911.1	lcl|NZ_LSSR01000011.1_cds_WP_061526052.1_1126	92.483	572	572
WP_029781911.1	lcl|NZ_LSSR01000011.1_cds_WP_061526056.1_1137	35.622	233	572
WP_029781911.1	lcl|NZ_LSSR01000011.1_cds_WP_061526050.1_1120	34.667	225	572
WP_029781911.1	lcl|NZ_LSSR01000001.1_cds_WP_061525786.1_2	30.256	195	572
WP_029781911.1	lcl|NZ_LSSR01000019.1_cds_WP_061526186.1_1625	23.622	127	572
WP_029781911.1	lcl|NZ_LSSR01000004.1_cds_WP_004464381.1_345	31.897	116	572
WP_029781911.1	lcl|NZ_LSSR01000011.1_cds_WP_061526052.1_1126	92.483	572	572
WP_029781911.1	lcl|NZ_LSSR01000011.1_cds_WP_061526056.1_1137	35.622	233	572
WP_029781911.1	lcl|NZ_LSSR01000011.1_cds_WP_061526050.1_1120	34.667	225	572
WP_029781911.1	lcl|NZ_LSSR01000001.1_cds_WP_061525786.1_2	30.256	195	572
WP_029781911.1	lcl|NZ_LSSR01000019.1_cds_WP_061526186.1_1625	23.622	127	572
WP_029781911.1	lcl|NZ_LSSR01000004.1_cds_WP_004464381.1_345	31.897	116	572
WP_000041234.1	lcl|NZ_LSSR01000011.1_cds_WP_004488373.1_1127	92.326	417	417
WP_000041234.1	lcl|NZ_LSSR01000011.1_cds_WP_004465299.1_1144	31.579	380	417
