WP_000340715.1	lcl|NZ_AHQU01000009.1_cds_WP_000340715.1_3517	100.000	86	106
WP_000410268.1	lcl|NZ_AHQU01000009.1_cds_WP_000410273.1_3518	99.677	310	318
WP_000410268.1	lcl|NZ_AHQU01000009.1_cds_WP_000093099.1_3538	46.988	83	318
WP_000410268.1	lcl|NZ_AHQU01000009.1_cds_WP_000646250.1_3521	25.680	331	318
WP_000410268.1	lcl|NZ_AHQU01000042.1_cds_WP_000744700.1_2781	24.611	321	318
WP_000410268.1	lcl|NZ_AHQU01000009.1_cds_WP_000723090.1_3600	24.306	288	318
WP_000410268.1	lcl|NZ_AHQU01000009.1_cds_WP_000600889.1_3547	23.636	275	318
WP_000020777.1	lcl|NZ_AHQU01000009.1_cds_WP_000202830.1_3557	42.493	353	361
WP_002076509.1	lcl|NZ_AHQU01000009.1_cds_WP_000282880.1_3596	30.638	235	223
WP_002076509.1	lcl|NZ_AHQU01000036.1_cds_WP_001099029.1_3104	26.906	223	223
WP_002076509.1	lcl|NZ_AHQU01000009.1_cds_WP_001068986.1_3575	30.435	92	223
WP_002076509.1	lcl|NZ_AHQU01000045.1_cds_WP_000840858.1_2676	29.808	104	223
WP_002076509.1	lcl|NZ_AHQU01000010.1_cds_WP_000868621.1_3504	29.670	91	223
WP_002076509.1	lcl|NZ_AHQU01000150.1_cds_WP_000262844.1_641	24.638	207	223
WP_002076509.1	lcl|NZ_AHQU01000123.1_cds_WP_001114267.1_1238	26.705	176	223
WP_001136119.1	lcl|NZ_AHQU01000009.1_cds_WP_001230564.1_3550	36.578	339	354
WP_001136119.1	lcl|NZ_AHQU01000009.1_cds_WP_000582618.1_3554	34.356	326	354
WP_001136119.1	lcl|NZ_AHQU01000157.1_cds_WP_001011675.1_579	33.898	295	354
WP_001136119.1	lcl|NZ_AHQU01000009.1_cds_WP_001230564.1_3550	36.578	339	354
WP_001136119.1	lcl|NZ_AHQU01000009.1_cds_WP_000582618.1_3554	34.356	326	354
WP_001136119.1	lcl|NZ_AHQU01000157.1_cds_WP_001011675.1_579	33.898	295	354
WP_000535865.1	lcl|NZ_AHQU01000207.1_cds_WP_001014594.1_257	28.365	208	234
WP_000535865.1	lcl|NZ_AHQU01000058.1_cds_WP_000721859.1_2242	33.333	111	234
WP_000535865.1	lcl|NZ_AHQU01000009.1_cds_WP_000848239.1_3565	28.571	126	234
WP_001117631.1	lcl|NZ_AHQU01000009.1_cds_WP_000582222.1_3536	38.211	246	387
WP_001117631.1	lcl|NZ_AHQU01000138.1_cds_WP_001281953.1_840	31.989	372	387
WP_001117631.1	lcl|NZ_AHQU01000009.1_cds_WP_000608295.1_3526	28.448	348	387
WP_001117631.1	lcl|NZ_AHQU01000009.1_cds_WP_000947844.1_3548	32.700	263	387
WP_001117631.1	lcl|NZ_AHQU01000009.1_cds_WP_001198107.1_3525	37.864	206	387
WP_001117631.1	lcl|NZ_AHQU01000009.1_cds_WP_000575178.1_3594	29.329	283	387
WP_001117631.1	lcl|NZ_AHQU01000009.1_cds_WP_000346036.1_3555	27.701	361	387
WP_001117631.1	lcl|NZ_AHQU01000059.1_cds_WP_000538752.1_2202	26.480	321	387
WP_001117631.1	lcl|NZ_AHQU01000039.1_cds_WP_001982414.1_2982	24.251	367	387
WP_000697351.1	lcl|NZ_AHQU01000009.1_cds_WP_000698820.1_3560	27.636	626	583
WP_029781911.1	lcl|NZ_AHQU01000035.1_cds_WP_000613386.1_3125	21.538	130	572
WP_029781911.1	lcl|NZ_AHQU01000058.1_cds_WP_000721859.1_2242	34.188	117	572
WP_029781911.1	lcl|NZ_AHQU01000035.1_cds_WP_000613386.1_3125	21.538	130	572
WP_029781911.1	lcl|NZ_AHQU01000058.1_cds_WP_000721859.1_2242	34.188	117	572
WP_000041234.1	lcl|NZ_AHQU01000009.1_cds_WP_001198107.1_3525	34.161	322	417
WP_000041234.1	lcl|NZ_AHQU01000009.1_cds_WP_000608295.1_3526	33.677	291	417
WP_000041234.1	lcl|NZ_AHQU01000009.1_cds_WP_000575178.1_3594	32.573	307	417
WP_000041234.1	lcl|NZ_AHQU01000138.1_cds_WP_001281953.1_840	28.354	328	417
WP_000041234.1	lcl|NZ_AHQU01000009.1_cds_WP_000346036.1_3555	29.367	395	417
WP_000041234.1	lcl|NZ_AHQU01000009.1_cds_WP_000582222.1_3536	37.383	214	417
WP_000041234.1	lcl|NZ_AHQU01000009.1_cds_WP_000947844.1_3548	26.866	268	417
WP_000041234.1	lcl|NZ_AHQU01000059.1_cds_WP_000538752.1_2202	25.781	384	417
WP_000041234.1	lcl|NZ_AHQU01000039.1_cds_WP_001982414.1_2982	24.206	252	417
WP_002108490.1	lcl|NZ_AHQU01000009.1_cds_WP_000698820.1_3560	43.987	607	588
WP_002108506.1	lcl|NZ_AHQU01000049.1_cds_WP_000012765.1_2513	35.385	130	216
WP_002108506.1	lcl|NZ_AHQU01000126.1_cds_WP_000230180.1_1075	30.061	163	216
WP_002108506.1	lcl|NZ_AHQU01000117.1_cds_WP_000914158.1_1381	25.714	105	216
WP_002108506.1	lcl|NZ_AHQU01000058.1_cds_WP_000602007.1_2217	26.712	146	216
WP_025180280.1	lcl|NZ_AHQU01000207.1_cds_WP_001014594.1_257	29.268	246	242
WP_025180280.1	lcl|NZ_AHQU01000009.1_cds_WP_000848239.1_3565	30.252	119	242
WP_002108525.1	lcl|NZ_AHQU01000042.1_cds_WP_000998676.1_2807	31.660	259	255
WP_002108525.1	lcl|NZ_AHQU01000126.1_cds_WP_000566240.1_1094	27.843	255	255
WP_002108525.1	lcl|NZ_AHQU01000076.1_cds_WP_000043153.1_1936	26.336	262	255
WP_002108525.1	lcl|NZ_AHQU01000126.1_cds_WP_001968389.1_1066	26.693	251	255
WP_002108525.1	lcl|NZ_AHQU01000051.1_cds_WP_000351752.1_2431	24.907	269	255
WP_002108525.1	lcl|NZ_AHQU01000029.1_cds_WP_000653653.1_3395	26.054	261	255
WP_002108525.1	lcl|NZ_AHQU01000145.1_cds_WP_000646914.1_740	26.230	183	255
WP_002108525.1	lcl|NZ_AHQU01000009.1_cds_WP_000723090.1_3600	29.851	201	255
WP_002108525.1	lcl|NZ_AHQU01000126.1_cds_WP_000800040.1_1137	26.289	194	255
WP_002108525.1	lcl|NZ_AHQU01000097.1_cds_WP_001074690.1_1630	25.389	193	255
WP_002108525.1	lcl|NZ_AHQU01000126.1_cds_WP_001069860.1_1131	26.220	164	255
WP_002108525.1	lcl|NZ_AHQU01000042.1_cds_WP_000744700.1_2781	34.722	72	255
WP_002108502.1	lcl|NZ_AHQU01000121.1_cds_WP_002185292.1_1266	29.091	330	314
WP_002108526.1	lcl|NZ_AHQU01000009.1_cds_WP_001230564.1_3550	36.957	276	282
WP_002108526.1	lcl|NZ_AHQU01000157.1_cds_WP_001011675.1_579	39.024	287	282
WP_002108526.1	lcl|NZ_AHQU01000009.1_cds_WP_000582618.1_3554	33.824	272	282
WP_002078520.1	lcl|NZ_AHQU01000138.1_cds_WP_001281953.1_840	37.905	401	401
WP_002078520.1	lcl|NZ_AHQU01000009.1_cds_WP_000582222.1_3536	33.333	375	401
WP_002078520.1	lcl|NZ_AHQU01000009.1_cds_WP_000608295.1_3526	31.452	372	401
WP_002078520.1	lcl|NZ_AHQU01000009.1_cds_WP_000575178.1_3594	28.142	366	401
WP_002078520.1	lcl|NZ_AHQU01000009.1_cds_WP_001198107.1_3525	30.579	363	401
WP_002078520.1	lcl|NZ_AHQU01000009.1_cds_WP_000947844.1_3548	27.321	377	401
WP_002078520.1	lcl|NZ_AHQU01000009.1_cds_WP_000346036.1_3555	27.034	381	401
WP_002078520.1	lcl|NZ_AHQU01000039.1_cds_WP_001982414.1_2982	25.521	384	401
WP_002078520.1	lcl|NZ_AHQU01000059.1_cds_WP_000538752.1_2202	26.509	381	401
WP_025180279.1	lcl|NZ_AHQU01000204.1_cds_WP_000172202.1_330	30.163	368	568
WP_025180279.1	lcl|NZ_AHQU01000009.1_cds_WP_000834715.1_3541	28.500	400	568
WP_025180279.1	lcl|NZ_AHQU01000077.1_cds_WP_000667646.1_1913	32.381	210	568
WP_025180279.1	lcl|NZ_AHQU01000008.1_cds_WP_000828455.1_3626	31.858	226	568
WP_025180279.1	lcl|NZ_AHQU01000204.1_cds_WP_000942282.1_316	33.663	202	568
WP_025180279.1	lcl|NZ_AHQU01000040.1_cds_WP_000666552.1_2868	30.811	185	568
WP_025180279.1	lcl|NZ_AHQU01000114.1_cds_WP_001161019.1_1482	31.088	193	568
WP_025180279.1	lcl|NZ_AHQU01000061.1_cds_WP_000675807.1_2126	30.570	193	568
WP_025180279.1	lcl|NZ_AHQU01000124.1_cds_WP_000047473.1_1223	33.505	194	568
WP_025180279.1	lcl|NZ_AHQU01000067.1_cds_WP_000510777.1_2021	29.442	197	568
WP_025180279.1	lcl|NZ_AHQU01000036.1_cds_WP_000184524.1_3116	31.606	193	568
WP_025180279.1	lcl|NZ_AHQU01000117.1_cds_WP_000536762.1_1379	34.194	155	568
WP_025180279.1	lcl|NZ_AHQU01000111.1_cds_WP_001052498.1_1610	30.000	180	568
WP_025180279.1	lcl|NZ_AHQU01000122.1_cds_WP_000619175.1_1245	31.088	193	568
WP_025180279.1	lcl|NZ_AHQU01000029.1_cds_WP_000603361.1_3385	31.522	184	568
WP_025180279.1	lcl|NZ_AHQU01000125.1_cds_WP_001049205.1_1151	30.978	184	568
WP_025180279.1	lcl|NZ_AHQU01000125.1_cds_WP_001049205.1_1151	25.822	213	568
WP_025180279.1	lcl|NZ_AHQU01000040.1_cds_WP_000433117.1_2920	28.108	185	568
WP_025180279.1	lcl|NZ_AHQU01000041.1_cds_WP_000052667.1_2828	27.638	199	568
WP_025180279.1	lcl|NZ_AHQU01000122.1_cds_WP_000218838.1_1244	29.680	219	568
WP_025180279.1	lcl|NZ_AHQU01000037.1_cds_WP_001982953.1_3057	26.943	193	568
WP_025180279.1	lcl|NZ_AHQU01000029.1_cds_WP_000054169.1_3369	30.000	190	568
WP_025180279.1	lcl|NZ_AHQU01000180.1_cds_WP_000590867.1_379	25.654	191	568
WP_025180279.1	lcl|NZ_AHQU01000180.1_cds_WP_000590867.1_379	25.668	187	568
WP_025180279.1	lcl|NZ_AHQU01000140.1_cds_WP_000626143.1_821	27.368	190	568
WP_025180279.1	lcl|NZ_AHQU01000140.1_cds_WP_000626143.1_821	23.462	260	568
WP_025180279.1	lcl|NZ_AHQU01000040.1_cds_WP_001089500.1_2888	28.293	205	568
WP_025180279.1	lcl|NZ_AHQU01000057.1_cds_WP_000598571.1_2261	26.061	165	568
WP_025180279.1	lcl|NZ_AHQU01000152.1_cds_WP_000431145.1_615	26.316	228	568
WP_025180279.1	lcl|NZ_AHQU01000058.1_cds_WP_000136057.1_2236	26.904	197	568
WP_025180279.1	lcl|NZ_AHQU01000083.1_cds_WP_000481720.1_1769	24.138	203	568
WP_025180279.1	lcl|NZ_AHQU01000168.1_cds_WP_001141158.1_490	24.413	213	568
WP_025180279.1	lcl|NZ_AHQU01000114.1_cds_WP_000281020.1_1466	31.944	72	568
WP_025180279.1	lcl|NZ_AHQU01000204.1_cds_WP_000172202.1_330	30.163	368	568
WP_025180279.1	lcl|NZ_AHQU01000009.1_cds_WP_000834715.1_3541	28.500	400	568
WP_025180279.1	lcl|NZ_AHQU01000077.1_cds_WP_000667646.1_1913	32.381	210	568
WP_025180279.1	lcl|NZ_AHQU01000008.1_cds_WP_000828455.1_3626	31.858	226	568
WP_025180279.1	lcl|NZ_AHQU01000204.1_cds_WP_000942282.1_316	33.663	202	568
WP_025180279.1	lcl|NZ_AHQU01000040.1_cds_WP_000666552.1_2868	30.811	185	568
WP_025180279.1	lcl|NZ_AHQU01000114.1_cds_WP_001161019.1_1482	31.088	193	568
WP_025180279.1	lcl|NZ_AHQU01000061.1_cds_WP_000675807.1_2126	30.570	193	568
WP_025180279.1	lcl|NZ_AHQU01000124.1_cds_WP_000047473.1_1223	33.505	194	568
WP_025180279.1	lcl|NZ_AHQU01000067.1_cds_WP_000510777.1_2021	29.442	197	568
WP_025180279.1	lcl|NZ_AHQU01000036.1_cds_WP_000184524.1_3116	31.606	193	568
WP_025180279.1	lcl|NZ_AHQU01000117.1_cds_WP_000536762.1_1379	34.194	155	568
WP_025180279.1	lcl|NZ_AHQU01000111.1_cds_WP_001052498.1_1610	30.000	180	568
WP_025180279.1	lcl|NZ_AHQU01000122.1_cds_WP_000619175.1_1245	31.088	193	568
WP_025180279.1	lcl|NZ_AHQU01000029.1_cds_WP_000603361.1_3385	31.522	184	568
WP_025180279.1	lcl|NZ_AHQU01000125.1_cds_WP_001049205.1_1151	30.978	184	568
WP_025180279.1	lcl|NZ_AHQU01000125.1_cds_WP_001049205.1_1151	25.822	213	568
WP_025180279.1	lcl|NZ_AHQU01000040.1_cds_WP_000433117.1_2920	28.108	185	568
WP_025180279.1	lcl|NZ_AHQU01000041.1_cds_WP_000052667.1_2828	27.638	199	568
WP_025180279.1	lcl|NZ_AHQU01000122.1_cds_WP_000218838.1_1244	29.680	219	568
WP_025180279.1	lcl|NZ_AHQU01000037.1_cds_WP_001982953.1_3057	26.943	193	568
WP_025180279.1	lcl|NZ_AHQU01000029.1_cds_WP_000054169.1_3369	30.000	190	568
WP_025180279.1	lcl|NZ_AHQU01000180.1_cds_WP_000590867.1_379	25.654	191	568
WP_025180279.1	lcl|NZ_AHQU01000180.1_cds_WP_000590867.1_379	25.668	187	568
WP_025180279.1	lcl|NZ_AHQU01000140.1_cds_WP_000626143.1_821	27.368	190	568
WP_025180279.1	lcl|NZ_AHQU01000140.1_cds_WP_000626143.1_821	23.462	260	568
WP_025180279.1	lcl|NZ_AHQU01000040.1_cds_WP_001089500.1_2888	28.293	205	568
WP_025180279.1	lcl|NZ_AHQU01000057.1_cds_WP_000598571.1_2261	26.061	165	568
WP_025180279.1	lcl|NZ_AHQU01000152.1_cds_WP_000431145.1_615	26.316	228	568
WP_025180279.1	lcl|NZ_AHQU01000058.1_cds_WP_000136057.1_2236	26.904	197	568
WP_025180279.1	lcl|NZ_AHQU01000083.1_cds_WP_000481720.1_1769	24.138	203	568
