WP_000340715.1	209161	91.860	86	106
WP_000410268.1	209161	93.548	310	318
WP_000410268.1	209244	27.143	280	318
WP_000410268.1	209134	22.671	322	318
WP_000410268.1	209141	25.402	311	318
WP_000410268.1	209029	22.353	170	318
WP_000410268.1	209101	24.342	152	318
WP_002076509.1	209148	26.126	222	223
WP_002076509.1	209159	33.696	92	223
WP_002076509.1	209155	30.769	104	223
WP_002076509.1	209194	29.787	94	223
WP_001136119.1	209179	34.375	288	354
WP_001136119.1	209179	34.375	288	354
WP_000535865.1	209117	30.952	210	234
WP_000535865.1	209051	29.091	110	234
WP_002183331.1	209152	26.776	183	204
WP_001117631.1	209281	30.914	372	387
WP_001117631.1	209244	33.475	236	387
WP_001117631.1	209244	37.379	206	387
WP_001117631.1	209084	31.507	219	387
WP_001117631.1	209089	27.554	323	387
WP_001117631.1	209226	25.137	366	387
WP_000697351.1	209201	40.902	599	583
WP_029781911.1	209239	22.047	127	572
WP_029781911.1	209239	22.047	127	572
WP_000041234.1	209244	33.876	307	417
WP_000041234.1	209244	32.143	336	417
WP_000041234.1	209281	27.794	349	417
WP_000041234.1	209084	32.197	264	417
WP_000041234.1	209089	28.514	249	417
WP_000041234.1	209226	25.000	252	417
WP_002108490.1	209201	30.063	632	588
WP_002108506.1	209103	28.070	171	216
WP_002108506.1	209049	28.729	181	216
WP_002108506.1	209287	25.143	175	216
WP_002108506.1	209038	31.783	129	216
WP_025180280.1	209117	28.689	244	242
WP_025180280.1	209282	22.500	120	242
WP_002108525.1	209037	32.692	260	255
WP_002108525.1	209142	27.451	255	255
WP_002108525.1	209049	27.059	255	255
WP_002108525.1	209038	28.148	270	255
WP_002108525.1	209056	26.054	261	255
WP_002108525.1	209122	24.597	248	255
WP_002108525.1	209282	24.554	224	255
WP_002108525.1	209156	25.824	182	255
WP_002108525.1	209113	26.020	196	255
WP_002108525.1	209113	23.171	164	255
WP_002108525.1	209109	26.633	199	255
WP_002108525.1	209134	36.111	72	255
WP_002108525.1	209206	25.389	193	255
WP_002108525.1	209046	23.469	196	255
WP_002108502.1	209110	27.935	247	314
WP_002108526.1	209179	39.350	277	282
WP_002078520.1	209281	38.000	400	401
WP_002078520.1	209244	31.452	372	401
WP_002078520.1	209244	29.396	364	401
WP_002078520.1	209084	29.189	370	401
WP_002078520.1	209226	26.042	384	401
WP_002078520.1	209089	27.577	359	401
WP_025180279.1	209092	32.087	321	568
WP_025180279.1	209101	32.547	212	568
WP_025180279.1	209211	31.579	209	568
WP_025180279.1	209146	33.186	226	568
WP_025180279.1	209027	31.658	199	568
WP_025180279.1	209024	31.313	198	568
WP_025180279.1	209056	31.472	197	568
WP_025180279.1	209056	28.415	183	568
WP_025180279.1	209093	30.594	219	568
WP_025180279.1	209287	33.498	203	568
WP_025180279.1	209287	32.749	171	568
WP_025180279.1	209255	29.231	195	568
WP_025180279.1	209182	30.579	242	568
WP_025180279.1	209073	28.155	206	568
WP_025180279.1	209073	27.184	206	568
WP_025180279.1	209120	28.261	184	568
WP_025180279.1	209218	31.651	218	568
WP_025180279.1	209218	30.964	197	568
WP_025180279.1	209136	29.189	185	568
WP_025180279.1	209152	27.979	193	568
WP_025180279.1	209263	28.571	189	568
WP_025180279.1	209330	29.245	212	568
WP_025180279.1	209168	26.042	192	568
WP_025180279.1	209168	25.275	182	568
WP_025180279.1	209168	26.531	196	568
WP_025180279.1	209195	26.471	204	568
WP_025180279.1	209244	27.368	190	568
WP_025180279.1	209244	24.365	197	568
WP_025180279.1	209175	26.061	165	568
WP_025180279.1	209150	29.050	179	568
WP_025180279.1	209150	26.570	207	568
WP_025180279.1	209121	26.012	173	568
WP_025180279.1	209092	32.087	321	568
WP_025180279.1	209101	32.547	212	568
WP_025180279.1	209211	31.579	209	568
WP_025180279.1	209146	33.186	226	568
WP_025180279.1	209027	31.658	199	568
WP_025180279.1	209024	31.313	198	568
WP_025180279.1	209056	31.472	197	568
WP_025180279.1	209056	28.415	183	568
WP_025180279.1	209093	30.594	219	568
WP_025180279.1	209287	33.498	203	568
WP_025180279.1	209287	32.749	171	568
WP_025180279.1	209255	29.231	195	568
WP_025180279.1	209182	30.579	242	568
WP_025180279.1	209073	28.155	206	568
WP_025180279.1	209073	27.184	206	568
WP_025180279.1	209120	28.261	184	568
WP_025180279.1	209218	31.651	218	568
WP_025180279.1	209218	30.964	197	568
WP_025180279.1	209136	29.189	185	568
WP_025180279.1	209152	27.979	193	568
WP_025180279.1	209263	28.571	189	568
WP_025180279.1	209330	29.245	212	568
WP_025180279.1	209168	26.042	192	568
WP_025180279.1	209168	25.275	182	568
WP_025180279.1	209168	26.531	196	568
WP_025180279.1	209195	26.471	204	568
WP_025180279.1	209244	27.368	190	568
WP_025180279.1	209244	24.365	197	568
WP_025180279.1	209175	26.061	165	568
WP_025180279.1	209150	29.050	179	568
WP_025180279.1	209150	26.570	207	568
WP_025180279.1	209121	26.012	173	568
WP_001047906.1	209330	33.108	148	211
WP_001047906.1	209244	33.898	177	211
WP_000848236.1	209051	37.190	242	251
WP_000848236.1	209282	35.686	255	251
WP_000734401.1	209282	54.810	343	342
WP_000734401.1	209282	54.810	343	342
WP_002099938.1	209156	30.038	263	254
WP_002099938.1	209317	28.352	261	254
WP_002099938.1	209122	25.692	253	254
WP_000661927.1	209264	26.481	287	320
WP_000661927.1	209188	23.016	252	320
WP_000661927.1	209228	27.041	196	320
WP_000661927.1	209179	23.182	220	320
WP_000837189.1	209110	26.946	334	332
WP_000837189.1	209110	26.946	334	332
WP_000651740.1	209159	34.615	234	301
WP_000651740.1	209148	47.475	99	301
WP_000651740.1	209277	25.714	140	301
WP_000651740.1	209109	30.612	98	301
WP_000579360.1	209288	35.780	218	204
WP_000579360.1	209131	28.358	67	204
WP_000579360.1	209211	25.373	134	204
WP_002100003.1	209276	36.364	231	254
WP_002100003.1	209288	23.394	218	254
WP_000723079.1	209244	30.530	321	332
WP_000723079.1	209244	22.545	275	332
WP_000723079.1	209244	26.108	203	332
WP_000723079.1	209333	29.299	314	332
WP_000723079.1	209134	29.394	330	332
WP_000723079.1	209141	25.157	318	332
WP_000723079.1	209141	26.087	322	332
WP_000723079.1	209029	26.074	349	332
WP_000723079.1	209159	30.216	278	332
WP_000723079.1	209159	22.145	289	332
WP_000723079.1	209161	22.022	277	332
WP_000723079.1	209101	29.885	174	332
WP_000723079.1	209101	26.718	262	332
WP_000723079.1	209101	72.414	29	332
WP_000723079.1	209226	26.336	262	332
WP_000723079.1	209147	27.174	184	332
WP_002108504.1	209244	26.122	245	237
WP_002108504.1	209159	25.108	231	237
WP_002108504.1	209029	34.021	97	237
WP_000567886.1	209244	29.508	305	281
WP_000567886.1	209333	25.397	315	281
WP_000567886.1	209101	30.719	306	281
WP_000567886.1	209141	24.841	314	281
WP_000567886.1	209141	22.917	336	281
WP_000567886.1	209134	23.333	300	281
WP_000567886.1	209159	26.786	280	281
WP_000567886.1	209159	26.131	199	281
WP_000567886.1	209029	23.193	332	281
WP_000567886.1	209161	23.009	226	281
WP_000567886.1	209226	26.064	188	281
WP_000475907.1	209131	36.667	270	344
WP_000475907.1	209244	26.250	240	344
WP_000475907.1	209159	26.761	284	344
WP_000475907.1	209134	20.833	264	344
WP_000475907.1	209141	29.600	125	344
WP_001101626.1	209134	21.076	223	368
WP_001101626.1	209134	21.076	223	368
WP_000275928.1	209276	41.111	180	421
WP_000275928.1	209187	32.864	213	421
WP_000939585.1	209055	89.485	447	447
WP_002108514.1	209055	93.077	130	313
WP_000876105.1	209154	84.420	276	340
WP_000343397.1	209101	31.034	116	139
WP_000575181.1	209084	38.268	358	363
WP_000575181.1	209244	36.043	369	363
WP_000575181.1	209244	33.705	359	363
WP_000575181.1	209089	31.594	345	363
WP_000575181.1	209281	24.658	365	363
WP_000818509.1	209148	25.980	204	265
WP_000818509.1	209159	23.611	216	265
WP_001068976.1	209159	32.743	226	281
WP_001068976.1	209148	30.859	256	281
WP_001068976.1	209101	23.188	138	281
WP_001068976.1	209277	31.250	96	281
WP_001068976.1	209170	22.857	140	281
WP_000847602.1	209159	34.884	129	577
WP_000847602.1	209148	25.263	190	577
WP_000847602.1	209101	24.345	267	577
WP_000847602.1	209194	24.299	107	577
WP_000847602.1	209159	34.884	129	577
WP_000847602.1	209148	25.263	190	577
WP_000847602.1	209101	24.345	267	577
WP_000847602.1	209194	24.299	107	577
WP_000723083.1	209244	31.045	335	349
WP_000723083.1	209244	24.324	333	349
WP_000723083.1	209244	27.465	142	349
WP_000723083.1	209333	27.879	330	349
WP_000723083.1	209029	28.409	352	349
WP_000723083.1	209141	26.627	338	349
WP_000723083.1	209141	22.941	340	349
WP_000723083.1	209134	26.667	345	349
WP_000723083.1	209159	24.576	354	349
WP_000723083.1	209159	24.490	245	349
WP_000723083.1	209161	24.221	289	349
WP_000723083.1	209131	30.882	136	349
