WP_000340715.1	lcl|NZ_MSFX01000066.1_cds_WP_002614501.1_2414	89.535	86	106
WP_000410268.1	lcl|NZ_MSFX01000066.1_cds_WP_004503085.1_2413	91.935	310	318
WP_000410268.1	lcl|NZ_MSFX01000066.1_cds_BUQ74_RS16230_2394	61.905	63	318
WP_000410268.1	lcl|NZ_MSFX01000066.1_cds_WP_004503081.1_2410	26.220	328	318
WP_000410268.1	lcl|NZ_MSFX01000008.1_cds_WP_002615921.1_3457	24.375	320	318
WP_000410268.1	lcl|NZ_MSFX01000040.1_cds_WP_004499129.1_1374	25.000	288	318
WP_000410268.1	lcl|NZ_MSFX01000053.1_cds_WP_004495474.1_2098	25.080	311	318
WP_000410268.1	lcl|NZ_MSFX01000040.1_cds_WP_004503537.1_1348	21.587	315	318
WP_000020777.1	lcl|NZ_MSFX01000105.1_cds_WP_061216803.1_3351	42.493	353	361
WP_002076509.1	lcl|NZ_MSFX01000040.1_cds_WP_004503590.1_1370	29.187	209	223
WP_002076509.1	lcl|NZ_MSFX01000012.1_cds_WP_004500776.1_49	27.477	222	223
WP_002076509.1	lcl|NZ_MSFX01000040.1_cds_WP_004503516.1_1349	33.696	92	223
WP_002076509.1	lcl|NZ_MSFX01000022.1_cds_WP_004501890.1_630	31.731	104	223
WP_002076509.1	lcl|NZ_MSFX01000040.1_cds_WP_026054394.1_1369	28.421	95	223
WP_002076509.1	lcl|NZ_MSFX01000043.1_cds_WP_002617392.1_1632	29.787	94	223
WP_001136119.1	lcl|NZ_MSFX01000095.1_cds_WP_061216758.1_3054	37.168	339	354
WP_001136119.1	lcl|NZ_MSFX01000105.1_cds_WP_061216804.1_3348	34.356	326	354
WP_001136119.1	lcl|NZ_MSFX01000069.1_cds_WP_020781505.1_2609	34.680	297	354
WP_001136119.1	lcl|NZ_MSFX01000095.1_cds_WP_061216758.1_3054	37.168	339	354
WP_001136119.1	lcl|NZ_MSFX01000105.1_cds_WP_061216804.1_3348	34.356	326	354
