WP_000340715.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753574.1_857	94.186	86	106
WP_000410268.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755091.1_856	96.774	310	318
WP_000410268.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755430.1_853	26.061	330	318
WP_000410268.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753565.1_1323	24.611	321	318
WP_000410268.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755262.1_784	24.306	288	318
WP_000410268.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751543.1_2833	24.359	234	318
WP_002076509.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754289.1_788	26.446	242	223
WP_002076509.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753696.1_1104	25.571	219	223
WP_002076509.1	lcl|NZ_AHMJ02000002.1_cds_WP_004750398.1_3124	30.769	104	223
WP_002076509.1	lcl|NZ_AHMJ02000005.1_cds_WP_004751232.1_2940	30.769	91	223
WP_002076509.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755309.1_789	27.273	110	223
WP_002076509.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754319.1_1892	24.155	207	223
WP_001136119.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754396.1_823	33.048	351	354
WP_001136119.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752171.1_2275	34.276	283	354
WP_001136119.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755121.1_829	28.939	311	354
WP_001136119.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754396.1_823	33.048	351	354
WP_001136119.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752171.1_2275	34.276	283	354
WP_001136119.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755121.1_829	28.939	311	354
WP_000535865.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752290.1_2699	42.771	166	234
WP_000535865.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755325.1_1927	29.327	208	234
WP_000535865.1	lcl|NZ_AHMJ02000014.1_cds_WP_000440092.1_828	23.043	230	234
WP_000535865.1	lcl|NZ_AHMJ02000012.1_cds_WP_004753115.1_2141	32.432	111	234
WP_001117631.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754030.1_1636	32.432	370	387
WP_001117631.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753525.1_848	33.475	236	387
WP_001117631.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754985.1_831	32.700	263	387
WP_001117631.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754883.1_849	37.379	206	387
WP_001117631.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753906.1_790	30.035	283	387
WP_001117631.1	lcl|NZ_AHMJ02000012.1_cds_WP_004752829.1_2158	27.103	321	387
WP_001117631.1	lcl|NZ_AHMJ02000021.1_cds_WP_004771239.1_673	25.341	367	387
WP_029781911.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752290.1_2699	34.167	240	572
WP_029781911.1	lcl|NZ_AHMJ02000014.1_cds_WP_000440092.1_828	27.941	204	572
WP_029781911.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755325.1_1927	33.333	159	572
WP_029781911.1	lcl|NZ_AHMJ02000002.1_cds_WP_004750866.1_3377	21.212	132	572
WP_029781911.1	lcl|NZ_AHMJ02000012.1_cds_WP_004753115.1_2141	33.333	117	572
WP_029781911.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752290.1_2699	34.167	240	572
WP_029781911.1	lcl|NZ_AHMJ02000014.1_cds_WP_000440092.1_828	27.941	204	572
WP_029781911.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755325.1_1927	33.333	159	572
WP_029781911.1	lcl|NZ_AHMJ02000002.1_cds_WP_004750866.1_3377	21.212	132	572
WP_029781911.1	lcl|NZ_AHMJ02000012.1_cds_WP_004753115.1_2141	33.333	117	572
WP_000041234.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754883.1_849	34.202	307	417
WP_000041234.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753525.1_848	32.143	336	417
WP_000041234.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754985.1_831	32.000	325	417
WP_000041234.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754030.1_1636	28.354	328	417
WP_000041234.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753906.1_790	32.042	284	417
