WP_000340715.1	lcl|NZ_AFJY02000287.1_cds_WP_000340715.1_1238	100.000	86	106
WP_000410268.1	lcl|NZ_AFJY02000287.1_cds_WP_000410273.1_1239	99.677	310	318
WP_000410268.1	lcl|NZ_AFJY02000287.1_cds_WP_000093099.1_1259	46.988	83	318
WP_000410268.1	lcl|NZ_AFJY02000287.1_cds_WP_000646250.1_1242	25.680	331	318
WP_000410268.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	24.611	321	318
WP_000410268.1	lcl|NZ_AFJY02000287.1_cds_WP_000723090.1_1321	24.306	288	318
WP_000410268.1	lcl|NZ_AFJY02000287.1_cds_WP_000600889.1_1268	23.636	275	318
WP_000020777.1	lcl|NZ_AFJY02000287.1_cds_WP_000202830.1_1278	42.493	353	361
WP_002076509.1	lcl|NZ_AFJY02000287.1_cds_WP_000282880.1_1317	30.638	235	223
WP_002076509.1	lcl|NZ_AFJY02000069.1_cds_WP_001099029.1_3410	26.906	223	223
WP_002076509.1	lcl|NZ_AFJY02000287.1_cds_WP_001068986.1_1296	30.435	92	223
WP_002076509.1	lcl|NZ_AFJY02000038.1_cds_WP_000840858.1_3607	29.808	104	223
WP_002076509.1	lcl|NZ_AFJY02000324.1_cds_WP_000868621.1_645	29.670	91	223
WP_002076509.1	lcl|NZ_AFJY02000248.1_cds_WP_000262844.1_1770	24.638	207	223
WP_002076509.1	lcl|NZ_AFJY02000287.1_cds_WP_001114267.1_1324	26.705	176	223
WP_001136119.1	lcl|NZ_AFJY02000287.1_cds_WP_001230564.1_1271	36.578	339	354
WP_001136119.1	lcl|NZ_AFJY02000287.1_cds_WP_000582618.1_1275	34.356	326	354
WP_001136119.1	lcl|NZ_AFJY02000345.1_cds_WP_001011675.1_316	33.898	295	354
WP_001136119.1	lcl|NZ_AFJY02000287.1_cds_WP_001230564.1_1271	36.578	339	354
WP_001136119.1	lcl|NZ_AFJY02000287.1_cds_WP_000582618.1_1275	34.356	326	354
WP_001136119.1	lcl|NZ_AFJY02000345.1_cds_WP_001011675.1_316	33.898	295	354
WP_000535865.1	lcl|NZ_AFJY02000026.1_cds_WP_001014594.1_3745	28.365	208	234
WP_000535865.1	lcl|NZ_AFJY02000083.1_cds_WP_000721859.1_3245	33.333	111	234
WP_000535865.1	lcl|NZ_AFJY02000287.1_cds_WP_000848239.1_1286	28.571	126	234
WP_001117631.1	lcl|NZ_AFJY02000287.1_cds_WP_000582222.1_1257	38.211	246	387
WP_001117631.1	lcl|NZ_AFJY02000084.1_cds_WP_001281953.1_3234	31.989	372	387
WP_001117631.1	lcl|NZ_AFJY02000287.1_cds_WP_000608295.1_1247	28.448	348	387
WP_001117631.1	lcl|NZ_AFJY02000287.1_cds_WP_000947844.1_1269	32.700	263	387
WP_001117631.1	lcl|NZ_AFJY02000287.1_cds_WP_001198107.1_1246	37.864	206	387
