WP_000340715.1	lcl|NZ_JQPS01000038.1_cds_WP_000340715.1_1112	100.000	86	106
WP_000410268.1	lcl|NZ_JQPS01000038.1_cds_WP_000712241.1_1113	99.677	310	318
WP_000410268.1	lcl|NZ_JQPS01000038.1_cds_WP_042752256.1_1132	50.602	83	318
WP_000410268.1	lcl|NZ_JQPS01000038.1_cds_WP_017854439.1_1116	25.378	331	318
WP_000410268.1	lcl|NZ_JQPS01000111.1_cds_WP_000744704.1_2532	23.988	321	318
WP_000410268.1	lcl|NZ_JQPS01000038.1_cds_WP_000723090.1_1203	24.306	288	318
WP_000410268.1	lcl|NZ_JQPS01000038.1_cds_WP_000600891.1_1141	23.636	275	318
WP_000020777.1	lcl|NZ_JQPS01000038.1_cds_WP_000202827.1_1151	42.493	353	361
WP_002076509.1	lcl|NZ_JQPS01000038.1_cds_WP_061234306.1_1199	30.213	235	223
WP_002076509.1	lcl|NZ_JQPS01000227.1_cds_WP_001099026.1_3650	26.457	223	223
WP_002076509.1	lcl|NZ_JQPS01000038.1_cds_WP_001068986.1_1178	30.435	92	223
WP_002076509.1	lcl|NZ_JQPS01000231.1_cds_WP_000840860.1_3673	29.808	104	223
WP_002076509.1	lcl|NZ_JQPS01000173.1_cds_WP_000868623.1_3263	29.670	91	223
WP_002076509.1	lcl|NZ_JQPS01000298.1_cds_WP_001114273.1_3991	26.705	176	223
WP_002076509.1	lcl|NZ_JQPS01000146.1_cds_WP_000262844.1_2884	24.638	207	223
WP_001136119.1	lcl|NZ_JQPS01000038.1_cds_WP_061233868.1_1144	36.578	339	354
WP_001136119.1	lcl|NZ_JQPS01000038.1_cds_WP_061234277.1_1148	34.356	326	354
WP_001136119.1	lcl|NZ_JQPS01000176.1_cds_WP_001011675.1_3298	33.898	295	354
WP_001136119.1	lcl|NZ_JQPS01000038.1_cds_WP_061233868.1_1144	36.578	339	354
WP_001136119.1	lcl|NZ_JQPS01000038.1_cds_WP_061234277.1_1148	34.356	326	354
WP_001136119.1	lcl|NZ_JQPS01000176.1_cds_WP_001011675.1_3298	33.898	295	354
WP_000535865.1	lcl|NZ_JQPS01000204.1_cds_WP_061227082.1_3499	28.708	209	234
WP_000535865.1	lcl|NZ_JQPS01000006.1_cds_WP_000721859.1_182	33.333	111	234
WP_000535865.1	lcl|NZ_JQPS01000038.1_cds_WP_061233854.1_1167	27.966	118	234
WP_001117631.1	lcl|NZ_JQPS01000030.1_cds_WP_001281953.1_906	31.989	372	387
WP_001117631.1	lcl|NZ_JQPS01000038.1_cds_WP_000582219.1_1130	37.805	246	387
WP_001117631.1	lcl|NZ_JQPS01000038.1_cds_WP_061234275.1_1142	32.700	263	387
WP_001117631.1	lcl|NZ_JQPS01000038.1_cds_WP_000575178.1_1197	29.329	283	387
WP_001117631.1	lcl|NZ_JQPS01000038.1_cds_WP_000346036.1_1149	27.701	361	387
WP_001117631.1	lcl|NZ_JQPS01000103.1_cds_WP_000538757.1_2413	26.480	321	387
WP_001117631.1	lcl|NZ_JQPS01000076.1_cds_WP_001982414.1_2054	24.251	367	387
WP_000697351.1	lcl|NZ_JQPS01000038.1_cds_WP_042752247.1_1154	27.796	626	583
WP_029781911.1	lcl|NZ_JQPS01000045.1_cds_WP_061234344.1_1343	21.538	130	572
WP_029781911.1	lcl|NZ_JQPS01000038.1_cds_WP_061234281.1_1164	21.076	223	572
WP_029781911.1	lcl|NZ_JQPS01000006.1_cds_WP_000721859.1_182	34.188	117	572
WP_029781911.1	lcl|NZ_JQPS01000045.1_cds_WP_061234344.1_1343	21.538	130	572
WP_029781911.1	lcl|NZ_JQPS01000038.1_cds_WP_061234281.1_1164	21.076	223	572
WP_029781911.1	lcl|NZ_JQPS01000006.1_cds_WP_000721859.1_182	34.188	117	572
WP_000041234.1	lcl|NZ_JQPS01000038.1_cds_WP_000575178.1_1197	32.573	307	417
WP_000041234.1	lcl|NZ_JQPS01000030.1_cds_WP_001281953.1_906	28.354	328	417
WP_000041234.1	lcl|NZ_JQPS01000038.1_cds_WP_000346036.1_1149	29.367	395	417
WP_000041234.1	lcl|NZ_JQPS01000038.1_cds_WP_000582219.1_1130	37.264	212	417
WP_000041234.1	lcl|NZ_JQPS01000038.1_cds_WP_061234275.1_1142	26.493	268	417
WP_000041234.1	lcl|NZ_JQPS01000103.1_cds_WP_000538757.1_2413	25.907	386	417
WP_000041234.1	lcl|NZ_JQPS01000076.1_cds_WP_001982414.1_2054	24.206	252	417
WP_002108487.1	lcl|NZ_JQPS01000038.1_cds_WP_061233862.1_1155	28.313	166	182
WP_002108490.1	lcl|NZ_JQPS01000038.1_cds_WP_042752247.1_1154	44.481	607	588
WP_002108506.1	lcl|NZ_JQPS01000051.1_cds_WP_000012765.1_1503	35.385	130	216
WP_002108506.1	lcl|NZ_JQPS01000044.1_cds_WP_000230181.1_1280	30.061	163	216
WP_002108506.1	lcl|NZ_JQPS01000025.1_cds_WP_000914164.1_730	25.714	105	216
WP_002108506.1	lcl|NZ_JQPS01000106.1_cds_WP_000602007.1_2467	26.712	146	216
WP_025180280.1	lcl|NZ_JQPS01000204.1_cds_WP_061227082.1_3499	29.268	246	242
WP_025180280.1	lcl|NZ_JQPS01000038.1_cds_WP_061233854.1_1167	23.967	121	242
WP_002108525.1	lcl|NZ_JQPS01000068.1_cds_WP_000998678.1_1858	31.660	259	255
WP_002108525.1	lcl|NZ_JQPS01000038.1_cds_WP_061234283.1_1169	30.242	248	255
WP_002108525.1	lcl|NZ_JQPS01000044.1_cds_WP_000566240.1_1300	27.843	255	255
WP_002108525.1	lcl|NZ_JQPS01000008.1_cds_WP_000043153.1_205	26.336	262	255
WP_002108525.1	lcl|NZ_JQPS01000027.1_cds_WP_000351751.1_779	24.907	269	255
WP_002108525.1	lcl|NZ_JQPS01000169.1_cds_WP_000653653.1_3202	26.054	261	255
WP_002108525.1	lcl|NZ_JQPS01000044.1_cds_WP_002080077.1_1271	27.490	251	255
WP_002108525.1	lcl|NZ_JQPS01000003.1_cds_WP_000834351.1_56	28.796	191	255
WP_002108525.1	lcl|NZ_JQPS01000010.1_cds_WP_000646910.1_381	26.230	183	255
WP_002108525.1	lcl|NZ_JQPS01000038.1_cds_WP_000723090.1_1203	29.851	201	255
WP_002108525.1	lcl|NZ_JQPS01000277.1_cds_WP_000800040.1_3903	26.289	194	255
WP_002108525.1	lcl|NZ_JQPS01000059.1_cds_WP_001074690.1_1723	25.389	193	255
WP_002108525.1	lcl|NZ_JQPS01000150.1_cds_WP_001069863.1_2949	26.136	176	255
WP_002108525.1	lcl|NZ_JQPS01000111.1_cds_WP_000744704.1_2532	34.722	72	255
WP_002108525.1	lcl|NZ_JQPS01000147.1_cds_WP_000093664.1_2940	23.500	200	255
WP_002108502.1	lcl|NZ_JQPS01000067.1_cds_WP_002185292.1_1841	29.091	330	314
WP_002108526.1	lcl|NZ_JQPS01000038.1_cds_WP_061233868.1_1144	36.957	276	282
WP_002108526.1	lcl|NZ_JQPS01000176.1_cds_WP_001011675.1_3298	39.024	287	282
WP_002108526.1	lcl|NZ_JQPS01000038.1_cds_WP_061234277.1_1148	33.824	272	282
WP_002078520.1	lcl|NZ_JQPS01000030.1_cds_WP_001281953.1_906	37.905	401	401
WP_002078520.1	lcl|NZ_JQPS01000038.1_cds_WP_000582219.1_1130	33.067	375	401
WP_002078520.1	lcl|NZ_JQPS01000038.1_cds_WP_000575178.1_1197	28.142	366	401
WP_002078520.1	lcl|NZ_JQPS01000038.1_cds_WP_061234275.1_1142	27.249	378	401
WP_002078520.1	lcl|NZ_JQPS01000038.1_cds_WP_000346036.1_1149	27.034	381	401
WP_002078520.1	lcl|NZ_JQPS01000076.1_cds_WP_001982414.1_2054	25.521	384	401
WP_002078520.1	lcl|NZ_JQPS01000103.1_cds_WP_000538757.1_2413	26.509	381	401
WP_025180279.1	lcl|NZ_JQPS01000104.1_cds_WP_000172203.1_2431	30.163	368	568
