WP_000340715.1	lcl|NZ_AHPX01000291.1_cds_WP_000340713.1_59	95.349	86	106
WP_000410268.1	lcl|NZ_AHPX01000291.1_cds_WP_000412665.1_60	95.161	310	318
WP_000410268.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	24.422	303	318
WP_000410268.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	24.611	321	318
WP_000410268.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	24.653	288	318
WP_000410268.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	21.014	276	318
WP_002076509.1	lcl|NZ_AHPX01000049.1_cds_WP_000282884.1_3429	30.213	235	223
WP_002076509.1	lcl|NZ_AHPX01000291.1_cds_WP_001005151.1_109	28.205	195	223
WP_002076509.1	lcl|NZ_AHPX01000153.1_cds_WP_001099033.1_1491	26.009	223	223
WP_002076509.1	lcl|NZ_AHPX01000291.1_cds_WP_000808025.1_66	35.398	113	223
WP_002076509.1	lcl|NZ_AHPX01000069.1_cds_WP_000840860.1_2704	29.808	104	223
WP_002076509.1	lcl|NZ_AHPX01000291.1_cds_WP_000703222.1_102	29.348	92	223
WP_002076509.1	lcl|NZ_AHPX01000070.1_cds_WP_000868621.1_2656	29.670	91	223
WP_002076509.1	lcl|NZ_AHPX01000049.1_cds_WP_001114270.1_3436	26.705	176	223
WP_002076509.1	lcl|NZ_AHPX01000175.1_cds_WP_000262844.1_1180	24.638	207	223
WP_001136119.1	lcl|NZ_AHPX01000291.1_cds_WP_000853941.1_76	38.209	335	354
WP_001136119.1	lcl|NZ_AHPX01000291.1_cds_WP_000275581.1_65	30.395	329	354
WP_001136119.1	lcl|NZ_AHPX01000056.1_cds_WP_001011675.1_3149	33.898	295	354
WP_001136119.1	lcl|NZ_AHPX01000291.1_cds_WP_000155110.1_93	32.508	323	354
WP_001136119.1	lcl|NZ_AHPX01000291.1_cds_WP_000853941.1_76	38.209	335	354
WP_001136119.1	lcl|NZ_AHPX01000291.1_cds_WP_000275581.1_65	30.395	329	354
WP_001136119.1	lcl|NZ_AHPX01000056.1_cds_WP_001011675.1_3149	33.898	295	354
WP_001136119.1	lcl|NZ_AHPX01000291.1_cds_WP_000155110.1_93	32.508	323	354
WP_000535865.1	lcl|NZ_AHPX01000291.1_cds_WP_000721297.1_89	37.788	217	234
WP_000535865.1	lcl|NZ_AHPX01000022.1_cds_WP_001014590.1_3642	28.365	208	234
WP_000535865.1	lcl|NZ_AHPX01000180.1_cds_WP_000721859.1_1050	33.333	111	234
WP_001117631.1	lcl|NZ_AHPX01000291.1_cds_WP_001154829.1_86	31.092	357	387
WP_001117631.1	lcl|NZ_AHPX01000182.1_cds_WP_001281957.1_1025	31.720	372	387
WP_001117631.1	lcl|NZ_AHPX01000291.1_cds_WP_001054317.1_74	35.628	247	387
WP_001117631.1	lcl|NZ_AHPX01000291.1_cds_WP_000738262.1_87	32.819	259	387
WP_001117631.1	lcl|NZ_AHPX01000049.1_cds_WP_000575187.1_3427	30.742	283	387
WP_001117631.1	lcl|NZ_AHPX01000188.1_cds_WP_000538758.1_913	26.480	321	387
WP_001117631.1	lcl|NZ_AHPX01000171.1_cds_WP_001982414.1_1210	24.251	367	387
WP_029781911.1	lcl|NZ_AHPX01000291.1_cds_WP_000721297.1_89	37.083	240	572
WP_029781911.1	lcl|NZ_AHPX01000055.1_cds_WP_000613386.1_3162	21.538	130	572
WP_029781911.1	lcl|NZ_AHPX01000180.1_cds_WP_000721859.1_1050	34.188	117	572
WP_029781911.1	lcl|NZ_AHPX01000291.1_cds_WP_000721297.1_89	37.083	240	572
WP_029781911.1	lcl|NZ_AHPX01000055.1_cds_WP_000613386.1_3162	21.538	130	572
WP_029781911.1	lcl|NZ_AHPX01000180.1_cds_WP_000721859.1_1050	34.188	117	572
WP_000041234.1	lcl|NZ_AHPX01000291.1_cds_WP_001154829.1_86	32.661	248	417
WP_000041234.1	lcl|NZ_AHPX01000182.1_cds_WP_001281957.1_1025	28.354	328	417
WP_000041234.1	lcl|NZ_AHPX01000291.1_cds_WP_000738262.1_87	32.317	328	417
WP_000041234.1	lcl|NZ_AHPX01000049.1_cds_WP_000575187.1_3427	31.290	310	417
