WP_000340715.1	lcl|NZ_AHQZ01000081.1_cds_WP_004753574.1_3049	94.186	86	106
WP_000410268.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766657.1_3048	96.452	310	318
WP_000410268.1	lcl|NZ_AHQZ01000081.1_cds_WP_000646253.1_3045	25.982	331	318
WP_000410268.1	lcl|NZ_AHQZ01000095.1_cds_WP_004753565.1_2457	24.611	321	318
WP_000410268.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766668.1_852	24.306	288	318
WP_000410268.1	lcl|NZ_AHQZ01000132.1_cds_WP_004766600.1_1992	24.402	209	318
WP_002076509.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766695.1_848	28.755	233	223
WP_002076509.1	lcl|NZ_AHQZ01000261.1_cds_WP_004765514.1_675	26.027	219	223
WP_002076509.1	lcl|NZ_AHQZ01000236.1_cds_WP_000840860.1_919	29.808	104	223
WP_002076509.1	lcl|NZ_AHQZ01000071.1_cds_WP_004751232.1_3379	30.769	91	223
WP_002076509.1	lcl|NZ_AHQZ01000242.1_cds_WP_004766630.1_847	27.273	110	223
WP_002076509.1	lcl|NZ_AHQZ01000232.1_cds_WP_016762219.1_962	22.549	204	223
WP_001136119.1	lcl|NZ_AHQZ01000081.1_cds_WP_002106334.1_3016	32.362	343	354
WP_001136119.1	lcl|NZ_AHQZ01000090.1_cds_WP_004763485.1_2648	34.276	283	354
WP_001136119.1	lcl|NZ_AHQZ01000081.1_cds_WP_002068380.1_3022	28.435	313	354
WP_001136119.1	lcl|NZ_AHQZ01000081.1_cds_WP_002106334.1_3016	32.362	343	354
WP_001136119.1	lcl|NZ_AHQZ01000090.1_cds_WP_004763485.1_2648	34.276	283	354
WP_001136119.1	lcl|NZ_AHQZ01000081.1_cds_WP_002068380.1_3022	28.435	313	354
WP_000535865.1	lcl|NZ_AHQZ01000162.1_cds_WP_004766446.1_1742	28.846	208	234
WP_000535865.1	lcl|NZ_AHQZ01000081.1_cds_WP_000440092.1_3021	23.043	230	234
WP_000535865.1	lcl|NZ_AHQZ01000135.1_cds_WP_004767190.1_1934	33.333	111	234
WP_001117631.1	lcl|NZ_AHQZ01000093.1_cds_WP_004754030.1_2544	32.432	370	387
WP_001117631.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766642.1_3040	27.874	348	387
WP_001117631.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766691.1_3041	37.864	206	387
WP_001117631.1	lcl|NZ_AHQZ01000081.1_cds_WP_004766731.1_3024	33.600	250	387
