WP_000340715.1	lcl|NZ_AOHB02000041.1_cds_WP_004462903.1_1932	95.349	86	106
WP_000410268.1	lcl|NZ_AOHB02000041.1_cds_WP_004462901.1_1931	91.961	311	318
WP_000410268.1	lcl|NZ_AOHB02000053.1_cds_WP_004461583.1_884	24.528	318	318
WP_000410268.1	lcl|NZ_AOHB02000041.1_cds_WP_004462127.1_1913	22.464	276	318
WP_000410268.1	lcl|NZ_AOHB02000041.1_cds_WP_004462153.1_1853	24.306	288	318
WP_000410268.1	lcl|NZ_AOHB02000004.1_cds_WP_004459510.1_3460	20.170	352	318
WP_000410268.1	lcl|NZ_AOHB02000019.1_cds_WP_004461234.1_2710	25.359	209	318
WP_002076509.1	lcl|NZ_AOHB02000041.1_cds_WP_004491540.1_1925	50.249	201	223
WP_002076509.1	lcl|NZ_AOHB02000041.1_cds_WP_016551802.1_1858	31.933	119	223
WP_002076509.1	lcl|NZ_AOHB02000043.1_cds_WP_004458018.1_1657	26.126	222	223
WP_002076509.1	lcl|NZ_AOHB02000041.1_cds_WP_004485988.1_1878	32.258	93	223
WP_002076509.1	lcl|NZ_AOHB02000003.1_cds_WP_004459124.1_3522	29.808	104	223
WP_002076509.1	lcl|NZ_AOHB02000041.1_cds_WP_004490114.1_1850	25.000	176	223
WP_002076509.1	lcl|NZ_AOHB02000012.1_cds_WP_004461665.1_3016	30.928	97	223
WP_002076509.1	lcl|NZ_AOHB02000003.1_cds_WP_004471866.1_3564	24.638	207	223
WP_001136119.1	lcl|NZ_AOHB02000041.1_cds_WP_004462131.1_1910	37.612	335	354
WP_001136119.1	lcl|NZ_AOHB02000041.1_cds_WP_004477824.1_1895	30.508	354	354
WP_001136119.1	lcl|NZ_AOHB02000023.1_cds_WP_004460833.1_2518	33.788	293	354
WP_001136119.1	lcl|NZ_AOHB02000041.1_cds_WP_004462889.1_1924	25.532	235	354
WP_001136119.1	lcl|NZ_AOHB02000041.1_cds_WP_004462131.1_1910	37.612	335	354
WP_001136119.1	lcl|NZ_AOHB02000041.1_cds_WP_004477824.1_1895	30.508	354	354
WP_001136119.1	lcl|NZ_AOHB02000023.1_cds_WP_004460833.1_2518	33.788	293	354
WP_001136119.1	lcl|NZ_AOHB02000041.1_cds_WP_004462889.1_1924	25.532	235	354
WP_000535865.1	lcl|NZ_AOHB02000019.1_cds_WP_004462470.1_2763	30.476	210	234
WP_000535865.1	lcl|NZ_AOHB02000050.1_cds_WP_004460752.1_1136	30.000	110	234
WP_002183331.1	lcl|NZ_AOHB02000060.1_cds_WP_004463215.1_509	26.776	183	204
WP_001117631.1	lcl|NZ_AOHB02000004.1_cds_WP_004459441.1_3420	30.623	369	387
WP_001117631.1	lcl|NZ_AOHB02000041.1_cds_WP_004462128.1_1912	36.032	247	387
WP_001117631.1	lcl|NZ_AOHB02000041.1_cds_WP_004462146.1_1860	29.965	287	387
WP_001117631.1	lcl|NZ_AOHB02000041.1_cds_WP_004483440.1_1901	32.377	244	387
WP_001117631.1	lcl|NZ_AOHB02000026.1_cds_WP_004457542.1_2428	25.818	275	387
WP_001117631.1	lcl|NZ_AOHB02000009.1_cds_WP_004460480.1_3192	24.658	365	387
WP_000697351.1	lcl|NZ_AOHB02000051.1_cds_WP_004489711.1_1016	41.903	599	583
WP_029781911.1	lcl|NZ_AOHB02000019.1_cds_WP_004462470.1_2763	30.256	195	572
WP_029781911.1	lcl|NZ_AOHB02000049.1_cds_WP_004462430.1_1194	23.622	127	572
WP_029781911.1	lcl|NZ_AOHB02000050.1_cds_WP_004460752.1_1136	31.897	116	572
WP_029781911.1	lcl|NZ_AOHB02000019.1_cds_WP_004462470.1_2763	30.256	195	572
WP_029781911.1	lcl|NZ_AOHB02000049.1_cds_WP_004462430.1_1194	23.622	127	572
WP_029781911.1	lcl|NZ_AOHB02000050.1_cds_WP_004460752.1_1136	31.897	116	572
WP_000041234.1	lcl|NZ_AOHB02000041.1_cds_WP_004462146.1_1860	34.646	254	417
