WP_000340715.1	lcl|NZ_AOHD02000040.1_cds_WP_020774736.1_1763	94.186	86	106
WP_000410268.1	lcl|NZ_AOHD02000040.1_cds_WP_020774692.1_1762	89.389	311	318
WP_000410268.1	lcl|NZ_AOHD02000040.1_cds_WP_020774697.1_1759	25.472	318	318
WP_000410268.1	lcl|NZ_AOHD02000025.1_cds_WP_020771927.1_2482	24.375	320	318
WP_000410268.1	lcl|NZ_AOHD02000040.1_cds_WP_020774725.1_1729	23.656	186	318
WP_000410268.1	lcl|NZ_AOHD02000066.1_cds_WP_020774296.1_148	23.958	288	318
WP_000410268.1	lcl|NZ_AOHD02000001.1_cds_WP_017808832.1_3889	25.346	217	318
WP_000410268.1	lcl|NZ_AOHD02000064.1_cds_WP_020775260.1_214	21.311	183	318
WP_000410268.1	lcl|NZ_AOHD02000040.1_cds_WP_017809394.1_1734	23.423	333	318
WP_000020777.1	lcl|NZ_AOHD02000040.1_cds_WP_020774702.1_1719	43.417	357	361
WP_002076509.1	lcl|NZ_AOHD02000048.1_cds_WP_020773652.1_1070	27.027	222	223
WP_002076509.1	lcl|NZ_AOHD02000066.1_cds_WP_036043190.1_152	35.593	118	223
WP_002076509.1	lcl|NZ_AOHD02000020.1_cds_WP_020772623.1_2979	31.132	106	223
WP_002076509.1	lcl|NZ_AOHD02000001.1_cds_WP_020773671.1_3927	29.670	91	223
WP_002076509.1	lcl|NZ_AOHD02000048.1_cds_WP_020773007.1_1150	33.333	75	223
WP_002076509.1	lcl|NZ_AOHD02000022.1_cds_WP_017809016.1_2930	29.787	94	223
WP_001136119.1	lcl|NZ_AOHD02000040.1_cds_WP_020774709.1_1726	36.446	332	354
WP_001136119.1	lcl|NZ_AOHD02000040.1_cds_WP_020774706.1_1722	34.356	326	354
WP_001136119.1	lcl|NZ_AOHD02000006.1_cds_WP_020774248.1_3525	34.471	293	354
WP_001136119.1	lcl|NZ_AOHD02000040.1_cds_WP_020774709.1_1726	36.446	332	354
WP_001136119.1	lcl|NZ_AOHD02000040.1_cds_WP_020774706.1_1722	34.356	326	354
WP_001136119.1	lcl|NZ_AOHD02000006.1_cds_WP_020774248.1_3525	34.471	293	354
WP_000535865.1	lcl|NZ_AOHD02000024.1_cds_WP_020773584.1_2724	30.000	210	234
WP_000535865.1	lcl|NZ_AOHD02000024.1_cds_WP_017810129.1_2653	29.730	111	234
WP_000535865.1	lcl|NZ_AOHD02000040.1_cds_WP_021064599.1_1704	27.049	122	234
WP_002183331.1	lcl|NZ_AOHD02000011.1_cds_WP_020774951.1_3378	26.882	186	204
WP_002183331.1	lcl|NZ_AOHD02000025.1_cds_WP_017810137.1_2510	39.583	48	204
WP_001117631.1	lcl|NZ_AOHD02000024.1_cds_WP_020773626.1_2706	31.452	372	387
WP_001117631.1	lcl|NZ_AOHD02000040.1_cds_WP_020774719.1_1728	33.206	262	387
WP_001117631.1	lcl|NZ_AOHD02000040.1_cds_WP_020774738.1_1737	33.790	219	387
WP_001117631.1	lcl|NZ_AOHD02000066.1_cds_WP_020774368.1_154	28.190	337	387
WP_001117631.1	lcl|NZ_AOHD02000040.1_cds_WP_020774735.1_1721	30.000	270	387
WP_001117631.1	lcl|NZ_AOHD02000018.1_cds_WP_020772644.1_3026	27.187	320	387
WP_001117631.1	lcl|NZ_AOHD02000064.1_cds_WP_036043800.1_236	25.137	366	387
WP_000697351.1	lcl|NZ_AOHD02000040.1_cds_WP_021064589.1_1716	29.140	628	583
WP_029781911.1	lcl|NZ_AOHD02000024.1_cds_WP_020773584.1_2724	30.800	250	572
WP_029781911.1	lcl|NZ_AOHD02000040.1_cds_WP_020772560.1_1705	20.179	223	572
WP_029781911.1	lcl|NZ_AOHD02000010.1_cds_WP_020772041.1_3403	22.222	126	572
WP_029781911.1	lcl|NZ_AOHD02000024.1_cds_WP_020773584.1_2724	30.800	250	572
WP_029781911.1	lcl|NZ_AOHD02000040.1_cds_WP_020772560.1_1705	20.179	223	572
WP_029781911.1	lcl|NZ_AOHD02000010.1_cds_WP_020772041.1_3403	22.222	126	572
WP_000041234.1	lcl|NZ_AOHD02000024.1_cds_WP_020773626.1_2706	28.354	328	417
WP_000041234.1	lcl|NZ_AOHD02000066.1_cds_WP_020774368.1_154	32.168	286	417
WP_000041234.1	lcl|NZ_AOHD02000040.1_cds_WP_020774738.1_1737	32.830	265	417
WP_000041234.1	lcl|NZ_AOHD02000040.1_cds_WP_020774735.1_1721	29.471	397	417
WP_000041234.1	lcl|NZ_AOHD02000040.1_cds_WP_020774719.1_1728	27.239	268	417
WP_000041234.1	lcl|NZ_AOHD02000018.1_cds_WP_020772644.1_3026	28.295	258	417
WP_000041234.1	lcl|NZ_AOHD02000064.1_cds_WP_036043800.1_236	24.000	250	417
WP_002108487.1	lcl|NZ_AOHD02000040.1_cds_WP_231384494.1_1715	29.560	159	182
WP_002108490.1	lcl|NZ_AOHD02000040.1_cds_WP_021064589.1_1716	43.493	607	588
WP_002108506.1	lcl|NZ_AOHD02000062.1_cds_WP_081605036.1_460	35.156	128	216
WP_002108506.1	lcl|NZ_AOHD02000062.1_cds_WP_017809972.1_513	29.448	163	216
WP_002108506.1	lcl|NZ_AOHD02000003.1_cds_WP_020774770.1_3624	27.778	126	216
WP_002108506.1	lcl|NZ_AOHD02000066.1_cds_LEP1GSC193_RS19845_31	24.516	155	216
WP_002108506.1	lcl|NZ_AOHD02000040.1_cds_LEP1GSC193_RS21425_1693	25.781	128	216
WP_025180280.1	lcl|NZ_AOHD02000024.1_cds_WP_020773584.1_2724	28.000	250	242
WP_025180280.1	lcl|NZ_AOHD02000040.1_cds_WP_021064599.1_1704	23.333	120	242
WP_002108525.1	lcl|NZ_AOHD02000025.1_cds_WP_020771881.1_2458	31.660	259	255
WP_002108525.1	lcl|NZ_AOHD02000040.1_cds_WP_020772566.1_1702	27.016	248	255
WP_002108525.1	lcl|NZ_AOHD02000016.1_cds_WP_036043666.1_3273	27.843	255	255
WP_002108525.1	lcl|NZ_AOHD02000062.1_cds_WP_020772377.1_504	27.451	255	255
WP_002108525.1	lcl|NZ_AOHD02000024.1_cds_WP_017810123.1_2658	25.954	262	255
WP_002108525.1	lcl|NZ_AOHD02000022.1_cds_WP_020773103.1_2865	24.254	268	255
WP_002108525.1	lcl|NZ_AOHD02000016.1_cds_WP_020775169.1_3255	25.287	261	255
WP_002108525.1	lcl|NZ_AOHD02000040.1_cds_WP_036043526.1_1743	35.354	99	255
WP_002108525.1	lcl|NZ_AOHD02000035.1_cds_WP_017809529.1_2075	26.543	162	255
WP_002108525.1	lcl|NZ_AOHD02000010.1_cds_WP_020775364.1_3439	23.301	206	255
WP_002108525.1	lcl|NZ_AOHD02000062.1_cds_WP_020772418.1_353	25.253	198	255
WP_002108525.1	lcl|NZ_AOHD02000066.1_cds_WP_020774296.1_148	28.497	193	255
WP_002108525.1	lcl|NZ_AOHD02000065.1_cds_WP_017808299.1_195	25.907	193	255
WP_002108525.1	lcl|NZ_AOHD02000044.1_cds_WP_020772752.1_1307	27.749	191	255
WP_002108525.1	lcl|NZ_AOHD02000025.1_cds_WP_020771889.1_2376	27.746	173	255
WP_002108525.1	lcl|NZ_AOHD02000065.1_cds_WP_231384531.1_190	23.563	174	255
WP_002108525.1	lcl|NZ_AOHD02000025.1_cds_WP_020771927.1_2482	40.580	69	255
WP_002108502.1	lcl|NZ_AOHD02000066.1_cds_WP_020774388.1_71	25.969	258	314
WP_002108526.1	lcl|NZ_AOHD02000040.1_cds_WP_020774709.1_1726	36.264	273	282
WP_002108526.1	lcl|NZ_AOHD02000006.1_cds_WP_020774248.1_3525	38.868	265	282
WP_002108526.1	lcl|NZ_AOHD02000040.1_cds_WP_020774706.1_1722	34.926	272	282
WP_002078520.1	lcl|NZ_AOHD02000024.1_cds_WP_020773626.1_2706	37.905	401	401
WP_002078520.1	lcl|NZ_AOHD02000066.1_cds_WP_020774368.1_154	29.973	367	401
WP_002078520.1	lcl|NZ_AOHD02000040.1_cds_WP_020774738.1_1737	30.270	370	401
WP_002078520.1	lcl|NZ_AOHD02000040.1_cds_WP_020774735.1_1721	28.010	382	401
WP_002078520.1	lcl|NZ_AOHD02000040.1_cds_WP_020774719.1_1728	24.806	387	401
WP_002078520.1	lcl|NZ_AOHD02000064.1_cds_WP_036043800.1_236	25.000	392	401
WP_002078520.1	lcl|NZ_AOHD02000018.1_cds_WP_020772644.1_3026	27.933	358	401
WP_025180279.1	lcl|NZ_AOHD02000049.1_cds_WP_020774675.1_917	30.312	320	568
WP_025180279.1	lcl|NZ_AOHD02000040.1_cds_WP_020774734.1_1740	32.857	210	568
WP_025180279.1	lcl|NZ_AOHD02000049.1_cds_WP_020772142.1_951	30.901	233	568
WP_025180279.1	lcl|NZ_AOHD02000025.1_cds_WP_020771820.1_2581	33.173	208	568
WP_025180279.1	lcl|NZ_AOHD02000011.1_cds_WP_020774955.1_3362	31.963	219	568
WP_025180279.1	lcl|NZ_AOHD02000048.1_cds_WP_020773964.1_1054	32.479	234	568
WP_025180279.1	lcl|NZ_AOHD02000058.1_cds_WP_020774460.1_606	31.472	197	568
WP_025180279.1	lcl|NZ_AOHD02000058.1_cds_WP_017807632.1_662	31.606	193	568
WP_025180279.1	lcl|NZ_AOHD02000066.1_cds_WP_020774389.1_106	28.019	207	568
WP_025180279.1	lcl|NZ_AOHD02000022.1_cds_WP_020773130.1_2794	32.461	191	568
WP_025180279.1	lcl|NZ_AOHD02000044.1_cds_WP_017808979.1_1386	29.897	194	568
WP_025180279.1	lcl|NZ_AOHD02000025.1_cds_WP_020771995.1_2526	28.718	195	568
WP_025180279.1	lcl|NZ_AOHD02000066.1_cds_WP_020774263.1_33	30.460	174	568
WP_025180279.1	lcl|NZ_AOHD02000025.1_cds_WP_021064499.1_2375	27.419	186	568
WP_025180279.1	lcl|NZ_AOHD02000044.1_cds_WP_020772814.1_1405	29.707	239	568
WP_025180279.1	lcl|NZ_AOHD02000044.1_cds_WP_020772906.1_1439	28.108	185	568
WP_025180279.1	lcl|NZ_AOHD02000006.1_cds_WP_020774244.1_3556	30.864	162	568
WP_025180279.1	lcl|NZ_AOHD02000058.1_cds_WP_020774455.1_647	28.571	189	568
WP_025180279.1	lcl|NZ_AOHD02000025.1_cds_WP_020771751.1_2525	29.224	219	568
WP_025180279.1	lcl|NZ_AOHD02000063.1_cds_WP_020775191.1_274	30.055	183	568
WP_025180279.1	lcl|NZ_AOHD02000001.1_cds_WP_020773562.1_3799	25.980	204	568
WP_025180279.1	lcl|NZ_AOHD02000003.1_cds_WP_020774785.1_3611	26.289	194	568
WP_025180279.1	lcl|NZ_AOHD02000003.1_cds_WP_020774785.1_3611	24.176	182	568
WP_025180279.1	lcl|NZ_AOHD02000018.1_cds_WP_020772697.1_3044	27.000	200	568
WP_025180279.1	lcl|NZ_AOHD02000049.1_cds_WP_021064669.1_913	24.615	260	568
WP_025180279.1	lcl|NZ_AOHD02000049.1_cds_WP_021064669.1_913	25.789	190	568
WP_025180279.1	lcl|NZ_AOHD02000003.1_cds_WP_017808208.1_3628	27.895	190	568
WP_025180279.1	lcl|NZ_AOHD02000023.1_cds_WP_020774788.1_2770	27.411	197	568
WP_025180279.1	lcl|NZ_AOHD02000049.1_cds_WP_036040888.1_962	25.123	203	568
WP_025180279.1	lcl|NZ_AOHD02000002.1_cds_WP_020774751.1_3711	26.163	172	568
WP_025180279.1	lcl|NZ_AOHD02000003.1_cds_WP_020774796.1_3625	28.922	204	568
WP_025180279.1	lcl|NZ_AOHD02000016.1_cds_WP_036042703.1_3308	31.944	72	568
WP_025180279.1	lcl|NZ_AOHD02000049.1_cds_WP_020774675.1_917	30.312	320	568
WP_025180279.1	lcl|NZ_AOHD02000040.1_cds_WP_020774734.1_1740	32.857	210	568
WP_025180279.1	lcl|NZ_AOHD02000049.1_cds_WP_020772142.1_951	30.901	233	568
WP_025180279.1	lcl|NZ_AOHD02000025.1_cds_WP_020771820.1_2581	33.173	208	568
WP_025180279.1	lcl|NZ_AOHD02000011.1_cds_WP_020774955.1_3362	31.963	219	568
WP_025180279.1	lcl|NZ_AOHD02000048.1_cds_WP_020773964.1_1054	32.479	234	568
WP_025180279.1	lcl|NZ_AOHD02000058.1_cds_WP_020774460.1_606	31.472	197	568
WP_025180279.1	lcl|NZ_AOHD02000058.1_cds_WP_017807632.1_662	31.606	193	568
WP_025180279.1	lcl|NZ_AOHD02000066.1_cds_WP_020774389.1_106	28.019	207	568
WP_025180279.1	lcl|NZ_AOHD02000022.1_cds_WP_020773130.1_2794	32.461	191	568
WP_025180279.1	lcl|NZ_AOHD02000044.1_cds_WP_017808979.1_1386	29.897	194	568
WP_025180279.1	lcl|NZ_AOHD02000025.1_cds_WP_020771995.1_2526	28.718	195	568
WP_025180279.1	lcl|NZ_AOHD02000066.1_cds_WP_020774263.1_33	30.460	174	568
WP_025180279.1	lcl|NZ_AOHD02000025.1_cds_WP_021064499.1_2375	27.419	186	568
WP_025180279.1	lcl|NZ_AOHD02000044.1_cds_WP_020772814.1_1405	29.707	239	568
WP_025180279.1	lcl|NZ_AOHD02000044.1_cds_WP_020772906.1_1439	28.108	185	568
WP_025180279.1	lcl|NZ_AOHD02000006.1_cds_WP_020774244.1_3556	30.864	162	568
WP_025180279.1	lcl|NZ_AOHD02000058.1_cds_WP_020774455.1_647	28.571	189	568
WP_025180279.1	lcl|NZ_AOHD02000025.1_cds_WP_020771751.1_2525	29.224	219	568
