WP_000340715.1	lcl|NZ_JQRF01000103.1_cds_WP_017214669.1_2902	97.674	86	106
WP_000410268.1	lcl|NZ_JQRF01000103.1_cds_WP_017214670.1_2903	95.161	310	318
WP_000410268.1	lcl|NZ_JQRF01000031.1_cds_WP_017214696.1_1153	23.792	269	318
WP_000410268.1	lcl|NZ_JQRF01000103.1_cds_WP_017214673.1_2906	27.530	247	318
WP_000410268.1	lcl|NZ_JQRF01000013.1_cds_WP_017215072.1_482	23.476	328	318
WP_000410268.1	lcl|NZ_JQRF01000049.1_cds_WP_017214755.1_1587	24.315	292	318
WP_000410268.1	lcl|NZ_JQRF01000041.1_cds_WP_002179265.1_1330	24.880	209	318
WP_002076509.1	lcl|NZ_JQRF01000049.1_cds_WP_020981233.1_1591	25.620	242	223
WP_002076509.1	lcl|NZ_JQRF01000116.1_cds_WP_017214492.1_3160	26.457	223	223
WP_002076509.1	lcl|NZ_JQRF01000100.1_cds_WP_002177122.1_2857	29.808	104	223
WP_002076509.1	lcl|NZ_JQRF01000064.1_cds_WP_002176998.1_2027	29.670	91	223
WP_002076509.1	lcl|NZ_JQRF01000028.1_cds_WP_002177414.1_1064	24.638	207	223
WP_001136119.1	lcl|NZ_JQRF01000031.1_cds_WP_017214713.1_1136	31.143	350	354
WP_001136119.1	lcl|NZ_JQRF01000026.1_cds_WP_020980987.1_933	33.569	283	354
WP_001136119.1	lcl|NZ_JQRF01000031.1_cds_WP_017214713.1_1136	31.143	350	354
WP_001136119.1	lcl|NZ_JQRF01000026.1_cds_WP_020980987.1_933	33.569	283	354
WP_000535865.1	lcl|NZ_JQRF01000031.1_cds_WP_020981175.1_1140	41.566	166	234
WP_000535865.1	lcl|NZ_JQRF01000065.1_cds_WP_020980864.1_2076	27.404	208	234
WP_000535865.1	lcl|NZ_JQRF01000113.1_cds_WP_002180250.1_3103	29.730	111	234
WP_001117631.1	lcl|NZ_JQRF01000031.1_cds_WP_017214700.1_1149	37.647	255	387
WP_001117631.1	lcl|NZ_JQRF01000002.1_cds_WP_017215259.1_77	31.892	370	387
WP_001117631.1	lcl|NZ_JQRF01000031.1_cds_WP_017214708.1_1142	26.923	364	387
WP_001117631.1	lcl|NZ_JQRF01000049.1_cds_WP_017214751.1_1593	29.329	283	387
WP_001117631.1	lcl|NZ_JQRF01000185.1_cds_WP_017214038.1_3782	27.636	275	387
WP_001117631.1	lcl|NZ_JQRF01000034.1_cds_WP_017213985.1_1173	25.613	367	387
WP_029781911.1	lcl|NZ_JQRF01000031.1_cds_WP_020981175.1_1140	34.711	242	572
WP_029781911.1	lcl|NZ_JQRF01000108.1_cds_WP_017215756.1_2970	21.260	127	572
WP_029781911.1	lcl|NZ_JQRF01000113.1_cds_WP_002180250.1_3103	31.624	117	572
WP_029781911.1	lcl|NZ_JQRF01000031.1_cds_WP_020981175.1_1140	34.711	242	572
WP_029781911.1	lcl|NZ_JQRF01000108.1_cds_WP_017215756.1_2970	21.260	127	572
WP_029781911.1	lcl|NZ_JQRF01000113.1_cds_WP_002180250.1_3103	31.624	117	572
WP_000041234.1	lcl|NZ_JQRF01000002.1_cds_WP_017215259.1_77	27.744	328	417
WP_000041234.1	lcl|NZ_JQRF01000031.1_cds_WP_017214708.1_1142	28.090	356	417
WP_000041234.1	lcl|NZ_JQRF01000031.1_cds_WP_017214700.1_1149	36.449	214	417
WP_000041234.1	lcl|NZ_JQRF01000049.1_cds_WP_017214751.1_1593	32.677	254	417
WP_000041234.1	lcl|NZ_JQRF01000185.1_cds_WP_017214038.1_3782	25.789	380	417
WP_000041234.1	lcl|NZ_JQRF01000034.1_cds_WP_017213985.1_1173	25.397	252	417
WP_002108487.1	lcl|NZ_JQRF01000031.1_cds_WP_017214714.1_1135	26.623	154	182
WP_002108487.1	lcl|NZ_JQRF01000031.1_cds_WP_017214712.1_1137	26.923	130	182
WP_002108506.1	lcl|NZ_JQRF01000116.1_cds_WP_017214485.1_3177	33.766	154	216
WP_002108506.1	lcl|NZ_JQRF01000129.1_cds_WP_017214324.1_3365	22.857	105	216
WP_002108506.1	lcl|NZ_JQRF01000031.1_cds_WP_017214691.1_1158	29.134	127	216
WP_002108506.1	lcl|NZ_JQRF01000058.1_cds_WP_002177219.1_1905	22.892	166	216
WP_002108483.1	lcl|NZ_JQRF01000010.1_cds_WP_235592092.1_348	44.318	176	211
WP_002108483.1	lcl|NZ_JQRF01000129.1_cds_WP_081099855.1_3353	49.275	69	211
WP_025180281.1	lcl|NZ_JQRF01000031.1_cds_WP_017214722.1_1128	22.519	262	481
WP_025180280.1	lcl|NZ_JQRF01000031.1_cds_WP_020981175.1_1140	33.607	244	242
WP_025180280.1	lcl|NZ_JQRF01000065.1_cds_WP_020980864.1_2076	29.268	246	242
WP_002108525.1	lcl|NZ_JQRF01000013.1_cds_WP_017215054.1_455	31.660	259	255
WP_002108525.1	lcl|NZ_JQRF01000031.1_cds_WP_017214729.1_1122	28.358	268	255
WP_002108525.1	lcl|NZ_JQRF01000030.1_cds_WP_002179721.1_1108	28.235	255	255
