WP_000340715.1	lcl|NZ_AKXF02000030.1_cds_WP_000340715.1_1060	100.000	86	106
WP_000410268.1	lcl|NZ_AKXF02000030.1_cds_WP_000712241.1_1061	99.677	310	318
WP_000410268.1	lcl|NZ_AKXF02000030.1_cds_WP_000646240.1_1064	27.500	280	318
WP_000410268.1	lcl|NZ_AKXF02000013.1_cds_WP_000744700.1_2836	24.611	321	318
WP_000410268.1	lcl|NZ_AKXF02000030.1_cds_WP_000723084.1_1131	24.653	288	318
WP_002076509.1	lcl|NZ_AKXF02000030.1_cds_WP_010679526.1_1127	30.638	235	223
WP_002076509.1	lcl|NZ_AKXF02000022.1_cds_WP_001099032.1_1964	26.906	223	223
WP_002076509.1	lcl|NZ_AKXF02000022.1_cds_WP_010679204.1_2034	29.808	104	223
WP_002076509.1	lcl|NZ_AKXF02000014.1_cds_WP_000868621.1_2752	29.670	91	223
WP_002076509.1	lcl|NZ_AKXF02000030.1_cds_WP_001114272.1_1134	26.705	176	223
WP_002076509.1	lcl|NZ_AKXF02000020.1_cds_WP_000262845.1_2108	24.638	207	223
WP_001136119.1	lcl|NZ_AKXF02000030.1_cds_WP_001033785.1_1093	32.584	356	354
WP_001136119.1	lcl|NZ_AKXF02000022.1_cds_WP_001011676.1_1684	33.559	295	354
WP_001136119.1	lcl|NZ_AKXF02000030.1_cds_WP_010679492.1_1087	28.435	313	354
WP_001136119.1	lcl|NZ_AKXF02000030.1_cds_WP_001033785.1_1093	32.584	356	354
WP_001136119.1	lcl|NZ_AKXF02000022.1_cds_WP_001011676.1_1684	33.559	295	354
WP_001136119.1	lcl|NZ_AKXF02000030.1_cds_WP_010679492.1_1087	28.435	313	354
WP_000535865.1	lcl|NZ_AKXF02000031.1_cds_WP_010679577.1_882	43.373	166	234
WP_000535865.1	lcl|NZ_AKXF02000020.1_cds_WP_001014576.1_2148	27.885	208	234
WP_000535865.1	lcl|NZ_AKXF02000030.1_cds_WP_000440092.1_1088	23.043	230	234
WP_000535865.1	lcl|NZ_AKXF02000025.1_cds_WP_000721861.1_1519	33.333	111	234
WP_002183331.1	lcl|NZ_AKXF02000014.1_cds_WP_000098509.1_2661	26.776	183	204
WP_001117631.1	lcl|NZ_AKXF02000006.1_cds_WP_001281951.1_3340	32.258	372	387
WP_001117631.1	lcl|NZ_AKXF02000030.1_cds_WP_000608294.1_1069	28.448	348	387
WP_001117631.1	lcl|NZ_AKXF02000030.1_cds_WP_001198108.1_1068	37.864	206	387
WP_001117631.1	lcl|NZ_AKXF02000030.1_cds_WP_000172655.1_1085	33.600	250	387
WP_001117631.1	lcl|NZ_AKXF02000030.1_cds_WP_010679520.1_1125	30.389	283	387
