WP_000340715.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594790.1_2966	63.514	74	106
WP_000410268.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594788.1_2965	82.166	314	318
WP_000410268.1	lcl|NZ_RQGZ01000001.1_cds_WP_100725791.1_2824	23.333	330	318
WP_000410268.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594691.1_2914	24.286	280	318
WP_000410268.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594687.1_2912	22.327	318	318
WP_000410268.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592297.1_973	26.837	313	318
WP_000410268.1	lcl|NZ_RQGZ01000010.1_cds_WP_100715920.1_2241	24.118	170	318
WP_000410268.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594311.1_1523	23.529	323	318
WP_000410268.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594703.1_2921	21.455	275	318
WP_000020777.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594731.1_2937	42.655	354	361
WP_002076509.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592292.1_970	35.135	111	223
WP_002076509.1	lcl|NZ_RQGZ01000003.1_cds_WP_135591985.1_679	22.917	240	223
WP_002076509.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594701.1_2920	36.364	99	223
WP_002076509.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592302.1_975	33.077	130	223
WP_002076509.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592286.1_967	34.043	94	223
WP_002076509.1	lcl|NZ_RQGZ01000003.1_cds_WP_135591898.1_594	48.000	50	223
WP_002076509.1	lcl|NZ_RQGZ01000021.1_cds_WP_165791560.1_3090	31.193	109	223
WP_002076509.1	lcl|NZ_RQGZ01000008.1_cds_WP_100727529.1_1999	28.421	95	223
WP_002076509.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592290.1_969	29.126	103	223
WP_001136119.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594771.1_2957	30.769	351	354
WP_001136119.1	lcl|NZ_RQGZ01000016.1_cds_WP_135593803.1_1016	36.719	256	354
WP_001136119.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594737.1_2940	32.164	342	354
WP_001136119.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594771.1_2957	30.769	351	354
WP_001136119.1	lcl|NZ_RQGZ01000016.1_cds_WP_135593803.1_1016	36.719	256	354
WP_001136119.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594737.1_2940	32.164	342	354
WP_000535865.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594767.1_2955	35.484	217	234
WP_000535865.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594777.1_2960	37.952	166	234
WP_000535865.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594479.1_1681	31.963	219	234
WP_000535865.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594722.1_2932	29.600	125	234
WP_000535865.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594467.1_1666	27.966	118	234
WP_000535865.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594733.1_2938	29.365	126	234
WP_001117631.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594763.1_2953	36.546	249	387
WP_001117631.1	lcl|NZ_RQGZ01000013.1_cds_WP_135593278.1_2576	31.105	389	387
WP_001117631.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594735.1_2939	27.614	373	387
WP_001117631.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594781.1_2962	30.328	366	387
WP_001117631.1	lcl|NZ_RQGZ01000016.1_cds_WP_135593957.1_1196	23.647	351	387
WP_029781911.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594767.1_2955	45.082	244	572
WP_029781911.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594777.1_2960	37.959	245	572
WP_029781911.1	lcl|NZ_RQGZ01000019.1_cds_WP_135638471.1_2954	28.041	296	572
WP_029781911.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592047.1_729	24.545	220	572
WP_029781911.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594767.1_2955	45.082	244	572
WP_029781911.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594777.1_2960	37.959	245	572
WP_029781911.1	lcl|NZ_RQGZ01000019.1_cds_WP_135638471.1_2954	28.041	296	572
WP_029781911.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592047.1_729	24.545	220	572
WP_000041234.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594763.1_2953	44.444	414	417
WP_000041234.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594735.1_2939	31.129	363	417
WP_000041234.1	lcl|NZ_RQGZ01000013.1_cds_WP_135593278.1_2576	27.795	331	417
WP_000041234.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594781.1_2962	29.012	324	417
WP_000041234.1	lcl|NZ_RQGZ01000003.1_cds_WP_100718929.1_53	31.132	212	417
WP_000041234.1	lcl|NZ_RQGZ01000016.1_cds_WP_135593957.1_1196	26.616	263	417
WP_002108488.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594759.1_2951	27.193	228	345
WP_002108487.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594761.1_2952	31.325	166	182
WP_002108506.1	lcl|NZ_RQGZ01000023.1_cds_WP_243395993.1_3402	33.645	107	216
WP_002108506.1	lcl|NZ_RQGZ01000010.1_cds_WP_100715888.1_2463	34.188	117	216
WP_002108506.1	lcl|NZ_RQGZ01000010.1_cds_WP_135592988.1_2434	29.870	154	216
WP_002108506.1	lcl|NZ_RQGZ01000020.1_cds_WP_167882192.1_3504	26.190	126	216
WP_002108506.1	lcl|NZ_RQGZ01000016.1_cds_WP_135593820.1_1039	46.154	52	216
WP_002108506.1	lcl|NZ_RQGZ01000010.1_cds_WP_100727703.1_2412	27.500	120	216
WP_002108506.1	lcl|NZ_RQGZ01000006.1_cds_WP_135592469.1_3552	25.342	146	216
WP_025180281.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594751.1_2947	20.940	234	481
WP_025180280.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594767.1_2955	36.929	241	242
WP_025180280.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594777.1_2960	31.950	241	242
WP_025180280.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594479.1_1681	28.144	167	242
WP_025180280.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594722.1_2932	34.646	127	242
WP_025180280.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594467.1_1666	29.464	112	242
WP_002108510.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594739.1_2941	25.341	367	452
WP_002108525.1	lcl|NZ_RQGZ01000010.1_cds_WP_100715851.1_2423	27.668	253	255
WP_002108525.1	lcl|NZ_RQGZ01000013.1_cds_WP_135593252.1_2555	29.297	256	255
WP_002108525.1	lcl|NZ_RQGZ01000015.1_cds_WP_012389530.1_1758	29.150	247	255
WP_002108525.1	lcl|NZ_RQGZ01000015.1_cds_WP_135593566.1_1824	27.692	260	255
WP_002108525.1	lcl|NZ_RQGZ01000003.1_cds_WP_100718553.1_518	27.668	253	255
WP_002108525.1	lcl|NZ_RQGZ01000013.1_cds_WP_004786786.1_2584	25.651	269	255
WP_002108525.1	lcl|NZ_RQGZ01000016.1_cds_WP_100715673.1_1269	28.649	185	255
WP_002108525.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592261.1_954	24.627	268	255
WP_002108525.1	lcl|NZ_RQGZ01000016.1_cds_WP_100715620.1_1205	27.668	253	255
WP_002108525.1	lcl|NZ_RQGZ01000021.1_cds_WP_100719759.1_3128	27.500	200	255
WP_002108525.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592297.1_973	28.283	198	255
WP_002108525.1	lcl|NZ_RQGZ01000003.1_cds_WP_135591836.1_526	27.000	200	255
WP_002108525.1	lcl|NZ_RQGZ01000001.1_cds_WP_135591039.1_2783	24.868	189	255
WP_002108525.1	lcl|NZ_RQGZ01000015.1_cds_WP_135593560.1_1818	25.373	201	255
WP_002108525.1	lcl|NZ_RQGZ01000016.1_cds_WP_100715745.1_1346	25.253	198	255
WP_002108525.1	lcl|NZ_RQGZ01000015.1_cds_WP_135593674.1_1925	20.874	206	255
WP_002108525.1	lcl|NZ_RQGZ01000001.1_cds_WP_100725791.1_2824	40.580	69	255
WP_002108525.1	lcl|NZ_RQGZ01000010.1_cds_WP_100715840.1_2410	20.536	112	255
WP_002108502.1	lcl|NZ_RQGZ01000001.1_cds_WP_135590944.1_2732	31.722	331	314
WP_002108502.1	lcl|NZ_RQGZ01000021.1_cds_WP_210412641.1_3131	26.936	297	314
WP_002108502.1	lcl|NZ_RQGZ01000008.1_cds_WP_135592662.1_2158	26.238	202	314
WP_002108502.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594779.1_2961	24.221	289	314
WP_002108526.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594737.1_2940	36.264	273	282
WP_002108526.1	lcl|NZ_RQGZ01000016.1_cds_WP_135593803.1_1016	34.091	264	282
WP_002108526.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594771.1_2957	33.562	292	282
WP_002099940.1	lcl|NZ_RQGZ01000019.1_cds_WP_167882187.1_2959	25.439	114	321
WP_002078520.1	lcl|NZ_RQGZ01000013.1_cds_WP_135593278.1_2576	37.157	401	401
WP_002078520.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594781.1_2962	33.421	380	401
WP_002078520.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594763.1_2953	35.092	379	401
WP_002078520.1	lcl|NZ_RQGZ01000016.1_cds_WP_135593957.1_1196	24.873	394	401
