WP_000340715.1	lcl|NZ_AOWJ01000112.1_cds_WP_000340715.1_1880	100.000	86	106
WP_000410268.1	lcl|NZ_AOWJ01000112.1_cds_WP_000410273.1_1879	99.677	310	318
WP_000410268.1	lcl|NZ_AOWJ01000112.1_cds_WP_000646255.1_1876	25.982	331	318
WP_000410268.1	lcl|NZ_AOWJ01000097.1_cds_WP_000744695.1_1393	24.611	321	318
WP_000410268.1	lcl|NZ_AOWJ01000117.1_cds_WP_000649929.1_2100	27.829	327	318
WP_000410268.1	lcl|NZ_AOWJ01000155.1_cds_WP_000723081.1_3192	24.306	288	318
WP_000410268.1	lcl|NZ_AOWJ01000155.1_cds_WP_000600891.1_3140	23.636	275	318
WP_000020777.1	lcl|NZ_AOWJ01000155.1_cds_WP_000202832.1_3150	42.493	353	361
WP_002076509.1	lcl|NZ_AOWJ01000155.1_cds_WP_000282882.1_3188	30.213	235	223
WP_002076509.1	lcl|NZ_AOWJ01000115.1_cds_WP_001099039.1_1985	26.906	223	223
WP_002076509.1	lcl|NZ_AOWJ01000155.1_cds_WP_001068984.1_3168	30.435	92	223
WP_002076509.1	lcl|NZ_AOWJ01000142.1_cds_WP_000840861.1_2775	29.808	104	223
WP_002076509.1	lcl|NZ_AOWJ01000173.1_cds_WP_000868621.1_3704	29.670	91	223
WP_002076509.1	lcl|NZ_AOWJ01000155.1_cds_WP_001114262.1_3195	26.705	176	223
WP_002076509.1	lcl|NZ_AOWJ01000055.1_cds_WP_000262844.1_823	24.638	207	223
WP_001136119.1	lcl|NZ_AOWJ01000155.1_cds_WP_001230563.1_3143	36.578	339	354
WP_001136119.1	lcl|NZ_AOWJ01000155.1_cds_WP_000582623.1_3147	34.663	326	354
WP_001136119.1	lcl|NZ_AOWJ01000174.1_cds_WP_001011666.1_3761	34.237	295	354
WP_001136119.1	lcl|NZ_AOWJ01000155.1_cds_WP_001230563.1_3143	36.578	339	354
WP_001136119.1	lcl|NZ_AOWJ01000155.1_cds_WP_000582623.1_3147	34.663	326	354
WP_001136119.1	lcl|NZ_AOWJ01000174.1_cds_WP_001011666.1_3761	34.237	295	354
WP_000535865.1	lcl|NZ_AOWJ01000068.1_cds_WP_001014594.1_952	28.365	208	234
WP_000535865.1	lcl|NZ_AOWJ01000149.1_cds_WP_000721855.1_3018	33.333	111	234
WP_000535865.1	lcl|NZ_AOWJ01000155.1_cds_WP_000848236.1_3158	29.365	126	234
