WP_000340715.1	lcl|NZ_AOVH01000160.1_cds_WP_000340715.1_3618	100.000	86	106
WP_000410268.1	lcl|NZ_AOVH01000160.1_cds_WP_000410273.1_3617	99.677	310	318
WP_000410268.1	lcl|NZ_AOVH01000160.1_cds_WP_000093099.1_3597	46.988	83	318
WP_000410268.1	lcl|NZ_AOVH01000160.1_cds_WP_000646250.1_3614	25.680	331	318
WP_000410268.1	lcl|NZ_AOVH01000128.1_cds_WP_000744700.1_2307	24.611	321	318
WP_000410268.1	lcl|NZ_AOVH01000160.1_cds_WP_000723090.1_3535	24.306	288	318
WP_000410268.1	lcl|NZ_AOVH01000160.1_cds_WP_000600889.1_3588	23.636	275	318
WP_000020777.1	lcl|NZ_AOVH01000160.1_cds_WP_000202830.1_3578	42.493	353	361
WP_002076509.1	lcl|NZ_AOVH01000160.1_cds_WP_000282880.1_3539	30.638	235	223
WP_002076509.1	lcl|NZ_AOVH01000149.1_cds_WP_001099029.1_2903	26.906	223	223
WP_002076509.1	lcl|NZ_AOVH01000160.1_cds_WP_001068986.1_3560	30.435	92	223
WP_002076509.1	lcl|NZ_AOVH01000131.1_cds_WP_000840858.1_2398	29.808	104	223
WP_002076509.1	lcl|NZ_AOVH01000095.1_cds_WP_000868621.1_1577	29.670	91	223
WP_002076509.1	lcl|NZ_AOVH01000107.1_cds_WP_000262844.1_1867	24.638	207	223
WP_002076509.1	lcl|NZ_AOVH01000138.1_cds_WP_001114267.1_2551	26.705	176	223
WP_001136119.1	lcl|NZ_AOVH01000160.1_cds_WP_001230564.1_3585	36.578	339	354
WP_001136119.1	lcl|NZ_AOVH01000160.1_cds_WP_000582618.1_3581	34.356	326	354
WP_001136119.1	lcl|NZ_AOVH01000121.1_cds_WP_001011675.1_2161	33.898	295	354
WP_001136119.1	lcl|NZ_AOVH01000160.1_cds_WP_001230564.1_3585	36.578	339	354
WP_001136119.1	lcl|NZ_AOVH01000160.1_cds_WP_000582618.1_3581	34.356	326	354
WP_001136119.1	lcl|NZ_AOVH01000121.1_cds_WP_001011675.1_2161	33.898	295	354
WP_000535865.1	lcl|NZ_AOVH01000053.1_cds_WP_001014594.1_775	28.365	208	234
WP_000535865.1	lcl|NZ_AOVH01000035.1_cds_WP_000721859.1_573	33.333	111	234
WP_000535865.1	lcl|NZ_AOVH01000160.1_cds_WP_000848239.1_3570	28.571	126	234
WP_001117631.1	lcl|NZ_AOVH01000160.1_cds_WP_000582222.1_3599	38.211	246	387
WP_001117631.1	lcl|NZ_AOVH01000031.1_cds_WP_001281953.1_489	31.989	372	387
WP_001117631.1	lcl|NZ_AOVH01000160.1_cds_WP_000608295.1_3609	28.448	348	387
WP_001117631.1	lcl|NZ_AOVH01000160.1_cds_WP_000947844.1_3587	32.700	263	387
WP_001117631.1	lcl|NZ_AOVH01000160.1_cds_WP_001198107.1_3610	37.864	206	387
WP_001117631.1	lcl|NZ_AOVH01000160.1_cds_WP_000575178.1_3541	29.329	283	387
WP_001117631.1	lcl|NZ_AOVH01000160.1_cds_WP_000346036.1_3580	27.701	361	387
WP_001117631.1	lcl|NZ_AOVH01000034.1_cds_WP_000538752.1_555	26.480	321	387
WP_001117631.1	lcl|NZ_AOVH01000144.1_cds_WP_001982414.1_2705	24.251	367	387
WP_000697351.1	lcl|NZ_AOVH01000160.1_cds_WP_000698820.1_3575	27.636	626	583
WP_029781911.1	lcl|NZ_AOVH01000096.1_cds_WP_000613386.1_1616	21.538	130	572
WP_029781911.1	lcl|NZ_AOVH01000035.1_cds_WP_000721859.1_573	34.188	117	572
WP_029781911.1	lcl|NZ_AOVH01000096.1_cds_WP_000613386.1_1616	21.538	130	572
WP_029781911.1	lcl|NZ_AOVH01000035.1_cds_WP_000721859.1_573	34.188	117	572
WP_000041234.1	lcl|NZ_AOVH01000160.1_cds_WP_001198107.1_3610	34.161	322	417
WP_000041234.1	lcl|NZ_AOVH01000160.1_cds_WP_000608295.1_3609	33.677	291	417
WP_000041234.1	lcl|NZ_AOVH01000160.1_cds_WP_000575178.1_3541	32.573	307	417
WP_000041234.1	lcl|NZ_AOVH01000031.1_cds_WP_001281953.1_489	28.354	328	417
WP_000041234.1	lcl|NZ_AOVH01000160.1_cds_WP_000346036.1_3580	29.367	395	417
WP_000041234.1	lcl|NZ_AOVH01000160.1_cds_WP_000582222.1_3599	37.383	214	417
WP_000041234.1	lcl|NZ_AOVH01000160.1_cds_WP_000947844.1_3587	26.866	268	417
WP_000041234.1	lcl|NZ_AOVH01000034.1_cds_WP_000538752.1_555	25.781	384	417
WP_000041234.1	lcl|NZ_AOVH01000144.1_cds_WP_001982414.1_2705	24.206	252	417
WP_002108490.1	lcl|NZ_AOVH01000160.1_cds_WP_000698820.1_3575	43.987	607	588
WP_002108506.1	lcl|NZ_AOVH01000025.1_cds_WP_000012765.1_415	35.385	130	216
WP_002108506.1	lcl|NZ_AOVH01000156.1_cds_WP_000230180.1_3361	30.061	163	216
WP_002108506.1	lcl|NZ_AOVH01000071.1_cds_WP_000914158.1_1043	25.714	105	216
WP_002108506.1	lcl|NZ_AOVH01000001.1_cds_WP_000602007.1_5	26.712	146	216
WP_025180280.1	lcl|NZ_AOVH01000053.1_cds_WP_001014594.1_775	29.268	246	242
WP_025180280.1	lcl|NZ_AOVH01000160.1_cds_WP_000848239.1_3570	30.252	119	242
WP_002108525.1	lcl|NZ_AOVH01000130.1_cds_WP_000998676.1_2373	31.660	259	255
WP_002108525.1	lcl|NZ_AOVH01000156.1_cds_WP_000566240.1_3380	27.843	255	255
WP_002108525.1	lcl|NZ_AOVH01000157.1_cds_WP_000043153.1_3426	26.336	262	255
WP_002108525.1	lcl|NZ_AOVH01000156.1_cds_WP_001968389.1_3352	26.693	251	255
WP_002108525.1	lcl|NZ_AOVH01000155.1_cds_WP_000351752.1_3112	24.907	269	255
WP_002108525.1	lcl|NZ_AOVH01000119.1_cds_WP_000653653.1_2083	26.054	261	255
WP_002108525.1	lcl|NZ_AOVH01000100.1_cds_WP_000646914.1_1728	26.230	183	255
WP_002108525.1	lcl|NZ_AOVH01000160.1_cds_WP_000723090.1_3535	29.851	201	255
WP_002108525.1	lcl|NZ_AOVH01000024.1_cds_WP_000800040.1_279	26.289	194	255
WP_002108525.1	lcl|NZ_AOVH01000145.1_cds_WP_001074690.1_2752	25.389	193	255
WP_002108525.1	lcl|NZ_AOVH01000156.1_cds_WP_001069860.1_3416	26.220	164	255
WP_002108525.1	lcl|NZ_AOVH01000128.1_cds_WP_000744700.1_2307	34.722	72	255
WP_002108502.1	lcl|NZ_AOVH01000047.1_cds_WP_002185292.1_728	29.091	330	314
WP_002108526.1	lcl|NZ_AOVH01000160.1_cds_WP_001230564.1_3585	36.957	276	282
WP_002108526.1	lcl|NZ_AOVH01000121.1_cds_WP_001011675.1_2161	39.024	287	282
WP_002108526.1	lcl|NZ_AOVH01000160.1_cds_WP_000582618.1_3581	33.824	272	282
WP_002078520.1	lcl|NZ_AOVH01000031.1_cds_WP_001281953.1_489	37.905	401	401
WP_002078520.1	lcl|NZ_AOVH01000160.1_cds_WP_000582222.1_3599	33.333	375	401
WP_002078520.1	lcl|NZ_AOVH01000160.1_cds_WP_000608295.1_3609	31.452	372	401
WP_002078520.1	lcl|NZ_AOVH01000160.1_cds_WP_000575178.1_3541	28.142	366	401
WP_002078520.1	lcl|NZ_AOVH01000160.1_cds_WP_001198107.1_3610	30.579	363	401
WP_002078520.1	lcl|NZ_AOVH01000160.1_cds_WP_000947844.1_3587	27.321	377	401
WP_002078520.1	lcl|NZ_AOVH01000160.1_cds_WP_000346036.1_3580	27.034	381	401
WP_002078520.1	lcl|NZ_AOVH01000144.1_cds_WP_001982414.1_2705	25.521	384	401
WP_002078520.1	lcl|NZ_AOVH01000034.1_cds_WP_000538752.1_555	26.509	381	401
WP_025180279.1	lcl|NZ_AOVH01000153.1_cds_WP_000172202.1_3078	30.163	368	568
WP_025180279.1	lcl|NZ_AOVH01000160.1_cds_WP_000834715.1_3594	28.500	400	568
WP_025180279.1	lcl|NZ_AOVH01000034.1_cds_WP_000667646.1_530	32.381	210	568
WP_025180279.1	lcl|NZ_AOVH01000132.1_cds_WP_000828455.1_2449	31.858	226	568
WP_025180279.1	lcl|NZ_AOVH01000153.1_cds_WP_000942282.1_3092	33.663	202	568
WP_025180279.1	lcl|NZ_AOVH01000155.1_cds_WP_000666552.1_3294	30.811	185	568
WP_025180279.1	lcl|NZ_AOVH01000052.1_cds_WP_001161019.1_760	31.088	193	568
WP_025180279.1	lcl|NZ_AOVH01000138.1_cds_WP_000675807.1_2591	30.570	193	568
WP_025180279.1	lcl|NZ_AOVH01000083.1_cds_WP_000047473.1_1322	33.505	194	568
WP_025180279.1	lcl|NZ_AOVH01000068.1_cds_WP_000510777.1_1008	29.442	197	568
WP_025180279.1	lcl|NZ_AOVH01000149.1_cds_WP_000184524.1_2891	31.606	193	568
WP_025180279.1	lcl|NZ_AOVH01000071.1_cds_WP_000536762.1_1041	34.194	155	568
WP_025180279.1	lcl|NZ_AOVH01000148.1_cds_WP_001052498.1_2884	30.000	180	568
WP_025180279.1	lcl|NZ_AOVH01000023.1_cds_WP_000619175.1_267	31.088	193	568
WP_025180279.1	lcl|NZ_AOVH01000120.1_cds_WP_000603361.1_2094	31.522	184	568
WP_025180279.1	lcl|NZ_AOVH01000121.1_cds_WP_001049205.1_2127	30.978	184	568
WP_025180279.1	lcl|NZ_AOVH01000121.1_cds_WP_001049205.1_2127	25.822	213	568
WP_025180279.1	lcl|NZ_AOVH01000161.1_cds_WP_000433117.1_3715	28.108	185	568
WP_025180279.1	lcl|NZ_AOVH01000012.1_cds_WP_000052667.1_111	27.638	199	568
WP_025180279.1	lcl|NZ_AOVH01000023.1_cds_WP_000218838.1_268	29.680	219	568
WP_025180279.1	lcl|NZ_AOVH01000106.1_cds_WP_001982953.1_1832	26.943	193	568
WP_025180279.1	lcl|NZ_AOVH01000120.1_cds_WP_000054169.1_2110	30.000	190	568
WP_025180279.1	lcl|NZ_AOVH01000137.1_cds_WP_000590867.1_2536	25.654	191	568
WP_025180279.1	lcl|NZ_AOVH01000137.1_cds_WP_000590867.1_2536	25.668	187	568
WP_025180279.1	lcl|NZ_AOVH01000153.1_cds_WP_000626143.1_3073	27.368	190	568
WP_025180279.1	lcl|NZ_AOVH01000153.1_cds_WP_000626143.1_3073	23.462	260	568
WP_025180279.1	lcl|NZ_AOVH01000009.1_cds_WP_001089500.1_80	28.293	205	568
WP_025180279.1	lcl|NZ_AOVH01000021.1_cds_WP_000598571.1_196	26.061	165	568
WP_025180279.1	lcl|NZ_AOVH01000040.1_cds_WP_000431145.1_677	26.316	228	568
WP_025180279.1	lcl|NZ_AOVH01000035.1_cds_WP_000136057.1_579	26.904	197	568
WP_025180279.1	lcl|NZ_AOVH01000040.1_cds_WP_001141158.1_672	24.413	213	568
WP_025180279.1	lcl|NZ_AOVH01000082.1_cds_WP_000281020.1_1264	31.944	72	568
WP_025180279.1	lcl|NZ_AOVH01000153.1_cds_WP_000172202.1_3078	30.163	368	568
WP_025180279.1	lcl|NZ_AOVH01000160.1_cds_WP_000834715.1_3594	28.500	400	568
WP_025180279.1	lcl|NZ_AOVH01000034.1_cds_WP_000667646.1_530	32.381	210	568
WP_025180279.1	lcl|NZ_AOVH01000132.1_cds_WP_000828455.1_2449	31.858	226	568
WP_025180279.1	lcl|NZ_AOVH01000153.1_cds_WP_000942282.1_3092	33.663	202	568
WP_025180279.1	lcl|NZ_AOVH01000155.1_cds_WP_000666552.1_3294	30.811	185	568
WP_025180279.1	lcl|NZ_AOVH01000052.1_cds_WP_001161019.1_760	31.088	193	568
WP_025180279.1	lcl|NZ_AOVH01000138.1_cds_WP_000675807.1_2591	30.570	193	568
WP_025180279.1	lcl|NZ_AOVH01000083.1_cds_WP_000047473.1_1322	33.505	194	568
WP_025180279.1	lcl|NZ_AOVH01000068.1_cds_WP_000510777.1_1008	29.442	197	568
WP_025180279.1	lcl|NZ_AOVH01000149.1_cds_WP_000184524.1_2891	31.606	193	568
WP_025180279.1	lcl|NZ_AOVH01000071.1_cds_WP_000536762.1_1041	34.194	155	568
WP_025180279.1	lcl|NZ_AOVH01000148.1_cds_WP_001052498.1_2884	30.000	180	568
WP_025180279.1	lcl|NZ_AOVH01000023.1_cds_WP_000619175.1_267	31.088	193	568
WP_025180279.1	lcl|NZ_AOVH01000120.1_cds_WP_000603361.1_2094	31.522	184	568
WP_025180279.1	lcl|NZ_AOVH01000121.1_cds_WP_001049205.1_2127	30.978	184	568
WP_025180279.1	lcl|NZ_AOVH01000121.1_cds_WP_001049205.1_2127	25.822	213	568
WP_025180279.1	lcl|NZ_AOVH01000161.1_cds_WP_000433117.1_3715	28.108	185	568
WP_025180279.1	lcl|NZ_AOVH01000012.1_cds_WP_000052667.1_111	27.638	199	568
WP_025180279.1	lcl|NZ_AOVH01000023.1_cds_WP_000218838.1_268	29.680	219	568
WP_025180279.1	lcl|NZ_AOVH01000106.1_cds_WP_001982953.1_1832	26.943	193	568
WP_025180279.1	lcl|NZ_AOVH01000120.1_cds_WP_000054169.1_2110	30.000	190	568
WP_025180279.1	lcl|NZ_AOVH01000137.1_cds_WP_000590867.1_2536	25.654	191	568
WP_025180279.1	lcl|NZ_AOVH01000137.1_cds_WP_000590867.1_2536	25.668	187	568
WP_025180279.1	lcl|NZ_AOVH01000153.1_cds_WP_000626143.1_3073	27.368	190	568
WP_025180279.1	lcl|NZ_AOVH01000153.1_cds_WP_000626143.1_3073	23.462	260	568
WP_025180279.1	lcl|NZ_AOVH01000009.1_cds_WP_001089500.1_80	28.293	205	568
WP_025180279.1	lcl|NZ_AOVH01000021.1_cds_WP_000598571.1_196	26.061	165	568
WP_025180279.1	lcl|NZ_AOVH01000040.1_cds_WP_000431145.1_677	26.316	228	568
WP_025180279.1	lcl|NZ_AOVH01000035.1_cds_WP_000136057.1_579	26.904	197	568
WP_025180279.1	lcl|NZ_AOVH01000040.1_cds_WP_001141158.1_672	24.413	213	568
WP_025180279.1	lcl|NZ_AOVH01000082.1_cds_WP_000281020.1_1264	31.944	72	568
WP_000665193.1	lcl|NZ_AOVH01000160.1_cds_WP_000977950.1_3574	27.530	247	586
WP_000665193.1	lcl|NZ_AOVH01000160.1_cds_WP_000977950.1_3574	33.871	124	586
WP_002099981.1	lcl|NZ_AOVH01000160.1_cds_WP_000547427.1_3573	70.968	217	219
WP_000848826.1	lcl|NZ_AOVH01000160.1_cds_LEP2GSC147_RS01000000122820_3572	58.824	289	279
WP_000848826.1	lcl|NZ_AOVH01000160.1_cds_LEP2GSC147_RS01000000122820_3572	79.167	72	279
WP_000848826.1	lcl|NZ_AOVH01000155.1_cds_LEP2GSC147_RS1000000126690_3176	29.167	168	279
WP_000848826.1	lcl|NZ_AOVH01000155.1_cds_LEP2GSC147_RS1000000126690_3176	38.372	86	279
WP_000848826.1	lcl|NZ_AOVH01000156.1_cds_WP_000649054.1_3313	37.288	59	279
WP_001047906.1	lcl|NZ_AOVH01000009.1_cds_WP_000351733.1_81	35.714	126	211
WP_001047906.1	lcl|NZ_AOVH01000160.1_cds_WP_000884059.1_3615	33.898	177	211
WP_001089597.1	lcl|NZ_AOVH01000160.1_cds_WP_001012068.1_3571	99.203	251	251
WP_000848236.1	lcl|NZ_AOVH01000160.1_cds_WP_000848239.1_3570	99.203	251	251
WP_000848236.1	lcl|NZ_AOVH01000035.1_cds_WP_000721859.1_573	36.694	248	251
WP_000734401.1	lcl|NZ_AOVH01000160.1_cds_WP_000734409.1_3569	99.415	342	342
WP_000734401.1	lcl|NZ_AOVH01000160.1_cds_WP_000734409.1_3569	99.415	342	342
WP_002099938.1	lcl|NZ_AOVH01000160.1_cds_WP_001022640.1_3568	91.732	254	254
WP_002099938.1	lcl|NZ_AOVH01000100.1_cds_WP_000050899.1_1724	29.482	251	254
WP_002099938.1	lcl|NZ_AOVH01000130.1_cds_WP_000400940.1_2363	30.137	219	254
WP_002099938.1	lcl|NZ_AOVH01000155.1_cds_WP_001084700.1_3121	26.054	261	254
WP_000661927.1	lcl|NZ_AOVH01000160.1_cds_WP_000661932.1_3567	80.312	320	320
WP_000661927.1	lcl|NZ_AOVH01000032.1_cds_WP_000347681.1_501	23.741	278	320
WP_000661927.1	lcl|NZ_AOVH01000020.1_cds_WP_000347681.1_186	23.741	278	320
WP_000661927.1	lcl|NZ_AOVH01000096.1_cds_WP_000402845.1_1628	23.904	251	320
WP_000661927.1	lcl|NZ_AOVH01000128.1_cds_WP_001082180.1_2278	24.479	192	320
WP_000661927.1	lcl|NZ_AOVH01000160.1_cds_WP_002082140.1_3576	25.946	185	320
WP_000661927.1	lcl|NZ_AOVH01000067.1_cds_WP_000283287.1_1001	28.873	142	320
WP_000837189.1	lcl|NZ_AOVH01000160.1_cds_WP_000675255.1_3566	81.928	332	332
WP_000837189.1	lcl|NZ_AOVH01000090.1_cds_WP_001982325.1_1486	26.647	334	332
WP_000837189.1	lcl|NZ_AOVH01000160.1_cds_WP_000675255.1_3566	81.928	332	332
WP_000837189.1	lcl|NZ_AOVH01000090.1_cds_WP_001982325.1_1486	26.647	334	332
WP_000483145.1	lcl|NZ_AOVH01000160.1_cds_WP_000045934.1_3565	58.946	626	629
WP_000651740.1	lcl|NZ_AOVH01000160.1_cds_WP_001068986.1_3560	32.069	290	301
WP_000651740.1	lcl|NZ_AOVH01000149.1_cds_WP_001099029.1_2903	46.078	102	301
WP_000651740.1	lcl|NZ_AOVH01000160.1_cds_WP_000282880.1_3539	27.899	276	301
WP_000651740.1	lcl|NZ_AOVH01000160.1_cds_WP_000560752.1_3540	35.000	120	301
WP_000651740.1	lcl|NZ_AOVH01000095.1_cds_WP_000868621.1_1577	26.429	140	301
