WP_000340715.1	lcl|NZ_RQFC01000028.1_cds_WP_135590643.1_496	88.372	86	106
WP_000410268.1	lcl|NZ_RQFC01000028.1_cds_WP_135590644.1_497	77.955	313	318
WP_000410268.1	lcl|NZ_RQFC01000028.1_cds_WP_135590646.1_499	24.219	256	318
WP_000410268.1	lcl|NZ_RQFC01000092.1_cds_WP_135593681.1_189	23.824	319	318
WP_000410268.1	lcl|NZ_RQFC01000028.1_cds_WP_135590671.1_526	25.339	221	318
WP_002076509.1	lcl|NZ_RQFC01000086.1_cds_WP_135593054.1_3276	30.000	210	223
WP_002076509.1	lcl|NZ_RQFC01000086.1_cds_WP_246057563.1_3268	34.343	99	223
WP_002076509.1	lcl|NZ_RQFC01000086.1_cds_WP_135593074.1_3286	56.818	44	223
WP_002076509.1	lcl|NZ_RQFC01000086.1_cds_WP_135593076.1_3287	23.148	216	223
WP_002076509.1	lcl|NZ_RQFC01000086.1_cds_WP_210412919.1_3270	28.440	109	223
WP_002076509.1	lcl|NZ_RQFC01000028.1_cds_WP_135590565.1_409	27.957	93	223
WP_002076509.1	lcl|NZ_RQFC01000081.1_cds_WP_135592840.1_1994	26.882	93	223
WP_001136119.1	lcl|NZ_RQFC01000028.1_cds_WP_135590650.1_503	37.853	354	354
WP_001136119.1	lcl|NZ_RQFC01000028.1_cds_WP_210415372.1_509	36.686	338	354
WP_001136119.1	lcl|NZ_RQFC01000130.1_cds_WP_135595439.1_1122	33.684	285	354
WP_001136119.1	lcl|NZ_RQFC01000028.1_cds_WP_135590650.1_503	37.853	354	354
WP_001136119.1	lcl|NZ_RQFC01000028.1_cds_WP_210415372.1_509	36.686	338	354
WP_001136119.1	lcl|NZ_RQFC01000130.1_cds_WP_135595439.1_1122	33.684	285	354
WP_000535865.1	lcl|NZ_RQFC01000053.1_cds_WP_135590890.1_2902	33.945	218	234
WP_000535865.1	lcl|NZ_RQFC01000107.1_cds_WP_135594764.1_704	30.909	110	234
WP_000535865.1	lcl|NZ_RQFC01000028.1_cds_WP_135590668.1_523	26.446	121	234
WP_000535865.1	lcl|NZ_RQFC01000028.1_cds_WP_135590651.1_504	36.538	52	234
WP_001117631.1	lcl|NZ_RQFC01000028.1_cds_WP_135590659.1_512	42.678	239	387
WP_001117631.1	lcl|NZ_RQFC01000086.1_cds_WP_135593070.1_3284	30.702	342	387
WP_001117631.1	lcl|NZ_RQFC01000107.1_cds_WP_210412911.1_675	30.914	372	387
WP_001117631.1	lcl|NZ_RQFC01000028.1_cds_WP_135590647.1_500	33.858	254	387
WP_001117631.1	lcl|NZ_RQFC01000066.1_cds_WP_135591657.1_1253	26.791	321	387
WP_001117631.1	lcl|NZ_RQFC01000107.1_cds_WP_167881183.1_550	24.324	370	387
WP_029781911.1	lcl|NZ_RQFC01000002.1_cds_WP_135589913.1_2427	22.222	126	572
WP_029781911.1	lcl|NZ_RQFC01000107.1_cds_WP_135594764.1_704	35.135	111	572
WP_029781911.1	lcl|NZ_RQFC01000002.1_cds_WP_135589913.1_2427	22.222	126	572
WP_029781911.1	lcl|NZ_RQFC01000107.1_cds_WP_135594764.1_704	35.135	111	572
WP_000041234.1	lcl|NZ_RQFC01000086.1_cds_WP_135593070.1_3284	39.331	239	417
WP_000041234.1	lcl|NZ_RQFC01000028.1_cds_WP_135590659.1_512	35.216	301	417
WP_000041234.1	lcl|NZ_RQFC01000107.1_cds_WP_210412911.1_675	28.354	328	417
WP_000041234.1	lcl|NZ_RQFC01000028.1_cds_WP_135590647.1_500	29.644	253	417
WP_000041234.1	lcl|NZ_RQFC01000066.1_cds_WP_135591657.1_1253	29.457	258	417
WP_000041234.1	lcl|NZ_RQFC01000107.1_cds_WP_167881183.1_550	24.000	250	417
WP_002108506.1	lcl|NZ_RQFC01000088.1_cds_WP_246057512.1_1650	35.849	106	216
WP_002108506.1	lcl|NZ_RQFC01000066.1_cds_WP_135591694.1_1277	28.448	116	216
WP_002108506.1	lcl|NZ_RQFC01000032.1_cds_WP_135590791.1_1426	30.909	165	216
WP_002108506.1	lcl|NZ_RQFC01000086.1_cds_WP_135593068.1_3283	29.907	107	216
WP_002108506.1	lcl|NZ_RQFC01000088.1_cds_WP_135593114.1_1579	28.947	152	216
WP_002108506.1	lcl|NZ_RQFC01000028.1_cds_WP_135590470.1_303	26.772	127	216
WP_002108506.1	lcl|NZ_RQFC01000133.1_cds_WP_135595725.1_2645	28.319	113	216
WP_025180280.1	lcl|NZ_RQFC01000053.1_cds_WP_135590890.1_2902	31.068	206	242
WP_025180280.1	lcl|NZ_RQFC01000028.1_cds_WP_135590668.1_523	26.984	126	242
WP_002108525.1	lcl|NZ_RQFC01000092.1_cds_WP_135593727.1_214	31.274	259	255
WP_002108525.1	lcl|NZ_RQFC01000068.1_cds_WP_135592070.1_813	27.843	255	255
