WP_000340715.1	lcl|NZ_JADDVO010000006.1_cds_WP_002725873.1_2931	91.860	86	106
WP_000410268.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733579.1_2932	93.548	310	318
WP_000410268.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733534.1_2935	27.143	280	318
WP_000410268.1	lcl|NZ_JADDVO010000017.1_cds_WP_002722638.1_593	22.671	322	318
WP_000410268.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740024.1_3026	25.000	288	318
WP_000410268.1	lcl|NZ_JADDVO010000007.1_cds_WP_002728309.1_3200	25.402	311	318
WP_000410268.1	lcl|NZ_JADDVO010000013.1_cds_WP_002743770.1_342	22.353	170	318
WP_000410268.1	lcl|NZ_JADDVO010000006.1_cds_WP_016749081.1_2964	24.342	152	318
WP_002076509.1	lcl|NZ_JADDVO010000033.1_cds_WP_032856387.1_1687	26.222	225	223
WP_002076509.1	lcl|NZ_JADDVO010000006.1_cds_WP_002742128.1_3022	30.579	121	223
WP_002076509.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733661.1_3002	33.696	92	223
WP_002076509.1	lcl|NZ_JADDVO010000018.1_cds_WP_002731944.1_634	30.769	104	223
WP_002076509.1	lcl|NZ_JADDVO010000010.1_cds_WP_002726501.1_62	29.787	94	223
WP_002076509.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733618.1_3029	25.568	176	223
WP_001136119.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740722.1_2975	36.607	336	354
WP_001136119.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740726.1_2979	33.728	338	354
WP_001136119.1	lcl|NZ_JADDVO010000028.1_cds_WP_002730849.1_1343	34.375	288	354
WP_001136119.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740722.1_2975	36.607	336	354
WP_001136119.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740726.1_2979	33.728	338	354
WP_001136119.1	lcl|NZ_JADDVO010000028.1_cds_WP_002730849.1_1343	34.375	288	354
WP_000535865.1	lcl|NZ_JADDVO010000022.1_cds_WP_002738760.1_1017	30.952	210	234
WP_000535865.1	lcl|NZ_JADDVO010000019.1_cds_WP_002723863.1_687	29.091	110	234
WP_002183331.1	lcl|NZ_JADDVO010000011.1_cds_WP_002734213.1_108	26.776	183	204
WP_001117631.1	lcl|NZ_JADDVO010000025.1_cds_WP_002728994.1_1182	30.914	372	387
WP_001117631.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740861.1_2940	33.475	236	387
WP_001117631.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740826.1_2939	37.379	206	387
WP_001117631.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740294.1_3020	32.155	283	387
WP_001117631.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733737.1_2960	31.507	219	387
WP_001117631.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733599.1_2973	32.319	263	387
WP_001117631.1	lcl|NZ_JADDVO010000007.1_cds_WP_002738884.1_3153	27.554	323	387
WP_001117631.1	lcl|NZ_JADDVO010000008.1_cds_WP_002724641.1_3307	25.137	366	387
WP_000697351.1	lcl|NZ_JADDVO010000076.1_cds_WP_004278354.1_3080	40.902	599	583
WP_029781911.1	lcl|NZ_JADDVO010000048.1_cds_WP_002740796.1_2285	22.047	127	572
WP_029781911.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740235.1_2989	19.907	216	572
WP_029781911.1	lcl|NZ_JADDVO010000048.1_cds_WP_002740796.1_2285	22.047	127	572
WP_029781911.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740235.1_2989	19.907	216	572
WP_000041234.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740826.1_2939	33.876	307	417
WP_000041234.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740861.1_2940	32.143	336	417
WP_000041234.1	lcl|NZ_JADDVO010000025.1_cds_WP_002728994.1_1182	27.794	349	417
WP_000041234.1	lcl|NZ_JADDVO010000006.1_cds_WP_002740294.1_3020	31.802	283	417
WP_000041234.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733737.1_2960	32.197	264	417
WP_000041234.1	lcl|NZ_JADDVO010000006.1_cds_WP_002733599.1_2973	29.461	241	417
WP_000041234.1	lcl|NZ_JADDVO010000007.1_cds_WP_002738884.1_3153	28.514	249	417
WP_000041234.1	lcl|NZ_JADDVO010000008.1_cds_WP_002724641.1_3307	25.000	252	417
WP_002108490.1	lcl|NZ_JADDVO010000076.1_cds_WP_004278354.1_3080	30.063	632	588
WP_002108506.1	lcl|NZ_JADDVO010000021.1_cds_WP_002731433.1_977	28.070	171	216
WP_002108506.1	lcl|NZ_JADDVO010000053.1_cds_WP_002722230.1_2528	28.729	181	216
WP_002108506.1	lcl|NZ_JADDVO010000005.1_cds_WP_002740244.1_2741	25.143	175	216
WP_002108506.1	lcl|NZ_JADDVO010000007.1_cds_WP_002726632.1_3169	31.783	129	216
WP_025180280.1	lcl|NZ_JADDVO010000022.1_cds_WP_002738760.1_1017	28.689	244	242
