WP_000340715.1	lcl|NZ_JQOR01000010.1_cds_WP_000340715.1_287	100.000	86	106
WP_000410268.1	lcl|NZ_JQOR01000010.1_cds_WP_000410267.1_286	100.000	310	318
WP_000410268.1	lcl|NZ_JQOR01000010.1_cds_WP_000646251.1_283	25.680	331	318
WP_000410268.1	lcl|NZ_JQOR01000040.1_cds_WP_000744698.1_972	24.611	321	318
WP_000410268.1	lcl|NZ_JQOR01000077.1_cds_WP_000723090.1_2023	24.306	288	318
WP_002076509.1	lcl|NZ_JQOR01000077.1_cds_WP_000282884.1_2019	30.213	235	223
WP_002076509.1	lcl|NZ_JQOR01000096.1_cds_WP_001099026.1_2448	26.457	223	223
WP_002076509.1	lcl|NZ_JQOR01000092.1_cds_WP_000840860.1_2409	29.808	104	223
WP_002076509.1	lcl|NZ_JQOR01000076.1_cds_WP_000868623.1_2010	29.670	91	223
WP_002076509.1	lcl|NZ_JQOR01000077.1_cds_WP_001114264.1_2026	26.705	176	223
WP_002076509.1	lcl|NZ_JQOR01000038.1_cds_WP_000262844.1_893	24.638	207	223
WP_001136119.1	lcl|NZ_JQOR01000010.1_cds_WP_001033784.1_254	32.955	352	354
WP_001136119.1	lcl|NZ_JQOR01000151.1_cds_WP_002105324.1_3203	34.237	295	354
WP_001136119.1	lcl|NZ_JQOR01000010.1_cds_WP_002068380.1_260	28.435	313	354
WP_001136119.1	lcl|NZ_JQOR01000010.1_cds_WP_001033784.1_254	32.955	352	354
WP_001136119.1	lcl|NZ_JQOR01000151.1_cds_WP_002105324.1_3203	34.237	295	354
WP_001136119.1	lcl|NZ_JQOR01000010.1_cds_WP_002068380.1_260	28.435	313	354
WP_000535865.1	lcl|NZ_JQOR01000011.1_cds_WP_000696060.1_319	43.373	166	234
WP_000535865.1	lcl|NZ_JQOR01000110.1_cds_WP_002106419.1_2690	28.365	208	234
WP_000535865.1	lcl|NZ_JQOR01000010.1_cds_WP_000440092.1_259	23.043	230	234
WP_000535865.1	lcl|NZ_JQOR01000054.1_cds_WP_000721854.1_1525	33.333	111	234
WP_001117631.1	lcl|NZ_JQOR01000010.1_cds_WP_002106355.1_268	38.211	246	387
WP_001117631.1	lcl|NZ_JQOR01000039.1_cds_WP_061251957.1_939	31.720	372	387
WP_001117631.1	lcl|NZ_JQOR01000010.1_cds_WP_061251933.1_278	28.448	348	387
WP_001117631.1	lcl|NZ_JQOR01000010.1_cds_WP_000172660.1_262	34.000	250	387
WP_001117631.1	lcl|NZ_JQOR01000010.1_cds_WP_001198107.1_279	37.864	206	387
WP_001117631.1	lcl|NZ_JQOR01000202.1_cds_WP_061217456.1_3649	29.329	283	387
WP_001117631.1	lcl|NZ_JQOR01000111.1_cds_WP_000538755.1_2705	26.480	321	387
WP_001117631.1	lcl|NZ_JQOR01000072.1_cds_WP_001982414.1_1909	24.251	367	387
WP_029781911.1	lcl|NZ_JQOR01000011.1_cds_WP_000696060.1_319	36.327	245	572
WP_029781911.1	lcl|NZ_JQOR01000010.1_cds_WP_000440092.1_259	27.941	204	572
WP_029781911.1	lcl|NZ_JQOR01000135.1_cds_JG96_RS15125_2989	21.374	131	572
WP_029781911.1	lcl|NZ_JQOR01000054.1_cds_WP_000721854.1_1525	34.513	113	572
