WP_000340715.1	lcl|NZ_JADDUS010000005.1_cds_WP_002725873.1_2765	91.860	86	106
WP_000410268.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733579.1_2764	93.548	310	318
WP_000410268.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733534.1_2761	27.143	280	318
WP_000410268.1	lcl|NZ_JADDUS010000017.1_cds_WP_002722638.1_589	22.671	322	318
WP_000410268.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740024.1_2670	25.000	288	318
WP_000410268.1	lcl|NZ_JADDUS010000006.1_cds_WP_002728309.1_3028	25.402	311	318
WP_000410268.1	lcl|NZ_JADDUS010000020.1_cds_WP_002743770.1_892	22.353	170	318
WP_000410268.1	lcl|NZ_JADDUS010000005.1_cds_WP_016749081.1_2732	24.342	152	318
WP_002076509.1	lcl|NZ_JADDUS010000034.1_cds_WP_032856387.1_1732	26.222	225	223
WP_002076509.1	lcl|NZ_JADDUS010000005.1_cds_WP_002742128.1_2674	30.579	121	223
WP_002076509.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733661.1_2694	33.696	92	223
WP_002076509.1	lcl|NZ_JADDUS010000019.1_cds_WP_002731944.1_677	30.769	104	223
WP_002076509.1	lcl|NZ_JADDUS010000008.1_cds_WP_002726501.1_3274	29.787	94	223
WP_002076509.1	lcl|NZ_JADDUS010000005.1_cds_WP_002733618.1_2667	25.568	176	223
WP_001136119.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740722.1_2721	36.607	336	354
WP_001136119.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740726.1_2717	33.728	338	354
WP_001136119.1	lcl|NZ_JADDUS010000027.1_cds_WP_002730849.1_1287	34.375	288	354
WP_001136119.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740722.1_2721	36.607	336	354
WP_001136119.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740726.1_2717	33.728	338	354
WP_001136119.1	lcl|NZ_JADDUS010000027.1_cds_WP_002730849.1_1287	34.375	288	354
WP_000535865.1	lcl|NZ_JADDUS010000035.1_cds_WP_002738760.1_1761	30.952	210	234
WP_000535865.1	lcl|NZ_JADDUS010000012.1_cds_WP_002723863.1_218	29.091	110	234
WP_002183331.1	lcl|NZ_JADDUS010000010.1_cds_WP_002734213.1_77	26.776	183	204
WP_001117631.1	lcl|NZ_JADDUS010000025.1_cds_WP_002728994.1_1169	30.914	372	387
WP_001117631.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740861.1_2756	33.475	236	387
WP_001117631.1	lcl|NZ_JADDUS010000005.1_cds_WP_002740826.1_2757	37.379	206	387
