WP_000340715.1	lcl|NZ_AHMY02000059.1_cds_WP_004753574.1_776	94.186	86	106
WP_000410268.1	lcl|NZ_AHMY02000059.1_cds_WP_004766657.1_775	96.452	310	318
WP_000410268.1	lcl|NZ_AHMY02000059.1_cds_WP_004766629.1_772	25.392	319	318
WP_000410268.1	lcl|NZ_AHMY02000010.1_cds_WP_004753565.1_3578	24.611	321	318
WP_000410268.1	lcl|NZ_AHMY02000059.1_cds_WP_004766668.1_705	24.306	288	318
WP_000410268.1	lcl|NZ_AHMY02000058.1_cds_WP_004766600.1_796	24.402	209	318
WP_002076509.1	lcl|NZ_AHMY02000059.1_cds_WP_004766695.1_709	28.755	233	223
WP_002076509.1	lcl|NZ_AHMY02000040.1_cds_WP_004765514.1_2075	26.027	219	223
WP_002076509.1	lcl|NZ_AHMY02000015.1_cds_WP_000840860.1_3273	29.808	104	223
WP_002076509.1	lcl|NZ_AHMY02000022.1_cds_WP_004751232.1_3011	30.769	91	223
WP_002076509.1	lcl|NZ_AHMY02000059.1_cds_WP_004766630.1_710	27.273	110	223
WP_002076509.1	lcl|NZ_AHMY02000055.1_cds_WP_016762219.1_958	22.549	204	223
WP_001136119.1	lcl|NZ_AHMY02000059.1_cds_WP_002106334.1_743	32.362	343	354
WP_001136119.1	lcl|NZ_AHMY02000034.1_cds_WP_004763485.1_2399	34.276	283	354
WP_001136119.1	lcl|NZ_AHMY02000059.1_cds_WP_002068380.1_749	28.435	313	354
WP_001136119.1	lcl|NZ_AHMY02000059.1_cds_WP_002106334.1_743	32.362	343	354
WP_001136119.1	lcl|NZ_AHMY02000034.1_cds_WP_004763485.1_2399	34.276	283	354
WP_001136119.1	lcl|NZ_AHMY02000059.1_cds_WP_002068380.1_749	28.435	313	354
WP_000535865.1	lcl|NZ_AHMY02000055.1_cds_WP_004766446.1_995	28.846	208	234
WP_000535865.1	lcl|NZ_AHMY02000059.1_cds_WP_000440092.1_748	23.043	230	234
WP_000535865.1	lcl|NZ_AHMY02000074.1_cds_WP_004767190.1_70	33.333	111	234
WP_001117631.1	lcl|NZ_AHMY02000050.1_cds_WP_004754030.1_1567	32.432	370	387
WP_001117631.1	lcl|NZ_AHMY02000059.1_cds_WP_004766642.1_767	27.874	348	387
WP_001117631.1	lcl|NZ_AHMY02000059.1_cds_WP_004766691.1_768	37.864	206	387
WP_001117631.1	lcl|NZ_AHMY02000059.1_cds_WP_004766731.1_751	33.600	250	387
WP_001117631.1	lcl|NZ_AHMY02000059.1_cds_WP_004766697.1_711	31.095	283	387
WP_001117631.1	lcl|NZ_AHMY02000074.1_cds_WP_004767210.1_86	27.103	321	387
WP_001117631.1	lcl|NZ_AHMY02000022.1_cds_WP_016761831.1_3064	24.523	367	387
WP_029781911.1	lcl|NZ_AHMY02000059.1_cds_WP_000440092.1_748	27.941	204	572
WP_029781911.1	lcl|NZ_AHMY02000055.1_cds_WP_004766446.1_995	33.333	159	572
WP_029781911.1	lcl|NZ_AHMY02000069.1_cds_WP_004767048.1_231	21.212	132	572
WP_029781911.1	lcl|NZ_AHMY02000074.1_cds_WP_004767190.1_70	34.188	117	572
WP_029781911.1	lcl|NZ_AHMY02000059.1_cds_WP_000440092.1_748	27.941	204	572
WP_029781911.1	lcl|NZ_AHMY02000055.1_cds_WP_004766446.1_995	33.333	159	572
WP_029781911.1	lcl|NZ_AHMY02000069.1_cds_WP_004767048.1_231	21.212	132	572
WP_029781911.1	lcl|NZ_AHMY02000074.1_cds_WP_004767190.1_70	34.188	117	572
WP_000041234.1	lcl|NZ_AHMY02000059.1_cds_WP_004766691.1_768	34.161	322	417
WP_000041234.1	lcl|NZ_AHMY02000059.1_cds_WP_004766642.1_767	33.333	291	417
WP_000041234.1	lcl|NZ_AHMY02000059.1_cds_WP_004766731.1_751	31.385	325	417
WP_000041234.1	lcl|NZ_AHMY02000050.1_cds_WP_004754030.1_1567	28.354	328	417
WP_000041234.1	lcl|NZ_AHMY02000059.1_cds_WP_004766697.1_711	32.394	284	417
WP_000041234.1	lcl|NZ_AHMY02000074.1_cds_WP_004767210.1_86	26.316	380	417
WP_000041234.1	lcl|NZ_AHMY02000022.1_cds_WP_016761831.1_3064	25.000	252	417
WP_002108506.1	lcl|NZ_AHMY02000056.1_cds_WP_016762472.1_860	37.719	114	216
WP_002108506.1	lcl|NZ_AHMY02000056.1_cds_WP_004766534.1_879	28.743	167	216
WP_002108506.1	lcl|NZ_AHMY02000025.1_cds_WP_004764932.1_2803	26.984	126	216
WP_002108506.1	lcl|NZ_AHMY02000074.1_cds_WP_004767278.1_42	27.097	155	216
WP_002108506.1	lcl|NZ_AHMY02000048.1_cds_WP_020765120.1_1671	27.517	149	216
WP_002108485.1	lcl|NZ_AHMY02000069.1_cds_WP_004767066.1_242	36.170	47	305
