WP_000340715.1	lcl|NZ_AHPR01000031.1_cds_WP_000340715.1_3331	100.000	86	106
WP_000410268.1	lcl|NZ_AHPR01000031.1_cds_WP_000712240.1_3330	99.355	310	318
WP_000410268.1	lcl|NZ_AHPR01000031.1_cds_WP_000646251.1_3327	25.680	331	318
WP_000410268.1	lcl|NZ_AHPR01000074.1_cds_WP_000744700.1_2280	24.611	321	318
WP_000410268.1	lcl|NZ_AHPR01000031.1_cds_WP_000723084.1_3243	24.653	288	318
WP_000410268.1	lcl|NZ_AHPR01000031.1_cds_WP_000600886.1_3299	23.636	275	318
WP_000410268.1	lcl|NZ_AHPR01000031.1_cds_WP_000025488.1_3305	20.988	324	318
WP_000020777.1	lcl|NZ_AHPR01000031.1_cds_WP_000202827.1_3287	42.493	353	361
WP_002076509.1	lcl|NZ_AHPR01000031.1_cds_WP_000282880.1_3247	30.638	235	223
WP_002076509.1	lcl|NZ_AHPR01000083.1_cds_WP_001099029.1_2110	26.906	223	223
WP_002076509.1	lcl|NZ_AHPR01000031.1_cds_WP_001068983.1_3269	30.435	92	223
WP_002076509.1	lcl|NZ_AHPR01000182.1_cds_WP_000840860.1_581	29.808	104	223
WP_002076509.1	lcl|NZ_AHPR01000245.1_cds_WP_000868621.1_199	29.670	91	223
WP_002076509.1	lcl|NZ_AHPR01000031.1_cds_WP_001114274.1_3240	26.705	176	223
WP_002076509.1	lcl|NZ_AHPR01000241.1_cds_WP_000262845.1_287	24.638	207	223
WP_001136119.1	lcl|NZ_AHPR01000031.1_cds_WP_001230567.1_3296	36.283	339	354
WP_001136119.1	lcl|NZ_AHPR01000031.1_cds_WP_000582622.1_3290	34.663	326	354
WP_001136119.1	lcl|NZ_AHPR01000126.1_cds_WP_001011670.1_1699	33.569	283	354
WP_001136119.1	lcl|NZ_AHPR01000031.1_cds_WP_001230567.1_3296	36.283	339	354
WP_001136119.1	lcl|NZ_AHPR01000031.1_cds_WP_000582622.1_3290	34.663	326	354
WP_001136119.1	lcl|NZ_AHPR01000126.1_cds_WP_001011670.1_1699	33.569	283	354
WP_000535865.1	lcl|NZ_AHPR01000252.1_cds_WP_001014583.1_74	28.365	208	234
WP_000535865.1	lcl|NZ_AHPR01000249.1_cds_WP_000721844.1_136	34.234	111	234
WP_000535865.1	lcl|NZ_AHPR01000031.1_cds_WP_000848243.1_3279	28.571	126	234
WP_001117631.1	lcl|NZ_AHPR01000191.1_cds_WP_001281953.1_514	31.989	372	387
WP_001117631.1	lcl|NZ_AHPR01000031.1_cds_WP_000947842.1_3298	32.700	263	387
WP_001117631.1	lcl|NZ_AHPR01000031.1_cds_WP_000575397.1_3309	31.963	219	387
WP_001117631.1	lcl|NZ_AHPR01000031.1_cds_WP_000346036.1_3289	27.701	361	387
WP_001117631.1	lcl|NZ_AHPR01000031.1_cds_WP_000575184.1_3249	28.975	283	387
WP_001117631.1	lcl|NZ_AHPR01000047.1_cds_WP_000538750.1_2797	26.480	321	387
WP_001117631.1	lcl|NZ_AHPR01000041.1_cds_WP_001982414.1_2953	24.251	367	387
WP_000697351.1	lcl|NZ_AHPR01000031.1_cds_LEP2GSC001_RS01000000122120_3284	31.449	283	583
