WP_000340715.1	lcl|NZ_JADHZU010000048.1_cds_WP_000340715.1_2730	100.000	86	106
WP_000410268.1	lcl|NZ_JADHZU010000048.1_cds_WP_000410266.1_2731	99.677	310	318
WP_000410268.1	lcl|NZ_JADHZU010000048.1_cds_WP_000646254.1_2734	25.680	331	318
WP_000410268.1	lcl|NZ_JADHZU010000013.1_cds_WP_000744698.1_309	24.611	321	318
WP_000410268.1	lcl|NZ_JADHZU010000017.1_cds_WP_000723091.1_562	23.958	288	318
WP_002076509.1	lcl|NZ_JADHZU010000017.1_cds_WP_000282882.1_558	30.213	235	223
WP_002076509.1	lcl|NZ_JADHZU010000016.1_cds_WP_001099039.1_542	26.906	223	223
WP_002076509.1	lcl|NZ_JADHZU010000032.1_cds_WP_000840861.1_1960	29.808	104	223
WP_002076509.1	lcl|NZ_JADHZU010000019.1_cds_WP_000868621.1_741	29.670	91	223
WP_002076509.1	lcl|NZ_JADHZU010000017.1_cds_WP_001114273.1_565	26.705	176	223
WP_002076509.1	lcl|NZ_JADHZU010000053.1_cds_WP_000262844.1_3013	24.638	207	223
WP_001136119.1	lcl|NZ_JADHZU010000027.1_cds_WP_001033784.1_1466	32.955	352	354
WP_001136119.1	lcl|NZ_JADHZU010000011.1_cds_WP_001011666.1_162	34.237	295	354
WP_001136119.1	lcl|NZ_JADHZU010000027.1_cds_WP_002072154.1_1460	28.435	313	354
WP_001136119.1	lcl|NZ_JADHZU010000027.1_cds_WP_001033784.1_1466	32.955	352	354
WP_001136119.1	lcl|NZ_JADHZU010000011.1_cds_WP_001011666.1_162	34.237	295	354
WP_001136119.1	lcl|NZ_JADHZU010000027.1_cds_WP_002072154.1_1460	28.435	313	354
WP_000535865.1	lcl|NZ_JADHZU010000028.1_cds_WP_000696059.1_1508	43.373	166	234
WP_000535865.1	lcl|NZ_JADHZU010000034.1_cds_WP_001014594.1_2049	28.365	208	234
WP_000535865.1	lcl|NZ_JADHZU010000027.1_cds_WP_000440091.1_1461	23.043	230	234
WP_000535865.1	lcl|NZ_JADHZU010000010.1_cds_WP_000721854.1_52	33.333	111	234
WP_001117631.1	lcl|NZ_JADHZU010000014.1_cds_WP_001281953.1_365	31.989	372	387
WP_001117631.1	lcl|NZ_JADHZU010000065.1_cds_WP_000228801.1_3350	33.891	239	387
WP_001117631.1	lcl|NZ_JADHZU010000048.1_cds_WP_000608294.1_2739	28.448	348	387
WP_001117631.1	lcl|NZ_JADHZU010000027.1_cds_WP_000172659.1_1458	34.000	250	387
WP_001117631.1	lcl|NZ_JADHZU010000048.1_cds_WP_001198107.1_2738	37.864	206	387
WP_001117631.1	lcl|NZ_JADHZU010000027.1_cds_WP_000575181.1_1502	28.975	283	387
WP_001117631.1	lcl|NZ_JADHZU010000046.1_cds_WP_000538754.1_2686	26.480	321	387
WP_001117631.1	lcl|NZ_JADHZU010000021.1_cds_WP_001982414.1_1179	24.251	367	387
WP_029781911.1	lcl|NZ_JADHZU010000028.1_cds_WP_000696059.1_1508	35.918	245	572
WP_029781911.1	lcl|NZ_JADHZU010000027.1_cds_WP_000440091.1_1461	27.941	204	572
WP_029781911.1	lcl|NZ_JADHZU010000008.1_cds_WP_000613389.1_3793	21.538	130	572
WP_029781911.1	lcl|NZ_JADHZU010000010.1_cds_WP_000721854.1_52	34.513	113	572
WP_029781911.1	lcl|NZ_JADHZU010000028.1_cds_WP_000696059.1_1508	35.918	245	572
WP_029781911.1	lcl|NZ_JADHZU010000027.1_cds_WP_000440091.1_1461	27.941	204	572
WP_029781911.1	lcl|NZ_JADHZU010000008.1_cds_WP_000613389.1_3793	21.538	130	572
WP_029781911.1	lcl|NZ_JADHZU010000010.1_cds_WP_000721854.1_52	34.513	113	572
WP_000041234.1	lcl|NZ_JADHZU010000048.1_cds_WP_001198107.1_2738	34.161	322	417
WP_000041234.1	lcl|NZ_JADHZU010000048.1_cds_WP_000608294.1_2739	33.677	291	417
WP_000041234.1	lcl|NZ_JADHZU010000027.1_cds_WP_000575181.1_1502	32.248	307	417
WP_000041234.1	lcl|NZ_JADHZU010000014.1_cds_WP_001281953.1_365	28.354	328	417
WP_000041234.1	lcl|NZ_JADHZU010000027.1_cds_WP_000172659.1_1458	30.769	325	417
WP_000041234.1	lcl|NZ_JADHZU010000065.1_cds_WP_000228801.1_3350	35.319	235	417
WP_000041234.1	lcl|NZ_JADHZU010000046.1_cds_WP_000538754.1_2686	25.781	384	417
WP_000041234.1	lcl|NZ_JADHZU010000021.1_cds_WP_001982414.1_1179	24.206	252	417
WP_002108506.1	lcl|NZ_JADHZU010000001.1_cds_WP_000012765.1_952	35.385	130	216
WP_002108506.1	lcl|NZ_JADHZU010000001.1_cds_WP_000230176.1_1045	30.061	163	216
WP_002108506.1	lcl|NZ_JADHZU010000040.1_cds_WP_000914168.1_2521	24.762	105	216
WP_002108506.1	lcl|NZ_JADHZU010000010.1_cds_WP_000602004.1_78	26.712	146	216
WP_025180280.1	lcl|NZ_JADHZU010000028.1_cds_WP_000696059.1_1508	31.967	244	242
WP_025180280.1	lcl|NZ_JADHZU010000034.1_cds_WP_001014594.1_2049	29.268	246	242
WP_002108525.1	lcl|NZ_JADHZU010000013.1_cds_WP_000998678.1_282	31.660	259	255
WP_002108525.1	lcl|NZ_JADHZU010000027.1_cds_WP_000412931.1_1478	28.846	260	255
WP_002108525.1	lcl|NZ_JADHZU010000001.1_cds_WP_194497572.1_1064	27.843	255	255
WP_002108525.1	lcl|NZ_JADHZU010000009.1_cds_WP_000043153.1_3891	26.336	262	255
WP_002108525.1	lcl|NZ_JADHZU010000005.1_cds_WP_000351751.1_3219	24.907	269	255
WP_002108525.1	lcl|NZ_JADHZU010000023.1_cds_WP_000653652.1_1257	26.054	261	255
WP_002108525.1	lcl|NZ_JADHZU010000001.1_cds_WP_002072686.1_1036	27.490	251	255
WP_002108525.1	lcl|NZ_JADHZU010000027.1_cds_WP_000750481.1_1482	24.016	254	255
WP_002108525.1	lcl|NZ_JADHZU010000003.1_cds_WP_000646912.1_2436	26.230	183	255
WP_002108525.1	lcl|NZ_JADHZU010000017.1_cds_WP_000723091.1_562	29.851	201	255
WP_002108525.1	lcl|NZ_JADHZU010000001.1_cds_WP_000800040.1_813	26.289	194	255
WP_002108525.1	lcl|NZ_JADHZU010000002.1_cds_WP_001074690.1_1630	25.389	193	255
WP_002108525.1	lcl|NZ_JADHZU010000001.1_cds_WP_001069863.1_808	26.136	176	255
WP_002108525.1	lcl|NZ_JADHZU010000013.1_cds_WP_000744698.1_309	34.722	72	255
WP_002108525.1	lcl|NZ_JADHZU010000001.1_cds_WP_000093664.1_895	23.500	200	255
WP_002108502.1	lcl|NZ_JADHZU010000007.1_cds_WP_002115880.1_3665	29.394	330	314
WP_002108526.1	lcl|NZ_JADHZU010000011.1_cds_WP_001011666.1_162	39.024	287	282
WP_002108526.1	lcl|NZ_JADHZU010000027.1_cds_WP_001033784.1_1466	35.354	297	282
WP_002108526.1	lcl|NZ_JADHZU010000027.1_cds_WP_002072154.1_1460	27.941	272	282
WP_002099940.1	lcl|NZ_JADHZU010000027.1_cds_WP_000653655.1_1464	24.837	306	321
WP_002078520.1	lcl|NZ_JADHZU010000014.1_cds_WP_001281953.1_365	37.905	401	401
WP_002078520.1	lcl|NZ_JADHZU010000027.1_cds_WP_000172659.1_1458	34.097	393	401
WP_002078520.1	lcl|NZ_JADHZU010000048.1_cds_WP_000608294.1_2739	31.452	372	401
WP_002078520.1	lcl|NZ_JADHZU010000065.1_cds_WP_000228801.1_3350	31.183	372	401
WP_002078520.1	lcl|NZ_JADHZU010000027.1_cds_WP_000575181.1_1502	27.596	366	401
WP_002078520.1	lcl|NZ_JADHZU010000048.1_cds_WP_001198107.1_2738	30.579	363	401
WP_002078520.1	lcl|NZ_JADHZU010000021.1_cds_WP_001982414.1_1179	25.521	384	401
WP_002078520.1	lcl|NZ_JADHZU010000046.1_cds_WP_000538754.1_2686	26.509	381	401
WP_025180279.1	lcl|NZ_JADHZU010000029.1_cds_WP_000172209.1_1569	30.163	368	568
WP_025180279.1	lcl|NZ_JADHZU010000010.1_cds_WP_000667646.1_32	32.381	210	568
WP_025180279.1	lcl|NZ_JADHZU010000041.1_cds_WP_000828456.1_2561	31.858	226	568
WP_025180279.1	lcl|NZ_JADHZU010000027.1_cds_WP_002072224.1_1456	30.660	212	568
WP_025180279.1	lcl|NZ_JADHZU010000029.1_cds_WP_002071818.1_1583	33.168	202	568
WP_025180279.1	lcl|NZ_JADHZU010000002.1_cds_WP_000666552.1_1759	30.811	185	568
