WP_000340715.1	lcl|NZ_AKXB02000131.1_cds_WP_000340715.1_1399	100.000	86	106
WP_000410268.1	lcl|NZ_AKXB02000131.1_cds_WP_004428880.1_1400	94.839	310	318
WP_000410268.1	lcl|NZ_AKXB02000131.1_cds_WP_002178756.1_1404	24.422	303	318
WP_000410268.1	lcl|NZ_AKXB02000139.1_cds_WP_004447188.1_1069	24.299	321	318
WP_000410268.1	lcl|NZ_AKXB02000038.1_cds_WP_004443912.1_3501	24.658	292	318
WP_000410268.1	lcl|NZ_AKXB02000131.1_cds_WP_036068182.1_1413	22.022	277	318
WP_000410268.1	lcl|NZ_AKXB02000038.1_cds_WP_004443880.1_3459	23.453	307	318
WP_000410268.1	lcl|NZ_AKXB02000172.1_cds_WP_198290613.1_107	22.826	276	318
WP_002076509.1	lcl|NZ_AKXB02000038.1_cds_WP_004430541.1_3497	28.512	242	223
WP_002076509.1	lcl|NZ_AKXB02000038.1_cds_WP_036068169.1_3481	28.571	217	223
WP_002076509.1	lcl|NZ_AKXB02000002.1_cds_WP_004442253.1_4471	26.457	223	223
WP_002076509.1	lcl|NZ_AKXB02000131.1_cds_WP_004428887.1_1406	35.398	113	223
WP_002076509.1	lcl|NZ_AKXB02000162.1_cds_WP_004447670.1_269	31.731	104	223
WP_002076509.1	lcl|NZ_AKXB02000038.1_cds_WP_004428904.1_3474	28.261	92	223
WP_002076509.1	lcl|NZ_AKXB02000047.1_cds_WP_004427630.1_3328	29.670	91	223
WP_002076509.1	lcl|NZ_AKXB02000110.1_cds_WP_004446292.1_2105	24.638	207	223
WP_002076509.1	lcl|NZ_AKXB02000038.1_cds_WP_004443883.1_3504	25.000	176	223
WP_001136119.1	lcl|NZ_AKXB02000131.1_cds_WP_004428864.1_1416	37.910	335	354
WP_001136119.1	lcl|NZ_AKXB02000131.1_cds_WP_002178886.1_1405	30.395	329	354
WP_001136119.1	lcl|NZ_AKXB02000038.1_cds_WP_004428896.1_3466	30.088	339	354
WP_001136119.1	lcl|NZ_AKXB02000159.1_cds_WP_004427188.1_322	33.922	283	354
