WP_000340715.1	lcl|NZ_MCLU01000071.1_cds_WP_000340715.1_3415	100.000	86	106
WP_000410268.1	lcl|NZ_MCLU01000071.1_cds_WP_000410273.1_3414	99.677	310	318
WP_000410268.1	lcl|NZ_MCLU01000071.1_cds_WP_000646255.1_3411	25.982	331	318
WP_000410268.1	lcl|NZ_MCLU01000013.1_cds_WP_000744695.1_655	24.611	321	318
WP_000410268.1	lcl|NZ_MCLU01000068.1_cds_WP_000649929.1_3295	27.829	327	318
WP_000410268.1	lcl|NZ_MCLU01000185.1_cds_WP_000723081.1_1286	24.306	288	318
WP_000410268.1	lcl|NZ_MCLU01000008.1_cds_WP_000600891.1_3610	23.636	275	318
WP_000020777.1	lcl|NZ_MCLU01000008.1_cds_WP_000202832.1_3600	42.493	353	361
WP_002076509.1	lcl|NZ_MCLU01000185.1_cds_WP_000282882.1_1282	30.213	235	223
WP_002076509.1	lcl|NZ_MCLU01000055.1_cds_WP_001099039.1_2954	26.906	223	223
WP_002076509.1	lcl|NZ_MCLU01000008.1_cds_WP_001068984.1_3582	30.435	92	223
WP_002076509.1	lcl|NZ_MCLU01000108.1_cds_WP_000840861.1_256	29.808	104	223
WP_002076509.1	lcl|NZ_MCLU01000011.1_cds_WP_000868621.1_308	29.670	91	223
WP_002076509.1	lcl|NZ_MCLU01000209.1_cds_WP_001114262.1_1544	26.705	176	223
WP_002076509.1	lcl|NZ_MCLU01000113.1_cds_WP_000262844.1_367	24.638	207	223
WP_001136119.1	lcl|NZ_MCLU01000008.1_cds_WP_001230563.1_3607	36.578	339	354
WP_001136119.1	lcl|NZ_MCLU01000008.1_cds_WP_000582623.1_3603	34.663	326	354
WP_001136119.1	lcl|NZ_MCLU01000001.1_cds_WP_001011666.1_57	34.237	295	354
WP_001136119.1	lcl|NZ_MCLU01000008.1_cds_WP_001230563.1_3607	36.578	339	354
WP_001136119.1	lcl|NZ_MCLU01000008.1_cds_WP_000582623.1_3603	34.663	326	354
WP_001136119.1	lcl|NZ_MCLU01000001.1_cds_WP_001011666.1_57	34.237	295	354
WP_000535865.1	lcl|NZ_MCLU01000022.1_cds_WP_001014594.1_1686	28.365	208	234
WP_000535865.1	lcl|NZ_MCLU01000105.1_cds_WP_000721855.1_200	33.333	111	234
WP_000535865.1	lcl|NZ_MCLU01000008.1_cds_WP_000848236.1_3592	29.365	126	234
WP_001117631.1	lcl|NZ_MCLU01000037.1_cds_WP_001281953.1_2418	31.989	372	387
WP_001117631.1	lcl|NZ_MCLU01000071.1_cds_WP_000608291.1_3406	28.448	348	387
WP_001117631.1	lcl|NZ_MCLU01000008.1_cds_WP_000947841.1_3609	32.824	262	387
WP_001117631.1	lcl|NZ_MCLU01000071.1_cds_WP_001198107.1_3407	37.864	206	387
WP_001117631.1	lcl|NZ_MCLU01000215.1_cds_WP_258205178.1_1645	30.742	283	387
WP_001117631.1	lcl|NZ_MCLU01000008.1_cds_WP_000346041.1_3602	27.701	361	387
WP_001117631.1	lcl|NZ_MCLU01000052.1_cds_WP_000538755.1_2882	26.480	321	387
WP_001117631.1	lcl|NZ_MCLU01000168.1_cds_WP_001982414.1_1096	24.251	367	387
WP_000697351.1	lcl|NZ_MCLU01000008.1_cds_WP_000698813.1_3597	27.636	626	583
WP_029781911.1	lcl|NZ_MCLU01000018.1_cds_WP_000613389.1_1232	21.538	130	572
WP_029781911.1	lcl|NZ_MCLU01000105.1_cds_WP_000721855.1_200	34.513	113	572
WP_029781911.1	lcl|NZ_MCLU01000018.1_cds_WP_000613389.1_1232	21.538	130	572
WP_029781911.1	lcl|NZ_MCLU01000105.1_cds_WP_000721855.1_200	34.513	113	572
WP_000041234.1	lcl|NZ_MCLU01000071.1_cds_WP_001198107.1_3407	34.161	322	417
WP_000041234.1	lcl|NZ_MCLU01000071.1_cds_WP_000608291.1_3406	31.751	337	417
WP_000041234.1	lcl|NZ_MCLU01000037.1_cds_WP_001281953.1_2418	28.354	328	417
WP_000041234.1	lcl|NZ_MCLU01000215.1_cds_WP_258205178.1_1645	31.290	310	417
WP_000041234.1	lcl|NZ_MCLU01000008.1_cds_WP_000346041.1_3602	29.367	395	417
WP_000041234.1	lcl|NZ_MCLU01000008.1_cds_WP_000947841.1_3609	26.119	268	417
WP_000041234.1	lcl|NZ_MCLU01000052.1_cds_WP_000538755.1_2882	25.781	384	417
WP_000041234.1	lcl|NZ_MCLU01000168.1_cds_WP_001982414.1_1096	24.206	252	417
WP_002108490.1	lcl|NZ_MCLU01000008.1_cds_WP_000698813.1_3597	44.481	607	588
WP_002108506.1	lcl|NZ_MCLU01000054.1_cds_WP_000012765.1_2937	35.385	130	216
WP_002108506.1	lcl|NZ_MCLU01000024.1_cds_WP_000230176.1_1800	30.061	163	216
WP_002108506.1	lcl|NZ_MCLU01000107.1_cds_WP_000914169.1_246	24.762	105	216
WP_002108506.1	lcl|NZ_MCLU01000083.1_cds_WP_000602005.1_3672	26.712	146	216
WP_025180280.1	lcl|NZ_MCLU01000022.1_cds_WP_001014594.1_1686	29.268	246	242
WP_025180280.1	lcl|NZ_MCLU01000008.1_cds_WP_000848236.1_3592	31.092	119	242
WP_002108525.1	lcl|NZ_MCLU01000058.1_cds_WP_000998676.1_3038	31.660	259	255
WP_002108525.1	lcl|NZ_MCLU01000062.1_cds_WP_000566240.1_3175	27.843	255	255
WP_002108525.1	lcl|NZ_MCLU01000004.1_cds_WP_000043153.1_2525	26.336	262	255
WP_002108525.1	lcl|NZ_MCLU01000024.1_cds_WP_001968389.1_1809	26.693	251	255
WP_002108525.1	lcl|NZ_MCLU01000030.1_cds_WP_000351751.1_2187	24.907	269	255
WP_002108525.1	lcl|NZ_MCLU01000153.1_cds_WP_000653652.1_951	26.054	261	255
