WP_000340715.1	lcl|NZ_JADDWP010000038.1_cds_WP_000340715.1_2332	100.000	86	106
WP_000410268.1	lcl|NZ_JADDWP010000038.1_cds_WP_000410266.1_2331	99.677	310	318
WP_000410268.1	lcl|NZ_JADDWP010000038.1_cds_WP_000646254.1_2328	25.680	331	318
WP_000410268.1	lcl|NZ_JADDWP010000013.1_cds_WP_000744698.1_357	24.611	321	318
WP_000410268.1	lcl|NZ_JADDWP010000016.1_cds_WP_000723091.1_636	23.958	288	318
WP_000410268.1	lcl|NZ_JADDWP010000313.1_cds_WP_193825806.1_1956	28.431	102	318
WP_002076509.1	lcl|NZ_JADDWP010000016.1_cds_WP_000282882.1_640	30.213	235	223
WP_002076509.1	lcl|NZ_JADDWP010000010.1_cds_WP_001099039.1_22	26.906	223	223
WP_002076509.1	lcl|NZ_JADDWP010000033.1_cds_WP_000840861.1_2080	29.808	104	223
WP_002076509.1	lcl|NZ_JADDWP010000032.1_cds_WP_000868621.1_2042	29.670	91	223
WP_002076509.1	lcl|NZ_JADDWP010000016.1_cds_WP_001114273.1_633	26.705	176	223
WP_002076509.1	lcl|NZ_JADDWP010000056.1_cds_WP_000262844.1_3154	24.638	207	223
WP_001136119.1	lcl|NZ_JADDWP010000028.1_cds_WP_001033784.1_1605	32.955	352	354
WP_001136119.1	lcl|NZ_JADDWP010000018.1_cds_WP_001011666.1_747	34.237	295	354
WP_001136119.1	lcl|NZ_JADDWP010000028.1_cds_WP_002072154.1_1599	28.435	313	354
WP_001136119.1	lcl|NZ_JADDWP010000028.1_cds_WP_001033784.1_1605	32.955	352	354
WP_001136119.1	lcl|NZ_JADDWP010000018.1_cds_WP_001011666.1_747	34.237	295	354
WP_001136119.1	lcl|NZ_JADDWP010000028.1_cds_WP_002072154.1_1599	28.435	313	354
WP_000535865.1	lcl|NZ_JADDWP010000030.1_cds_WP_000696059.1_1952	43.373	166	234
WP_000535865.1	lcl|NZ_JADDWP010000046.1_cds_WP_001014594.1_2774	28.365	208	234
WP_000535865.1	lcl|NZ_JADDWP010000028.1_cds_WP_000440091.1_1600	23.043	230	234
WP_000535865.1	lcl|NZ_JADDWP010000027.1_cds_WP_000721854.1_1539	33.333	111	234
WP_001117631.1	lcl|NZ_JADDWP010000004.1_cds_WP_001281953.1_2994	31.989	372	387
WP_001117631.1	lcl|NZ_JADDWP010000038.1_cds_WP_000228801.1_2307	33.891	239	387
WP_001117631.1	lcl|NZ_JADDWP010000038.1_cds_WP_000608294.1_2323	28.448	348	387
WP_001117631.1	lcl|NZ_JADDWP010000028.1_cds_WP_000172659.1_1597	34.000	250	387
WP_001117631.1	lcl|NZ_JADDWP010000038.1_cds_WP_001198107.1_2324	37.864	206	387
WP_001117631.1	lcl|NZ_JADDWP010000028.1_cds_WP_000575181.1_1641	28.975	283	387
WP_001117631.1	lcl|NZ_JADDWP010000055.1_cds_WP_000538754.1_3132	26.480	321	387
WP_001117631.1	lcl|NZ_JADDWP010000022.1_cds_WP_001982414.1_1235	24.251	367	387
WP_029781911.1	lcl|NZ_JADDWP010000030.1_cds_WP_000696059.1_1952	35.918	245	572
WP_029781911.1	lcl|NZ_JADDWP010000028.1_cds_WP_000440091.1_1600	27.941	204	572
WP_029781911.1	lcl|NZ_JADDWP010000023.1_cds_WP_000613389.1_1329	21.538	130	572
WP_029781911.1	lcl|NZ_JADDWP010000027.1_cds_WP_000721854.1_1539	34.513	113	572
WP_029781911.1	lcl|NZ_JADDWP010000030.1_cds_WP_000696059.1_1952	35.918	245	572
WP_029781911.1	lcl|NZ_JADDWP010000028.1_cds_WP_000440091.1_1600	27.941	204	572
WP_029781911.1	lcl|NZ_JADDWP010000023.1_cds_WP_000613389.1_1329	21.538	130	572
WP_029781911.1	lcl|NZ_JADDWP010000027.1_cds_WP_000721854.1_1539	34.513	113	572
WP_000041234.1	lcl|NZ_JADDWP010000038.1_cds_WP_001198107.1_2324	34.161	322	417
WP_000041234.1	lcl|NZ_JADDWP010000038.1_cds_WP_000608294.1_2323	33.677	291	417
WP_000041234.1	lcl|NZ_JADDWP010000028.1_cds_WP_000575181.1_1641	32.248	307	417
WP_000041234.1	lcl|NZ_JADDWP010000004.1_cds_WP_001281953.1_2994	28.354	328	417
WP_000041234.1	lcl|NZ_JADDWP010000028.1_cds_WP_000172659.1_1597	30.769	325	417
WP_000041234.1	lcl|NZ_JADDWP010000038.1_cds_WP_000228801.1_2307	35.319	235	417
WP_000041234.1	lcl|NZ_JADDWP010000055.1_cds_WP_000538754.1_3132	25.781	384	417
WP_000041234.1	lcl|NZ_JADDWP010000022.1_cds_WP_001982414.1_1235	24.206	252	417
WP_002108506.1	lcl|NZ_JADDWP010000001.1_cds_WP_000012765.1_1040	35.385	130	216
WP_002108506.1	lcl|NZ_JADDWP010000008.1_cds_WP_000230176.1_3866	30.061	163	216
WP_002108506.1	lcl|NZ_JADDWP010000040.1_cds_WP_000914168.1_2575	24.762	105	216
WP_002108506.1	lcl|NZ_JADDWP010000027.1_cds_WP_000602004.1_1565	26.712	146	216
WP_025180280.1	lcl|NZ_JADDWP010000030.1_cds_WP_000696059.1_1952	31.967	244	242
WP_025180280.1	lcl|NZ_JADDWP010000046.1_cds_WP_001014594.1_2774	29.268	246	242
WP_002108525.1	lcl|NZ_JADDWP010000013.1_cds_WP_000998678.1_384	31.660	259	255
WP_002108525.1	lcl|NZ_JADDWP010000028.1_cds_WP_000412931.1_1617	28.846	260	255
WP_002108525.1	lcl|NZ_JADDWP010000008.1_cds_WP_000566240.1_3885	27.843	255	255
WP_002108525.1	lcl|NZ_JADDWP010000006.1_cds_WP_000043153.1_3569	26.336	262	255
WP_002108525.1	lcl|NZ_JADDWP010000005.1_cds_WP_000351751.1_3268	24.907	269	255
WP_002108525.1	lcl|NZ_JADDWP010000025.1_cds_WP_000653652.1_1422	26.054	261	255
WP_002108525.1	lcl|NZ_JADDWP010000008.1_cds_WP_002072686.1_3857	27.490	251	255
WP_002108525.1	lcl|NZ_JADDWP010000028.1_cds_WP_000750481.1_1621	24.016	254	255
WP_002108525.1	lcl|NZ_JADDWP010000152.1_cds_WP_193825761.1_484	29.927	137	255
WP_002108525.1	lcl|NZ_JADDWP010000011.1_cds_WP_000646912.1_167	26.230	183	255
WP_002108525.1	lcl|NZ_JADDWP010000016.1_cds_WP_000723091.1_636	29.851	201	255
WP_002108525.1	lcl|NZ_JADDWP010000001.1_cds_WP_000800040.1_902	26.289	194	255
WP_002108525.1	lcl|NZ_JADDWP010000002.1_cds_WP_001074690.1_1800	25.389	193	255
WP_002108525.1	lcl|NZ_JADDWP010000001.1_cds_WP_001069863.1_897	26.136	176	255
WP_002108525.1	lcl|NZ_JADDWP010000013.1_cds_WP_000744698.1_357	34.722	72	255
WP_002108525.1	lcl|NZ_JADDWP010000001.1_cds_WP_000093664.1_984	23.500	200	255
WP_002108502.1	lcl|NZ_JADDWP010000004.1_cds_WP_002115880.1_2939	29.394	330	314
WP_002108526.1	lcl|NZ_JADDWP010000018.1_cds_WP_001011666.1_747	39.024	287	282
WP_002108526.1	lcl|NZ_JADDWP010000028.1_cds_WP_001033784.1_1605	35.354	297	282
WP_002108526.1	lcl|NZ_JADDWP010000028.1_cds_WP_002072154.1_1599	27.941	272	282
WP_002099940.1	lcl|NZ_JADDWP010000028.1_cds_WP_000653655.1_1603	24.837	306	321
WP_002078520.1	lcl|NZ_JADDWP010000004.1_cds_WP_001281953.1_2994	37.905	401	401
WP_002078520.1	lcl|NZ_JADDWP010000028.1_cds_WP_000172659.1_1597	34.097	393	401
WP_002078520.1	lcl|NZ_JADDWP010000038.1_cds_WP_000608294.1_2323	31.452	372	401
