WP_000340715.1	lcl|NZ_JPUB01000205.1_cds_WP_000340715.1_2251	100.000	86	106
WP_000410268.1	lcl|NZ_JPUB01000205.1_cds_WP_000410266.1_2250	99.677	310	318
WP_000410268.1	lcl|NZ_JPUB01000205.1_cds_WP_042752256.1_2231	50.602	83	318
WP_000410268.1	lcl|NZ_JPUB01000205.1_cds_WP_042752260.1_2247	25.680	331	318
WP_000410268.1	lcl|NZ_JPUB01000001.1_cds_WP_002101987.1_45	24.611	321	318
WP_000410268.1	lcl|NZ_JPUB01000204.1_cds_WP_000723082.1_2171	24.306	288	318
WP_000410268.1	lcl|NZ_JPUB01000205.1_cds_WP_000600891.1_2222	23.636	275	318
WP_000020777.1	lcl|NZ_JPUB01000205.1_cds_WP_000202832.1_2212	42.493	353	361
WP_002076509.1	lcl|NZ_JPUB01000204.1_cds_WP_000282882.1_2167	30.213	235	223
WP_002076509.1	lcl|NZ_JPUB01000135.1_cds_WP_001099039.1_1169	26.906	223	223
WP_002076509.1	lcl|NZ_JPUB01000205.1_cds_WP_001068984.1_2194	30.435	92	223
WP_002076509.1	lcl|NZ_JPUB01000126.1_cds_WP_000840861.1_1099	29.808	104	223
WP_002076509.1	lcl|NZ_JPUB01000023.1_cds_WP_000868621.1_506	29.670	91	223
WP_002076509.1	lcl|NZ_JPUB01000204.1_cds_WP_042752237.1_2174	26.705	176	223
WP_002076509.1	lcl|NZ_JPUB01000274.1_cds_WP_000262844.1_3076	24.638	207	223
WP_001136119.1	lcl|NZ_JPUB01000205.1_cds_WP_001230563.1_2219	36.578	339	354
WP_001136119.1	lcl|NZ_JPUB01000205.1_cds_WP_000582623.1_2215	34.663	326	354
WP_001136119.1	lcl|NZ_JPUB01000158.1_cds_WP_001011666.1_1457	34.237	295	354
WP_001136119.1	lcl|NZ_JPUB01000205.1_cds_WP_001230563.1_2219	36.578	339	354
WP_001136119.1	lcl|NZ_JPUB01000205.1_cds_WP_000582623.1_2215	34.663	326	354
WP_001136119.1	lcl|NZ_JPUB01000158.1_cds_WP_001011666.1_1457	34.237	295	354
WP_000535865.1	lcl|NZ_JPUB01000273.1_cds_WP_001014587.1_3037	28.365	208	234
WP_000535865.1	lcl|NZ_JPUB01000068.1_cds_WP_042751997.1_709	33.333	111	234
WP_000535865.1	lcl|NZ_JPUB01000205.1_cds_WP_000848236.1_2204	29.365	126	234
WP_001117631.1	lcl|NZ_JPUB01000295.1_cds_WP_042752411.1_3231	32.258	372	387
WP_001117631.1	lcl|NZ_JPUB01000205.1_cds_WP_000582219.1_2233	37.805	246	387
WP_001117631.1	lcl|NZ_JPUB01000205.1_cds_WP_000947841.1_2221	32.824	262	387
WP_001117631.1	lcl|NZ_JPUB01000205.1_cds_WP_042752238.1_2176	30.389	283	387
WP_001117631.1	lcl|NZ_JPUB01000205.1_cds_WP_042752250.1_2214	27.701	361	387
WP_001117631.1	lcl|NZ_JPUB01000064.1_cds_WP_000538755.1_683	26.480	321	387
