WP_000340715.1	lcl|NZ_LMAQ01000058.1_cds_WP_000340715.1_270	100.000	86	106
WP_000410268.1	lcl|NZ_LMAQ01000058.1_cds_WP_000410266.1_271	99.677	310	318
WP_000410268.1	lcl|NZ_LMAQ01000058.1_cds_WP_000646254.1_274	25.680	331	318
WP_000410268.1	lcl|NZ_LMAQ01000321.1_cds_WP_000744698.1_2034	24.611	321	318
WP_000410268.1	lcl|NZ_LMAQ01000483.1_cds_WP_000723091.1_3135	23.958	288	318
WP_002076509.1	lcl|NZ_LMAQ01000483.1_cds_WP_000282882.1_3131	30.213	235	223
WP_002076509.1	lcl|NZ_LMAQ01000205.1_cds_WP_001099039.1_1293	26.906	223	223
WP_002076509.1	lcl|NZ_LMAQ01000365.1_cds_WP_000840861.1_2292	29.808	104	223
WP_002076509.1	lcl|NZ_LMAQ01000140.1_cds_WP_000868621.1_812	29.670	91	223
WP_002076509.1	lcl|NZ_LMAQ01000013.1_cds_WP_001114273.1_79	26.705	176	223
WP_002076509.1	lcl|NZ_LMAQ01000565.1_cds_WP_000262844.1_3619	24.638	207	223
WP_001136119.1	lcl|NZ_LMAQ01000388.1_cds_WP_001033784.1_2413	32.955	352	354
WP_001136119.1	lcl|NZ_LMAQ01000201.1_cds_WP_001011666.1_1206	34.237	295	354
WP_001136119.1	lcl|NZ_LMAQ01000388.1_cds_WP_002072154.1_2407	28.435	313	354
WP_001136119.1	lcl|NZ_LMAQ01000388.1_cds_WP_001033784.1_2413	32.955	352	354
WP_001136119.1	lcl|NZ_LMAQ01000201.1_cds_WP_001011666.1_1206	34.237	295	354
WP_001136119.1	lcl|NZ_LMAQ01000388.1_cds_WP_002072154.1_2407	28.435	313	354
WP_000535865.1	lcl|NZ_LMAQ01000198.1_cds_WP_000696059.1_1182	43.373	166	234
WP_000535865.1	lcl|NZ_LMAQ01000137.1_cds_WP_001014594.1_789	28.365	208	234
WP_000535865.1	lcl|NZ_LMAQ01000388.1_cds_WP_000440091.1_2408	23.043	230	234
WP_000535865.1	lcl|NZ_LMAQ01000100.1_cds_WP_000721854.1_559	33.333	111	234
WP_001117631.1	lcl|NZ_LMAQ01000475.1_cds_WP_001281953.1_3088	31.989	372	387
WP_001117631.1	lcl|NZ_LMAQ01000210.1_cds_WP_000228801.1_1321	33.891	239	387
WP_001117631.1	lcl|NZ_LMAQ01000058.1_cds_WP_000608294.1_279	28.448	348	387
WP_001117631.1	lcl|NZ_LMAQ01000388.1_cds_WP_000172659.1_2405	34.000	250	387
WP_001117631.1	lcl|NZ_LMAQ01000058.1_cds_WP_001198107.1_278	37.864	206	387
WP_001117631.1	lcl|NZ_LMAQ01000227.1_cds_WP_000575181.1_1414	28.975	283	387
WP_001117631.1	lcl|NZ_LMAQ01000238.1_cds_WP_000538754.1_1496	26.480	321	387
