WP_000340715.1	lcl|NZ_JADDXI010000013.1_cds_WP_002725873.1_802	91.860	86	106
WP_000410268.1	lcl|NZ_JADDXI010000013.1_cds_WP_061209188.1_803	93.548	310	318
WP_000410268.1	lcl|NZ_JADDXI010000471.1_cds_WP_002733534.1_2970	27.143	280	318
WP_000410268.1	lcl|NZ_JADDXI010000287.1_cds_WP_061208146.1_1536	22.360	322	318
WP_000410268.1	lcl|NZ_JADDXI010000122.1_cds_WP_011671706.1_226	24.653	288	318
WP_000410268.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209097.1_2108	21.014	276	318
WP_000410268.1	lcl|NZ_JADDXI010000031.1_cds_WP_061208650.1_2261	25.152	330	318
WP_000410268.1	lcl|NZ_JADDXI010000042.1_cds_WP_002729504.1_3137	22.353	170	318
WP_002076509.1	lcl|NZ_JADDXI010000013.1_cds_WP_061208757.1_810	50.249	201	223
WP_002076509.1	lcl|NZ_JADDXI010000197.1_cds_WP_002759031.1_855	26.577	222	223
WP_002076509.1	lcl|NZ_JADDXI010000316.1_cds_WP_011669970.1_1807	30.579	121	223
WP_002076509.1	lcl|NZ_JADDXI010000185.1_cds_WP_061208028.1_724	34.783	92	223
WP_002076509.1	lcl|NZ_JADDXI010000337.1_cds_WP_011669670.1_1950	30.769	104	223
WP_002076509.1	lcl|NZ_JADDXI010000036.1_cds_WP_002734441.1_2603	29.787	94	223
WP_002076509.1	lcl|NZ_JADDXI010000122.1_cds_WP_061208086.1_223	25.568	176	223
WP_001136119.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209100.1_2105	37.313	335	354
WP_001136119.1	lcl|NZ_JADDXI010000295.1_cds_WP_061208977.1_1649	34.375	288	354
WP_001136119.1	lcl|NZ_JADDXI010000118.1_cds_WP_061208040.1_199	30.312	353	354
WP_001136119.1	lcl|NZ_JADDXI010000013.1_cds_WP_061208758.1_811	26.754	228	354
WP_001136119.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209100.1_2105	37.313	335	354
WP_001136119.1	lcl|NZ_JADDXI010000295.1_cds_WP_061208977.1_1649	34.375	288	354
WP_001136119.1	lcl|NZ_JADDXI010000118.1_cds_WP_061208040.1_199	30.312	353	354
WP_001136119.1	lcl|NZ_JADDXI010000013.1_cds_WP_061208758.1_811	26.754	228	354
WP_000535865.1	lcl|NZ_JADDXI010000296.1_cds_WP_061208046.1_1663	30.952	210	234
WP_000535865.1	lcl|NZ_JADDXI010000243.1_cds_WP_061208097.1_1235	29.091	110	234
WP_002183331.1	lcl|NZ_JADDXI010000470.1_cds_WP_061208211.1_2961	26.776	183	204
WP_001117631.1	lcl|NZ_JADDXI010000244.1_cds_WP_061208571.1_1266	30.914	372	387
WP_001117631.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209098.1_2107	35.223	247	387
WP_001117631.1	lcl|NZ_JADDXI010000316.1_cds_WP_193826444.1_1805	32.197	264	387
WP_001117631.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209108.1_2096	32.787	244	387
WP_001117631.1	lcl|NZ_JADDXI010000149.1_cds_WP_061208059.1_444	26.480	321	387
WP_001117631.1	lcl|NZ_JADDXI010000102.1_cds_WP_061208874.1_59	25.137	366	387
WP_000697351.1	lcl|NZ_JADDXI010000196.1_cds_WP_228008682.1_851	41.483	499	583
WP_000697351.1	lcl|NZ_JADDXI010000103.1_cds_WP_322621612.1_84	53.226	62	583
WP_000697351.1	lcl|NZ_JADDXI010000205.1_cds_WP_193823422.1_971	50.000	68	583
WP_029781911.1	lcl|NZ_JADDXI010000017.1_cds_WP_061208919.1_1206	22.047	127	572
WP_029781911.1	lcl|NZ_JADDXI010000017.1_cds_WP_061208919.1_1206	22.047	127	572
WP_000041234.1	lcl|NZ_JADDXI010000244.1_cds_WP_061208571.1_1266	27.794	349	417
WP_000041234.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209108.1_2096	31.389	360	417
WP_000041234.1	lcl|NZ_JADDXI010000316.1_cds_WP_193826444.1_1805	31.641	256	417
WP_000041234.1	lcl|NZ_JADDXI010000149.1_cds_WP_061208059.1_444	28.685	251	417
