WP_000340715.1	lcl|NZ_AFKS01000270.1_cds_WP_000340715.1_1263	100.000	86	106
WP_000410268.1	lcl|NZ_AFKS01000118.1_cds_WP_000630261.1_2737	99.621	264	318
WP_000410268.1	lcl|NZ_AFKS01000270.1_cds_WP_141567334.1_1262	100.000	52	318
WP_000410268.1	lcl|NZ_AFKS01000118.1_cds_WP_000093099.1_2717	46.988	83	318
WP_000410268.1	lcl|NZ_AFKS01000118.1_cds_WP_000646250.1_2734	25.680	331	318
WP_000410268.1	lcl|NZ_AFKS01000196.1_cds_WP_000744700.1_1785	24.611	321	318
WP_000410268.1	lcl|NZ_AFKS01000061.1_cds_WP_000723090.1_3420	24.306	288	318
WP_000410268.1	lcl|NZ_AFKS01000118.1_cds_WP_000600889.1_2708	23.636	275	318
WP_000020777.1	lcl|NZ_AFKS01000118.1_cds_WP_000202830.1_2698	42.493	353	361
WP_002076509.1	lcl|NZ_AFKS01000010.1_cds_WP_000282880.1_3811	30.638	235	223
WP_002076509.1	lcl|NZ_AFKS01000194.1_cds_WP_001099029.1_1797	26.906	223	223
WP_002076509.1	lcl|NZ_AFKS01000118.1_cds_WP_001068981.1_2680	30.435	92	223
WP_002076509.1	lcl|NZ_AFKS01000505.1_cds_WP_000840858.1_20	29.808	104	223
WP_002076509.1	lcl|NZ_AFKS01000096.1_cds_WP_000868621.1_3242	29.670	91	223
WP_002076509.1	lcl|NZ_AFKS01000506.1_cds_WP_000262844.1_17	24.638	207	223
WP_002076509.1	lcl|NZ_AFKS01000396.1_cds_WP_001114267.1_297	26.705	176	223
WP_001136119.1	lcl|NZ_AFKS01000118.1_cds_WP_001230564.1_2705	36.578	339	354
WP_001136119.1	lcl|NZ_AFKS01000118.1_cds_WP_000582618.1_2701	34.356	326	354
WP_001136119.1	lcl|NZ_AFKS01000120.1_cds_WP_001011675.1_2666	33.898	295	354
WP_001136119.1	lcl|NZ_AFKS01000118.1_cds_WP_001230564.1_2705	36.578	339	354
WP_001136119.1	lcl|NZ_AFKS01000118.1_cds_WP_000582618.1_2701	34.356	326	354
WP_001136119.1	lcl|NZ_AFKS01000120.1_cds_WP_001011675.1_2666	33.898	295	354
WP_000535865.1	lcl|NZ_AFKS01000034.1_cds_WP_001014591.1_3551	28.365	208	234
WP_000535865.1	lcl|NZ_AFKS01000041.1_cds_WP_000721859.1_3504	33.333	111	234
WP_000535865.1	lcl|NZ_AFKS01000118.1_cds_WP_000848239.1_2690	28.571	126	234
WP_001117631.1	lcl|NZ_AFKS01000118.1_cds_WP_000582222.1_2719	38.211	246	387
WP_001117631.1	lcl|NZ_AFKS01000119.1_cds_WP_001281953.1_2679	31.989	372	387
WP_001117631.1	lcl|NZ_AFKS01000118.1_cds_WP_000608295.1_2729	28.448	348	387
WP_001117631.1	lcl|NZ_AFKS01000118.1_cds_WP_000947844.1_2707	32.700	263	387
WP_001117631.1	lcl|NZ_AFKS01000118.1_cds_WP_001198107.1_2730	37.864	206	387
WP_001117631.1	lcl|NZ_AFKS01000118.1_cds_WP_000346036.1_2700	27.701	361	387
WP_001117631.1	lcl|NZ_AFKS01000155.1_cds_WP_000538752.1_2142	26.480	321	387
WP_001117631.1	lcl|NZ_AFKS01000162.1_cds_WP_001982414.1_2070	24.251	367	387
WP_000697351.1	lcl|NZ_AFKS01000118.1_cds_WP_000698820.1_2695	27.636	626	583
WP_029781911.1	lcl|NZ_AFKS01000281.1_cds_WP_000613386.1_1150	21.538	130	572
WP_029781911.1	lcl|NZ_AFKS01000041.1_cds_WP_000721859.1_3504	34.188	117	572
WP_029781911.1	lcl|NZ_AFKS01000281.1_cds_WP_000613386.1_1150	21.538	130	572
WP_029781911.1	lcl|NZ_AFKS01000041.1_cds_WP_000721859.1_3504	34.188	117	572
WP_000041234.1	lcl|NZ_AFKS01000118.1_cds_WP_001198107.1_2730	34.161	322	417
WP_000041234.1	lcl|NZ_AFKS01000118.1_cds_WP_000608295.1_2729	33.677	291	417
WP_000041234.1	lcl|NZ_AFKS01000119.1_cds_WP_001281953.1_2679	28.354	328	417
WP_000041234.1	lcl|NZ_AFKS01000118.1_cds_WP_000346036.1_2700	29.367	395	417
WP_000041234.1	lcl|NZ_AFKS01000118.1_cds_WP_000582222.1_2719	37.383	214	417
WP_000041234.1	lcl|NZ_AFKS01000010.1_cds_LEP2GSC127_RS01000000122265_3813	32.110	218	417
WP_000041234.1	lcl|NZ_AFKS01000010.1_cds_LEP2GSC127_RS01000000122265_3813	34.783	92	417
WP_000041234.1	lcl|NZ_AFKS01000118.1_cds_WP_000947844.1_2707	26.866	268	417
WP_000041234.1	lcl|NZ_AFKS01000155.1_cds_WP_000538752.1_2142	25.781	384	417
WP_000041234.1	lcl|NZ_AFKS01000162.1_cds_WP_001982414.1_2070	24.206	252	417
WP_002108490.1	lcl|NZ_AFKS01000118.1_cds_WP_000698820.1_2695	43.987	607	588
WP_002108506.1	lcl|NZ_AFKS01000104.1_cds_WP_000012765.1_3040	35.385	130	216
WP_002108506.1	lcl|NZ_AFKS01000318.1_cds_WP_000230180.1_777	30.061	163	216
WP_002108506.1	lcl|NZ_AFKS01000132.1_cds_WP_000914158.1_2460	25.714	105	216
WP_002108506.1	lcl|NZ_AFKS01000284.1_cds_WP_000602007.1_1117	26.712	146	216
WP_025180280.1	lcl|NZ_AFKS01000034.1_cds_WP_001014591.1_3551	29.268	246	242
WP_025180280.1	lcl|NZ_AFKS01000118.1_cds_WP_000848239.1_2690	30.252	119	242
WP_002108525.1	lcl|NZ_AFKS01000204.1_cds_WP_000998676.1_1697	31.660	259	255
WP_002108525.1	lcl|NZ_AFKS01000153.1_cds_WP_000566240.1_2184	27.843	255	255
WP_002108525.1	lcl|NZ_AFKS01000124.1_cds_WP_000043153.1_2585	26.336	262	255
WP_002108525.1	lcl|NZ_AFKS01000318.1_cds_WP_001968389.1_786	26.693	251	255
WP_002108525.1	lcl|NZ_AFKS01000151.1_cds_WP_000351752.1_2224	24.907	269	255
WP_002108525.1	lcl|NZ_AFKS01000101.1_cds_WP_000653653.1_3110	26.054	261	255
WP_002108525.1	lcl|NZ_AFKS01000105.1_cds_WP_000646914.1_2981	26.230	183	255
WP_002108525.1	lcl|NZ_AFKS01000061.1_cds_WP_000723090.1_3420	29.851	201	255
WP_002108525.1	lcl|NZ_AFKS01000117.1_cds_WP_000800040.1_2740	26.289	194	255
WP_002108525.1	lcl|NZ_AFKS01000035.1_cds_WP_001074690.1_3548	25.389	193	255
WP_002108525.1	lcl|NZ_AFKS01000117.1_cds_WP_001069860.1_2746	26.220	164	255
WP_002108525.1	lcl|NZ_AFKS01000196.1_cds_WP_000744700.1_1785	34.722	72	255
WP_002108502.1	lcl|NZ_AFKS01000037.1_cds_WP_002185292.1_3536	29.091	330	314
WP_002108526.1	lcl|NZ_AFKS01000118.1_cds_WP_001230564.1_2705	36.957	276	282
WP_002108526.1	lcl|NZ_AFKS01000120.1_cds_WP_001011675.1_2666	39.024	287	282
WP_002108526.1	lcl|NZ_AFKS01000118.1_cds_WP_000582618.1_2701	33.824	272	282
WP_002078520.1	lcl|NZ_AFKS01000119.1_cds_WP_001281953.1_2679	37.905	401	401
WP_002078520.1	lcl|NZ_AFKS01000118.1_cds_WP_000582222.1_2719	33.333	375	401
WP_002078520.1	lcl|NZ_AFKS01000118.1_cds_WP_000608295.1_2729	31.452	372	401
WP_002078520.1	lcl|NZ_AFKS01000118.1_cds_WP_001198107.1_2730	30.579	363	401
WP_002078520.1	lcl|NZ_AFKS01000118.1_cds_WP_000947844.1_2707	27.321	377	401
WP_002078520.1	lcl|NZ_AFKS01000010.1_cds_LEP2GSC127_RS01000000122265_3813	27.027	259	401
WP_002078520.1	lcl|NZ_AFKS01000010.1_cds_LEP2GSC127_RS01000000122265_3813	31.818	110	401
WP_002078520.1	lcl|NZ_AFKS01000118.1_cds_WP_000346036.1_2700	27.034	381	401
WP_002078520.1	lcl|NZ_AFKS01000162.1_cds_WP_001982414.1_2070	25.521	384	401
WP_002078520.1	lcl|NZ_AFKS01000155.1_cds_WP_000538752.1_2142	26.509	381	401
WP_025180279.1	lcl|NZ_AFKS01000134.1_cds_WP_000172202.1_2401	30.163	368	568
WP_025180279.1	lcl|NZ_AFKS01000118.1_cds_WP_000834715.1_2714	28.500	400	568
WP_025180279.1	lcl|NZ_AFKS01000127.1_cds_WP_000667646.1_2538	32.381	210	568
WP_025180279.1	lcl|NZ_AFKS01000122.1_cds_WP_000942282.1_2631	33.663	202	568
WP_025180279.1	lcl|NZ_AFKS01000032.1_cds_WP_000666547.1_3577	30.636	173	568
WP_025180279.1	lcl|NZ_AFKS01000033.1_cds_WP_001161019.1_3562	31.088	193	568
WP_025180279.1	lcl|NZ_AFKS01000029.1_cds_WP_000828454.1_3609	31.383	188	568
WP_025180279.1	lcl|NZ_AFKS01000492.1_cds_WP_000675806.1_70	30.570	193	568
WP_025180279.1	lcl|NZ_AFKS01000109.1_cds_WP_000047473.1_2890	33.505	194	568
WP_025180279.1	lcl|NZ_AFKS01000366.1_cds_WP_000510777.1_409	29.442	197	568
WP_025180279.1	lcl|NZ_AFKS01000045.1_cds_WP_000184524.1_3477	31.606	193	568
WP_025180279.1	lcl|NZ_AFKS01000132.1_cds_WP_000536762.1_2462	34.194	155	568
WP_025180279.1	lcl|NZ_AFKS01000090.1_cds_WP_001052498.1_3347	30.000	180	568
WP_025180279.1	lcl|NZ_AFKS01000289.1_cds_WP_000619175.1_1057	31.088	193	568
