WP_000340715.1	lcl|NZ_AOWR01000126.1_cds_WP_000340715.1_2810	100.000	86	106
WP_000410268.1	lcl|NZ_AOWR01000126.1_cds_WP_000410273.1_2811	99.677	310	318
WP_000410268.1	lcl|NZ_AOWR01000126.1_cds_WP_000093099.1_2831	46.988	83	318
WP_000410268.1	lcl|NZ_AOWR01000126.1_cds_WP_000646250.1_2814	25.680	331	318
WP_000410268.1	lcl|NZ_AOWR01000116.1_cds_WP_000744700.1_2253	24.611	321	318
WP_000410268.1	lcl|NZ_AOWR01000126.1_cds_WP_000723090.1_2893	24.306	288	318
WP_000410268.1	lcl|NZ_AOWR01000126.1_cds_WP_000600889.1_2840	23.636	275	318
WP_000020777.1	lcl|NZ_AOWR01000126.1_cds_WP_000202830.1_2850	42.493	353	361
WP_002076509.1	lcl|NZ_AOWR01000126.1_cds_WP_000282880.1_2889	30.638	235	223
WP_002076509.1	lcl|NZ_AOWR01000022.1_cds_WP_001099029.1_225	26.906	223	223
WP_002076509.1	lcl|NZ_AOWR01000126.1_cds_WP_001068986.1_2868	30.435	92	223
WP_002076509.1	lcl|NZ_AOWR01000043.1_cds_WP_000840858.1_542	29.808	104	223
WP_002076509.1	lcl|NZ_AOWR01000110.1_cds_WP_000868621.1_2004	29.670	91	223
WP_002076509.1	lcl|NZ_AOWR01000138.1_cds_WP_000262844.1_3485	24.638	207	223
WP_002076509.1	lcl|NZ_AOWR01000126.1_cds_WP_001114267.1_2896	26.705	176	223
WP_001136119.1	lcl|NZ_AOWR01000126.1_cds_WP_001230564.1_2843	36.578	339	354
WP_001136119.1	lcl|NZ_AOWR01000126.1_cds_WP_000582618.1_2847	34.356	326	354
WP_001136119.1	lcl|NZ_AOWR01000063.1_cds_WP_001011675.1_896	33.898	295	354
WP_001136119.1	lcl|NZ_AOWR01000126.1_cds_WP_001230564.1_2843	36.578	339	354
WP_001136119.1	lcl|NZ_AOWR01000126.1_cds_WP_000582618.1_2847	34.356	326	354
WP_001136119.1	lcl|NZ_AOWR01000063.1_cds_WP_001011675.1_896	33.898	295	354
WP_000535865.1	lcl|NZ_AOWR01000086.1_cds_WP_001014594.1_1392	28.365	208	234
WP_000535865.1	lcl|NZ_AOWR01000009.1_cds_WP_000721859.1_74	33.333	111	234
WP_000535865.1	lcl|NZ_AOWR01000126.1_cds_WP_000848239.1_2858	28.571	126	234
WP_001117631.1	lcl|NZ_AOWR01000126.1_cds_WP_000582222.1_2829	38.211	246	387
WP_001117631.1	lcl|NZ_AOWR01000033.1_cds_WP_001281953.1_415	31.989	372	387
WP_001117631.1	lcl|NZ_AOWR01000126.1_cds_WP_000608295.1_2819	28.448	348	387
WP_001117631.1	lcl|NZ_AOWR01000126.1_cds_WP_000947844.1_2841	32.700	263	387
WP_001117631.1	lcl|NZ_AOWR01000126.1_cds_WP_001198107.1_2818	37.864	206	387
WP_001117631.1	lcl|NZ_AOWR01000126.1_cds_WP_000575178.1_2887	29.329	283	387
WP_001117631.1	lcl|NZ_AOWR01000126.1_cds_WP_000346036.1_2848	27.701	361	387
WP_001117631.1	lcl|NZ_AOWR01000009.1_cds_WP_000538752.1_92	26.480	321	387
WP_001117631.1	lcl|NZ_AOWR01000097.1_cds_WP_001982414.1_1713	24.251	367	387
WP_000697351.1	lcl|NZ_AOWR01000126.1_cds_WP_000698820.1_2853	27.636	626	583
WP_029781911.1	lcl|NZ_AOWR01000138.1_cds_WP_000613386.1_3397	21.538	130	572
WP_029781911.1	lcl|NZ_AOWR01000009.1_cds_WP_000721859.1_74	34.188	117	572
WP_029781911.1	lcl|NZ_AOWR01000138.1_cds_WP_000613386.1_3397	21.538	130	572
WP_029781911.1	lcl|NZ_AOWR01000009.1_cds_WP_000721859.1_74	34.188	117	572
WP_000041234.1	lcl|NZ_AOWR01000126.1_cds_WP_001198107.1_2818	34.161	322	417
WP_000041234.1	lcl|NZ_AOWR01000126.1_cds_WP_000608295.1_2819	33.677	291	417
WP_000041234.1	lcl|NZ_AOWR01000126.1_cds_WP_000575178.1_2887	32.573	307	417
