WP_000340715.1	lcl|NZ_AFLB01000066.1_cds_WP_000340715.1_2257	100.000	86	106
WP_000410268.1	lcl|NZ_AFLB01000066.1_cds_WP_000410273.1_2256	99.677	310	318
WP_000410268.1	lcl|NZ_AFLB01000066.1_cds_WP_000093099.1_2236	46.988	83	318
WP_000410268.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	25.680	331	318
WP_000410268.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	24.611	321	318
WP_000410268.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	24.306	288	318
WP_000410268.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	23.636	275	318
WP_000020777.1	lcl|NZ_AFLB01000004.1_cds_WP_000474946.1_3685	45.946	259	361
WP_002076509.1	lcl|NZ_AFLB01000032.1_cds_WP_000282880.1_3077	30.638	235	223
WP_002076509.1	lcl|NZ_AFLB01000036.1_cds_WP_001099029.1_2932	26.906	223	223
WP_002076509.1	lcl|NZ_AFLB01000032.1_cds_WP_001068986.1_3056	30.435	92	223
WP_002076509.1	lcl|NZ_AFLB01000108.1_cds_WP_000840858.1_1608	29.808	104	223
WP_002076509.1	lcl|NZ_AFLB01000034.1_cds_WP_000868621.1_2974	29.670	91	223
WP_002076509.1	lcl|NZ_AFLB01000201.1_cds_WP_000262844.1_609	24.638	207	223
WP_002076509.1	lcl|NZ_AFLB01000057.1_cds_WP_001114267.1_2458	26.705	176	223
WP_001136119.1	lcl|NZ_AFLB01000066.1_cds_WP_001230564.1_2224	36.578	339	354
WP_001136119.1	lcl|NZ_AFLB01000066.1_cds_WP_000582618.1_2220	34.356	326	354
WP_001136119.1	lcl|NZ_AFLB01000002.1_cds_WP_001011675.1_3702	33.898	295	354
WP_001136119.1	lcl|NZ_AFLB01000066.1_cds_WP_001230564.1_2224	36.578	339	354
WP_001136119.1	lcl|NZ_AFLB01000066.1_cds_WP_000582618.1_2220	34.356	326	354
WP_001136119.1	lcl|NZ_AFLB01000002.1_cds_WP_001011675.1_3702	33.898	295	354
WP_000535865.1	lcl|NZ_AFLB01000143.1_cds_WP_001014594.1_1380	28.365	208	234
WP_000535865.1	lcl|NZ_AFLB01000178.1_cds_WP_000721859.1_865	33.333	111	234
WP_000535865.1	lcl|NZ_AFLB01000004.1_cds_WP_000848239.1_3693	28.571	126	234
WP_001117631.1	lcl|NZ_AFLB01000066.1_cds_WP_000582222.1_2238	38.211	246	387
WP_001117631.1	lcl|NZ_AFLB01000244.1_cds_WP_001281953.1_337	31.989	372	387
WP_001117631.1	lcl|NZ_AFLB01000066.1_cds_WP_000608295.1_2248	28.448	348	387
WP_001117631.1	lcl|NZ_AFLB01000066.1_cds_WP_000947844.1_2226	32.700	263	387
WP_001117631.1	lcl|NZ_AFLB01000066.1_cds_WP_001198107.1_2249	37.864	206	387
WP_001117631.1	lcl|NZ_AFLB01000032.1_cds_WP_000575178.1_3075	29.329	283	387
WP_001117631.1	lcl|NZ_AFLB01000066.1_cds_WP_000346036.1_2219	27.701	361	387
WP_001117631.1	lcl|NZ_AFLB01000170.1_cds_WP_000538752.1_992	26.480	321	387
WP_001117631.1	lcl|NZ_AFLB01000100.1_cds_WP_001982414.1_1721	24.251	367	387
WP_000697351.1	lcl|NZ_AFLB01000004.1_cds_WP_000698820.1_3688	27.636	626	583
WP_029781911.1	lcl|NZ_AFLB01000028.1_cds_WP_000613386.1_3171	21.538	130	572
WP_029781911.1	lcl|NZ_AFLB01000178.1_cds_WP_000721859.1_865	34.188	117	572
WP_029781911.1	lcl|NZ_AFLB01000028.1_cds_WP_000613386.1_3171	21.538	130	572
WP_029781911.1	lcl|NZ_AFLB01000178.1_cds_WP_000721859.1_865	34.188	117	572
WP_000041234.1	lcl|NZ_AFLB01000066.1_cds_WP_001198107.1_2249	34.161	322	417
WP_000041234.1	lcl|NZ_AFLB01000066.1_cds_WP_000608295.1_2248	33.677	291	417
WP_000041234.1	lcl|NZ_AFLB01000032.1_cds_WP_000575178.1_3075	32.573	307	417
WP_000041234.1	lcl|NZ_AFLB01000244.1_cds_WP_001281953.1_337	28.354	328	417
WP_000041234.1	lcl|NZ_AFLB01000066.1_cds_WP_000346036.1_2219	29.367	395	417
WP_000041234.1	lcl|NZ_AFLB01000066.1_cds_WP_000582222.1_2238	37.383	214	417
WP_000041234.1	lcl|NZ_AFLB01000066.1_cds_WP_000947844.1_2226	26.866	268	417
WP_000041234.1	lcl|NZ_AFLB01000170.1_cds_WP_000538752.1_992	25.781	384	417
WP_000041234.1	lcl|NZ_AFLB01000100.1_cds_WP_001982414.1_1721	24.206	252	417
WP_002108490.1	lcl|NZ_AFLB01000004.1_cds_WP_000698820.1_3688	43.987	607	588
WP_002108506.1	lcl|NZ_AFLB01000052.1_cds_WP_000012765.1_2523	35.385	130	216
WP_002108506.1	lcl|NZ_AFLB01000096.1_cds_WP_000230180.1_1854	30.061	163	216
WP_002108506.1	lcl|NZ_AFLB01000019.1_cds_WP_000914158.1_3486	25.714	105	216
WP_002108506.1	lcl|NZ_AFLB01000041.1_cds_WP_000602007.1_2825	26.712	146	216
WP_025180280.1	lcl|NZ_AFLB01000143.1_cds_WP_001014594.1_1380	29.268	246	242
WP_025180280.1	lcl|NZ_AFLB01000004.1_cds_WP_000848239.1_3693	30.252	119	242
WP_002108525.1	lcl|NZ_AFLB01000163.1_cds_WP_000998676.1_1083	31.660	259	255
WP_002108525.1	lcl|NZ_AFLB01000096.1_cds_WP_000566240.1_1835	27.843	255	255
WP_002108525.1	lcl|NZ_AFLB01000213.1_cds_WP_000043153.1_485	26.336	262	255
WP_002108525.1	lcl|NZ_AFLB01000096.1_cds_WP_001968389.1_1863	26.693	251	255
WP_002108525.1	lcl|NZ_AFLB01000062.1_cds_WP_000351752.1_2312	24.907	269	255
WP_002108525.1	lcl|NZ_AFLB01000076.1_cds_WP_000653653.1_2070	26.054	261	255
WP_002108525.1	lcl|NZ_AFLB01000018.1_cds_WP_000646914.1_3560	26.230	183	255
WP_002108525.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	29.851	201	255
WP_002108525.1	lcl|NZ_AFLB01000096.1_cds_WP_000800040.1_1792	26.289	194	255
WP_002108525.1	lcl|NZ_AFLB01000151.1_cds_WP_001074690.1_1310	25.389	193	255
WP_002108525.1	lcl|NZ_AFLB01000096.1_cds_WP_001069860.1_1798	26.220	164	255
WP_002108525.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	34.722	72	255
WP_002108502.1	lcl|NZ_AFLB01000302.1_cds_WP_002185292.1_39	29.091	330	314
WP_002108526.1	lcl|NZ_AFLB01000066.1_cds_WP_001230564.1_2224	36.957	276	282
WP_002108526.1	lcl|NZ_AFLB01000002.1_cds_WP_001011675.1_3702	39.024	287	282
WP_002108526.1	lcl|NZ_AFLB01000066.1_cds_WP_000582618.1_2220	33.824	272	282
WP_002078520.1	lcl|NZ_AFLB01000244.1_cds_WP_001281953.1_337	37.905	401	401
WP_002078520.1	lcl|NZ_AFLB01000066.1_cds_WP_000582222.1_2238	33.333	375	401
WP_002078520.1	lcl|NZ_AFLB01000066.1_cds_WP_000608295.1_2248	31.452	372	401
WP_002078520.1	lcl|NZ_AFLB01000032.1_cds_WP_000575178.1_3075	28.142	366	401
WP_002078520.1	lcl|NZ_AFLB01000066.1_cds_WP_001198107.1_2249	30.579	363	401
WP_002078520.1	lcl|NZ_AFLB01000066.1_cds_WP_000947844.1_2226	27.321	377	401
WP_002078520.1	lcl|NZ_AFLB01000066.1_cds_WP_000346036.1_2219	27.034	381	401
WP_002078520.1	lcl|NZ_AFLB01000100.1_cds_WP_001982414.1_1721	25.521	384	401
WP_002078520.1	lcl|NZ_AFLB01000170.1_cds_WP_000538752.1_992	26.509	381	401
WP_025180279.1	lcl|NZ_AFLB01000045.1_cds_WP_000172202.1_2722	30.163	368	568
WP_025180279.1	lcl|NZ_AFLB01000066.1_cds_WP_000834715.1_2233	28.500	400	568
WP_025180279.1	lcl|NZ_AFLB01000077.1_cds_WP_000667646.1_2049	32.381	210	568
WP_025180279.1	lcl|NZ_AFLB01000287.1_cds_WP_000828455.1_270	31.858	226	568
WP_025180279.1	lcl|NZ_AFLB01000045.1_cds_WP_000942282.1_2708	33.663	202	568
WP_025180279.1	lcl|NZ_AFLB01000142.1_cds_WP_000666552.1_1396	30.811	185	568
WP_025180279.1	lcl|NZ_AFLB01000171.1_cds_WP_001161019.1_955	31.088	193	568
WP_025180279.1	lcl|NZ_AFLB01000141.1_cds_WP_000675807.1_1416	30.570	193	568
WP_025180279.1	lcl|NZ_AFLB01000161.1_cds_WP_000047473.1_1136	33.505	194	568
WP_025180279.1	lcl|NZ_AFLB01000095.1_cds_WP_000510777.1_1867	29.442	197	568
WP_025180279.1	lcl|NZ_AFLB01000036.1_cds_WP_000184524.1_2944	31.606	193	568
WP_025180279.1	lcl|NZ_AFLB01000019.1_cds_WP_000536762.1_3488	34.194	155	568
WP_025180279.1	lcl|NZ_AFLB01000050.1_cds_WP_001052498.1_2588	30.000	180	568
WP_025180279.1	lcl|NZ_AFLB01000156.1_cds_WP_000619175.1_1210	31.088	193	568
WP_025180279.1	lcl|NZ_AFLB01000152.1_cds_WP_000603361.1_1300	31.522	184	568
WP_025180279.1	lcl|NZ_AFLB01000176.1_cds_WP_001049205.1_906	30.978	184	568
WP_025180279.1	lcl|NZ_AFLB01000176.1_cds_WP_001049205.1_906	25.822	213	568
WP_025180279.1	lcl|NZ_AFLB01000022.1_cds_WP_000433117.1_3363	28.108	185	568
WP_025180279.1	lcl|NZ_AFLB01000211.1_cds_WP_000052667.1_511	27.638	199	568
WP_025180279.1	lcl|NZ_AFLB01000156.1_cds_WP_000218838.1_1209	29.680	219	568
WP_025180279.1	lcl|NZ_AFLB01000020.1_cds_WP_001982953.1_3453	26.943	193	568
WP_025180279.1	lcl|NZ_AFLB01000152.1_cds_WP_000054169.1_1284	30.000	190	568
WP_025180279.1	lcl|NZ_AFLB01000242.1_cds_WP_000590867.1_344	25.654	191	568
WP_025180279.1	lcl|NZ_AFLB01000242.1_cds_WP_000590867.1_344	25.668	187	568
WP_025180279.1	lcl|NZ_AFLB01000234.1_cds_WP_000626143.1_370	27.368	190	568
WP_025180279.1	lcl|NZ_AFLB01000234.1_cds_WP_000626143.1_370	23.462	260	568
WP_025180279.1	lcl|NZ_AFLB01000022.1_cds_WP_001089500.1_3396	28.293	205	568
WP_025180279.1	lcl|NZ_AFLB01000048.1_cds_WP_000598571.1_2638	26.061	165	568
WP_025180279.1	lcl|NZ_AFLB01000295.1_cds_WP_000431145.1_102	26.316	228	568
WP_025180279.1	lcl|NZ_AFLB01000172.1_cds_WP_000136057.1_947	26.904	197	568
WP_025180279.1	lcl|NZ_AFLB01000258.1_cds_WP_000481720.1_306	24.138	203	568
WP_025180279.1	lcl|NZ_AFLB01000259.1_cds_WP_001141158.1_302	24.413	213	568
WP_025180279.1	lcl|NZ_AFLB01000053.1_cds_WP_000281020.1_2503	31.944	72	568
WP_025180279.1	lcl|NZ_AFLB01000045.1_cds_WP_000172202.1_2722	30.163	368	568
WP_025180279.1	lcl|NZ_AFLB01000066.1_cds_WP_000834715.1_2233	28.500	400	568
WP_025180279.1	lcl|NZ_AFLB01000077.1_cds_WP_000667646.1_2049	32.381	210	568
