WP_000340715.1	lcl|NZ_MTSS01000018.1_cds_WP_004462903.1_1229	95.349	86	106
WP_000410268.1	lcl|NZ_MTSS01000018.1_cds_WP_004472299.1_1228	90.221	317	318
WP_000410268.1	lcl|NZ_MTSS01000002.1_cds_WP_008393339.1_1421	24.528	318	318
WP_000410268.1	lcl|NZ_MTSS01000018.1_cds_WP_075979400.1_1225	26.690	281	318
WP_000410268.1	lcl|NZ_MTSS01000026.1_cds_WP_008394652.1_2015	24.306	288	318
WP_000410268.1	lcl|NZ_MTSS01000001.1_cds_WP_075979556.1_53	23.243	185	318
WP_000410268.1	lcl|NZ_MTSS01000017.1_cds_WP_075978853.1_1132	25.359	209	318
WP_002076509.1	lcl|NZ_MTSS01000026.1_cds_WP_046951574.1_2020	31.933	119	223
WP_002076509.1	lcl|NZ_MTSS01000025.1_cds_WP_075979121.1_1968	26.126	222	223
WP_002076509.1	lcl|NZ_MTSS01000012.1_cds_WP_075978925.1_648	29.808	104	223
WP_002076509.1	lcl|NZ_MTSS01000026.1_cds_WP_004475082.1_2012	25.000	176	223
WP_002076509.1	lcl|NZ_MTSS01000011.1_cds_WP_075979351.1_608	30.928	97	223
WP_002076509.1	lcl|NZ_MTSS01000012.1_cds_WP_016756468.1_689	24.638	207	223
WP_001136119.1	lcl|NZ_MTSS01000018.1_cds_WP_075979425.1_1192	33.427	356	354
WP_001136119.1	lcl|NZ_MTSS01000004.1_cds_WP_004460833.1_2746	33.788	293	354
WP_001136119.1	lcl|NZ_MTSS01000018.1_cds_WP_075979427.1_1198	27.324	355	354
WP_001136119.1	lcl|NZ_MTSS01000018.1_cds_WP_075979425.1_1192	33.427	356	354
WP_001136119.1	lcl|NZ_MTSS01000004.1_cds_WP_004460833.1_2746	33.788	293	354
WP_001136119.1	lcl|NZ_MTSS01000018.1_cds_WP_075979427.1_1198	27.324	355	354
WP_000535865.1	lcl|NZ_MTSS01000018.1_cds_WP_075979426.1_1197	23.043	230	234
