WP_000340715.1	lcl|NZ_MVIU01000017.1_cds_WP_002725873.1_1005	91.860	86	106
WP_000410268.1	lcl|NZ_MVIU01000017.1_cds_WP_002733579.1_1004	93.548	310	318
WP_000410268.1	lcl|NZ_MVIU01000017.1_cds_WP_002733534.1_1001	27.143	280	318
WP_000410268.1	lcl|NZ_MVIU01000007.1_cds_WP_002722638.1_3036	22.671	322	318
WP_000410268.1	lcl|NZ_MVIU01000029.1_cds_WP_002740024.1_2066	25.000	288	318
WP_000410268.1	lcl|NZ_MVIU01000006.1_cds_WP_002728309.1_3012	25.402	311	318
WP_000410268.1	lcl|NZ_MVIU01000024.1_cds_WP_002743770.1_1774	22.353	170	318
WP_000410268.1	lcl|NZ_MVIU01000017.1_cds_WP_016749081.1_972	24.342	152	318
WP_002076509.1	lcl|NZ_MVIU01000014.1_cds_WP_002738595.1_750	26.126	222	223
WP_002076509.1	lcl|NZ_MVIU01000029.1_cds_WP_002742128.1_2062	30.579	121	223
WP_002076509.1	lcl|NZ_MVIU01000029.1_cds_WP_002733661.1_2042	33.696	92	223
WP_002076509.1	lcl|NZ_MVIU01000008.1_cds_WP_002731944.1_3213	30.769	104	223
WP_002076509.1	lcl|NZ_MVIU01000018.1_cds_WP_002726501.1_1104	29.787	94	223
WP_002076509.1	lcl|NZ_MVIU01000029.1_cds_WP_002733618.1_2069	25.568	176	223
WP_001136119.1	lcl|NZ_MVIU01000017.1_cds_WP_002740722.1_961	36.607	336	354
WP_001136119.1	lcl|NZ_MVIU01000017.1_cds_WP_002740726.1_957	33.728	338	354
WP_001136119.1	lcl|NZ_MVIU01000002.1_cds_WP_002730849.1_1366	34.375	288	354
WP_001136119.1	lcl|NZ_MVIU01000017.1_cds_WP_002740722.1_961	36.607	336	354
WP_001136119.1	lcl|NZ_MVIU01000017.1_cds_WP_002740726.1_957	33.728	338	354
WP_001136119.1	lcl|NZ_MVIU01000002.1_cds_WP_002730849.1_1366	34.375	288	354
WP_000535865.1	lcl|NZ_MVIU01000006.1_cds_WP_002738760.1_2892	30.952	210	234
WP_000535865.1	lcl|NZ_MVIU01000016.1_cds_WP_002723863.1_890	29.091	110	234
WP_002183331.1	lcl|NZ_MVIU01000015.1_cds_WP_002734213.1_842	26.776	183	204
WP_001117631.1	lcl|NZ_MVIU01000006.1_cds_WP_002728994.1_2842	30.914	372	387
