WP_000340715.1	lcl|NZ_JQRQ01000005.1_cds_WP_002614501.1_186	89.535	86	106
WP_000410268.1	lcl|NZ_JQRQ01000005.1_cds_WP_004503085.1_185	91.935	310	318
WP_000410268.1	lcl|NZ_JQRQ01000005.1_cds_JF90_RS20620_165	61.905	63	318
WP_000410268.1	lcl|NZ_JQRQ01000005.1_cds_WP_061217629.1_182	26.220	328	318
WP_000410268.1	lcl|NZ_JQRQ01000025.1_cds_WP_002615921.1_680	24.375	320	318
WP_000410268.1	lcl|NZ_JQRQ01000039.1_cds_WP_016760841.1_1137	24.653	288	318
WP_000410268.1	lcl|NZ_JQRQ01000117.1_cds_WP_004495474.1_2789	25.080	311	318
WP_000410268.1	lcl|NZ_JQRQ01000039.1_cds_WP_004503537.1_1163	21.587	315	318
WP_000020777.1	lcl|NZ_JQRQ01000039.1_cds_WP_004503992.1_1188	42.210	353	361
WP_002076509.1	lcl|NZ_JQRQ01000039.1_cds_WP_061217842.1_1141	30.769	208	223
WP_002076509.1	lcl|NZ_JQRQ01000101.1_cds_WP_061218136.1_2540	27.313	227	223
WP_002076509.1	lcl|NZ_JQRQ01000039.1_cds_WP_004503516.1_1162	33.696	92	223
WP_002076509.1	lcl|NZ_JQRQ01000023.1_cds_WP_004500250.1_622	31.731	104	223
WP_002076509.1	lcl|NZ_JQRQ01000039.1_cds_WP_026054394.1_1142	28.421	95	223
WP_002076509.1	lcl|NZ_JQRQ01000098.1_cds_WP_016758971.1_2425	29.787	94	223
WP_001136119.1	lcl|NZ_JQRQ01000127.1_cds_WP_061218220.1_2955	38.938	339	354
WP_001136119.1	lcl|NZ_JQRQ01000039.1_cds_WP_061217859.1_1191	34.356	326	354
WP_001136119.1	lcl|NZ_JQRQ01000098.1_cds_WP_061218109.1_2460	34.680	297	354
WP_001136119.1	lcl|NZ_JQRQ01000127.1_cds_WP_061218220.1_2955	38.938	339	354
WP_001136119.1	lcl|NZ_JQRQ01000039.1_cds_WP_061217859.1_1191	34.356	326	354
WP_001136119.1	lcl|NZ_JQRQ01000098.1_cds_WP_061218109.1_2460	34.680	297	354
WP_000535865.1	lcl|NZ_JQRQ01000048.1_cds_WP_016760232.1_1420	29.577	213	234
WP_000535865.1	lcl|NZ_JQRQ01000036.1_cds_WP_061217812.1_996	26.364	110	234
WP_000535865.1	lcl|NZ_JQRQ01000039.1_cds_WP_016759263.1_1171	29.915	117	234
WP_002183331.1	lcl|NZ_JQRQ01000017.1_cds_WP_004495987.1_479	26.776	183	204
WP_001117631.1	lcl|NZ_JQRQ01000005.1_cds_WP_004503032.1_167	37.918	269	387
WP_001117631.1	lcl|NZ_JQRQ01000099.1_cds_WP_002621621.1_2512	30.914	372	387
WP_001117631.1	lcl|NZ_JQRQ01000127.1_cds_WP_004503155.1_2957	33.080	263	387
WP_001117631.1	lcl|NZ_JQRQ01000127.1_cds_WP_061218226.1_2972	31.651	218	387
WP_001117631.1	lcl|NZ_JQRQ01000039.1_cds_WP_004499131.1_1143	30.035	283	387
WP_001117631.1	lcl|NZ_JQRQ01000039.1_cds_WP_061217858.1_1190	27.778	360	387
WP_001117631.1	lcl|NZ_JQRQ01000077.1_cds_WP_002619618.1_2160	25.137	366	387
WP_000697351.1	lcl|NZ_JQRQ01000037.1_cds_WP_036058434.1_1113	41.569	599	583
WP_000697351.1	lcl|NZ_JQRQ01000039.1_cds_WP_004503986.1_1185	26.837	626	583
WP_029781911.1	lcl|NZ_JQRQ01000048.1_cds_WP_016760232.1_1420	30.857	175	572
WP_029781911.1	lcl|NZ_JQRQ01000023.1_cds_WP_061217732.1_580	21.260	127	572
WP_029781911.1	lcl|NZ_JQRQ01000039.1_cds_WP_004503578.1_1174	18.981	216	572
WP_029781911.1	lcl|NZ_JQRQ01000048.1_cds_WP_016760232.1_1420	30.857	175	572
WP_029781911.1	lcl|NZ_JQRQ01000023.1_cds_WP_061217732.1_580	21.260	127	572
WP_029781911.1	lcl|NZ_JQRQ01000039.1_cds_WP_004503578.1_1174	18.981	216	572
WP_000041234.1	lcl|NZ_JQRQ01000005.1_cds_WP_004503032.1_167	39.535	215	417
WP_000041234.1	lcl|NZ_JQRQ01000039.1_cds_WP_061217858.1_1190	29.367	395	417
WP_000041234.1	lcl|NZ_JQRQ01000099.1_cds_WP_002621621.1_2512	27.221	349	417
WP_000041234.1	lcl|NZ_JQRQ01000039.1_cds_WP_004499131.1_1143	32.616	279	417
WP_000041234.1	lcl|NZ_JQRQ01000127.1_cds_WP_061218226.1_2972	32.453	265	417
WP_000041234.1	lcl|NZ_JQRQ01000127.1_cds_WP_004503155.1_2957	30.290	241	417
WP_000041234.1	lcl|NZ_JQRQ01000176.1_cds_WP_002615575.1_3519	28.287	251	417
WP_000041234.1	lcl|NZ_JQRQ01000077.1_cds_WP_002619618.1_2160	24.603	252	417
WP_002108487.1	lcl|NZ_JQRQ01000039.1_cds_WP_016759832.1_1184	27.273	176	182
WP_002108490.1	lcl|NZ_JQRQ01000039.1_cds_WP_004503986.1_1185	43.729	606	588
WP_002108490.1	lcl|NZ_JQRQ01000037.1_cds_WP_036058434.1_1113	30.538	632	588
WP_002108506.1	lcl|NZ_JQRQ01000139.1_cds_WP_026054482.1_3159	30.000	170	216
