WP_000340715.1	lcl|NZ_JASUZT010000014.1_cds_WP_002614501.1_841	89.535	86	106
WP_000410268.1	lcl|NZ_JASUZT010000014.1_cds_WP_004494857.1_842	92.357	314	318
WP_000410268.1	lcl|NZ_JASUZT010000016.1_cds_WP_004508120.1_1034	24.286	280	318
WP_000410268.1	lcl|NZ_JASUZT010000012.1_cds_WP_002615921.1_597	24.375	320	318
WP_000410268.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048380.1_968	25.000	288	318
WP_000410268.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495474.1_1243	25.080	311	318
WP_000410268.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503537.1_993	21.587	315	318
WP_002076509.1	lcl|NZ_JASUZT010000014.1_cds_WP_286048331.1_848	50.249	201	223
WP_002076509.1	lcl|NZ_JASUZT010000016.1_cds_WP_061217842.1_972	30.769	208	223
WP_002076509.1	lcl|NZ_JASUZT010000006.1_cds_WP_286047986.1_3075	27.027	222	223
WP_002076509.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048392.1_992	33.696	92	223
WP_002076509.1	lcl|NZ_JASUZT010000021.1_cds_WP_004500250.1_1655	31.731	104	223
WP_002076509.1	lcl|NZ_JASUZT010000016.1_cds_WP_239248166.1_973	28.421	95	223
WP_002076509.1	lcl|NZ_JASUZT010000049.1_cds_WP_020781955.1_2768	29.787	94	223
WP_001136119.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048414.1_1031	37.651	332	354
WP_001136119.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048406.1_1012	29.132	357	354
WP_001136119.1	lcl|NZ_JASUZT010000002.1_cds_WP_286047783.1_1278	34.247	292	354
WP_001136119.1	lcl|NZ_JASUZT010000014.1_cds_WP_286048332.1_849	26.754	228	354
WP_001136119.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048414.1_1031	37.651	332	354
WP_001136119.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048406.1_1012	29.132	357	354
