WP_000340715.1	lcl|NZ_RQHJ01000014.1_cds_WP_135594790.1_2507	63.514	74	106
WP_000410268.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688240.1_2506	81.847	314	318
WP_000410268.1	lcl|NZ_RQHJ01000011.1_cds_WP_135687476.1_394	23.333	330	318
WP_000410268.1	lcl|NZ_RQHJ01000014.1_cds_WP_135594691.1_2455	24.286	280	318
WP_000410268.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688220.1_2453	22.642	318	318
WP_000410268.1	lcl|NZ_RQHJ01000007.1_cds_WP_100715920.1_3210	24.118	170	318
WP_000410268.1	lcl|NZ_RQHJ01000011.1_cds_WP_135687660.1_972	22.796	329	318
WP_000020777.1	lcl|NZ_RQHJ01000014.1_cds_WP_135594731.1_2478	42.655	354	361
WP_002076509.1	lcl|NZ_RQHJ01000014.1_cds_WP_135638558.1_2432	34.234	111	223
WP_002076509.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688123.1_2140	22.917	240	223
WP_002076509.1	lcl|NZ_RQHJ01000014.1_cds_WP_135594701.1_2461	36.364	99	223
WP_002076509.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688214.1_2437	33.077	130	223
WP_002076509.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688210.1_2429	34.043	94	223
WP_002076509.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688100.1_2056	33.333	108	223
WP_002076509.1	lcl|NZ_RQHJ01000011.1_cds_WP_165791560.1_28	31.193	109	223
WP_002076509.1	lcl|NZ_RQHJ01000010.1_cds_WP_100727529.1_2953	28.421	95	223
WP_002076509.1	lcl|NZ_RQHJ01000014.1_cds_WP_135592290.1_2431	29.126	103	223
WP_001136119.1	lcl|NZ_RQHJ01000014.1_cds_WP_135638469.1_2498	30.769	351	354
WP_001136119.1	lcl|NZ_RQHJ01000011.1_cds_WP_135593803.1_1465	36.719	256	354
WP_001136119.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688225.1_2481	32.164	342	354
WP_001136119.1	lcl|NZ_RQHJ01000014.1_cds_WP_135638469.1_2498	30.769	351	354
WP_001136119.1	lcl|NZ_RQHJ01000011.1_cds_WP_135593803.1_1465	36.719	256	354
WP_001136119.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688225.1_2481	32.164	342	354
WP_000535865.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688233.1_2496	35.484	217	234
WP_000535865.1	lcl|NZ_RQHJ01000014.1_cds_WP_135603986.1_2501	37.952	166	234
WP_000535865.1	lcl|NZ_RQHJ01000011.1_cds_WP_135687602.1_809	32.883	222	234
WP_000535865.1	lcl|NZ_RQHJ01000014.1_cds_WP_135594722.1_2473	29.600	125	234
WP_000535865.1	lcl|NZ_RQHJ01000011.1_cds_WP_135687606.1_824	27.966	118	234
WP_000535865.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688224.1_2479	29.365	126	234
WP_001117631.1	lcl|NZ_RQHJ01000014.1_cds_WP_135688231.1_2494	36.948	249	387
WP_001117631.1	lcl|NZ_RQHJ01000011.1_cds_WP_100716152.1_672	31.362	389	387
WP_001117631.1	lcl|NZ_RQHJ01000014.1_cds_WP_135681894.1_2480	27.614	373	387
