WP_000340715.1	lcl|NZ_JADDXH010000004.1_cds_WP_002725873.1_2673	91.860	86	106
WP_000410268.1	lcl|NZ_JADDXH010000004.1_cds_WP_061209188.1_2674	93.548	310	318
WP_000410268.1	lcl|NZ_JADDXH010000106.1_cds_WP_061208146.1_152	22.360	322	318
WP_000410268.1	lcl|NZ_JADDXH010000062.1_cds_WP_011671706.1_2892	24.653	288	318
WP_000410268.1	lcl|NZ_JADDXH010000186.1_cds_WP_061209097.1_1342	21.014	276	318
WP_000410268.1	lcl|NZ_JADDXH010000039.1_cds_WP_061208650.1_2516	25.152	330	318
WP_000410268.1	lcl|NZ_JADDXH010000045.1_cds_WP_002729504.1_2617	22.353	170	318
WP_002076509.1	lcl|NZ_JADDXH010000004.1_cds_WP_061208757.1_2681	50.249	201	223
WP_002076509.1	lcl|NZ_JADDXH010000098.1_cds_WP_002759031.1_1	26.577	222	223
WP_002076509.1	lcl|NZ_JADDXH010000062.1_cds_WP_011669970.1_2896	30.579	121	223
WP_002076509.1	lcl|NZ_JADDXH010000025.1_cds_WP_061208028.1_2297	34.783	92	223
WP_002076509.1	lcl|NZ_JADDXH010000199.1_cds_WP_011669670.1_1593	30.769	104	223
WP_002076509.1	lcl|NZ_JADDXH010000023.1_cds_WP_002734441.1_2251	29.787	94	223
WP_002076509.1	lcl|NZ_JADDXH010000062.1_cds_WP_061208086.1_2889	25.568	176	223
WP_001136119.1	lcl|NZ_JADDXH010000186.1_cds_WP_061209100.1_1339	37.313	335	354
WP_001136119.1	lcl|NZ_JADDXH010000191.1_cds_WP_061208977.1_1392	34.375	288	354
WP_001136119.1	lcl|NZ_JADDXH010000025.1_cds_WP_061208040.1_2283	30.312	353	354
WP_001136119.1	lcl|NZ_JADDXH010000004.1_cds_WP_061208758.1_2682	26.754	228	354
WP_001136119.1	lcl|NZ_JADDXH010000186.1_cds_WP_061209100.1_1339	37.313	335	354
WP_001136119.1	lcl|NZ_JADDXH010000191.1_cds_WP_061208977.1_1392	34.375	288	354
WP_001136119.1	lcl|NZ_JADDXH010000025.1_cds_WP_061208040.1_2283	30.312	353	354
WP_001136119.1	lcl|NZ_JADDXH010000004.1_cds_WP_061208758.1_2682	26.754	228	354
WP_000535865.1	lcl|NZ_JADDXH010000081.1_cds_WP_061208046.1_3136	30.952	210	234
WP_000535865.1	lcl|NZ_JADDXH010000012.1_cds_WP_061208097.1_746	29.091	110	234
WP_002183331.1	lcl|NZ_JADDXH010000005.1_cds_WP_061208211.1_2830	26.776	183	204
WP_001117631.1	lcl|NZ_JADDXH010000228.1_cds_WP_061208571.1_1944	30.914	372	387
WP_001117631.1	lcl|NZ_JADDXH010000062.1_cds_WP_061208080.1_2898	32.509	283	387
WP_001117631.1	lcl|NZ_JADDXH010000186.1_cds_WP_061209098.1_1341	35.223	247	387
WP_001117631.1	lcl|NZ_JADDXH010000215.1_cds_WP_061209108.1_1727	32.787	244	387
WP_001117631.1	lcl|NZ_JADDXH010000104.1_cds_WP_061208059.1_110	26.480	321	387
WP_001117631.1	lcl|NZ_JADDXH010000047.1_cds_WP_061208874.1_2644	25.137	366	387
WP_000697351.1	lcl|NZ_JADDXH010000097.1_cds_WP_228008682.1_3285	41.483	499	583
WP_000697351.1	lcl|NZ_JADDXH010000102.1_cds_WP_193823422.1_65	50.000	68	583
WP_029781911.1	lcl|NZ_JADDXH010000013.1_cds_WP_061208919.1_876	22.047	127	572
WP_029781911.1	lcl|NZ_JADDXH010000013.1_cds_WP_061208919.1_876	22.047	127	572
WP_000041234.1	lcl|NZ_JADDXH010000228.1_cds_WP_061208571.1_1944	27.794	349	417
WP_000041234.1	lcl|NZ_JADDXH010000215.1_cds_WP_061209108.1_1727	31.389	360	417
WP_000041234.1	lcl|NZ_JADDXH010000062.1_cds_WP_061208080.1_2898	31.449	283	417
WP_000041234.1	lcl|NZ_JADDXH010000104.1_cds_WP_061208059.1_110	28.685	251	417
WP_000041234.1	lcl|NZ_JADDXH010000186.1_cds_WP_061209098.1_1341	29.289	239	417
WP_000041234.1	lcl|NZ_JADDXH010000047.1_cds_WP_061208874.1_2644	25.000	252	417
WP_002108490.1	lcl|NZ_JADDXH010000097.1_cds_WP_228008682.1_3285	30.350	514	588
WP_002108490.1	lcl|NZ_JADDXH010000102.1_cds_WP_193823422.1_65	51.562	64	588
WP_002108506.1	lcl|NZ_JADDXH010000040.1_cds_WP_026131201.1_2519	27.485	171	216
WP_002108506.1	lcl|NZ_JADDXH010000239.1_cds_WP_002756542.1_2056	28.177	181	216
WP_002108506.1	lcl|NZ_JADDXH010000020.1_cds_WP_061208348.1_1920	23.757	181	216
WP_002108506.1	lcl|NZ_JADDXH010000222.1_cds_WP_011670273.1_1846	24.571	175	216
WP_002108485.1	lcl|NZ_JADDXH010000203.1_cds_WP_011669711.1_1619	34.545	55	305
WP_025180280.1	lcl|NZ_JADDXH010000081.1_cds_WP_061208046.1_3136	28.689	244	242
WP_002108525.1	lcl|NZ_JADDXH010000170.1_cds_WP_002756305.1_1018	32.819	259	255
WP_002108525.1	lcl|NZ_JADDXH010000146.1_cds_WP_002750258.1_701	27.451	255	255
WP_002108525.1	lcl|NZ_JADDXH010000239.1_cds_WP_002722237.1_2065	27.059	255	255
WP_002108525.1	lcl|NZ_JADDXH010000104.1_cds_WP_002735533.1_122	28.148	270	255
WP_002108525.1	lcl|NZ_JADDXH010000217.1_cds_WP_011670174.1_1789	26.022	269	255
WP_002108525.1	lcl|NZ_JADDXH010000145.1_cds_WP_061207712.1_694	26.054	261	255
WP_002108525.1	lcl|NZ_JADDXH010000078.1_cds_WP_061207988.1_3073	26.374	182	255
WP_002108525.1	lcl|NZ_JADDXH010000062.1_cds_WP_011671706.1_2892	30.052	193	255
WP_002108525.1	lcl|NZ_JADDXH010000087.1_cds_WP_002755553.1_3186	25.907	193	255
WP_002108525.1	lcl|NZ_JADDXH010000087.1_cds_WP_061207957.1_3192	24.855	173	255
WP_002108525.1	lcl|NZ_JADDXH010000099.1_cds_WP_002727146.1_39	26.396	197	255
WP_002108525.1	lcl|NZ_JADDXH010000106.1_cds_WP_061208146.1_152	37.681	69	255
WP_002108525.1	lcl|NZ_JADDXH010000131.1_cds_WP_002739544.1_522	23.469	196	255
WP_002108502.1	lcl|NZ_JADDXH010000178.1_cds_WP_061208710.1_1263	28.340	247	314
WP_002108526.1	lcl|NZ_JADDXH010000186.1_cds_WP_061209100.1_1339	35.036	274	282
WP_002108526.1	lcl|NZ_JADDXH010000191.1_cds_WP_061208977.1_1392	39.350	277	282
WP_002108526.1	lcl|NZ_JADDXH010000025.1_cds_WP_061208040.1_2283	33.091	275	282
WP_002108526.1	lcl|NZ_JADDXH010000004.1_cds_WP_061208758.1_2682	29.545	264	282
WP_002078520.1	lcl|NZ_JADDXH010000228.1_cds_WP_061208571.1_1944	38.000	400	401
WP_002078520.1	lcl|NZ_JADDXH010000215.1_cds_WP_061209108.1_1727	33.333	390	401
WP_002078520.1	lcl|NZ_JADDXH010000062.1_cds_WP_061208080.1_2898	29.722	360	401
WP_002078520.1	lcl|NZ_JADDXH010000186.1_cds_WP_061209098.1_1341	28.463	397	401
WP_002078520.1	lcl|NZ_JADDXH010000047.1_cds_WP_061208874.1_2644	26.042	384	401
WP_002078520.1	lcl|NZ_JADDXH010000104.1_cds_WP_061208059.1_110	27.577	359	401
WP_025180279.1	lcl|NZ_JADDXH010000116.1_cds_WP_061207593.1_257	32.399	321	568
WP_025180279.1	lcl|NZ_JADDXH010000004.1_cds_WP_061208759.1_2676	34.649	228	568
WP_025180279.1	lcl|NZ_JADDXH010000127.1_cds_WP_061207469.1_502	31.579	209	568
WP_025180279.1	lcl|NZ_JADDXH010000167.1_cds_WP_011671171.1_956	33.186	226	568
WP_025180279.1	lcl|NZ_JADDXH010000185.1_cds_WP_061207927.1_1320	31.658	199	568
WP_025180279.1	lcl|NZ_JADDXH010000064.1_cds_WP_061208076.1_2922	31.313	198	568
WP_025180279.1	lcl|NZ_JADDXH010000193.1_cds_WP_061208601.1_1409	31.472	197	568
WP_025180279.1	lcl|NZ_JADDXH010000024.1_cds_WP_061209087.1_2267	29.032	217	568
WP_025180279.1	lcl|NZ_JADDXH010000222.1_cds_WP_002751341.1_1860	33.498	203	568
WP_025180279.1	lcl|NZ_JADDXH010000154.1_cds_WP_061209175.1_832	31.405	242	568
WP_025180279.1	lcl|NZ_JADDXH010000172.1_cds_WP_061207856.1_1090	29.231	195	568
WP_025180279.1	lcl|NZ_JADDXH010000222.1_cds_WP_061207529.1_1844	33.333	171	568
WP_025180279.1	lcl|NZ_JADDXH010000252.1_cds_WP_002730493.1_2208	28.261	184	568
WP_025180279.1	lcl|NZ_JADDXH010000172.1_cds_WP_002721914.1_1141	29.189	185	568
WP_025180279.1	lcl|NZ_JADDXH010000224.1_cds_WP_002724311.1_1899	31.651	218	568
WP_025180279.1	lcl|NZ_JADDXH010000038.1_cds_WP_061208560.1_2474	28.155	206	568
WP_025180279.1	lcl|NZ_JADDXH010000038.1_cds_WP_061208560.1_2474	27.184	206	568
WP_025180279.1	lcl|NZ_JADDXH010000224.1_cds_WP_002724285.1_1900	30.964	197	568
WP_025180279.1	lcl|NZ_JADDXH010000005.1_cds_WP_061208213.1_2834	27.979	193	568
WP_025180279.1	lcl|NZ_JADDXH010000172.1_cds_WP_011670070.1_1109	29.245	212	568
WP_025180279.1	lcl|NZ_JADDXH010000169.1_cds_WP_002735056.1_1005	26.471	204	568
WP_025180279.1	lcl|NZ_JADDXH010000147.1_cds_WP_002725984.1_723	28.415	183	568
WP_025180279.1	lcl|NZ_JADDXH010000195.1_cds_WP_061208192.1_1494	28.042	189	568
WP_025180279.1	lcl|NZ_JADDXH010000086.1_cds_WP_061209043.1_3185	26.154	195	568
WP_025180279.1	lcl|NZ_JADDXH010000086.1_cds_WP_061209043.1_3185	25.000	192	568
WP_025180279.1	lcl|NZ_JADDXH010000066.1_cds_WP_061208842.1_2930	27.368	190	568
WP_025180279.1	lcl|NZ_JADDXH010000066.1_cds_WP_061208842.1_2930	23.858	197	568
WP_025180279.1	lcl|NZ_JADDXH010000216.1_cds_WP_061208575.1_1728	26.667	165	568
WP_025180279.1	lcl|NZ_JADDXH010000005.1_cds_WP_011670765.1_2847	29.050	179	568
WP_025180279.1	lcl|NZ_JADDXH010000005.1_cds_WP_061208218.1_2844	26.923	208	568
WP_025180279.1	lcl|NZ_JADDXH010000086.1_cds_WP_061209046.1_3176	26.531	196	568
WP_025180279.1	lcl|NZ_JADDXH010000204.1_cds_WP_061208303.1_1631	26.012	173	568
WP_025180279.1	lcl|NZ_JADDXH010000059.1_cds_WP_061208851.1_2858	31.944	72	568
WP_025180279.1	lcl|NZ_JADDXH010000116.1_cds_WP_061207593.1_257	32.399	321	568
WP_025180279.1	lcl|NZ_JADDXH010000004.1_cds_WP_061208759.1_2676	34.649	228	568
WP_025180279.1	lcl|NZ_JADDXH010000127.1_cds_WP_061207469.1_502	31.579	209	568
WP_025180279.1	lcl|NZ_JADDXH010000167.1_cds_WP_011671171.1_956	33.186	226	568
WP_025180279.1	lcl|NZ_JADDXH010000185.1_cds_WP_061207927.1_1320	31.658	199	568
WP_025180279.1	lcl|NZ_JADDXH010000064.1_cds_WP_061208076.1_2922	31.313	198	568
WP_025180279.1	lcl|NZ_JADDXH010000193.1_cds_WP_061208601.1_1409	31.472	197	568
WP_025180279.1	lcl|NZ_JADDXH010000024.1_cds_WP_061209087.1_2267	29.032	217	568
WP_025180279.1	lcl|NZ_JADDXH010000222.1_cds_WP_002751341.1_1860	33.498	203	568
WP_025180279.1	lcl|NZ_JADDXH010000154.1_cds_WP_061209175.1_832	31.405	242	568
WP_025180279.1	lcl|NZ_JADDXH010000172.1_cds_WP_061207856.1_1090	29.231	195	568
WP_025180279.1	lcl|NZ_JADDXH010000222.1_cds_WP_061207529.1_1844	33.333	171	568
WP_025180279.1	lcl|NZ_JADDXH010000252.1_cds_WP_002730493.1_2208	28.261	184	568
WP_025180279.1	lcl|NZ_JADDXH010000172.1_cds_WP_002721914.1_1141	29.189	185	568
WP_025180279.1	lcl|NZ_JADDXH010000224.1_cds_WP_002724311.1_1899	31.651	218	568
WP_025180279.1	lcl|NZ_JADDXH010000038.1_cds_WP_061208560.1_2474	28.155	206	568
WP_025180279.1	lcl|NZ_JADDXH010000038.1_cds_WP_061208560.1_2474	27.184	206	568
WP_025180279.1	lcl|NZ_JADDXH010000224.1_cds_WP_002724285.1_1900	30.964	197	568
