WP_000340715.1	lcl|NZ_JQOS01000060.1_cds_WP_000340715.1_1548	100.000	86	106
WP_000410268.1	lcl|NZ_JQOS01000060.1_cds_WP_000410267.1_1547	100.000	310	318
WP_000410268.1	lcl|NZ_JQOS01000060.1_cds_WP_042752260.1_1544	25.680	331	318
WP_000410268.1	lcl|NZ_JQOS01000007.1_cds_WP_000744698.1_305	24.611	321	318
WP_000410268.1	lcl|NZ_JQOS01000074.1_cds_WP_000723082.1_1768	24.306	288	318
WP_002076509.1	lcl|NZ_JQOS01000074.1_cds_WP_000282882.1_1764	30.213	235	223
WP_002076509.1	lcl|NZ_JQOS01000233.1_cds_WP_001099030.1_3614	26.906	223	223
WP_002076509.1	lcl|NZ_JQOS01000031.1_cds_WP_000840861.1_842	29.808	104	223
WP_002076509.1	lcl|NZ_JQOS01000021.1_cds_WP_000868621.1_695	29.670	91	223
WP_002076509.1	lcl|NZ_JQOS01000013.1_cds_WP_000262844.1_460	24.638	207	223
WP_002076509.1	lcl|NZ_JQOS01000074.1_cds_WP_061227093.1_1771	26.705	176	223
WP_001136119.1	lcl|NZ_JQOS01000060.1_cds_WP_001033784.1_1515	32.955	352	354
WP_001136119.1	lcl|NZ_JQOS01000037.1_cds_WP_001011666.1_1014	34.237	295	354
WP_001136119.1	lcl|NZ_JQOS01000060.1_cds_WP_002072154.1_1521	28.435	313	354
WP_001136119.1	lcl|NZ_JQOS01000060.1_cds_WP_001033784.1_1515	32.955	352	354
WP_001136119.1	lcl|NZ_JQOS01000037.1_cds_WP_001011666.1_1014	34.237	295	354
WP_001136119.1	lcl|NZ_JQOS01000060.1_cds_WP_002072154.1_1521	28.435	313	354
WP_000535865.1	lcl|NZ_JQOS01000277.1_cds_WP_002107669.1_3782	43.373	166	234
WP_000535865.1	lcl|NZ_JQOS01000068.1_cds_WP_061227082.1_1688	28.708	209	234
WP_000535865.1	lcl|NZ_JQOS01000060.1_cds_WP_000440091.1_1520	23.043	230	234
WP_000535865.1	lcl|NZ_JQOS01000027.1_cds_WP_061227001.1_813	33.333	111	234
WP_001117631.1	lcl|NZ_JQOS01000009.1_cds_WP_001281953.1_376	31.989	372	387
WP_001117631.1	lcl|NZ_JQOS01000060.1_cds_WP_002118554.1_1529	37.805	246	387
WP_001117631.1	lcl|NZ_JQOS01000060.1_cds_WP_000608294.1_1539	28.448	348	387
WP_001117631.1	lcl|NZ_JQOS01000060.1_cds_WP_000172660.1_1523	34.000	250	387
WP_001117631.1	lcl|NZ_JQOS01000060.1_cds_WP_001198107.1_1540	37.864	206	387
WP_001117631.1	lcl|NZ_JQOS01000074.1_cds_WP_000575181.1_1762	28.975	283	387
WP_001117631.1	lcl|NZ_JQOS01000125.1_cds_WP_000538755.1_2545	26.480	321	387
WP_001117631.1	lcl|NZ_JQOS01000032.1_cds_WP_001982414.1_863	24.251	367	387
WP_029781911.1	lcl|NZ_JQOS01000277.1_cds_WP_002107669.1_3782	35.918	245	572
WP_029781911.1	lcl|NZ_JQOS01000060.1_cds_WP_000440091.1_1520	27.941	204	572
WP_029781911.1	lcl|NZ_JQOS01000018.1_cds_WP_000613390.1_599	22.165	194	572
WP_029781911.1	lcl|NZ_JQOS01000027.1_cds_WP_061227001.1_813	34.513	113	572
WP_029781911.1	lcl|NZ_JQOS01000277.1_cds_WP_002107669.1_3782	35.918	245	572
WP_029781911.1	lcl|NZ_JQOS01000060.1_cds_WP_000440091.1_1520	27.941	204	572
WP_029781911.1	lcl|NZ_JQOS01000018.1_cds_WP_000613390.1_599	22.165	194	572
WP_029781911.1	lcl|NZ_JQOS01000027.1_cds_WP_061227001.1_813	34.513	113	572
WP_000041234.1	lcl|NZ_JQOS01000060.1_cds_WP_001198107.1_1540	34.161	322	417
WP_000041234.1	lcl|NZ_JQOS01000060.1_cds_WP_000608294.1_1539	33.677	291	417
WP_000041234.1	lcl|NZ_JQOS01000074.1_cds_WP_000575181.1_1762	32.248	307	417
WP_000041234.1	lcl|NZ_JQOS01000009.1_cds_WP_001281953.1_376	28.354	328	417
WP_000041234.1	lcl|NZ_JQOS01000060.1_cds_WP_000172660.1_1523	30.769	325	417
WP_000041234.1	lcl|NZ_JQOS01000060.1_cds_WP_002118554.1_1529	37.264	212	417
WP_000041234.1	lcl|NZ_JQOS01000125.1_cds_WP_000538755.1_2545	25.781	384	417
WP_000041234.1	lcl|NZ_JQOS01000032.1_cds_WP_001982414.1_863	24.206	252	417
WP_002108506.1	lcl|NZ_JQOS01000033.1_cds_WP_000012765.1_883	35.385	130	216
WP_002108506.1	lcl|NZ_JQOS01000041.1_cds_WP_000230176.1_1115	30.061	163	216
WP_002108506.1	lcl|NZ_JQOS01000080.1_cds_WP_000914169.1_1868	24.762	105	216
WP_002108506.1	lcl|NZ_JQOS01000216.1_cds_WP_000602007.1_3496	26.712	146	216
WP_025180280.1	lcl|NZ_JQOS01000277.1_cds_WP_002107669.1_3782	31.967	244	242
WP_025180280.1	lcl|NZ_JQOS01000068.1_cds_WP_061227082.1_1688	29.268	246	242
WP_002108525.1	lcl|NZ_JQOS01000144.1_cds_WP_000998676.1_2801	31.660	259	255
WP_002108525.1	lcl|NZ_JQOS01000195.1_cds_WP_000412931.1_3310	28.846	260	255
WP_002108525.1	lcl|NZ_JQOS01000041.1_cds_WP_000566240.1_1134	27.843	255	255
WP_002108525.1	lcl|NZ_JQOS01000210.1_cds_WP_000043153.1_3455	26.336	262	255
WP_002108525.1	lcl|NZ_JQOS01000041.1_cds_WP_002100448.1_1106	27.888	251	255
WP_002108525.1	lcl|NZ_JQOS01000005.1_cds_WP_000351751.1_265	24.907	269	255
WP_002108525.1	lcl|NZ_JQOS01000049.1_cds_WP_000653652.1_1318	26.054	261	255
WP_002108525.1	lcl|NZ_JQOS01000195.1_cds_WP_061227231.1_3314	23.622	254	255
WP_002108525.1	lcl|NZ_JQOS01000001.1_cds_WP_000646906.1_18	26.230	183	255
WP_002108525.1	lcl|NZ_JQOS01000074.1_cds_WP_000723082.1_1768	30.348	201	255
WP_002108525.1	lcl|NZ_JQOS01000102.1_cds_WP_000800040.1_2216	26.289	194	255
WP_002108525.1	lcl|NZ_JQOS01000044.1_cds_WP_001074690.1_1169	25.389	193	255
WP_002108525.1	lcl|NZ_JQOS01000102.1_cds_WP_001069863.1_2222	26.136	176	255
WP_002108525.1	lcl|NZ_JQOS01000007.1_cds_WP_000744698.1_305	34.722	72	255
WP_002108525.1	lcl|NZ_JQOS01000066.1_cds_WP_000093664.1_1633	23.500	200	255
WP_002108502.1	lcl|NZ_JQOS01000176.1_cds_WP_002115880.1_3133	29.394	330	314
WP_002108526.1	lcl|NZ_JQOS01000037.1_cds_WP_001011666.1_1014	39.024	287	282
WP_002108526.1	lcl|NZ_JQOS01000060.1_cds_WP_001033784.1_1515	35.354	297	282
WP_002108526.1	lcl|NZ_JQOS01000060.1_cds_WP_002072154.1_1521	27.941	272	282
WP_002099940.1	lcl|NZ_JQOS01000060.1_cds_WP_000653655.1_1517	24.837	306	321
WP_002078520.1	lcl|NZ_JQOS01000009.1_cds_WP_001281953.1_376	37.905	401	401
WP_002078520.1	lcl|NZ_JQOS01000060.1_cds_WP_000172660.1_1523	33.842	393	401
WP_002078520.1	lcl|NZ_JQOS01000060.1_cds_WP_002118554.1_1529	33.333	375	401
WP_002078520.1	lcl|NZ_JQOS01000060.1_cds_WP_000608294.1_1539	31.452	372	401
WP_002078520.1	lcl|NZ_JQOS01000074.1_cds_WP_000575181.1_1762	27.596	366	401
