WP_000340715.1	lcl|NZ_JQQB01000131.1_cds_WP_002614501.1_3234	89.535	86	106
WP_000410268.1	lcl|NZ_JQQB01000131.1_cds_WP_004503085.1_3233	91.935	310	318
WP_000410268.1	lcl|NZ_JQQB01000131.1_cds_WP_004503081.1_3230	26.220	328	318
WP_000410268.1	lcl|NZ_JQQB01000008.1_cds_WP_002615921.1_283	24.375	320	318
WP_000410268.1	lcl|NZ_JQQB01000057.1_cds_WP_016760841.1_1653	24.653	288	318
WP_000410268.1	lcl|NZ_JQQB01000044.1_cds_WP_004495474.1_1396	25.080	311	318
WP_000410268.1	lcl|NZ_JQQB01000187.1_cds_WP_016759850.1_3623	20.370	324	318
WP_000410268.1	lcl|NZ_JQQB01000039.1_cds_WP_004503537.1_1203	21.587	315	318
WP_000020777.1	lcl|NZ_JQQB01000201.1_cds_WP_004503992.1_3687	42.210	353	361
WP_002076509.1	lcl|NZ_JQQB01000057.1_cds_WP_004503590.1_1657	29.187	209	223
WP_002076509.1	lcl|NZ_JQQB01000021.1_cds_WP_002632255.1_573	27.753	227	223
WP_002076509.1	lcl|NZ_JQQB01000039.1_cds_WP_004503516.1_1202	33.696	92	223
WP_002076509.1	lcl|NZ_JQQB01000069.1_cds_WP_004500250.1_1980	31.731	104	223
WP_002076509.1	lcl|NZ_JQQB01000057.1_cds_WP_061235566.1_1658	28.421	95	223
WP_002076509.1	lcl|NZ_JQQB01000092.1_cds_WP_002617392.1_2401	29.787	94	223
WP_001136119.1	lcl|NZ_JQQB01000206.1_cds_WP_061236031.1_3715	38.938	339	354
WP_001136119.1	lcl|NZ_JQQB01000201.1_cds_WP_004503979.1_3684	34.049	326	354
WP_001136119.1	lcl|NZ_JQQB01000034.1_cds_WP_061235010.1_1105	33.670	297	354
WP_001136119.1	lcl|NZ_JQQB01000206.1_cds_WP_061236031.1_3715	38.938	339	354
WP_001136119.1	lcl|NZ_JQQB01000201.1_cds_WP_004503979.1_3684	34.049	326	354
WP_001136119.1	lcl|NZ_JQQB01000034.1_cds_WP_061235010.1_1105	33.670	297	354
WP_000535865.1	lcl|NZ_JQQB01000143.1_cds_WP_016760232.1_3320	29.577	213	234
WP_000535865.1	lcl|NZ_JQQB01000061.1_cds_WP_061235604.1_1749	29.091	110	234
WP_000535865.1	lcl|NZ_JQQB01000039.1_cds_WP_016759263.1_1211	29.915	117	234
