WP_000340715.1	lcl|NZ_AOVA01000158.1_cds_WP_000340715.1_3420	100.000	86	106
WP_000410268.1	lcl|NZ_AOVA01000158.1_cds_WP_000410273.1_3421	99.677	310	318
WP_000410268.1	lcl|NZ_AOVA01000158.1_cds_WP_000093099.1_3441	46.988	83	318
WP_000410268.1	lcl|NZ_AOVA01000158.1_cds_WP_000646250.1_3424	25.680	331	318
WP_000410268.1	lcl|NZ_AOVA01000165.1_cds_WP_000744700.1_3644	24.611	321	318
WP_000410268.1	lcl|NZ_AOVA01000158.1_cds_WP_000723090.1_3503	24.306	288	318
WP_000410268.1	lcl|NZ_AOVA01000158.1_cds_WP_000600889.1_3450	23.636	275	318
WP_000020777.1	lcl|NZ_AOVA01000158.1_cds_WP_000202830.1_3460	42.493	353	361
WP_002076509.1	lcl|NZ_AOVA01000158.1_cds_WP_000282880.1_3499	30.638	235	223
WP_002076509.1	lcl|NZ_AOVA01000082.1_cds_WP_001099029.1_1179	26.906	223	223
WP_002076509.1	lcl|NZ_AOVA01000158.1_cds_WP_001068986.1_3478	30.435	92	223
WP_002076509.1	lcl|NZ_AOVA01000038.1_cds_WP_000840858.1_481	29.808	104	223
WP_002076509.1	lcl|NZ_AOVA01000066.1_cds_WP_000868621.1_866	29.670	91	223
WP_002076509.1	lcl|NZ_AOVA01000069.1_cds_WP_000262844.1_924	24.638	207	223
WP_002076509.1	lcl|NZ_AOVA01000160.1_cds_WP_001114267.1_3507	26.705	176	223
WP_001136119.1	lcl|NZ_AOVA01000158.1_cds_WP_001230564.1_3453	36.578	339	354
WP_001136119.1	lcl|NZ_AOVA01000158.1_cds_WP_000582618.1_3457	34.356	326	354
WP_001136119.1	lcl|NZ_AOVA01000134.1_cds_WP_001011675.1_2687	33.898	295	354
WP_001136119.1	lcl|NZ_AOVA01000158.1_cds_WP_001230564.1_3453	36.578	339	354
WP_001136119.1	lcl|NZ_AOVA01000158.1_cds_WP_000582618.1_3457	34.356	326	354
WP_001136119.1	lcl|NZ_AOVA01000134.1_cds_WP_001011675.1_2687	33.898	295	354
WP_000535865.1	lcl|NZ_AOVA01000144.1_cds_WP_001014594.1_2913	28.365	208	234
WP_000535865.1	lcl|NZ_AOVA01000060.1_cds_WP_000721859.1_704	33.333	111	234
WP_000535865.1	lcl|NZ_AOVA01000158.1_cds_WP_000848239.1_3468	28.571	126	234
WP_001117631.1	lcl|NZ_AOVA01000158.1_cds_WP_000582222.1_3439	38.211	246	387
WP_001117631.1	lcl|NZ_AOVA01000043.1_cds_WP_001281953.1_521	31.989	372	387
WP_001117631.1	lcl|NZ_AOVA01000158.1_cds_WP_000608295.1_3429	28.448	348	387
WP_001117631.1	lcl|NZ_AOVA01000158.1_cds_WP_000947844.1_3451	32.700	263	387
WP_001117631.1	lcl|NZ_AOVA01000158.1_cds_WP_001198107.1_3428	37.864	206	387
WP_001117631.1	lcl|NZ_AOVA01000158.1_cds_WP_000575178.1_3497	29.329	283	387
WP_001117631.1	lcl|NZ_AOVA01000158.1_cds_WP_000346036.1_3458	27.701	361	387
WP_001117631.1	lcl|NZ_AOVA01000137.1_cds_WP_000538752.1_2748	26.480	321	387
WP_001117631.1	lcl|NZ_AOVA01000064.1_cds_WP_001982414.1_812	24.251	367	387
WP_000697351.1	lcl|NZ_AOVA01000158.1_cds_WP_000698820.1_3463	27.636	626	583
WP_029781911.1	lcl|NZ_AOVA01000092.1_cds_WP_000613386.1_1572	21.538	130	572
WP_029781911.1	lcl|NZ_AOVA01000060.1_cds_WP_000721859.1_704	34.188	117	572
WP_029781911.1	lcl|NZ_AOVA01000092.1_cds_WP_000613386.1_1572	21.538	130	572
WP_029781911.1	lcl|NZ_AOVA01000060.1_cds_WP_000721859.1_704	34.188	117	572
WP_000041234.1	lcl|NZ_AOVA01000158.1_cds_WP_001198107.1_3428	34.161	322	417
WP_000041234.1	lcl|NZ_AOVA01000158.1_cds_WP_000608295.1_3429	33.677	291	417
WP_000041234.1	lcl|NZ_AOVA01000158.1_cds_WP_000575178.1_3497	32.573	307	417
WP_000041234.1	lcl|NZ_AOVA01000043.1_cds_WP_001281953.1_521	28.354	328	417
WP_000041234.1	lcl|NZ_AOVA01000158.1_cds_WP_000346036.1_3458	29.367	395	417
WP_000041234.1	lcl|NZ_AOVA01000158.1_cds_WP_000582222.1_3439	37.383	214	417
WP_000041234.1	lcl|NZ_AOVA01000158.1_cds_WP_000947844.1_3451	26.866	268	417
WP_000041234.1	lcl|NZ_AOVA01000137.1_cds_WP_000538752.1_2748	25.781	384	417
WP_000041234.1	lcl|NZ_AOVA01000064.1_cds_WP_001982414.1_812	24.206	252	417
WP_002108490.1	lcl|NZ_AOVA01000158.1_cds_WP_000698820.1_3463	43.987	607	588
WP_002108506.1	lcl|NZ_AOVA01000157.1_cds_WP_000012765.1_3331	35.385	130	216
WP_002108506.1	lcl|NZ_AOVA01000146.1_cds_WP_000230180.1_2981	30.061	163	216
WP_002108506.1	lcl|NZ_AOVA01000104.1_cds_WP_000914158.1_1900	25.714	105	216
WP_002108506.1	lcl|NZ_AOVA01000124.1_cds_WP_000602007.1_2421	26.712	146	216
WP_025180280.1	lcl|NZ_AOVA01000144.1_cds_WP_001014594.1_2913	29.268	246	242
WP_025180280.1	lcl|NZ_AOVA01000158.1_cds_WP_000848239.1_3468	30.252	119	242
WP_002108525.1	lcl|NZ_AOVA01000165.1_cds_WP_000998676.1_3618	31.660	259	255
WP_002108525.1	lcl|NZ_AOVA01000146.1_cds_WP_000566240.1_2962	27.843	255	255
WP_002108525.1	lcl|NZ_AOVA01000054.1_cds_WP_000043153.1_626	26.336	262	255
WP_002108525.1	lcl|NZ_AOVA01000146.1_cds_WP_001968389.1_2990	26.693	251	255
WP_002108525.1	lcl|NZ_AOVA01000141.1_cds_WP_000351752.1_2863	24.907	269	255
WP_002108525.1	lcl|NZ_AOVA01000138.1_cds_WP_000653653.1_2766	26.054	261	255
WP_002108525.1	lcl|NZ_AOVA01000085.1_cds_WP_000646914.1_1326	26.230	183	255
WP_002108525.1	lcl|NZ_AOVA01000158.1_cds_WP_000723090.1_3503	29.851	201	255
WP_002108525.1	lcl|NZ_AOVA01000093.1_cds_WP_000800040.1_1618	26.289	194	255
WP_002108525.1	lcl|NZ_AOVA01000072.1_cds_WP_001074690.1_1005	25.389	193	255
WP_002108525.1	lcl|NZ_AOVA01000093.1_cds_WP_001069860.1_1612	26.220	164	255
