WP_000340715.1	lcl|NZ_JADDWG010000006.1_cds_WP_002725873.1_3010	91.860	86	106
WP_000410268.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733579.1_3009	93.548	310	318
WP_000410268.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733534.1_3006	27.143	280	318
WP_000410268.1	lcl|NZ_JADDWG010000018.1_cds_WP_002722638.1_677	22.671	322	318
WP_000410268.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740024.1_2915	25.000	288	318
WP_000410268.1	lcl|NZ_JADDWG010000007.1_cds_WP_002728309.1_3105	25.402	311	318
WP_000410268.1	lcl|NZ_JADDWG010000012.1_cds_WP_002743770.1_259	22.353	170	318
WP_000410268.1	lcl|NZ_JADDWG010000006.1_cds_WP_016749081.1_2977	24.342	152	318
WP_002076509.1	lcl|NZ_JADDWG010000032.1_cds_WP_032856387.1_1687	26.222	225	223
WP_002076509.1	lcl|NZ_JADDWG010000006.1_cds_WP_002742128.1_2919	30.579	121	223
WP_002076509.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733661.1_2939	33.696	92	223
WP_002076509.1	lcl|NZ_JADDWG010000019.1_cds_WP_002731944.1_720	30.769	104	223
WP_002076509.1	lcl|NZ_JADDWG010000009.1_cds_WP_002726501.1_3401	29.787	94	223
WP_002076509.1	lcl|NZ_JADDWG010000006.1_cds_WP_002733618.1_2912	25.568	176	223
WP_001136119.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740722.1_2966	36.607	336	354
WP_001136119.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740726.1_2962	33.728	338	354
WP_001136119.1	lcl|NZ_JADDWG010000027.1_cds_WP_002730849.1_1298	34.375	288	354
WP_001136119.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740722.1_2966	36.607	336	354
WP_001136119.1	lcl|NZ_JADDWG010000006.1_cds_WP_002740726.1_2962	33.728	338	354
WP_001136119.1	lcl|NZ_JADDWG010000027.1_cds_WP_002730849.1_1298	34.375	288	354
WP_000535865.1	lcl|NZ_JADDWG010000055.1_cds_WP_002738760.1_2557	30.952	210	234
WP_000535865.1	lcl|NZ_JADDWG010000021.1_cds_WP_002723863.1_998	29.091	110	234
WP_002183331.1	lcl|NZ_JADDWG010000010.1_cds_WP_002734213.1_78	26.776	183	204
WP_001117631.1	lcl|NZ_JADDWG010000025.1_cds_WP_002728994.1_1232	30.914	372	387
