WP_000340715.1	lcl|NZ_AOWS01000152.1_cds_WP_000340715.1_3490	100.000	86	106
WP_000410268.1	lcl|NZ_AOWS01000152.1_cds_WP_000410273.1_3489	99.677	310	318
WP_000410268.1	lcl|NZ_AOWS01000152.1_cds_WP_000093099.1_3469	46.988	83	318
WP_000410268.1	lcl|NZ_AOWS01000152.1_cds_WP_000646250.1_3486	25.680	331	318
WP_000410268.1	lcl|NZ_AOWS01000138.1_cds_WP_000744700.1_2917	24.611	321	318
WP_000410268.1	lcl|NZ_AOWS01000152.1_cds_WP_000723090.1_3407	24.306	288	318
WP_000410268.1	lcl|NZ_AOWS01000152.1_cds_WP_000600889.1_3460	23.636	275	318
WP_000020777.1	lcl|NZ_AOWS01000152.1_cds_WP_000202830.1_3450	42.493	353	361
WP_002076509.1	lcl|NZ_AOWS01000152.1_cds_WP_000282880.1_3411	30.638	235	223
WP_002076509.1	lcl|NZ_AOWS01000019.1_cds_WP_001099029.1_193	26.906	223	223
WP_002076509.1	lcl|NZ_AOWS01000152.1_cds_WP_001068986.1_3432	30.435	92	223
WP_002076509.1	lcl|NZ_AOWS01000043.1_cds_WP_000840858.1_548	29.808	104	223
WP_002076509.1	lcl|NZ_AOWS01000110.1_cds_WP_000868621.1_1783	29.670	91	223
WP_002076509.1	lcl|NZ_AOWS01000071.1_cds_WP_000262844.1_951	24.638	207	223
WP_002076509.1	lcl|NZ_AOWS01000152.1_cds_WP_001114267.1_3404	26.705	176	223
WP_001136119.1	lcl|NZ_AOWS01000152.1_cds_WP_001230564.1_3457	36.578	339	354
WP_001136119.1	lcl|NZ_AOWS01000152.1_cds_WP_000582618.1_3453	34.356	326	354
WP_001136119.1	lcl|NZ_AOWS01000146.1_cds_WP_001011675.1_3153	33.898	295	354
WP_001136119.1	lcl|NZ_AOWS01000152.1_cds_WP_001230564.1_3457	36.578	339	354
WP_001136119.1	lcl|NZ_AOWS01000152.1_cds_WP_000582618.1_3453	34.356	326	354
WP_001136119.1	lcl|NZ_AOWS01000146.1_cds_WP_001011675.1_3153	33.898	295	354
WP_000535865.1	lcl|NZ_AOWS01000012.1_cds_WP_001014594.1_60	28.365	208	234
WP_000535865.1	lcl|NZ_AOWS01000140.1_cds_WP_000721859.1_2995	33.333	111	234
WP_000535865.1	lcl|NZ_AOWS01000152.1_cds_WP_000848239.1_3442	28.571	126	234
WP_001117631.1	lcl|NZ_AOWS01000152.1_cds_WP_000582222.1_3471	38.211	246	387
WP_001117631.1	lcl|NZ_AOWS01000134.1_cds_WP_001281953.1_2764	31.989	372	387
WP_001117631.1	lcl|NZ_AOWS01000152.1_cds_WP_000608295.1_3481	28.448	348	387
WP_001117631.1	lcl|NZ_AOWS01000152.1_cds_WP_000947844.1_3459	32.700	263	387
WP_001117631.1	lcl|NZ_AOWS01000152.1_cds_WP_001198107.1_3482	37.864	206	387
WP_001117631.1	lcl|NZ_AOWS01000152.1_cds_WP_000575178.1_3413	29.329	283	387
WP_001117631.1	lcl|NZ_AOWS01000152.1_cds_WP_000346036.1_3452	27.701	361	387
WP_001117631.1	lcl|NZ_AOWS01000102.1_cds_WP_000538752.1_1611	26.480	321	387
WP_001117631.1	lcl|NZ_AOWS01000153.1_cds_WP_001982414.1_3542	24.251	367	387
WP_000697351.1	lcl|NZ_AOWS01000152.1_cds_WP_000698820.1_3447	27.636	626	583
WP_029781911.1	lcl|NZ_AOWS01000128.1_cds_WP_000613386.1_2465	21.538	130	572
WP_029781911.1	lcl|NZ_AOWS01000140.1_cds_WP_000721859.1_2995	34.188	117	572
WP_029781911.1	lcl|NZ_AOWS01000128.1_cds_WP_000613386.1_2465	21.538	130	572
WP_029781911.1	lcl|NZ_AOWS01000140.1_cds_WP_000721859.1_2995	34.188	117	572
WP_000041234.1	lcl|NZ_AOWS01000152.1_cds_WP_001198107.1_3482	34.161	322	417
WP_000041234.1	lcl|NZ_AOWS01000152.1_cds_WP_000608295.1_3481	33.677	291	417
WP_000041234.1	lcl|NZ_AOWS01000152.1_cds_WP_000575178.1_3413	32.573	307	417
WP_000041234.1	lcl|NZ_AOWS01000134.1_cds_WP_001281953.1_2764	28.354	328	417
WP_000041234.1	lcl|NZ_AOWS01000152.1_cds_WP_000346036.1_3452	29.367	395	417
WP_000041234.1	lcl|NZ_AOWS01000152.1_cds_WP_000582222.1_3471	37.383	214	417
WP_000041234.1	lcl|NZ_AOWS01000152.1_cds_WP_000947844.1_3459	26.866	268	417
WP_000041234.1	lcl|NZ_AOWS01000102.1_cds_WP_000538752.1_1611	25.781	384	417
WP_000041234.1	lcl|NZ_AOWS01000153.1_cds_WP_001982414.1_3542	24.206	252	417
WP_002108490.1	lcl|NZ_AOWS01000152.1_cds_WP_000698820.1_3447	43.987	607	588
WP_002108506.1	lcl|NZ_AOWS01000115.1_cds_WP_000012765.1_2076	35.385	130	216
WP_002108506.1	lcl|NZ_AOWS01000131.1_cds_WP_000230180.1_2556	30.061	163	216
WP_002108506.1	lcl|NZ_AOWS01000037.1_cds_WP_000914158.1_436	25.714	105	216
WP_002108506.1	lcl|NZ_AOWS01000107.1_cds_WP_000602007.1_1725	26.712	146	216
WP_025180280.1	lcl|NZ_AOWS01000012.1_cds_WP_001014594.1_60	29.268	246	242
WP_025180280.1	lcl|NZ_AOWS01000152.1_cds_WP_000848239.1_3442	30.252	119	242
WP_002108525.1	lcl|NZ_AOWS01000138.1_cds_WP_000998676.1_2891	31.660	259	255
WP_002108525.1	lcl|NZ_AOWS01000131.1_cds_WP_000566240.1_2537	27.843	255	255
WP_002108525.1	lcl|NZ_AOWS01000124.1_cds_WP_000043153.1_2396	26.336	262	255
WP_002108525.1	lcl|NZ_AOWS01000131.1_cds_WP_001968389.1_2565	26.693	251	255
WP_002108525.1	lcl|NZ_AOWS01000132.1_cds_WP_000351752.1_2696	24.907	269	255
WP_002108525.1	lcl|NZ_AOWS01000101.1_cds_WP_000653653.1_1561	26.054	261	255
WP_002108525.1	lcl|NZ_AOWS01000144.1_cds_WP_000646914.1_3070	26.230	183	255
WP_002108525.1	lcl|NZ_AOWS01000152.1_cds_WP_000723090.1_3407	29.851	201	255
WP_002108525.1	lcl|NZ_AOWS01000109.1_cds_WP_000800040.1_1751	26.289	194	255
WP_002108525.1	lcl|NZ_AOWS01000081.1_cds_WP_001074690.1_1145	25.389	193	255
WP_002108525.1	lcl|NZ_AOWS01000124.1_cds_WP_001069860.1_2405	26.220	164	255
WP_002108525.1	lcl|NZ_AOWS01000138.1_cds_WP_000744700.1_2917	34.722	72	255
WP_002108502.1	lcl|NZ_AOWS01000105.1_cds_WP_002185292.1_1690	29.091	330	314
