WP_000340715.1	lcl|NZ_JSVJ02000072.1_cds_WP_004753574.1_2956	94.186	86	106
WP_000410268.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751141.1_2955	96.452	310	318
WP_000410268.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755430.1_2952	26.061	330	318
WP_000410268.1	lcl|NZ_JSVJ02000023.1_cds_WP_004753565.1_1620	24.611	321	318
WP_000410268.1	lcl|NZ_JSVJ02000102.1_cds_WP_016750836.1_3376	24.306	288	318
WP_000410268.1	lcl|NZ_JSVJ02000005.1_cds_WP_016561072.1_481	24.359	234	318
WP_002076509.1	lcl|NZ_JSVJ02000102.1_cds_WP_004758364.1_3372	27.984	243	223
WP_002076509.1	lcl|NZ_JSVJ02000050.1_cds_WP_016751800.1_2468	25.571	219	223
WP_002076509.1	lcl|NZ_JSVJ02000048.1_cds_WP_004750398.1_2431	30.769	104	223
WP_002076509.1	lcl|NZ_JSVJ02000021.1_cds_WP_004751232.1_1492	30.769	91	223
WP_002076509.1	lcl|NZ_JSVJ02000136.1_cds_WP_004781756.1_3624	27.273	110	223
WP_002076509.1	lcl|NZ_JSVJ02000077.1_cds_WP_004754319.1_3041	24.155	207	223
WP_001136119.1	lcl|NZ_JSVJ02000069.1_cds_WP_004758275.1_2883	33.048	351	354
WP_001136119.1	lcl|NZ_JSVJ02000003.1_cds_WP_004763485.1_273	34.276	283	354
WP_001136119.1	lcl|NZ_JSVJ02000069.1_cds_WP_004755121.1_2889	28.939	311	354
WP_001136119.1	lcl|NZ_JSVJ02000069.1_cds_WP_004758275.1_2883	33.048	351	354
WP_001136119.1	lcl|NZ_JSVJ02000003.1_cds_WP_004763485.1_273	34.276	283	354
WP_001136119.1	lcl|NZ_JSVJ02000069.1_cds_WP_004755121.1_2889	28.939	311	354
WP_000535865.1	lcl|NZ_JSVJ02000109.1_cds_WP_004752290.1_3443	42.771	166	234
WP_000535865.1	lcl|NZ_JSVJ02000092.1_cds_WP_016750811.1_3257	29.327	208	234
WP_000535865.1	lcl|NZ_JSVJ02000069.1_cds_WP_000440092.1_2888	23.043	230	234
WP_000535865.1	lcl|NZ_JSVJ02000006.1_cds_WP_004753115.1_538	32.432	111	234
WP_001117631.1	lcl|NZ_JSVJ02000008.1_cds_WP_004754030.1_725	32.432	370	387
WP_001117631.1	lcl|NZ_JSVJ02000127.1_cds_WP_016560426.1_3574	34.728	239	387
WP_001117631.1	lcl|NZ_JSVJ02000072.1_cds_WP_004753525.1_2947	33.475	236	387
WP_001117631.1	lcl|NZ_JSVJ02000069.1_cds_WP_004754985.1_2891	32.700	263	387
WP_001117631.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751138.1_2948	37.379	206	387
WP_001117631.1	lcl|NZ_JSVJ02000136.1_cds_WP_004768410.1_3625	30.035	283	387
WP_001117631.1	lcl|NZ_JSVJ02000006.1_cds_WP_004752829.1_522	27.103	321	387
WP_001117631.1	lcl|NZ_JSVJ02000110.1_cds_WP_004771239.1_3446	25.341	367	387
WP_029781911.1	lcl|NZ_JSVJ02000109.1_cds_WP_004752290.1_3443	34.167	240	572
WP_029781911.1	lcl|NZ_JSVJ02000069.1_cds_WP_000440092.1_2888	27.941	204	572
WP_029781911.1	lcl|NZ_JSVJ02000092.1_cds_WP_016750811.1_3257	33.333	159	572
WP_029781911.1	lcl|NZ_JSVJ02000001.1_cds_WP_004760914.1_76	21.212	132	572
WP_029781911.1	lcl|NZ_JSVJ02000006.1_cds_WP_004753115.1_538	33.333	117	572
WP_029781911.1	lcl|NZ_JSVJ02000109.1_cds_WP_004752290.1_3443	34.167	240	572
WP_029781911.1	lcl|NZ_JSVJ02000069.1_cds_WP_000440092.1_2888	27.941	204	572
WP_029781911.1	lcl|NZ_JSVJ02000092.1_cds_WP_016750811.1_3257	33.333	159	572
WP_029781911.1	lcl|NZ_JSVJ02000001.1_cds_WP_004760914.1_76	21.212	132	572
WP_029781911.1	lcl|NZ_JSVJ02000006.1_cds_WP_004753115.1_538	33.333	117	572
WP_000041234.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751138.1_2948	34.202	307	417
WP_000041234.1	lcl|NZ_JSVJ02000072.1_cds_WP_004753525.1_2947	32.143	336	417
WP_000041234.1	lcl|NZ_JSVJ02000069.1_cds_WP_004754985.1_2891	32.000	325	417
WP_000041234.1	lcl|NZ_JSVJ02000008.1_cds_WP_004754030.1_725	28.354	328	417
WP_000041234.1	lcl|NZ_JSVJ02000136.1_cds_WP_004768410.1_3625	32.042	284	417
WP_000041234.1	lcl|NZ_JSVJ02000127.1_cds_WP_016560426.1_3574	37.264	212	417
WP_000041234.1	lcl|NZ_JSVJ02000006.1_cds_WP_004752829.1_522	26.316	380	417
WP_000041234.1	lcl|NZ_JSVJ02000110.1_cds_WP_004771239.1_3446	25.397	252	417
WP_002108506.1	lcl|NZ_JSVJ02000045.1_cds_WP_016747955.1_2360	36.154	130	216
WP_002108506.1	lcl|NZ_JSVJ02000043.1_cds_WP_004762653.1_2317	29.940	167	216
WP_002108506.1	lcl|NZ_JSVJ02000006.1_cds_WP_004756882.1_586	29.126	103	216
WP_002108506.1	lcl|NZ_JSVJ02000006.1_cds_WP_004753144.1_566	27.097	155	216
WP_002108485.1	lcl|NZ_JSVJ02000001.1_cds_WP_004759313.1_88	36.170	47	305
WP_025180280.1	lcl|NZ_JSVJ02000109.1_cds_WP_004752290.1_3443	31.148	244	242
WP_025180280.1	lcl|NZ_JSVJ02000092.1_cds_WP_016750811.1_3257	29.796	245	242
WP_002108525.1	lcl|NZ_JSVJ02000058.1_cds_WP_004756809.1_2654	31.274	259	255
WP_002108525.1	lcl|NZ_JSVJ02000017.1_cds_WP_004756466.1_1322	28.235	255	255
WP_002108525.1	lcl|NZ_JSVJ02000144.1_cds_WP_004753779.1_3655	28.077	260	255
WP_002108525.1	lcl|NZ_JSVJ02000042.1_cds_WP_004753174.1_2291	26.336	262	255
WP_002108525.1	lcl|NZ_JSVJ02000060.1_cds_WP_016751355.1_2712	25.287	261	255
WP_002108525.1	lcl|NZ_JSVJ02000043.1_cds_WP_025179119.1_2308	27.843	255	255
WP_002108525.1	lcl|NZ_JSVJ02000002.1_cds_WP_004762530.1_222	25.279	269	255
WP_002108525.1	lcl|NZ_JSVJ02000134.1_cds_WP_004755437.1_3618	24.409	254	255
WP_002108525.1	lcl|NZ_JSVJ02000012.1_cds_WP_004757993.1_999	26.230	183	255
WP_002108525.1	lcl|NZ_JSVJ02000102.1_cds_WP_016750836.1_3376	28.497	193	255
WP_002108525.1	lcl|NZ_JSVJ02000101.1_cds_WP_004757512.1_3366	26.804	194	255
WP_002108525.1	lcl|NZ_JSVJ02000061.1_cds_WP_004755953.1_2722	26.984	189	255
WP_002108525.1	lcl|NZ_JSVJ02000017.1_cds_WP_016751686.1_1311	25.000	200	255
WP_002108525.1	lcl|NZ_JSVJ02000101.1_cds_WP_004756515.1_3360	25.000	164	255
WP_002108525.1	lcl|NZ_JSVJ02000023.1_cds_WP_004753565.1_1620	36.111	72	255
WP_002108502.1	lcl|NZ_JSVJ02000005.1_cds_WP_004755626.1_499	28.788	330	314
WP_002108502.1	lcl|NZ_JSVJ02000059.1_cds_WP_004763716.1_2688	26.339	224	314
WP_002108502.1	lcl|NZ_JSVJ02000069.1_cds_WP_016751489.1_2890	28.090	178	314
WP_002108526.1	lcl|NZ_JSVJ02000003.1_cds_WP_004763485.1_273	39.024	287	282
WP_002108526.1	lcl|NZ_JSVJ02000069.1_cds_WP_004758275.1_2883	35.570	298	282
WP_002108526.1	lcl|NZ_JSVJ02000069.1_cds_WP_004755121.1_2889	26.740	273	282
WP_002099940.1	lcl|NZ_JSVJ02000069.1_cds_WP_004754565.1_2885	25.911	247	321
WP_002078520.1	lcl|NZ_JSVJ02000008.1_cds_WP_004754030.1_725	38.250	400	401
WP_002078520.1	lcl|NZ_JSVJ02000069.1_cds_WP_004754985.1_2891	33.333	393	401
WP_002078520.1	lcl|NZ_JSVJ02000127.1_cds_WP_016560426.1_3574	31.351	370	401
WP_002078520.1	lcl|NZ_JSVJ02000072.1_cds_WP_004753525.1_2947	31.183	372	401
WP_002078520.1	lcl|NZ_JSVJ02000136.1_cds_WP_004768410.1_3625	28.611	360	401
WP_002078520.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751138.1_2948	29.121	364	401
WP_002078520.1	lcl|NZ_JSVJ02000110.1_cds_WP_004771239.1_3446	26.302	384	401
WP_002078520.1	lcl|NZ_JSVJ02000006.1_cds_WP_004752829.1_522	26.371	383	401
WP_025180279.1	lcl|NZ_JSVJ02000049.1_cds_WP_004754744.1_2457	29.348	368	568
WP_025180279.1	lcl|NZ_JSVJ02000007.1_cds_WP_004752998.1_649	31.222	221	568
WP_025180279.1	lcl|NZ_JSVJ02000080.1_cds_WP_004755367.1_3086	32.743	226	568
WP_025180279.1	lcl|NZ_JSVJ02000069.1_cds_WP_025179090.1_2893	31.604	212	568
WP_025180279.1	lcl|NZ_JSVJ02000056.1_cds_WP_004754327.1_2614	33.663	202	568
WP_025180279.1	lcl|NZ_JSVJ02000013.1_cds_WP_004752570.1_1035	30.270	185	568
WP_025180279.1	lcl|NZ_JSVJ02000001.1_cds_WP_004759288.1_46	31.088	193	568
WP_025180279.1	lcl|NZ_JSVJ02000014.1_cds_WP_004753756.1_1121	28.846	208	568
WP_025180279.1	lcl|NZ_JSVJ02000002.1_cds_WP_016749953.1_155	32.620	187	568
WP_025180279.1	lcl|NZ_JSVJ02000118.1_cds_WP_004750725.1_3510	29.442	197	568
WP_025180279.1	lcl|NZ_JSVJ02000011.1_cds_WP_004750725.1_938	29.442	197	568
WP_025180279.1	lcl|NZ_JSVJ02000009.1_cds_WP_004751633.1_770	31.818	198	568
WP_025180279.1	lcl|NZ_JSVJ02000009.1_cds_WP_004754759.1_807	30.645	186	568
