WP_000340715.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000340715.1_380	100.000	86	106
WP_000410268.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000410273.1_381	99.677	310	318
WP_000410268.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000093099.1_401	46.988	83	318
WP_000410268.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000646250.1_384	25.680	331	318
WP_000410268.1	lcl|NZ_JAGGCQ010000009.1_cds_WP_000744700.1_1528	24.611	321	318
WP_000410268.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000723090.1_463	24.306	288	318
WP_000410268.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000600889.1_410	23.636	275	318
WP_000020777.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000202830.1_420	42.493	353	361
WP_002076509.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000282880.1_459	30.638	235	223
WP_002076509.1	lcl|NZ_JAGGCQ010000024.1_cds_WP_001099029.1_2696	26.906	223	223
WP_002076509.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_001068986.1_438	30.435	92	223
WP_002076509.1	lcl|NZ_JAGGCQ010000039.1_cds_WP_000840858.1_3244	29.808	104	223
WP_002076509.1	lcl|NZ_JAGGCQ010000019.1_cds_WP_000868621.1_2412	29.670	91	223
WP_002076509.1	lcl|NZ_JAGGCQ010000016.1_cds_WP_000262844.1_2183	24.638	207	223
WP_002076509.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_001114267.1_466	26.705	176	223
WP_001136119.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_001230564.1_413	36.578	339	354
WP_001136119.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000582618.1_417	34.356	326	354
WP_001136119.1	lcl|NZ_JAGGCQ010000052.1_cds_WP_001011675.1_3543	33.898	295	354
WP_001136119.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_001230564.1_413	36.578	339	354
WP_001136119.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000582618.1_417	34.356	326	354
WP_001136119.1	lcl|NZ_JAGGCQ010000052.1_cds_WP_001011675.1_3543	33.898	295	354
WP_000535865.1	lcl|NZ_JAGGCQ010000016.1_cds_WP_001014594.1_2223	28.365	208	234
WP_000535865.1	lcl|NZ_JAGGCQ010000005.1_cds_WP_000721859.1_975	33.333	111	234
WP_000535865.1	lcl|NZ_JAGGCQ010000002.1_cds_WP_000848239.1_428	28.571	126	234
