WP_000340715.1	lcl|NZ_AOWT01000138.1_cds_WP_000340715.1_3193	100.000	86	106
WP_000410268.1	lcl|NZ_AOWT01000138.1_cds_WP_000410273.1_3194	99.677	310	318
WP_000410268.1	lcl|NZ_AOWT01000138.1_cds_WP_000093099.1_3214	46.988	83	318
WP_000410268.1	lcl|NZ_AOWT01000138.1_cds_WP_000646250.1_3197	25.680	331	318
WP_000410268.1	lcl|NZ_AOWT01000033.1_cds_WP_000744700.1_432	24.611	321	318
WP_000410268.1	lcl|NZ_AOWT01000138.1_cds_WP_000723090.1_3276	24.306	288	318
WP_000410268.1	lcl|NZ_AOWT01000138.1_cds_WP_000600889.1_3223	23.636	275	318
WP_000020777.1	lcl|NZ_AOWT01000138.1_cds_WP_000202830.1_3233	42.493	353	361
WP_002076509.1	lcl|NZ_AOWT01000138.1_cds_WP_000282880.1_3272	30.638	235	223
WP_002076509.1	lcl|NZ_AOWT01000086.1_cds_WP_001099029.1_1723	26.906	223	223
WP_002076509.1	lcl|NZ_AOWT01000138.1_cds_WP_001068986.1_3251	30.435	92	223
WP_002076509.1	lcl|NZ_AOWT01000091.1_cds_WP_000840858.1_1822	29.808	104	223
WP_002076509.1	lcl|NZ_AOWT01000093.1_cds_WP_000868621.1_1866	29.670	91	223
WP_002076509.1	lcl|NZ_AOWT01000118.1_cds_WP_000262844.1_2690	24.638	207	223
WP_002076509.1	lcl|NZ_AOWT01000138.1_cds_WP_001114267.1_3279	26.705	176	223
WP_001136119.1	lcl|NZ_AOWT01000138.1_cds_WP_001230564.1_3226	36.578	339	354
WP_001136119.1	lcl|NZ_AOWT01000138.1_cds_WP_000582618.1_3230	34.356	326	354
WP_001136119.1	lcl|NZ_AOWT01000114.1_cds_WP_001011675.1_2566	33.898	295	354
WP_001136119.1	lcl|NZ_AOWT01000138.1_cds_WP_001230564.1_3226	36.578	339	354
WP_001136119.1	lcl|NZ_AOWT01000138.1_cds_WP_000582618.1_3230	34.356	326	354
WP_001136119.1	lcl|NZ_AOWT01000114.1_cds_WP_001011675.1_2566	33.898	295	354
WP_000535865.1	lcl|NZ_AOWT01000108.1_cds_WP_001014594.1_2348	28.365	208	234
WP_000535865.1	lcl|NZ_AOWT01000124.1_cds_WP_000721859.1_2772	33.333	111	234
WP_000535865.1	lcl|NZ_AOWT01000138.1_cds_WP_000848239.1_3241	28.571	126	234
WP_001117631.1	lcl|NZ_AOWT01000138.1_cds_WP_000582222.1_3212	38.211	246	387
WP_001117631.1	lcl|NZ_AOWT01000029.1_cds_WP_001281953.1_320	31.989	372	387
WP_001117631.1	lcl|NZ_AOWT01000138.1_cds_WP_000608295.1_3202	28.448	348	387
WP_001117631.1	lcl|NZ_AOWT01000138.1_cds_WP_000947844.1_3224	32.700	263	387
WP_001117631.1	lcl|NZ_AOWT01000138.1_cds_WP_001198107.1_3201	37.864	206	387
WP_001117631.1	lcl|NZ_AOWT01000138.1_cds_WP_000575178.1_3270	29.329	283	387
WP_001117631.1	lcl|NZ_AOWT01000138.1_cds_WP_000346036.1_3231	27.701	361	387
WP_001117631.1	lcl|NZ_AOWT01000140.1_cds_WP_000538752.1_3348	26.480	321	387
WP_001117631.1	lcl|NZ_AOWT01000137.1_cds_WP_001982414.1_3060	24.251	367	387
WP_000697351.1	lcl|NZ_AOWT01000138.1_cds_WP_000698820.1_3236	27.636	626	583
WP_029781911.1	lcl|NZ_AOWT01000099.1_cds_WP_000613386.1_2018	21.538	130	572
WP_029781911.1	lcl|NZ_AOWT01000124.1_cds_WP_000721859.1_2772	34.188	117	572
WP_029781911.1	lcl|NZ_AOWT01000099.1_cds_WP_000613386.1_2018	21.538	130	572
WP_029781911.1	lcl|NZ_AOWT01000124.1_cds_WP_000721859.1_2772	34.188	117	572
WP_000041234.1	lcl|NZ_AOWT01000138.1_cds_WP_001198107.1_3201	34.161	322	417
WP_000041234.1	lcl|NZ_AOWT01000138.1_cds_WP_000608295.1_3202	33.677	291	417
WP_000041234.1	lcl|NZ_AOWT01000138.1_cds_WP_000575178.1_3270	32.573	307	417
WP_000041234.1	lcl|NZ_AOWT01000029.1_cds_WP_001281953.1_320	28.354	328	417
WP_000041234.1	lcl|NZ_AOWT01000138.1_cds_WP_000346036.1_3231	29.367	395	417
WP_000041234.1	lcl|NZ_AOWT01000138.1_cds_WP_000582222.1_3212	37.383	214	417
WP_000041234.1	lcl|NZ_AOWT01000138.1_cds_WP_000947844.1_3224	26.866	268	417
WP_000041234.1	lcl|NZ_AOWT01000140.1_cds_WP_000538752.1_3348	25.781	384	417
WP_000041234.1	lcl|NZ_AOWT01000137.1_cds_WP_001982414.1_3060	24.206	252	417
WP_002108490.1	lcl|NZ_AOWT01000138.1_cds_WP_000698820.1_3236	43.987	607	588
WP_002108506.1	lcl|NZ_AOWT01000069.1_cds_WP_000012765.1_1206	35.385	130	216
WP_002108506.1	lcl|NZ_AOWT01000146.1_cds_WP_000230180.1_3600	30.061	163	216
WP_002108506.1	lcl|NZ_AOWT01000055.1_cds_WP_000914158.1_855	25.714	105	216
WP_002108506.1	lcl|NZ_AOWT01000085.1_cds_WP_000602007.1_1656	26.712	146	216
WP_025180280.1	lcl|NZ_AOWT01000108.1_cds_WP_001014594.1_2348	29.268	246	242
WP_025180280.1	lcl|NZ_AOWT01000138.1_cds_WP_000848239.1_3241	30.252	119	242
WP_002108525.1	lcl|NZ_AOWT01000033.1_cds_WP_000998676.1_406	31.660	259	255
WP_002108525.1	lcl|NZ_AOWT01000146.1_cds_WP_000566240.1_3581	27.843	255	255
WP_002108525.1	lcl|NZ_AOWT01000113.1_cds_WP_000043153.1_2548	26.336	262	255
WP_002108525.1	lcl|NZ_AOWT01000146.1_cds_WP_001968389.1_3609	26.693	251	255
WP_002108525.1	lcl|NZ_AOWT01000041.1_cds_WP_000351752.1_660	24.907	269	255
WP_002108525.1	lcl|NZ_AOWT01000017.1_cds_WP_000653653.1_95	26.054	261	255
