WP_000340715.1	lcl|NZ_JADDWL010000005.1_cds_WP_002725873.1_2782	91.860	86	106
WP_000410268.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733579.1_2781	93.548	310	318
WP_000410268.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733534.1_2778	27.143	280	318
WP_000410268.1	lcl|NZ_JADDWL010000018.1_cds_WP_002722638.1_665	22.671	322	318
WP_000410268.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740024.1_2687	25.000	288	318
WP_000410268.1	lcl|NZ_JADDWL010000006.1_cds_WP_002728309.1_2939	25.402	311	318
WP_000410268.1	lcl|NZ_JADDWL010000013.1_cds_WP_002743770.1_293	22.353	170	318
WP_000410268.1	lcl|NZ_JADDWL010000005.1_cds_WP_016749081.1_2749	24.342	152	318
WP_002076509.1	lcl|NZ_JADDWL010000033.1_cds_WP_032856387.1_1704	26.222	225	223
WP_002076509.1	lcl|NZ_JADDWL010000005.1_cds_WP_002742128.1_2691	30.579	121	223
WP_002076509.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733661.1_2711	33.696	92	223
WP_002076509.1	lcl|NZ_JADDWL010000020.1_cds_WP_002731944.1_923	30.769	104	223
WP_002076509.1	lcl|NZ_JADDWL010000009.1_cds_WP_002726501.1_3348	29.787	94	223
WP_002076509.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733618.1_2684	25.568	176	223
WP_001136119.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740722.1_2738	36.607	336	354
WP_001136119.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740726.1_2734	33.728	338	354
WP_001136119.1	lcl|NZ_JADDWL010000028.1_cds_WP_002730849.1_1360	34.375	288	354
WP_001136119.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740722.1_2738	36.607	336	354
WP_001136119.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740726.1_2734	33.728	338	354
WP_001136119.1	lcl|NZ_JADDWL010000028.1_cds_WP_002730849.1_1360	34.375	288	354
WP_000535865.1	lcl|NZ_JADDWL010000035.1_cds_WP_002738760.1_1782	30.952	210	234
WP_000535865.1	lcl|NZ_JADDWL010000012.1_cds_WP_002723863.1_209	29.091	110	234
WP_002183331.1	lcl|NZ_JADDWL010000010.1_cds_WP_002734213.1_20	26.776	183	204
WP_001117631.1	lcl|NZ_JADDWL010000026.1_cds_WP_002728994.1_1243	30.914	372	387
WP_001117631.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740861.1_2773	33.475	236	387
WP_001117631.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740826.1_2774	37.379	206	387
WP_001117631.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740294.1_2693	32.155	283	387
WP_001117631.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733737.1_2753	31.507	219	387
WP_001117631.1	lcl|NZ_JADDWL010000005.1_cds_WP_002733599.1_2740	32.319	263	387
WP_001117631.1	lcl|NZ_JADDWL010000006.1_cds_WP_002738884.1_2989	27.554	323	387
WP_001117631.1	lcl|NZ_JADDWL010000007.1_cds_WP_002724641.1_3126	25.137	366	387
WP_000697351.1	lcl|NZ_JADDWL010000076.1_cds_WP_004278354.1_3102	40.902	599	583
WP_029781911.1	lcl|NZ_JADDWL010000048.1_cds_WP_002740796.1_2302	22.047	127	572
WP_029781911.1	lcl|NZ_JADDWL010000005.1_cds_WP_002740235.1_2724	19.907	216	572
