WP_000340715.1	lcl|NZ_JMDI01000098.1_cds_WP_000340715.1_1867	100.000	86	106
WP_000410268.1	lcl|NZ_JMDI01000098.1_cds_WP_000410273.1_1868	99.677	310	318
WP_000410268.1	lcl|NZ_JMDI01000098.1_cds_WP_000646255.1_1871	25.982	331	318
WP_000410268.1	lcl|NZ_JMDI01000085.1_cds_WP_000744695.1_1535	24.611	321	318
WP_000410268.1	lcl|NZ_JMDI01000014.1_cds_WP_000649929.1_104	27.829	327	318
WP_000410268.1	lcl|NZ_JMDI01000086.1_cds_WP_000723081.1_1592	24.306	288	318
WP_000410268.1	lcl|NZ_JMDI01000112.1_cds_WP_000600891.1_2227	23.636	275	318
WP_000020777.1	lcl|NZ_JMDI01000112.1_cds_WP_000202832.1_2217	42.493	353	361
WP_002076509.1	lcl|NZ_JMDI01000122.1_cds_WP_000282882.1_2442	30.213	235	223
WP_002076509.1	lcl|NZ_JMDI01000027.1_cds_WP_001099039.1_361	26.906	223	223
WP_002076509.1	lcl|NZ_JMDI01000122.1_cds_WP_001068984.1_2462	30.435	92	223
WP_002076509.1	lcl|NZ_JMDI01000113.1_cds_WP_000840861.1_2252	29.808	104	223
WP_002076509.1	lcl|NZ_JMDI01000108.1_cds_WP_000868621.1_2109	29.670	91	223
WP_002076509.1	lcl|NZ_JMDI01000086.1_cds_WP_001114262.1_1595	26.705	176	223
WP_002076509.1	lcl|NZ_JMDI01000066.1_cds_WP_000262844.1_970	24.638	207	223
WP_001136119.1	lcl|NZ_JMDI01000112.1_cds_WP_001230563.1_2224	36.578	339	354
WP_001136119.1	lcl|NZ_JMDI01000112.1_cds_WP_000582623.1_2220	34.663	326	354
WP_001136119.1	lcl|NZ_JMDI01000203.1_cds_WP_001011666.1_3513	34.237	295	354
WP_001136119.1	lcl|NZ_JMDI01000112.1_cds_WP_001230563.1_2224	36.578	339	354
WP_001136119.1	lcl|NZ_JMDI01000112.1_cds_WP_000582623.1_2220	34.663	326	354
WP_001136119.1	lcl|NZ_JMDI01000203.1_cds_WP_001011666.1_3513	34.237	295	354
WP_000535865.1	lcl|NZ_JMDI01000034.1_cds_WP_001014594.1_421	28.365	208	234
WP_000535865.1	lcl|NZ_JMDI01000023.1_cds_WP_000721855.1_256	33.333	111	234
WP_000535865.1	lcl|NZ_JMDI01000122.1_cds_WP_000848236.1_2472	29.365	126	234
WP_001117631.1	lcl|NZ_JMDI01000172.1_cds_WP_001281953.1_3253	31.989	372	387
WP_001117631.1	lcl|NZ_JMDI01000098.1_cds_WP_000608291.1_1876	28.448	348	387
WP_001117631.1	lcl|NZ_JMDI01000112.1_cds_WP_000947841.1_2226	32.824	262	387
WP_001117631.1	lcl|NZ_JMDI01000098.1_cds_WP_001198107.1_1875	37.864	206	387
WP_001117631.1	lcl|NZ_JMDI01000112.1_cds_WP_000346041.1_2219	27.701	361	387
WP_001117631.1	lcl|NZ_JMDI01000122.1_cds_WP_000575181.1_2444	28.975	283	387
WP_001117631.1	lcl|NZ_JMDI01000181.1_cds_WP_000538755.1_3349	26.480	321	387
WP_001117631.1	lcl|NZ_JMDI01000056.1_cds_WP_001982414.1_773	24.251	367	387
WP_000697351.1	lcl|NZ_JMDI01000122.1_cds_WP_330848327.1_2477	29.429	350	583
WP_000697351.1	lcl|NZ_JMDI01000112.1_cds_WP_330848324.1_2214	49.180	61	583
