WP_000340715.1	lcl|NZ_AHQM01000563.1_cds_WP_000340715.1_528	100.000	86	106
WP_000410268.1	lcl|NZ_AHQM01000563.1_cds_WP_000410273.1_527	99.677	310	318
WP_000410268.1	lcl|NZ_AHQM01000563.1_cds_WP_000646249.1_524	27.857	280	318
WP_000410268.1	lcl|NZ_AHQM01000332.1_cds_WP_000744700.1_1586	24.611	321	318
WP_000410268.1	lcl|NZ_AHQM01000581.1_cds_WP_000723090.1_377	24.306	288	318
WP_000410268.1	lcl|NZ_AHQM01000021.1_cds_WP_000600886.1_4074	23.636	275	318
WP_000020777.1	lcl|NZ_AHQM01000042.1_cds_WP_000563530.1_3880	46.415	265	361
WP_002076509.1	lcl|NZ_AHQM01000581.1_cds_WP_000282884.1_373	30.213	235	223
WP_002076509.1	lcl|NZ_AHQM01000179.1_cds_WP_001099023.1_2678	26.457	223	223
WP_002076509.1	lcl|NZ_AHQM01000024.1_cds_WP_001068986.1_4042	30.435	92	223
WP_002076509.1	lcl|NZ_AHQM01000576.1_cds_WP_000840860.1_415	29.808	104	223
WP_002076509.1	lcl|NZ_AHQM01000150.1_cds_WP_000868624.1_3103	29.670	91	223
WP_002076509.1	lcl|NZ_AHQM01000634.1_cds_WP_025179553.1_41	24.638	207	223
WP_002076509.1	lcl|NZ_AHQM01000581.1_cds_WP_001114267.1_380	26.705	176	223
WP_001136119.1	lcl|NZ_AHQM01000021.1_cds_WP_001230568.1_4077	36.283	339	354
WP_001136119.1	lcl|NZ_AHQM01000021.1_cds_WP_000582615.1_4081	34.356	326	354
WP_001136119.1	lcl|NZ_AHQM01000298.1_cds_WP_001011668.1_2041	33.898	295	354
WP_001136119.1	lcl|NZ_AHQM01000021.1_cds_WP_001230568.1_4077	36.283	339	354
WP_001136119.1	lcl|NZ_AHQM01000021.1_cds_WP_000582615.1_4081	34.356	326	354
WP_001136119.1	lcl|NZ_AHQM01000298.1_cds_WP_001011668.1_2041	33.898	295	354
WP_000535865.1	lcl|NZ_AHQM01000596.1_cds_WP_000696063.1_240	43.373	166	234
WP_000535865.1	lcl|NZ_AHQM01000309.1_cds_WP_001014598.1_1899	28.365	208	234
WP_000535865.1	lcl|NZ_AHQM01000595.1_cds_WP_000721859.1_249	33.333	111	234
WP_000535865.1	lcl|NZ_AHQM01000042.1_cds_WP_000848239.1_3873	28.571	126	234
WP_001117631.1	lcl|NZ_AHQM01000428.1_cds_WP_001281953.1_870	31.989	372	387
WP_001117631.1	lcl|NZ_AHQM01000563.1_cds_WP_000608292.1_519	28.448	348	387
WP_001117631.1	lcl|NZ_AHQM01000021.1_cds_WP_000947840.1_4075	32.700	263	387
WP_001117631.1	lcl|NZ_AHQM01000563.1_cds_WP_001198107.1_520	37.864	206	387
WP_001117631.1	lcl|NZ_AHQM01000046.1_cds_WP_000575398.1_3828	31.963	219	387
WP_001117631.1	lcl|NZ_AHQM01000021.1_cds_WP_000346038.1_4082	27.500	360	387
WP_001117631.1	lcl|NZ_AHQM01000581.1_cds_WP_000575179.1_371	30.389	283	387
WP_001117631.1	lcl|NZ_AHQM01000313.1_cds_WP_000538750.1_1824	26.480	321	387
WP_001117631.1	lcl|NZ_AHQM01000047.1_cds_WP_000294992.1_3823	24.251	367	387
WP_029781911.1	lcl|NZ_AHQM01000596.1_cds_WP_000696063.1_240	36.327	245	572
WP_029781911.1	lcl|NZ_AHQM01000307.1_cds_WP_000613390.1_1924	22.165	194	572
WP_029781911.1	lcl|NZ_AHQM01000595.1_cds_WP_000721859.1_249	34.188	117	572
WP_029781911.1	lcl|NZ_AHQM01000596.1_cds_WP_000696063.1_240	36.327	245	572
WP_029781911.1	lcl|NZ_AHQM01000307.1_cds_WP_000613390.1_1924	22.165	194	572
WP_029781911.1	lcl|NZ_AHQM01000595.1_cds_WP_000721859.1_249	34.188	117	572
WP_000041234.1	lcl|NZ_AHQM01000563.1_cds_WP_001198107.1_520	34.161	322	417
WP_000041234.1	lcl|NZ_AHQM01000563.1_cds_WP_000608292.1_519	32.047	337	417
WP_000041234.1	lcl|NZ_AHQM01000581.1_cds_WP_000575179.1_371	32.573	307	417
WP_000041234.1	lcl|NZ_AHQM01000428.1_cds_WP_001281953.1_870	28.354	328	417
WP_000041234.1	lcl|NZ_AHQM01000021.1_cds_WP_000346038.1_4082	29.367	395	417
WP_000041234.1	lcl|NZ_AHQM01000046.1_cds_WP_000575398.1_3828	33.080	263	417
WP_000041234.1	lcl|NZ_AHQM01000021.1_cds_WP_000947840.1_4075	26.866	268	417
WP_000041234.1	lcl|NZ_AHQM01000313.1_cds_WP_000538750.1_1824	25.581	387	417
WP_000041234.1	lcl|NZ_AHQM01000047.1_cds_WP_000294992.1_3823	24.206	252	417
WP_002108506.1	lcl|NZ_AHQM01000552.1_cds_WP_000012765.1_641	35.385	130	216
WP_002108506.1	lcl|NZ_AHQM01000137.1_cds_WP_000230180.1_3387	30.061	163	216
WP_002108506.1	lcl|NZ_AHQM01000145.1_cds_WP_000914160.1_3193	25.714	105	216
WP_002108506.1	lcl|NZ_AHQM01000510.1_cds_WP_000602005.1_685	26.712	146	216
WP_025180280.1	lcl|NZ_AHQM01000596.1_cds_WP_000696063.1_240	31.557	244	242
WP_025180280.1	lcl|NZ_AHQM01000309.1_cds_WP_001014598.1_1899	29.268	246	242
WP_025180280.1	lcl|NZ_AHQM01000042.1_cds_WP_000848239.1_3873	30.252	119	242
WP_002108525.1	lcl|NZ_AHQM01000158.1_cds_WP_000998676.1_2924	31.660	259	255
WP_002108525.1	lcl|NZ_AHQM01000137.1_cds_WP_000566240.1_3406	27.843	255	255
WP_002108525.1	lcl|NZ_AHQM01000396.1_cds_WP_000043153.1_1071	26.336	262	255
WP_002108525.1	lcl|NZ_AHQM01000019.1_cds_WP_000351751.1_4111	24.907	269	255
WP_002108525.1	lcl|NZ_AHQM01000136.1_cds_WP_000653653.1_3424	26.054	261	255
WP_002108525.1	lcl|NZ_AHQM01000137.1_cds_WP_002080077.1_3378	27.490	251	255
WP_002108525.1	lcl|NZ_AHQM01000300.1_cds_WP_000646910.1_1993	26.230	183	255
WP_002108525.1	lcl|NZ_AHQM01000581.1_cds_WP_000723090.1_377	29.851	201	255
WP_002108525.1	lcl|NZ_AHQM01000194.1_cds_WP_002067215.1_2579	26.289	194	255
WP_002108525.1	lcl|NZ_AHQM01000214.1_cds_WP_001074690.1_2419	25.389	193	255
WP_002108525.1	lcl|NZ_AHQM01000194.1_cds_WP_001069861.1_2573	26.220	164	255
WP_002108525.1	lcl|NZ_AHQM01000332.1_cds_WP_000744700.1_1586	34.722	72	255
WP_002108525.1	lcl|NZ_AHQM01000612.1_cds_WP_000093664.1_132	23.500	200	255
WP_002108502.1	lcl|NZ_AHQM01000148.1_cds_WP_002185292.1_3142	29.091	330	314
WP_002108526.1	lcl|NZ_AHQM01000021.1_cds_WP_001230568.1_4077	36.957	276	282
WP_002108526.1	lcl|NZ_AHQM01000298.1_cds_WP_001011668.1_2041	38.676	287	282
WP_002108526.1	lcl|NZ_AHQM01000021.1_cds_WP_000582615.1_4081	33.824	272	282
WP_002078520.1	lcl|NZ_AHQM01000428.1_cds_WP_001281953.1_870	37.905	401	401
WP_002078520.1	lcl|NZ_AHQM01000563.1_cds_WP_000608292.1_519	31.452	372	401
WP_002078520.1	lcl|NZ_AHQM01000046.1_cds_WP_000575398.1_3828	29.730	370	401
WP_002078520.1	lcl|NZ_AHQM01000581.1_cds_WP_000575179.1_371	28.378	370	401
WP_002078520.1	lcl|NZ_AHQM01000563.1_cds_WP_001198107.1_520	30.579	363	401
WP_002078520.1	lcl|NZ_AHQM01000021.1_cds_WP_000947840.1_4075	27.586	377	401
WP_002078520.1	lcl|NZ_AHQM01000021.1_cds_WP_000346038.1_4082	27.034	381	401
WP_002078520.1	lcl|NZ_AHQM01000047.1_cds_WP_000294992.1_3823	25.521	384	401
WP_002078520.1	lcl|NZ_AHQM01000313.1_cds_WP_000538750.1_1824	26.509	381	401
WP_025180279.1	lcl|NZ_AHQM01000384.1_cds_WP_000172203.1_1163	30.163	368	568
