WP_002725873.1	lcl|NZ_JASEXE010000018.1_cds_WP_004462903.1_2122	97.561	82	106
WP_002733579.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464977.1_2123	91.935	310	314
WP_002733579.1	lcl|NZ_JASEXE010000001.1_cds_WP_008393339.1_239	23.692	325	314
WP_002733579.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464967.1_2177	22.302	278	314
WP_002733579.1	lcl|NZ_JASEXE010000018.1_cds_WP_282964026.1_2179	25.543	184	314
WP_002733579.1	lcl|NZ_JASEXE010000022.1_cds_WP_008394652.1_2456	23.132	281	314
WP_002733579.1	lcl|NZ_JASEXE010000013.1_cds_WP_004461234.1_1764	25.087	287	314
WP_002733579.1	lcl|NZ_JASEXE010000024.1_cds_WP_004468319.1_2563	20.710	169	314
WP_002733646.1	lcl|NZ_JASEXE010000002.1_cds_WP_004460143.1_310	35.714	154	185
WP_002733646.1	lcl|NZ_JASEXE010000018.1_cds_WP_075918475.1_2160	35.028	177	185
WP_258203953.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464967.1_2177	31.776	321	329
WP_258203953.1	lcl|NZ_JASEXE010000022.1_cds_WP_008394652.1_2456	31.343	335	329
WP_258203953.1	lcl|NZ_JASEXE010000001.1_cds_WP_008393339.1_239	29.841	315	329
WP_258203953.1	lcl|NZ_JASEXE010000013.1_cds_WP_004461234.1_1764	32.476	311	329
WP_258203953.1	lcl|NZ_JASEXE010000018.1_cds_WP_282964026.1_2179	30.164	305	329
WP_258203953.1	lcl|NZ_JASEXE010000024.1_cds_WP_004468319.1_2563	27.381	336	329
WP_258203953.1	lcl|NZ_JASEXE010000001.1_cds_WP_032928188.1_122	28.882	322	329
WP_258203953.1	lcl|NZ_JASEXE010000013.1_cds_WP_004467290.1_1761	28.571	322	329
WP_258203953.1	lcl|NZ_JASEXE010000012.1_cds_WP_046943555.1_1683	24.928	345	329
WP_258203953.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464977.1_2123	26.667	270	329
WP_258203953.1	lcl|NZ_JASEXE010000009.1_cds_WP_008398679.1_1396	27.099	262	329
WP_258203953.1	lcl|NZ_JASEXE010000018.1_cds_WP_004465101.1_2181	25.993	277	329
WP_258203953.1	lcl|NZ_JASEXE010000014.1_cds_WP_282963968.1_1821	24.773	331	329
WP_258203953.1	lcl|NZ_JASEXE010000017.1_cds_WP_004472818.1_2108	27.869	244	329
WP_250066499.1	lcl|NZ_JASEXE010000018.1_cds_WP_004475169.1_2178	26.531	245	267
WP_250066499.1	lcl|NZ_JASEXE010000024.1_cds_WP_004477560.1_2531	31.313	198	267
WP_250066499.1	lcl|NZ_JASEXE010000022.1_cds_WP_004475142.1_2455	27.895	190	267
WP_250066499.1	lcl|NZ_JASEXE010000013.1_cds_WP_016754360.1_1793	26.344	186	267
WP_250066499.1	lcl|NZ_JASEXE010000024.1_cds_WP_004477855.1_2564	26.344	186	267
WP_002740779.1	lcl|NZ_JASEXE010000006.1_cds_WP_004473482.1_1047	26.994	326	509
WP_002740779.1	lcl|NZ_JASEXE010000006.1_cds_WP_004460640.1_1048	33.333	90	509
WP_002740779.1	lcl|NZ_JASEXE010000006.1_cds_WP_004473482.1_1047	26.994	326	509
WP_002740779.1	lcl|NZ_JASEXE010000006.1_cds_WP_004460640.1_1048	33.333	90	509
WP_250066500.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464967.1_2177	23.358	274	330
WP_250066500.1	lcl|NZ_JASEXE010000013.1_cds_WP_004461234.1_1764	24.542	273	330
WP_250066500.1	lcl|NZ_JASEXE010000001.1_cds_WP_008393339.1_239	28.417	278	330
WP_250066500.1	lcl|NZ_JASEXE010000022.1_cds_WP_008394652.1_2456	26.048	334	330
WP_250066500.1	lcl|NZ_JASEXE010000014.1_cds_WP_282963968.1_1821	25.103	243	330
WP_250066500.1	lcl|NZ_JASEXE010000012.1_cds_WP_046943555.1_1683	26.126	222	330
WP_250066500.1	lcl|NZ_JASEXE010000001.1_cds_WP_032928188.1_122	29.268	246	330
WP_250066500.1	lcl|NZ_JASEXE010000024.1_cds_WP_004468319.1_2563	27.143	140	330
WP_250066500.1	lcl|NZ_JASEXE010000009.1_cds_WP_008398679.1_1396	25.483	259	330
WP_002740826.1	lcl|NZ_JASEXE010000018.1_cds_WP_004462146.1_2192	32.558	344	366
WP_002740826.1	lcl|NZ_JASEXE010000024.1_cds_WP_004466571.1_2525	28.989	376	366
WP_002740826.1	lcl|NZ_JASEXE010000018.1_cds_WP_004475202.1_2133	34.202	307	366
WP_002740826.1	lcl|NZ_JASEXE010000018.1_cds_WP_075918479.1_2154	29.412	391	366
WP_002740826.1	lcl|NZ_JASEXE010000015.1_cds_WP_004465893.1_1920	30.556	360	366
WP_002740826.1	lcl|NZ_JASEXE010000018.1_cds_WP_061207032.1_2130	37.379	206	366
WP_002740826.1	lcl|NZ_JASEXE010000012.1_cds_WP_004473876.1_1684	32.447	188	366
WP_002740861.1	lcl|NZ_JASEXE010000018.1_cds_WP_004462146.1_2192	35.714	350	367
WP_002740861.1	lcl|NZ_JASEXE010000015.1_cds_WP_004465893.1_1920	32.718	379	367
WP_002740861.1	lcl|NZ_JASEXE010000018.1_cds_WP_075918479.1_2154	31.452	372	367
WP_002740861.1	lcl|NZ_JASEXE010000024.1_cds_WP_004466571.1_2525	30.159	378	367
WP_002740861.1	lcl|NZ_JASEXE010000018.1_cds_WP_004475202.1_2133	33.910	289	367
WP_002740861.1	lcl|NZ_JASEXE010000018.1_cds_WP_061207032.1_2130	28.406	345	367
WP_002740861.1	lcl|NZ_JASEXE010000012.1_cds_WP_004473876.1_1684	25.978	358	367
WP_002740861.1	lcl|NZ_JASEXE010000002.1_cds_WP_032924150.1_345	34.831	89	367
WP_002740998.1	lcl|NZ_JASEXE010000060.1_cds_WP_046944142.1_3465	45.679	243	265
WP_004777170.1	lcl|NZ_JASEXE010000058.1_cds_WP_004474516.1_3436	37.966	295	310
WP_004777170.1	lcl|NZ_JASEXE010000023.1_cds_WP_004473577.1_2499	26.623	308	310
WP_004777170.1	lcl|NZ_JASEXE010000009.1_cds_WP_004462208.1_1359	24.434	221	310
WP_004777170.1	lcl|NZ_JASEXE010000058.1_cds_WP_004474516.1_3436	37.966	295	310
WP_004777170.1	lcl|NZ_JASEXE010000023.1_cds_WP_004473577.1_2499	26.623	308	310
WP_004777170.1	lcl|NZ_JASEXE010000009.1_cds_WP_004462208.1_1359	24.434	221	310
WP_002740917.1	lcl|NZ_JASEXE010000025.1_cds_WP_004472978.1_2599	27.723	101	221
WP_002733615.1	lcl|NZ_JASEXE010000001.1_cds_WP_004471088.1_205	30.263	152	177
WP_002733714.1	lcl|NZ_JASEXE010000023.1_cds_WP_004475523.1_2487	25.561	223	406
WP_002733714.1	lcl|NZ_JASEXE010000025.1_cds_WP_282964057.1_2598	23.077	208	406
WP_002733587.1	lcl|NZ_JASEXE010000018.1_cds_WP_075918479.1_2154	32.086	374	361
WP_002733587.1	lcl|NZ_JASEXE010000024.1_cds_WP_004466571.1_2525	29.381	388	361
